angle_deg,level_db
-12.914688437037077,-23.730620919556245
-12.885298788054465,-23.658892914222598
-12.85591258730311,-23.586461339883332
-12.82652982584218,-23.51333781426845
-12.79715049473971,-23.439534134358247
-12.76777458507254,-23.365062262858185
-12.73840208792632,-23.28993431480832
-12.709032994395436,-23.214162544350625
-12.679667295583037,-23.137759331677827
-12.650304982600959,-23.06073717018434
-12.620946046569735,-22.983108653839754
-12.591590478618526,-22.904886464802644
-12.562238269885139,-22.826083361292092
-12.53288941151596,-22.74671216573168
-12.503543894665954,-22.66678575318047
-12.474201710498612,-22.586317040062696
-12.444862850185958,-22.505318973207743
-12.415527304908474,-22.42380451920957
-12.386195065855128,-22.34178665411411
-12.35686612422329,-22.259278353441168
-12.327540471218754,-22.176292582546967
-12.29821809805567,-22.09284228733113
-12.268898995956556,-22.008940385291996
-12.239583156152232,-21.924599756931645
-12.210270569881825,-21.839833237512565
-12.180961228392713,-21.754653609165096
-12.151655122940532,-21.669073593345583
-12.12235224478911,-21.5831058436429
-12.093052585210481,-21.496762938931155
-12.063756135484818,-21.41005737686486
-12.034462886900444,-21.323001567712964
-12.005172830753764,-21.235607828526604
-11.97588595834929,-21.147888377635603
-11.946602260999557,-21.05985532946775
-11.917321730025149,-20.971520689684695
-11.888044356754628,-20.88289635062744
-11.85877013252455,-20.79399408706482
-11.829499048679391,-20.70482555223697
-11.800231096571578,-20.61540227418659
-11.770966267561395,-20.525735652369598
-11.74170455301703,-20.435836954537447
-11.712445944314481,-20.34571731388235
-11.683190432837582,-20.255387726437473
-11.653938009977944,-20.164859048723045
-11.62468866713495,-20.074141995630352
-11.595442395715708,-19.983247138534466
-11.566199187135052,-19.892184903627676
-11.536959032815485,-19.80096557046455
-11.50772192418719,-19.709599270710495
-11.478487852687962,-19.618095987085063
-11.449256809763225,-19.526465552491995
-11.420028786865965,-19.434717649327386
-11.39080377545675,-19.342861808958308
-11.36158176700365,-19.250907411363286
-11.332362752982274,-19.15886368492776
-11.303146724875683,-19.066739706385725
-11.273933674174419,-18.9745444009012
-11.24472359237643,-18.882286542281292
-11.215516470987094,-18.789974753314556
-11.186312301519148,-18.69761750622697
-11.157111075492706,-18.605223123249566
-11.127912784435184,-18.5127997772905
-11.098717419881334,-18.420355492705962
-11.069524973373165,-18.32789814616308
-11.040335436459957,-18.235435467589674
-11.011148800698209,-18.14297504120451
-10.981965057651637,-18.05052430662314
-10.952784198891123,-17.958090560033536
-10.923606215994727,-17.86568095543698
-10.89443110054762,-17.77330250594875
-10.865258844142103,-17.680962085154597
-10.836089438377527,-17.588666428517822
-10.806922874860343,-17.496422134833303
-10.777759145204001,-17.404235667723885
-10.748598241028974,-17.31211335717554
-10.719440153962731,-17.22006140110748
-10.69028487563968,-17.128085866973336
-10.661132397701193,-17.03619269339071
-10.631982711795526,-16.944387691794983
-10.60283580957785,-16.852676548115173
-10.57369168271018,-16.7610648244682
-10.544550322861394,-16.669557960869334
-10.515411721707158,-16.578161276955814
-10.486275870929962,-16.486879973721482
-10.45714276221904,-16.39571913525974
-10.428012387270387,-16.304683730513034
-10.398884737786709,-16.21377861502626
-10.369759805477424,-16.123008532702737
-10.340637582058603,-16.032378117560214
-10.311518059252995,-15.941891895485863
-10.282401228789947,-15.851554285987955
-10.253287082405434,-15.761369603943315
-10.224175611841993,-15.671342061338553
-10.195066808848734,-15.58147576900426
-10.16596066518128,-15.491774738340357
-10.136857172601792,-15.402242883032095
-10.107756322878885,-15.312884020754911
-10.078658107787668,-15.223701874867784
-10.04956251910966,-15.134700076093633
-10.020469548632832,-15.045882164186384
-9.991379188151514,-14.957251589583372
-9.962291429466436,-14.868811715042977
-9.93320626438465,-14.780565817266204
-9.90412368471956,-14.692517088502141
-9.875043682290846,-14.604668638136278
-9.84596624892449,-14.517023494261664
-9.81689137645271,-14.429584605231923
-9.78781905671398,-14.342354841196283
-9.758749281552955,-14.255336995615696
-9.729682042820516,-14.168533786760321
-9.700617332373666,-14.081947859187462
-9.671555142075594,-13.995581785200372
-9.642495463795573,-13.90943806628712
-9.613438289409002,-13.82351913453983
-9.584383610797332,-13.73782735405378
-9.555331419848091,-13.652365022306604
-9.526281708454809,-13.56713437151711
-9.497234468517052,-13.482137569984097
-9.468189691940346,-13.397376723404715
-9.439147370636206,-13.312853876172767
-9.410107496522066,-13.228571012656506
-9.3810700615213,-13.144530058456517
-9.352035057563153,-13.060732881643116
-9.323002476582772,-12.977181293973919
-9.29397231052113,-12.893877052091137
-9.264944551325062,-12.810821858699246
-9.235919190947175,-12.728017363722508
-9.206896221345902,-12.645465165443138
-9.177875634485403,-12.563166811619626
-9.148857422335613,-12.481123800585971
-9.11984157687216,-12.399337582331363
-9.0908280900764,-12.317809559561045
-9.061816953935338,-12.236541088738111
-9.03280816044166,-12.155533481106744
-9.003801701593662,-12.074788003696732
-8.974797569395284,-11.994305880309923
-8.945795755856016,-11.914088292488266
-8.916796252990958,-11.83413638046424
-8.887799052820728,-11.754451244093298
-8.85880414737149,-11.675033943769101
-8.829811528674897,-11.59588550132121
-8.800821188768104,-11.517006900896034
-8.771833119693703,-11.43839908982067
-8.742847313499759,-11.360062979450456
-8.713863762239724,-11.28199944599987
-8.684882457972476,-11.204209331357607
-8.655903392762243,-11.126693443885461
-8.62692655867864,-11.04945255920188
-8.597951947796584,-10.972487420949765
-8.568979552196337,-10.895798741549385
-8.540009363963426,-10.819387202936074
-8.511041375188674,-10.743253457283481
-8.482075577968128,-10.66739812771205
-8.453111964403096,-10.591821808983532
-8.42415052660006,-10.516525068181188
-8.395191256670726,-10.441508445376543
-8.36623414673193,-10.366772454282199
-8.337279188905692,-10.292317582891696
-8.30832637531912,-10.21814429410595
-8.279375698104461,-10.144253026347094
-8.250427149399012,-10.070644194159389
-8.221480721345168,-9.997318188797983
-8.192536406090333,-9.924275378805198
-8.163594195786965,-9.85151611057507
-8.13465408259249,-9.779040708905862
-8.10571605866935,-9.706849477541263
-8.076780116184914,-9.63494269969999
-8.047846247311517,-9.563320638594472
-8.018914444226391,-9.491983537938374
-7.989984699111694,-9.420931622443602
-7.961057004154429,-9.35016509830655
-7.9321313515464915,-9.279684153684236
-7.903207733484586,-9.209488959160087
-7.874286142170257,-9.13957966819994
-7.845366569809824,-9.069956417598148
-7.816449008614412,-9.00061932791427
-7.78753345079987,-8.93156850390018
-7.758619888586816,-8.862804034918192
-7.729708314200556,-8.794325995349926
-7.700798719871119,-8.726134444996571
-7.671891097833184,-8.658229429470243
-7.6429854403261155,-8.590610980577043
-7.614081739593882,-8.523279116691594
-7.585179987885102,-8.456233843123615
-7.556280177452959,-8.38947515247626
-7.527382300555242,-8.323003024996854
-7.498486349454273,-8.256817428919708
-7.46959231641693,-8.19091832080164
-7.440700193714589,-8.125305645849863
-7.4118099736231455,-8.05997933824292
-7.3829216484229505,-7.994939321444273
-7.354035210398833,-7.9301855085091955
-7.325150651840041,-7.865717802384634
-7.296267965040263,-7.801536096202679
-7.26738714229756,-7.737640273567248
-7.2385081759144,-7.67403020883463
-7.2096310581975835,-7.610705767387572
-7.180755781458282,-7.547666805903449
-7.15188233801196,-7.4849131726162375
-7.1230107201783905,-7.4224447075727715
-7.094140920281644,-7.360261242883235
-7.065272930650028,-7.298362602965913
-7.036406743616121,-7.2367486047866425
-7.007542351516696,-7.175419058092631
-6.978679746692755,-7.114373765641238
-6.949818921489467,-7.053612523423379
-6.920959868256183,-6.9931351208820836
-6.89210257934638,-6.932941341125884
-6.863247047117686,-6.873030961137584
-6.834393263931813,-6.813403751978084
-6.805541222154586,-6.754059478985752
-6.776690914155872,-6.694997901971083
-6.747842332309619,-6.63621877540709
-6.718995468993777,-6.577721848615178
-6.690150316590334,-6.519506865946934
-6.661306867485249,-6.461573566961569
-6.632465114068475,-6.403921686599508
-6.603625048733901,-6.346550955351762
-6.574786663879375,-6.289461099425607
-6.5459499519066355,-6.23265184090629
-6.517114905221347,-6.176122897915155
-6.488281516233027,-6.119873984763934
-6.459449777355079,-6.06390481210569
-6.430619681004723,-6.00821508708203
-6.40179121960303,-5.952804513467125
-6.372964385574846,-5.897672791808194
-6.34413917134883,-5.842819619562897
-6.315315569357382,-5.788244691233327
-6.286493572036674,-5.7339476984971185
-6.257673171826585,-5.679928330335238
-6.228854361170727,-5.626186273157009
-6.200037132516381,-5.572721210922032
-6.171221478314525,-5.519532825259397
-6.142407391019768,-5.466620795583931
-6.11359486309038,-5.413984799209893
-6.084783886988221,-5.3616245114618
-6.055974455178781,-5.309539605782819
-6.027166560131099,-5.257729753840421
-5.998360194317808,-5.206194625629711
-5.969555350215053,-5.154933889574122
-5.940752020302535,-5.103947212623908
-5.911950197063433,-5.05323426035209
-5.883149872984442,-5.002794697048351
-5.854351040555701,-4.952628185810431
-5.825553692270827,-4.902734388633575
-5.796757820626844,-4.853112966497633
-5.767963418124218,-4.803763579452274
-5.739170477266785,-4.7546858866999475
-5.710378990561787,-4.705879546677027
-5.681588950519799,-4.657344217132831
-5.652800349654766,-4.609079555206918
-5.624013180483931,-4.561085217504319
-5.595227435527867,-4.513360860169115
-5.56644310731041,-4.465906138956081
-5.537660188358693,-4.418720709300728
-5.508878671203073,-4.3718042263875
-5.480098548377168,-4.325156345216416
-5.451319812417784,-4.278776720667991
-5.422542455864951,-4.232665007566668
-5.393766471261853,-4.186820860742554
-5.364991851154861,-4.141243935091779
-5.336218588093464,-4.095933885635249
-5.3074466746303015,-4.050890367576039
-5.278676103321096,-4.006113036355254
-5.249906866724683,-3.9616015477066564
-5.22113895740295,-3.9173555577097385
-5.192372367920856,-3.8733747228416844
-5.1636070908463765,-3.8296587000278217
-5.1348431187505295,-3.7862071466910012
-5.106080444207307,-3.743019720799572
-5.077319059793708,-3.7000960809142707
-5.048558958089675,-3.6574358862338463
-5.01980013167812,-3.615038796639594
-4.991042573144859,-3.572904472738684
-4.962286275078647,-3.531032575906479
-4.933531230071103,-3.4894227683276724
-4.904777430716756,-3.4480747130364913
-4.8760248696129596,-3.40698807395573
-4.847273539359938,-3.366162515934921
-4.818523432560716,-3.3255977047873975
-4.789774541821143,-3.2852933073265183
-4.761026859749837,-3.245248991400821
-4.732280378958209,-3.205464425928411
-4.703535092060398,-3.165939280930283
-4.674790991673306,-3.126673227562949
-4.6460480704165255,-3.087665938150057
-4.617306320912375,-3.04891708621331
-4.588565735785832,-3.01042634650242
-4.559826307664565,-2.9721933950244503
-4.531088029178862,-2.934217909072184
-4.502350892961674,-2.8964995672519285
-4.4736148916485305,-2.8590380495103913
-4.444880017877591,-2.8218330371609963
-4.416146264289564,-2.784884212909377
-4.387413623527744,-2.748191260878255
-4.358682088237946,-2.7117538666315766
-4.329951651068535,-2.675571717198083
-4.301222304670363,-2.6396445010941156
-4.2724940416967945,-2.603971908345939
-4.243766854803647,-2.5685536305113006
-4.215040736649219,-2.533389360700547
-4.186315679894225,-2.4984787935969925
-4.157591677201826,-2.4638216254768937
-4.128868721237566,-2.42941755422869
-4.100146804669399,-2.3952662793718678
-4.071425920167629,-2.3613675020751597
-4.042706060404935,-2.327720925174331
-4.01398721805631,-2.2943262531893645
-3.9852693857990946,-2.2611831923412566
-3.9565525563129027,-2.22829145056824
-3.9278367222796597,-2.1956507375416097
-3.899121876383536,-2.1632607646810222
-3.8704080113109764,-2.131121245169441
-3.8416951197506366,-2.0992318939675263
-3.8129831943934147,-2.067592427827742
-3.784272227932382,-2.0362025653078946
-3.7555622130628192,-2.005062026784414
-3.7268531424821485,-1.9741705344651228
-3.6981450088899654,-1.9435278124017117
-3.669437804987974,-1.9131335865017616
-3.6407315234800155,-1.8829875845404753
-3.612026157072008,-1.8530895361719801
-3.583321698471973,-1.8234391729403623
-3.5546181403899797,-1.7940362282902682
-3.525915475538143,-1.7648804375772589
-3.4972136966306278,-1.7359715380778233
-3.4685127963835884,-1.7073092689990201
-3.4398127675151997,-1.678893371487908
-3.411113602745591,-1.6507235886405824
-3.382415294796881,-1.6227996655110135
-3.353717836393109,-1.5951213491195146
-3.3250212202602683,-1.5676883884610078
-3.29632543912624,-1.5405005345129708
-3.2676304857208263,-1.5135575402431545
-3.238936352775682,-1.486859160617016
-3.21024303302435,-1.4604051526049378
-3.1815505192021942,-1.4341952751891727
-3.1528588040464305,-1.408229289370588
-3.124167880296063,-1.3825069581751306
-3.0954777406919147,-1.3570280466601383
-3.0667883779765632,-1.3317923219203598
-3.038099784894372,-1.3067995530938312
-3.009411954191424,-1.2820495113674804
-2.9807248786155576,-1.2575419699826176
-2.9520385509162947,-1.233276704240121
-2.92335296384488,-1.2092534915055466
-2.8946681101542087,-1.1854721112139548
-2.8659839825988644,-1.161932344874653
-2.8373005739350514,-1.1386339760756667
-2.808617876920625,-1.1155767904881368
-2.779935884315029,-1.0927605758704575
-2.7512545888793265,-1.0701851220723575
-2.7225739833761344,-1.0478502210387268
-2.6938940605696566,-1.02575566681337
-2.6652148132256173,-1.0039012555425484
-2.636536234111294,-0.9822867854784706
-2.6078583159954523,-0.960912056982516
-2.5791810516483773,-0.9397768725284623
-2.5505044338418097,-0.9188810367054672
-2.521828455348977,-0.8982243562210167
-2.4931531089445267,-0.8778066399036732
-2.4644783874045633,-0.8576276987057739
-2.4358042835065774,-0.8376873457059479
-2.4071307900294814,-0.8179853961115946
-2.3784578997535437,-0.7985216672611722
-2.349785605460421,-0.7792959786264699
-2.321113899933091,-0.7603081518146908
-2.2924427759558887,-0.7415580105705194
-2.2637722263144378,-0.723045380778017
-2.235102243795684,-0.7047700904624997
-2.2064328211878306,-0.6867319697922578
-2.1777639512803697,-0.6689308510802517
-2.1490956268640176,-0.6513665687856707
-2.120427840730747,-0.6340389595154554
-2.091760585673722,-0.6169478620257114
-2.0630938544873314,-0.6000931172230723
-2.03442763996712,-0.5834745681659572
-2.005761934909827,-0.5670920600658113
-1.977096732113314,-0.5509454402882277
-1.948432024376603,-0.5350345583540227
-1.9197678044998074,-0.5193592659402547
-1.891104065284168,-0.5039194168811962
-1.862440799531984,-0.4887148671692032
-1.8337780000466486,-0.4737454749555785
-1.8051156596325824,-0.4590111005513447
-1.7764537710952661,-0.44451160642799753
-1.7477923272411748,-0.4302468572181669
-1.7191313208778125,-0.41621671971629637
-1.6904707448136445,-0.40242106287919355
-1.6618105918581312,-0.38885975782662197
-1.6331508548216624,-0.37553267784177624
-1.6044915265155917,-0.3624396983717785
-1.575832599752168,-0.34958069702808575
-1.547174067344572,-0.3369555535869159
-1.5185159221068467,-0.3245641499895756
-1.4898581568539346,-0.31240637034281127
-1.4612007644016092,-0.30048210091908956
-1.4325437375665089,-0.2887912301568751
-1.4038870691660712,-0.277333648660858
-1.3752307520185674,-0.26610924920217516
-1.3465747789430342,-0.25511792671858496
-1.3179191427593093,-0.2443595783146289
-1.2892638362879645,-0.23383410326177964
-1.2606088523503394,-0.2235414029985428
-1.2319541837684749,-0.2134813811305637
-1.203299823365148,-0.2036539434306998
-1.1746457639638044,-0.19405899783907515
-1.1459919983885936,-0.1846964544631417
-1.117338519464301,-0.17556622557767157
-1.0886853200163837,-0.16666822562480638
-1.0600323928709023,-0.1580023712140341
-1.031379730854556,-0.149568581122175
-1.0027273267946166,-0.14136677629337002
-0.9740751735189608,-0.13339687983903353
-0.9454232638560058,-0.12565881703781484
-0.9167715906347423,-0.11815251533553964
-0.8881201466846682,-0.11087790434515643
-0.8594689248358225,-0.10383491584666027
-0.8308179179187194,-0.09702348378701847
-0.802167118764382,-0.09044354428010952
-0.7735165202042759,-0.08409503560660783
-0.7448661150703438,-0.0779778982139222
-0.7162158961949384,-0.07209207471609938
-0.6875658564108567,-0.0664375098937174
-0.6589159885512738,-0.06101415069381637
-0.6302662854497769,-0.05582194622977605
-0.6016167399402991,-0.05086084778122714
-0.5729673448571532,-0.04613080879397183
-0.5443180930349651,-0.041631784879871674
-0.5156689773087088,-0.03736373381674583
-0.4870199905136391,-0.033326615548296995
-0.45837112548532627,-0.02952039218401143
-0.4297223750595892,-0.0259450279990643
-0.4010737320725303,-0.022600489434246883
-0.3724251893604681,-0.019486745095867633
-0.3437767397599723,-0.016603765755693337
-0.3151283761077967,-0.013951524350851736
-0.28648009124091395,-0.011529995983780574
-0.25783187799644847,-0.00933915792215335
-0.22918372921171135,-0.007378989598809098
-0.20053563772413321,-0.005649472611715397
-0.17188759637129916,-0.004150590723904231
-0.14323959799088157,-0.0028823298634267037
-0.11459163542067495,-0.001844678123321562
-0.085943701498529,-0.0010376257615665957
-0.05729578906238325,-0.0004611652010815313
-0.028647890950200216,-0.00011529102966113168
0,0
0.028647890950200216,-0.00011529102966113168
0.057295789062376895,-0.0004611652010815313
0.08594370149853535,-0.0010376257615665957
0.11459163542067495,-0.001844678123321562
0.14323959799088157,-0.0028823298634267037
0.1718875963712928,-0.004150590723904231
0.20053563772413957,-0.005649472611715397
0.22918372921171135,-0.007378989598809098
0.25783187799644847,-0.00933915792215335
0.2864800912409076,-0.011529995983780574
0.3151283761078031,-0.013951524350851736
0.3437767397599723,-0.016603765755693337
0.3724251893604681,-0.019486745095867633
0.40107373207252395,-0.02260048943424495
0.4297223750595956,-0.025945027999066228
0.45837112548532627,-0.02952039218401143
0.4870199905136391,-0.033326615548296995
0.5156689773087024,-0.03736373381674583
0.5443180930349715,-0.041631784879871674
0.5729673448571532,-0.04613080879397183
0.6016167399402991,-0.05086084778122714
0.6302662854497706,-0.055821946229774114
0.6589159885512801,-0.06101415069381831
0.6875658564108567,-0.0664375098937174
0.7162158961949384,-0.07209207471609938
0.7448661150703375,-0.0779778982139222
0.7735165202042823,-0.08409503560660783
0.802167118764382,-0.09044354428010952
0.8308179179187194,-0.09702348378701847
0.8594689248358162,-0.10383491584666027
0.8881201466846745,-0.11087790434515643
0.9167715906347423,-0.11815251533553964
0.9454232638560058,-0.12565881703781484
0.9740751735189545,-0.13339687983903353
1.0027273267946228,-0.14136677629337197
1.031379730854556,-0.149568581122175
1.0600323928709023,-0.1580023712140341
1.0886853200163773,-0.16666822562480638
1.1173385194643075,-0.1755662255776735
1.1459919983885936,-0.1846964544631417
1.1746457639638044,-0.19405899783907515
1.2032998233651415,-0.20365394343069682
1.231954183768481,-0.21348138113056564
1.2606088523503394,-0.2235414029985428
1.2892638362879645,-0.23383410326177964
1.317919142759303,-0.2443595783146269
1.3465747789430405,-0.25511792671858796
1.3752307520185674,-0.26610924920217516
1.4038870691660712,-0.277333648660858
1.4325437375665024,-0.2887912301568731
1.4612007644016154,-0.30048210091909155
1.4898581568539346,-0.31240637034281127
1.5185159221068467,-0.3245641499895756
1.5471740673445655,-0.33695555358691387
1.5758325997521745,-0.34958069702808875
1.6044915265155917,-0.3624396983717785
1.6331508548216624,-0.37553267784177624
1.6618105918581247,-0.38885975782662
1.6904707448136507,-0.40242106287919754
1.7191313208778125,-0.41621671971629637
1.7477923272411748,-0.4302468572181669
1.7764537710952597,-0.4445116064279935
1.8051156596325886,-0.45901110055134875
1.8337780000466486,-0.4737454749555785
1.862440799531984,-0.4887148671692032
1.8911040652841615,-0.5039194168811931
1.9197678044998139,-0.5193592659402588
1.948432024376603,-0.5350345583540227
1.977096732113314,-0.5509454402882277
2.005761934909821,-0.5670920600658093
2.034427639967127,-0.5834745681659593
2.0630938544873314,-0.6000931172230723
2.091760585673722,-0.6169478620257114
2.1204278407307404,-0.6340389595154534
2.149095626864024,-0.6513665687856739
2.1777639512803697,-0.6689308510802517
2.2064328211878306,-0.6867319697922578
2.235102243795678,-0.7047700904624944
2.2637722263144444,-0.723045380778019
2.2924427759558887,-0.7415580105705194
2.321113899933091,-0.7603081518146908
2.3497856054604145,-0.7792959786264658
2.37845789975355,-0.7985216672611763
2.4071307900294814,-0.8179853961115946
2.4358042835065774,-0.8376873457059479
2.464478387404557,-0.8576276987057686
2.4931531089445333,-0.8778066399036776
2.521828455348977,-0.8982243562210167
2.5505044338418097,-0.9188810367054672
2.579181051648371,-0.9397768725284582
2.6078583159954585,-0.9609120569825204
2.636536234111294,-0.9822867854784706
2.6652148132256173,-1.0039012555425484
2.6938940605696504,-1.0257556668133612
2.7225739833761406,-1.0478502210387313
2.7512545888793265,-1.0701851220723575
2.779935884315029,-1.0927605758704575
2.8086178769206187,-1.1155767904881324
2.8373005739350576,-1.1386339760756723
2.8659839825988644,-1.161932344874653
2.8946681101542087,-1.1854721112139548
2.923352963844873,-1.209253491505541
2.9520385509163014,-1.2332767042401256
2.9807248786155576,-1.2575419699826176
3.009411954191424,-1.2820495113674804
3.038099784894366,-1.3067995530938243
3.0667883779765694,-1.3317923219203651
3.0954777406919147,-1.3570280466601383
3.124167880296063,-1.3825069581751306
3.1528588040464243,-1.4082292893705812
3.1815505192022004,-1.4341952751891807
3.21024303302435,-1.4604051526049378
3.238936352775682,-1.486859160617016
3.2676304857208196,-1.513557540243151
3.2963254391262464,-1.5405005345129765
3.3250212202602683,-1.5676883884610078
3.353717836393109,-1.5951213491195146
3.3824152947968744,-1.6227996655110088
3.4111136027455973,-1.650723588640588
3.4398127675151997,-1.678893371487908
3.4685127963835884,-1.7073092689990201
3.4972136966306215,-1.7359715380778173
3.525915475538149,-1.7648804375772673
3.5546181403899797,-1.7940362282902682
3.583321698471973,-1.8234391729403623
3.612026157072008,-1.8530895361719801
3.640731523480009,-1.8829875845404696
3.66943780498798,-1.9131335865017653
3.6981450088899654,-1.9435278124017117
3.7268531424821485,-1.9741705344651228
3.755562213062813,-2.005062026784407
3.7842722279323886,-2.0362025653079003
3.8129831943934147,-2.067592427827742
3.8416951197506366,-2.0992318939675263
3.8704080113109702,-2.131121245169432
3.8991218763835422,-2.1632607646810276
3.9278367222796597,-2.1956507375416097
3.9565525563129027,-2.22829145056824
3.9852693857990884,-2.261183192341253
4.013987218056317,-2.2943262531893707
4.042706060404935,-2.327720925174331
4.071425920167629,-2.3613675020751597
4.100146804669393,-2.39526627937186
4.1288687212375725,-2.429417554228696
4.157591677201826,-2.4638216254768937
4.186315679894225,-2.4984787935969925
4.215040736649213,-2.5333893607005367
4.243766854803654,-2.568553630511308
4.2724940416967945,-2.603971908345939
4.301222304670363,-2.6396445010941156
4.329951651068529,-2.6755717171980757
4.358682088237952,-2.7117538666315872
4.387413623527744,-2.748191260878255
4.416146264289564,-2.784884212909377
4.444880017877585,-2.82183303716099
4.473614891648538,-2.859038049510399
4.502350892961674,-2.8964995672519285
4.531088029178862,-2.934217909072184
4.559826307664559,-2.9721933950244397
4.5885657357858385,-3.0104263465024284
4.617306320912375,-3.04891708621331
4.6460480704165255,-3.087665938150057
4.6747909916733,-3.1266732275629385
4.703535092060404,-3.1659392809302886
4.732280378958209,-3.205464425928411
4.761026859749837,-3.245248991400821
4.789774541821137,-3.2852933073265103
4.818523432560722,-3.325597704787404
4.847273539359938,-3.366162515934921
4.8760248696129596,-3.40698807395573
4.904777430716749,-3.448074713036484
4.93353123007111,-3.489422768327684
4.962286275078647,-3.531032575906479
4.991042573144859,-3.572904472738684
5.019800131678114,-3.6150387966395847
5.048558958089681,-3.6574358862338565
5.077319059793708,-3.7000960809142707
5.106080444207307,-3.743019720799572
5.134843118750522,-3.7862071466909937
5.163607090846383,-3.8296587000278306
5.192372367920856,-3.8733747228416844
5.22113895740295,-3.9173555577097385
5.249906866724677,-3.9616015477066475
5.278676103321102,-4.006113036355266
5.3074466746303015,-4.050890367576039
5.336218588093464,-4.095933885635249
5.364991851154855,-4.1412439350917705
5.39376647126186,-4.186820860742561
5.422542455864951,-4.232665007566668
5.451319812417784,-4.278776720667991
5.480098548377161,-4.325156345216405
5.50887867120308,-4.371804226387508
5.537660188358693,-4.418720709300728
5.56644310731041,-4.465906138956081
5.5952274355278595,-4.513360860169101
5.624013180483937,-4.5610852175043295
5.652800349654766,-4.609079555206918
5.681588950519799,-4.657344217132831
5.7103789905617806,-4.705879546677014
5.739170477266791,-4.754685886699962
5.767963418124218,-4.803763579452274
5.796757820626844,-4.853112966497633
5.82555369227082,-4.90273438863356
5.8543510405557075,-4.952628185810441
5.883149872984442,-5.002794697048351
5.911950197063433,-5.05323426035209
5.940752020302528,-5.1039472126238925
5.969555350215059,-5.1549338895741315
5.998360194317808,-5.206194625629711
6.027166560131099,-5.257729753840421
6.055974455178775,-5.309539605782808
6.084783886988228,-5.361624511461813
6.11359486309038,-5.413984799209893
6.142407391019768,-5.466620795583931
6.171221478314519,-5.519532825259387
6.200037132516387,-5.572721210922045
6.228854361170727,-5.626186273157009
6.257673171826585,-5.679928330335238
6.286493572036668,-5.733947698497111
6.315315569357388,-5.788244691233344
6.34413917134883,-5.842819619562897
6.372964385574846,-5.897672791808194
6.401791219603024,-5.952804513467114
6.43061968100473,-6.008215087082039
6.459449777355079,-6.06390481210569
6.488281516233027,-6.119873984763934
6.51711490522134,-6.176122897915144
6.545949951906642,-6.232651840906305
6.574786663879375,-6.289461099425607
6.603625048733901,-6.346550955351762
6.632465114068469,-6.403921686599498
6.661306867485255,-6.461573566961585
6.690150316590334,-6.519506865946934
6.718995468993777,-6.577721848615178
6.747842332309613,-6.636218775407078
6.776690914155878,-6.6949979019710995
6.805541222154586,-6.754059478985752
6.834393263931813,-6.813403751978084
6.86324704711768,-6.873030961137575
6.892102579346386,-6.932941341125899
6.920959868256183,-6.9931351208820836
6.949818921489467,-7.053612523423379
6.978679746692749,-7.114373765641222
7.007542351516702,-7.175419058092642
7.036406743616121,-7.2367486047866425
7.065272930650028,-7.298362602965913
7.094140920281638,-7.360261242883218
7.123010720178397,-7.42244470757278
7.15188233801196,-7.4849131726162375
7.180755781458282,-7.547666805903449
7.2096310581975835,-7.610705767387572
7.238508175914394,-7.674030208834612
7.267387142297566,-7.737640273567261
7.296267965040263,-7.801536096202679
7.325150651840041,-7.865717802384634
7.354035210398827,-7.930185508509181
7.382921648422958,-7.99493932144429
7.4118099736231455,-8.05997933824292
7.440700193714589,-8.125305645849863
7.469592316416923,-8.190918320801623
7.4984863494542795,-8.256817428919723
7.527382300555242,-8.323003024996854
7.556280177452959,-8.38947515247626
7.585179987885096,-8.456233843123599
7.614081739593888,-8.523279116691606
7.6429854403261155,-8.590610980577043
7.671891097833184,-8.658229429470243
7.700798719871113,-8.726134444996557
7.729708314200562,-8.79432599534994
7.758619888586816,-8.862804034918192
7.78753345079987,-8.93156850390018
7.816449008614406,-9.000619327914258
7.84536656980983,-9.069956417598164
7.874286142170257,-9.13957966819994
7.903207733484586,-9.209488959160087
7.932131351546485,-9.279684153684224
7.961057004154435,-9.350165098306563
7.989984699111694,-9.420931622443602
8.018914444226391,-9.491983537938374
8.047846247311512,-9.563320638594456
8.076780116184919,-9.634942699700003
8.10571605866935,-9.706849477541263
8.13465408259249,-9.779040708905862
8.163594195786958,-9.851516110575055
8.19253640609034,-9.924275378805214
8.221480721345168,-9.997318188797983
8.250427149399012,-10.070644194159389
8.279375698104454,-10.14425302634708
8.308326375319126,-10.218144294105969
8.337279188905692,-10.292317582891696
8.36623414673193,-10.366772454282199
8.395191256670719,-10.441508445376527
8.424150526600068,-10.51652506818121
8.453111964403096,-10.591821808983532
8.482075577968128,-10.66739812771205
8.511041375188666,-10.743253457283469
8.540009363963433,-10.819387202936092
8.568979552196337,-10.895798741549385
8.597951947796584,-10.972487420949765
8.626926558678633,-11.049452559201864
8.65590339276225,-11.126693443885475
8.684882457972476,-11.204209331357607
8.713863762239724,-11.28199944599987
8.742847313499754,-11.360062979450438
8.77183311969371,-11.438399089820688
8.800821188768104,-11.517006900896034
8.829811528674897,-11.59588550132121
8.858804147371485,-11.675033943769083
8.887799052820734,-11.754451244093321
8.916796252990958,-11.83413638046424
8.945795755856016,-11.914088292488266
8.974797569395276,-11.994305880309902
9.00380170159367,-12.07478800369675
9.03280816044166,-12.155533481106744
9.061816953935338,-12.236541088738111
9.090828090076394,-12.317809559561027
