niche_id,grid_x,grid_y,quality_train,quality_validation,descriptor_period_train,descriptor_amplitude_train,descriptor_period_validation,descriptor_amplitude_validation,validation_niche_id,same_niche,visit_count,decision_log10_alpha_a,decision_log10_alpha_prime_a,decision_log10_alpha_r,decision_log10_alpha_prime_r,decision_log10_beta_a,decision_log10_beta_r,decision_log10_delta_ma,decision_log10_delta_mr,decision_log10_delta_a,decision_log10_delta_r,decision_log10_gamma_a,decision_log10_gamma_r,decision_log10_gamma_c,decision_log10_theta_a,decision_log10_theta_r
34,14,1,2.9050753465119534,3.773085328701051,47.3109555625758,1197,47.92031681657484,1218,34,1,49,1.3743547868164976,2.679309708541798,-1.8671812649235795,1.8836891595643994,1.1989700043360187,0.4437880548236771,0.729813871757227,-0.7179913085649509,0.13046811132023062,-0.9901048311714113,0.31016430232394343,-0.36113398025501664,0.3125938042426153,1.7680954023046727,2.1232868868934776
10,10,0,2.909546478235424,3.692674408744773,37.366622538695125,700.75,39.80712277148132,766.125,11,0,56,1.5442042061263204,2.7962077164450547,-2.0226156349718254,1.740343970004699,1.3998329076079665,0.8002067985977082,1.4070697294766372,-0.5993076510666959,0.030994495390304036,-0.9224507339494838,0.24390902293500033,-0.2101407536851964,0.3537867669243459,1.3599117940581305,2.1698924958918178
0,0,0,2.966808585948852,3.527646849530818,9.384181926236554,722.5,9.419952988786754,730.375,0,1,57,1.7368290286292973,2.642325230126357,-2.169625295136286,2.0019061396457998,1.9586959400176407,0.8351388567508287,1.3903577922151216,-0.15782370267379353,0.01980490363499553,-0.19897000433601875,0.48566112055123817,-0.12015988226250571,0.12279171486784479,1.6275656876646882,2.4319954991865007
32,12,1,2.9733037834289515,3.7956847721931863,43.41516486274631,1533.5,41.92858300622087,1527.125,32,1,100,1.307755462764255,2.6672282070457074,-1.9326380843258972,1.9312609412540724,1.1989700043360187,0.44719757592466053,0.6563387557432022,-0.656011827976579,0.06784739994526225,-0.9951134506510662,0.3611687929477449,-0.36361696316098036,0.21676058465924553,1.7662574654720018,2.1729231344280344
46,6,2,2.976919111921788,3.501328344858166,25.83447089125175,2294,27.57646171937968,2329.875,46,1,80,1.5337223354638743,2.6567114925657056,-1.8315771904401392,2.187372417981496,1.8109686626641728,0.9309555397506839,0.8334375214107423,-0.5127812684503678,0.2638062217029945,-0.6993114566496234,0.014675098620169726,-0.5,0.3201535674771917,2.0668131596554935,2.5
30,10,1,2.989050409381102,3.737074562662271,36.48130367109838,1016.75,35.787809975712825,977,9,0,45,1.4942235501881813,2.67013788517723,-1.9156665053653523,1.8561610764215088,1.1989700043360187,0.19897000433601886,0.7529071775519018,-0.6535477118930856,0.07505062590181966,-0.9335191175025362,0.2511499931677902,-0.2845054727785163,0.11946048101161627,1.7066842417768746,2.03760281563861
21,1,1,3.0687032564034715,3.50608257167795,13.570135896119908,1104,13.731784092365181,1128.25,22,0,69,1.3329286476420845,2.9127127800421984,-1.581573764543368,1.8854946121044767,1.1989700043360187,1.1148625033750192,0.7273260515306383,0.06774219014482366,0.05597257511827104,-0.39743224336929006,0.32154331043785617,0.029030380387041334,-0.12805529240212432,1.9158201039515328,2.4394744855561004
44,4,2,3.0719531507805358,3.280031633208252,19.33657586105632,2036.5,20.412628428112555,2073.625,44,1,62,1.5021678048216787,2.799012954148181,-1.6635884739550553,2.1252200697007377,1.9473876067005775,0.9283758452689795,1.0471881476272173,-0.29565608891097483,0.25959257183014944,-0.551661275806824,-0.025688634612568508,-0.30365038107837233,0.424882976787784,2.0802845545683373,2.484012683116208
45,5,2,3.1008155215780544,3.487777640460589,23.940816548609362,2141,23.255290331679284,2121.5,45,1,67,1.6140106320750682,3.1603266989858927,-1.5995236586714587,1.897184958633341,1.2271124723985376,1.1989700043360187,0.9591748836924977,-0.04139712693796466,-0.03895845703560311,-0.7354315034149838,0.30059466938796675,0.15096180075975496,-0.0773908427159602,1.8548631839056613,2.2094037306021197
29,9,1,3.1368048616011643,3.910913970577604,34.49481882552143,1471.25,34.54378916495195,1445,29,1,56,1.399337652976086,2.6874945668047494,-1.9265951245870483,1.8807264470404745,1.2357364422822443,0.5022505657831456,0.7244168521798845,-0.6303201741480244,0.07039150614580633,-0.8835717995258467,0.3056848546229157,-0.3584342169417505,0.126374924221854,1.7239474032532425,1.9748998096620662
43,3,2,3.1423421253850417,4.01313966946678,18.180606166814112,2432,17.67679975414874,2502.375,43,1,74,1.2572400740699186,2.8364565730045657,-1.5338605722755485,2.074488156170079,1.5090374506794528,1.1292421774226438,0.9599855148117293,-0.3995182200382548,-0.02781308484576095,-0.4791103959884556,0.329184858593851,0.02346396210862588,-0.1989700043360188,1.7600737999638798,2.347158478560895
33,13,1,3.1425134842721816,4.917097360510863,46.08814038480566,1067.5,49.98519135810099,1077.25,34,0,47,1.3447264846362843,2.5247424321892535,-1.8796288796480578,1.9256219107875638,1.285068928557429,0.4499530954992923,0.7156939541249765,-0.6732659006719296,0.10797917737266727,-1.0382764922335241,0.27020714487165537,-0.3799478329346709,0.24967778869545393,1.7469067192691705,2.1556976788174227
20,0,1,3.165187174320459,3.6630101366309264,10.164250656918856,1150.25,10.309863491755683,1156.5,20,1,54,1.3451328553718,2.950640964510845,-1.5725575926435225,1.8684667982873893,1.1989700043360187,1.160040941814894,0.7728127452955296,-0.0790652170824426,0.036145758968177885,-0.19897000433601875,0.5,0.0017877080786371721,-0.1989700043360188,1.9028950000138674,2.4043694586171642
50,10,2,3.1948908154248707,4.463527332673333,36.35932169682693,2159.75,37.59881326272552,2234.375,50,1,37,1.2639988401620466,2.8977462484216483,-1.7557939224976225,1.9144028225844094,1.9802833335082022,0.9204029354668757,1.4001411438563203,-0.6235054229418511,0.24364476827408513,-0.8064462044412296,0.03147896177213345,-0.0036156474944728702,0.33379208022351387,1.704208482202194,2.497187513868483
48,8,2,3.195042128321106,3.7596240531916494,31.960439289975746,2108.5,31.668759262214877,2145.5,48,1,107,1.4174620275628287,2.663779620186498,-2.00768245086171,1.7976886545298882,1.8978180060303875,1.104989882722368,1.01868267271481,-0.627605265709815,0.26031938066245314,-0.7649473702728241,0.08758955846622139,-0.420368112604634,0.36702939052990713,1.9212795539355954,2.5
42,2,2,3.302809072156488,3.9749679304468826,15.653547548411069,2158.75,16.039377904775726,2168.125,42,1,57,1.6746893549373842,3.1045572703744253,-1.5,1.9271375989818644,1.382699654822711,1.1989700043360187,0.9524589132565032,-0.20667281349616506,0.12910711277856562,-0.5297830790498586,0.42080686851926663,-0.04384676852478313,-0.0006424322200474899,1.9589505185589675,2.3473979579123214
47,7,2,3.3187806128133097,3.9003596237726685,28.340020140734083,2485.75,30.223286135827934,2481.375,47,1,54,1.4882637894515898,2.792622097583359,-2.1411205663411907,1.8854749103189314,1.3351836745255024,0.7612481082290504,0.7712909488559867,-0.8010299956639813,0.014249000601938028,-0.674198845625278,0.5,-0.4526743643003459,-0.0576848056310766,1.7365194970838718,1.9913422716995084
66,6,3,3.3449753573989227,4.006615320948724,25.780845913726445,3265.75,25.620783195999763,3151.75,66,1,69,1.3516744867257473,3.021250033341071,-1.5,2.068804876492779,1.3293103021597648,1.1989700043360187,0.8403871306476765,-0.47613980262558164,0.11316399258201881,-0.6548147079354624,0.3280544163359827,0.03674210753505727,0.19483896557685604,1.7088299547408692,2.5
53,13,2,3.3663641011042187,5.3466939643316405,45.64923651707181,2324.25,51.92449148984373,2403.5,55,0,51,1.2812126181372627,2.8145720245187587,-1.972202310635036,1.6057320590401571,1.1989700043360187,0.9634297608698204,0.7324134594262857,-0.7206214123103007,-0.15369390590767204,-0.823738940408252,-0.029725622201326674,-0.2530960922603498,0.08620068313556524,2.0394860018413445,2.378442553216254
71,11,3,3.370652019574857,5.160809060581446,40.50081405397415,3000.25,46.30557441090165,3007.375,73,0,80,1.3534272349760308,2.6619613812135796,-2.1222847023475193,2.0186777583150817,1.8012198664161223,1.129507960441205,0.9282990474847387,-0.6373605307551601,0.24588894392417776,-0.9042999213335735,0.1678040441722223,-0.5,0.5472911426386238,1.9842829538627398,2.297957728347734
51,11,2,3.3874627516152125,4.904941917693025,41.40788101980298,2015.25,43.658110289683385,1966.375,32,0,86,1.6644717073647597,2.724075244498753,-1.9090811880772334,1.8654891127766988,1.1989700043360187,0.6494681032641961,0.6696379466874319,-0.7272780361109719,-0.06065095244944198,-0.8481217338484831,0.169130108691706,-0.40693573949379463,0.20203786245490515,2.0329360930687015,2.12500335700315
64,4,3,3.4362407747556407,3.8415117394896874,19.370222394240077,3313,19.2009131985282,3298.875,64,1,51,1.390632302864274,2.8845754380569475,-1.5,2.176920168466578,1.4448971776451087,1.085025138595694,0.6474493512247143,-0.46970977686192206,0.18916234502663729,-0.45786162519490986,0.4744413789971911,-0.027127702817468454,0.14898723695445176,2.1989700043360187,2.4318646473187853
68,8,3,3.477912383205162,3.967239612979963,31.387305337183776,3239,32.3956062996428,3190.875,68,1,79,1.4580166661867724,2.838139633258407,-2.0382437343485917,1.773739315078804,1.9410219206033228,1.1346731871790579,1.031577463762789,-0.6109957665289454,0.25391655062948,-0.7492727528790672,0.1065818501523051,-0.327557542294645,0.29505555496208286,2.0805589738769696,2.5
65,5,3,3.5077633991334913,3.9180892458398784,24.42825715911494,3497.25,24.289172150143127,3508,65,1,48,1.4597180154338745,3.001888220086701,-1.6598807456340756,2.0791853040017347,1.5502367106605008,1.0119702522381837,0.8784321241516412,-0.4931798952441181,0.20690053253529705,-0.6811953206836103,0.38474937623820965,0.06264802395513003,-0.17234619590411496,2.0935934093714366,2.444005848555477
49,9,2,3.5105396219215983,3.5776171876527982,34.489071457541634,2044.25,32.35306725662319,2056.5,48,0,46,1.3901307631213422,2.891265918542665,-1.705170516723118,1.8143882477311801,1.9569810200268893,0.9968696696570728,1.3853720496365338,-0.5999698773636428,0.24483303393104477,-0.8057113236017939,0.05122033282546515,-0.02618547414950701,0.36402632605213964,1.7312526420781178,2.487238985641798
67,7,3,3.627106276192114,4.3026674310834565,27.918927077377678,3337.5,31.11430615643252,3362.125,68,0,47,1.462459734714036,2.824956120342549,-1.7939398819046146,2.1989700043360187,1.7408342164754635,0.9810206278113556,0.8138156720927596,-0.5203343755662609,0.26240429663656084,-0.6923413078651153,0.08743949293947002,-0.4800137207434125,0.3992438572417613,1.997802920315154,2.5
41,1,2,3.6287548976950745,3.601935180327934,12.848729888773104,2144,13.076304291519431,2099.875,41,1,57,1.2528940427167148,2.80883983428703,-1.6141974641585581,2.090575601095103,1.5573751212947684,1.1002689772145224,0.9531170803828299,-0.32834802635173915,-0.04534280092724313,-0.3179076605992828,0.34874269553999726,0.02556729423895751,-0.1969579155970203,1.7594284812254732,2.412026928815175
63,3,3,3.6376318892097426,4.337189362585953,18.99231740511214,3703.5,18.524925014273393,3713.125,63,1,61,1.3652189695297061,2.9736070684313454,-1.5155878475517846,2.1454141528318083,1.4446415408605875,1.0944835437104952,0.6301037115708359,-0.4548256374454335,0.19904706483382462,-0.42364172793083715,0.5,-0.022422733358879315,0.13454712767735408,2.1989700043360187,2.464556478078604
52,12,2,3.6694916747323467,5.58289382232969,43.723687983926084,2648.75,49.84730155264401,2571.75,54,0,84,1.4819091960907795,2.8556205669781582,-2.4825053987757237,1.73684011789042,1.1989700043360187,0.8992243891823267,0.8118784135041474,-0.571964246913117,-0.2302345282333141,-0.8971990329101847,0.06875728841282487,-0.3358726181990248,0.20231671517128022,1.7249382152615813,2.070507066300291
69,9,3,3.698913072801484,4.198681902216482,33.80554515237728,3102.25,32.46937137872548,3099.25,68,0,36,1.391468356716472,2.8966925422906638,-1.6597951806081128,1.727071573583578,1.9714671885560795,1.0038780016119773,1.1580351552654191,-0.679838899690685,0.2656300084707567,-0.7544945882542106,0.1286311484099189,-0.03461226980518637,0.36449853691570083,1.81105351627943,2.5
84,4,4,3.747358931804123,4.729329104245563,21.375228316610027,4283,21.922273268991002,4330,84,1,56,1.3869354848579392,3.0252359009709426,-1.5,2.083271355644413,1.481828872354608,1.1989700043360187,0.8253488220276317,-0.4579856079349923,0.15637508827104252,-0.6512459284767539,0.4484203483679945,0.13920019395373928,0.019408512786713787,1.6758722703802944,2.5
62,2,3,3.798776248885928,3.820279715899265,15.97489355895816,3033.75,16.264122163582055,3111.375,62,1,67,1.522679381257171,3.0063226186020846,-1.5611998656883832,1.9915434959204643,1.4335564277165207,1.1099611544482526,0.682489771592283,-0.4031760147097532,0.1890543881097424,-0.3752964109076509,0.4622285227507193,0.19809097625112823,0.02873920759016655,2.1989700043360187,2.489273459099792
83,3,4,3.8193557579658255,4.049591587983895,18.488637512715673,4299.75,18.88179586270569,4252.625,83,1,62,1.2680319856053943,3.018495345889238,-1.5137218344380938,2.1989700043360187,1.4570656736752707,1.1345419548369582,0.6867864722033126,-0.4914097225789536,0.2014875813506844,-0.43963651760932526,0.5,0.05259825183839079,-0.07360638216859622,2.1713776649952847,2.490144722663723
15,15,0,3.8299750737086597,3.917152923229092,50.41638260447344,545.5,46.763386807208065,534.5,13,0,54,1.6378394677717567,2.8313454897752215,-2.0884750474915705,1.7327923625604889,1.1989700043360187,0.842245304047491,1.4459166434636817,-0.6728035599306068,0.0037927124331881973,-0.9521459645766451,0.15676071411565948,-0.1588437629595874,0.4676992814588069,1.3426534777498673,2.2591952666810724
86,6,4,3.8441176459499817,4.279559351301837,25.44693781331364,4118.5,25.33448365293542,4124.5,86,1,57,1.2562486541218782,2.848592962745138,-1.6349626297437934,2.1989700043360187,1.7307611989118956,0.8898990453745327,0.8252341593060926,-0.6116047607544265,0.07610344550135897,-0.4378621495234509,0.04373174958453932,-0.34347301792138324,0.3777797758018911,1.7122614191996648,2.3662458578100742
70,10,3,3.845724555857087,4.905533966811214,37.81032133900552,3223.5,37.98123192955573,3184.75,70,1,33,1.3881253788641763,2.6420376471011613,-2.3511339530078006,2.056445661981214,1.877052812316061,1.0307023936518813,0.8929208403611716,-0.6289591447103329,0.20111322080870286,-0.8002216471705674,0.10924015300653928,-0.3975900985722791,0.3713757830310328,2.1989700043360187,2.479436759003034
85,5,4,3.9283365808351993,4.437490924802976,24.58590359285312,4137.5,23.798767006735318,4217.625,85,1,42,1.416203896048166,3.0013323202183466,-1.5,2.1989700043360187,1.3655382614720404,1.1649562142092829,0.7575635482633845,-0.43460385846551597,0.07872568072097272,-0.6741639421798544,0.5,-0.016275158566921195,0.0030999689614744155,1.935002500536846,2.5
73,13,3,3.9773402545322774,4.62304491831426,46.27092067929404,3835,48.40585726931493,3680.125,74,0,55,1.3666524800097997,2.7623176751241325,-2.103765882139293,1.9533947596960552,1.8104036027377117,1.077838111772566,0.9871925168026872,-0.65805867414905,0.07013099692149312,-0.8767395538215949,0.16491538639304812,-0.4805197196730465,0.7703139055989301,2.1989700043360187,2.5
72,12,3,3.984682696505933,4.550826419435049,43.47247826947051,3041.75,43.841486554408505,2916.75,52,0,92,1.5748212270838535,2.8747731206304263,-2.2669582474053573,1.8282847070564014,1.299860845337203,0.9240370480977762,0.9025713225143922,-0.5856440182329753,-0.1817466583122569,-0.937717531298457,0.10976619651602593,-0.31317389072735896,0.20526012457829856,1.6487254136756704,2.036539714113698
14,14,0,3.9922897238859023,5.1692796612107506,49.274098516939986,500.75,45.035285070525035,546.625,13,0,80,1.593471224294853,2.6524598683567606,-2.1986132819719515,1.7576389627259397,1.1989700043360187,0.9251818461165678,0.8347111848353486,0.0062819723471820264,0.06964423494722612,-1.1430671775715602,-0.14681817076152015,-0.17958269657535236,0.4548850065542858,1.450197475409546,2.159782617989441
92,12,4,4.005926344107467,4.977418148975338,42.055548060279534,4488.75,44.56898294927676,4563.75,93,0,84,1.38512628794883,2.775754008705748,-2.2703207195027937,2.0578238877609163,1.8830216195952085,1.0579985914858858,0.8805586950186556,-0.6465699099336469,0.214607753585453,-0.8323167620969628,0.10590588241941487,-0.48544799270735867,0.43395567603175944,2.1989700043360187,2.453315699310453
88,8,4,4.02077214059991,5.2236493393075545,32.03264144980063,4499.5,33.83337422453058,4573.75,89,0,81,1.2609648307247685,2.9665463146788,-1.9989365421402276,2.061344966128524,1.8264145509918652,1.0859350525584015,1.0746701334372626,-0.48261102450903637,0.11577851418709298,-0.754585835432623,-0.015189962078286337,-0.12242397485814187,0.3723698411087426,1.801969827732313,2.458973516496333
35,15,1,4.093039784920389,4.304630079769808,51.37418730618367,1403,46.48247110510147,1465.875,33,0,32,1.3619332840096048,2.6355927046898873,-1.8812816951825722,1.9414034698141842,1.3260532577308843,0.41147524003762176,0.7656371643790358,-0.7076607263317811,0.09311647810336963,-1.0048531347713048,0.1822666108658007,-0.27398800898371894,0.27985713753507896,1.6965158559996525,2.198621222114114
91,11,4,4.116508113114248,5.1221966999845945,40.348406148845,4062,37.916186386826986,4220.375,90,0,78,1.4785045886313126,3.1171259894182954,-1.9210554135246474,2.1637318879364407,1.7354826786530135,1.055456807725749,1.1975308448231718,-0.6442784324079759,0.1405454478011163,-0.6948142248328388,-0.09326765473002677,-0.42591734089974403,0.6150626895360577,1.9417736731972317,2.3011065044924695
112,12,5,4.153302364049427,5.935364346864391,43.666829427707015,5130,50.05971795635557,4762.25,95,0,91,1.3999714349741232,3.1634362768863196,-1.917164453793901,2.1966252720793964,1.7296936844598172,1.0220628248117758,1.2171633845079473,-0.691037675306947,0.1212004262236464,-0.7548527779583618,-0.0762709912449586,-0.37871174864340335,0.674162317845322,1.826826828911975,2.4341770802858127
87,7,4,4.196339824346961,4.638191954142879,28.875362129860292,4243.75,26.655753630585515,4165.125,86,0,43,1.2631053670779788,2.833602542366053,-1.6877168455256093,2.197188119495585,1.7043376181849417,0.8414518184430579,0.8150201113487597,-0.6140372176895372,0.08897842674866531,-0.5647787657526795,0.016110587893520243,-0.3231723643652156,0.3776769611361334,1.6938774122945843,2.357966588674632
94,14,4,4.223826745069661,5.3416767092503115,47.2710581171769,4314.5,48.32335637436952,4277.75,94,1,65,1.3848586674174599,2.7927406560715085,-2.1478651593897387,2.000881142010914,1.8649688835066724,1.0858886723985435,0.8885483059428633,-0.6912072557305806,0.23566531278934005,-0.8735724358277211,0.08803270079751925,-0.5,0.6808152444654809,2.1989700043360187,2.4913443845311156
106,6,5,4.2304779281486145,4.942931240263775,25.868908235132494,5241.75,24.804159290497832,5383.5,106,1,63,1.2158518833484178,3.076992420250765,-1.9753716914366621,2.1989700043360187,1.640176871388553,1.1827299488326235,0.9378172509078951,-0.3948237564318452,0.15063287969476735,-0.6383376772198008,0.26820834262277277,-0.22456620777097194,0.3704250414634571,1.5388519219033496,1.9452940418814781
93,13,4,4.242389117194145,5.693372890008289,46.506663252339564,4067.25,47.56547976401889,4290.875,94,0,49,1.426874712591515,2.752900463591599,-2.144795277411397,1.9783345805342591,1.8925529382395643,1.0890592046273155,0.9006141703604886,-0.6948762350715975,0.25306803361451935,-0.906030696109666,0.1972636462478875,-0.3825097257940368,0.7107266343985583,2.1989700043360187,2.5
124,4,6,4.245414227609571,5.164514850733491,21.046511176788734,6084.25,20.933027673784157,6065.625,124,1,64,1.4108016639859196,3.108748362132574,-1.616620279179176,2.1989700043360187,1.4290489733970697,1.1951727098949463,0.6550529817499815,-0.4133381883743391,0.13786988590607419,-0.5432373832057945,0.3917563989902849,0.3378162444523151,-0.052928431799336456,2.046604221097089,2.5
36,16,1,4.264857828319136,4.635544645077219,52.88589117712766,1506,50.14367238856269,1533.25,35,0,64,1.3587010186109953,2.626418079838761,-1.8938241243924836,1.9326200898836454,1.2893181243507925,0.2862609635561507,0.6937631677910859,-0.6877016658888989,0.04895102823673196,-1.0517989921796531,0.1872904083002329,-0.36782798627720875,0.26898733209041714,1.6750937314442926,2.149616195325319
