proposal,topology,active_edges,dimension,motifs,exact_reference,training_score,validation_score,generalization_gap,period_train,period_validation,amplitude_train,amplitude_validation,participation_validation,failure_fraction_validation,requested_evaluations,actual_evaluations,wall_seconds
117,000211221,6,18,positive-cycle+repressilator,,0.375724292370,0.881543876373,0.505819584003,25.726763888168,24.864148414493,93.833333333333,89.200000000000,1.000000000000,0.000000000000,192000,192000,153.047087215
118,200121022,6,18,mixed-cycle+toggle-core,,1.422812571542,3.357588924170,1.934776352627,23.832763146963,45.383156411538,40.833333333333,42.333333333333,1.000000000000,0.000000000000,192000,192000,121.736783170
119,000212220,5,16,repressilator+toggle-core,,0.374968023683,0.584979641806,0.210011618124,25.599052471720,25.856769674368,114.000000000000,110.133333333333,1.000000000000,0.000000000000,192000,192000,61.631517754
120,022110210,6,18,goodwin-like,,0.506913473262,1.448223716848,0.941310243586,25.895747504838,25.342105770927,38.166666666667,30.733333333333,1.000000000000,0.000000000000,192000,192000,181.519830581
121,100122022,6,18,repressilator+toggle-core,,0.361446720506,0.960460791079,0.599014070573,25.703908564596,24.927617170922,104.833333333333,99.333333333333,1.000000000000,0.000000000000,192000,192000,92.319393765
122,001020222,5,16,toggle-core,,1.369518135079,2.792134017861,1.422615882782,25.051730183518,33.909526311280,27.500000000000,26.400000000000,1.000000000000,0.000000000000,192000,192000,86.331586806
123,001002222,5,16,toggle-core,,1.681555542572,2.611206777053,0.929651234481,28.531725742295,36.081728298191,72.000000000000,55.400000000000,1.000000000000,0.000000000000,192000,192000,101.611692055
124,010022202,5,16,repressilator+toggle-core,,0.361676796307,0.660432120645,0.298755324337,25.495486522095,24.852118658729,115.833333333333,105.666666666667,1.000000000000,0.000000000000,192000,192000,72.976887730
125,220022202,6,18,repressilator+toggle-core,,0.368928049705,0.559067110082,0.190139060377,25.392147332859,25.593948364619,162.000000000000,160.400000000000,1.000000000000,0.000000000000,192000,192000,64.870772890
126,222200022,6,18,other,,1.716815847137,2.943007780191,1.226191933054,29.045803635557,36.336379808375,26.333333333333,32.600000000000,1.000000000000,0.000000000000,192000,192000,66.077248165
127,200022202,5,16,repressilator+toggle-core,,0.354696309397,0.627856848038,0.273160538641,25.809388635837,25.539880579568,111.000000000000,111.466666666667,1.000000000000,0.000000000000,192000,192000,61.887823598
128,220022201,6,18,mixed-cycle,,1.232209122216,2.502809097201,1.270599974985,26.786157151758,31.107797939621,26.833333333333,24.333333333333,1.000000000000,0.000000000000,192000,192000,70.218855522
129,200022002,4,14,repressilator,,0.363188547858,0.960829419219,0.597640871361,25.758657393349,24.595491176882,97.833333333333,85.400000000000,1.000000000000,0.000000000000,192000,192000,46.821652671
130,200122012,6,18,repressilator,,0.385278210541,0.606650353492,0.221372142951,25.577805323018,25.530723213684,145.833333333333,142.933333333333,1.000000000000,0.000000000000,192000,192000,96.510023802
131,000212202,5,16,mixed-cycle+toggle-core,,1.548647621009,3.332973656106,1.784326035097,26.324891144242,46.273034456584,36.000000000000,36.133333333333,1.000000000000,0.000000000000,192000,192000,99.774908787
132,200212011,6,18,goodwin-like+toggle-core,,0.527819296812,1.078444378050,0.550625081238,26.058461061416,24.154596382062,92.166666666667,79.133333333333,1.000000000000,0.000000000000,192000,192000,177.452940915
133,220202202,6,18,toggle-core,,1.476853171359,2.846707929613,1.369854758254,26.396565413432,40.338393611847,51.000000000000,55.200000000000,1.000000000000,0.000000000000,192000,192000,70.213729114
134,001022122,6,18,repressilator+toggle-core,,0.377270510495,0.608719655536,0.231449145041,25.722327838355,25.683751902504,115.166666666667,108.533333333333,1.000000000000,0.000000000000,192000,192000,90.133127927
135,210022022,6,18,repressilator+toggle-core,,0.368375790353,0.633277393629,0.264901603277,25.638935818379,25.893429449775,192.833333333333,187.200000000000,1.000000000000,0.000000000000,192000,192000,83.316509025
136,220022012,6,18,repressilator,,0.358880937705,0.736214341419,0.377333403714,25.878363308397,25.769220505276,98.166666666667,91.466666666667,1.000000000000,0.000000000000,192000,192000,69.651374412
137,001022202,5,16,repressilator+toggle-core,,0.380649065723,0.847238553837,0.466589488114,25.730929308373,24.655917075058,104.666666666667,96.133333333333,1.000000000000,0.000000000000,192000,192000,74.861280524
138,200022020,4,14,toggle-core,,1.665655168237,3.222457712931,1.556802544694,24.226408382916,42.291210636176,14.166666666667,15.533333333333,1.000000000000,0.000000000000,192000,192000,49.347799703
139,202002022,5,16,other,,1.664717665574,3.240470251080,1.575752585506,24.930979979083,46.444853718377,21.833333333333,19.400000000000,1.000000000000,0.000000000000,192000,192000,55.989946514
140,220012202,6,18,mixed-cycle+toggle-core,,1.518445009073,3.045909011736,1.527464002662,24.675395259294,43.363564643393,22.666666666667,20.333333333333,1.000000000000,0.000000000000,192000,192000,85.879525220
141,200022012,5,16,repressilator,,0.356144597120,0.501185791093,0.145041193973,25.418150456028,25.382009759474,109.333333333333,108.066666666667,1.000000000000,0.000000000000,192000,192000,70.138823534
