niche_id,grid_x,grid_y,quality_train,quality_validation,descriptor_precision_train,descriptor_sharpness_train,descriptor_precision_validation,descriptor_sharpness_validation,visit_count,retained_niche,decision_n_trees,decision_max_depth,decision_min_samples_leaf,decision_min_samples_split,decision_row_sample_fraction,decision_feature_fraction,decision_positive_sampling_weight,decision_criterion_index,selection_feasible
55,15,2,0.4533205733852697,0.4439870380214438,0.46362098138747887,0.1517087224144936,0.475428008298768,0.1564664921650091,19,0,256,13,1,4,0.552312184556825,0.6393393841511651,2.778278092081564,1,1
131,11,6,0.4540392376978091,0.44539423405587114,0.40763546798029554,0.2050877941506504,0.4398000231629441,0.20299230860104966,188,0,183,24,62,40,0.6560912273144186,0.6534410529284428,2.654143363537298,0,1
133,13,6,0.45450425738731165,0.44676838552801706,0.42248062015503873,0.20760608614915893,0.43902814506368504,0.20656979382737642,40,0,147,21,56,35,0.6392067529808372,0.8094675101415563,2.4420582267282307,1,1
116,16,5,0.45571869968635337,0.44174204572838255,0.46735395189003437,0.1934125867550691,0.46713014422003474,0.19342870568796444,2,1,159,16,62,47,0.7033806545371086,0.7103063932410122,2.242310151563837,0,1
91,11,4,0.4566379621131439,0.4446881148170785,0.40476190476190477,0.1827757334621538,0.44138467723781344,0.19012359035687493,110,0,122,11,1,4,0.7027957357150707,0.7013360975988621,2.7547508856421845,1,1
54,14,2,0.4570471378731067,0.447866197439578,0.44894651539708263,0.1509026747729183,0.4772744773616022,0.1554341773956156,69,0,256,15,3,2,0.5687901375889184,0.7532671573715715,2.672029386008854,1,1
110,10,5,0.45935331268057805,0.4494143959874036,0.3911602209944751,0.20416420660219525,0.4362308099617687,0.20324632824424582,115,0,144,24,55,33,0.6461467558632156,0.6633768934060248,2.783537480095337,0,1
130,10,6,0.46009020151211244,0.44510311697067967,0.3876146788990826,0.20585243339637652,0.4388589464359572,0.20261117803762185,180,0,114,17,59,53,0.5541964521819174,0.6415543604268136,2.724337538266886,0,1
71,11,3,0.46086320973959677,0.4464924956423654,0.4073550212164074,0.16214393218524367,0.45734484824625266,0.16113358004457612,98,0,60,24,26,56,0.663446351618876,0.5455159870715058,2.7684524693866335,0,1
53,13,2,0.4619710965103781,0.4494233604739018,0.4294770206022187,0.14970506396741465,0.47839954762852643,0.14972240051158597,96,0,72,14,16,4,0.639195277033552,0.5571998720250124,2.8129125887519613,0,0
90,10,4,0.46464785451583246,0.44553849768802317,0.38819095477386933,0.17016259649105714,0.43763723952814104,0.17298172446612564,88,0,38,12,20,7,0.5935760660441128,0.5768768692415052,2.7660934472720187,0,1
52,12,2,0.46649988631816774,0.45268495911091633,0.4183206106870229,0.14754671833648103,0.4739211473596253,0.14756788846803673,108,0,54,14,16,4,0.6245344884978303,0.5037703289584674,2.8782808623459184,0,0
70,10,3,0.4665801954811627,0.4479205309609383,0.39141414141414144,0.16671690317775104,0.43829375228352213,0.16622338229117953,89,0,38,24,31,24,0.7249421490743295,0.5126535894487394,2.827915277705449,0,1
151,11,7,0.46716146862754376,0.46120108960031586,0.39744952178533477,0.22551950520148076,0.4235786287426208,0.22431648489223766,97,0,213,18,64,50,0.6558189276773765,0.7726914601942779,2.6875797317469066,0,1
150,10,7,0.46816671549768457,0.46082603211418754,0.39227642276422764,0.2240246602003405,0.4206709681354396,0.22508143739671405,165,0,180,20,64,64,0.5750833635772109,0.7498413910267381,2.766353052598565,0,1
129,9,6,0.4697642683241803,0.45699797419413335,0.3795066413662239,0.2110554254021728,0.4207964788345763,0.20679890117294292,163,0,156,18,64,56,0.5956256507510524,0.6152993970243565,3.0053837776888654,1,1
109,9,5,0.4708297239291071,0.4587118118127261,0.37808807733619765,0.19443232675490615,0.4205803089749408,0.19950911033529556,117,0,214,6,9,8,0.8641338883507221,0.2796985626523286,3.5930730303471496,1,1
51,11,2,0.47407117912936875,0.4517594094321022,0.40327380952380953,0.14650351498343778,0.43881999288410845,0.14468099183798383,83,0,32,10,2,22,0.6770376630875953,0.25,3.424725447563712,0,0
149,9,7,0.47475438375435003,0.4656980208540251,0.37875939849624063,0.22463160234525648,0.40779021854036834,0.22526546032108316,154,0,163,17,60,64,0.5927234990461296,0.7340151991490113,2.9270038710187767,0,1
152,12,7,0.4750595019963806,0.46108497449210334,0.4110854503464203,0.22586914383914805,0.4315328570645753,0.22357932389905621,24,0,248,19,62,31,0.6990467192428867,0.9046581234990702,2.430771118695922,1,1
36,16,1,0.47533711972853804,0.4669826587587615,0.4696707105719237,0.13170898777172535,0.4861651490259552,0.13148949843698335,5,0,256,24,1,9,0.5309595634495862,0.6601795192405902,3.04278975938708,1,0
35,15,1,0.4753476518779751,0.4658930238866675,0.45439469320066334,0.13411025016588246,0.4769195191171839,0.1350680259582921,13,0,250,21,2,10,0.5823347834365696,0.6699412662506815,3.346655372674517,1,1
89,9,4,0.47587070782302254,0.4549509840364485,0.3776435045317221,0.18372495988744797,0.41834287915123075,0.1821922681728239,100,0,42,12,29,4,0.5838659072958869,0.5768206445527426,3.001512496003414,0,1
69,9,3,0.4758933568410151,0.4517402904877698,0.3782051282051282,0.1598926285316143,0.4350019645345268,0.15620218538839303,93,0,32,9,2,18,0.6905973238978622,0.25,3.461217399819663,0,0
108,8,5,0.47603258901714784,0.46134936866174175,0.3629112662013958,0.1966770243702069,0.41250022598448444,0.19941038903593117,108,0,154,6,11,8,0.8642900816856933,0.290938078752237,3.658866436127396,1,1
34,14,1,0.47683404594887685,0.46773489415787706,0.4442675159235669,0.13470547266151847,0.4780646926295037,0.1343886832274405,36,0,256,24,2,10,0.7242992193017472,0.6846162181373299,3.797674904964685,1,1
128,8,6,0.47849631475930854,0.4678778038952395,0.3651096282173499,0.20603087989021848,0.412120974569026,0.20794647227645627,169,0,113,5,11,4,0.8928927890408478,0.3013817735075819,3.6377903442256554,0,1
50,10,2,0.47942558784118294,0.4716252547221941,0.39271255060728744,0.14861328704548746,0.4223166756770259,0.15109344980121622,90,0,38,10,2,26,0.6852457492820299,0.25,3.564659062815591,0,1
33,13,1,0.48004366869586435,0.4720686674309846,0.43423137876386686,0.13274290310574938,0.47826813225614784,0.1329872217171087,34,0,191,24,3,9,0.5870137339455296,0.6259873399090169,3.4578753187390388,1,1
134,14,6,0.4804814176773503,0.44639111064435155,0.4364406779661017,0.20519285493567438,0.4535242082772199,0.20139490337041788,7,0,60,18,41,14,0.7463641202344735,0.9181433238804042,2.1474664676877797,0,1
68,8,3,0.48161506402438725,0.45524312226818764,0.36013590033975085,0.16313290464533547,0.43274722897490675,0.1642844687498385,100,0,30,10,3,20,0.6351654872967494,0.35388716042079366,3.3740986134805957,0,1
49,9,2,0.4820338845900296,0.4659416008320743,0.37748344370860926,0.1482954539002151,0.4204311427120825,0.14767868615040744,80,0,34,11,1,29,0.6734579312069513,0.2778998917883726,3.408126725300701,0,0
148,8,7,0.48279435993322156,0.4691864490290023,0.365036231884058,0.22308461878947342,0.4050180738384076,0.2254976860148648,155,0,256,7,13,4,1,0.476477649427961,3.408349259674843,1,1
169,9,8,0.4850614545087339,0.474233871456655,0.37734082397003743,0.2401055360284883,0.41177086570464694,0.23982036331334528,153,0,201,9,64,21,0.4003433633141387,0.7826650554079624,2.870627532165158,1,1
170,10,8,0.485715349380821,0.47529275116884356,0.3826578699340245,0.24110427158074693,0.4059946580593305,0.237583558908031,102,0,256,23,60,32,0.6489137764301043,0.9788324511738941,2.715478487769736,1,1
88,8,4,0.48668844721062365,0.471119559501515,0.36289592760180994,0.18209299070050164,0.41110920397396067,0.19393137960929085,114,0,88,8,1,19,0.5910469186345022,0.36217264025875917,3.6269083223043825,0,1
32,12,1,0.48795397896630094,0.4769709016585405,0.4194528875379939,0.1295819996912472,0.4800796799788736,0.13151811306750028,26,0,184,17,3,12,0.7067298715593437,0.5136085223707044,3.683258021936896,1,1
31,11,1,0.4884267614540098,0.47482054266847246,0.4068554396423249,0.13320158757763775,0.4525168107809202,0.132539744707835,31,0,74,22,2,3,0.6246763258605756,0.584602063480501,4,0,0
67,7,3,0.4885736092522555,0.4643332483269776,0.34345794392523366,0.1600242464195693,0.3869963031807852,0.1649726546784634,121,0,22,18,2,4,0.6960328435969529,0.6396332166633167,3.6127237546194926,0,0
107,7,5,0.49222786304557786,0.46680024282561183,0.3502871205906481,0.19356788834206595,0.40334943999724915,0.20307797208051456,118,0,40,8,1,18,0.6543712840152611,0.3917165072740596,3.6059566959072638,0,1
127,7,6,0.49274957915569895,0.4723396149238637,0.34547069271758435,0.2072102959553366,0.4018656996826646,0.20244247961568335,161,0,116,4,8,4,0.8234859293795755,0.25,3.816724795451718,1,1
168,8,8,0.4928870456279016,0.4871197016267102,0.3657937806873977,0.24201319440985716,0.3882892403245539,0.24516886518679454,145,0,207,9,64,29,0.6939721388733993,0.8007385326096443,3.1484868632221996,0,1
48,8,2,0.4929910169903909,0.4749385037393303,0.36398467432950193,0.13955275359712893,0.4166869496926175,0.1424128950252356,70,0,38,14,2,8,0.6744253950582451,0.3758864664068521,3.64852834427733,0,0
30,10,1,0.494908296247407,0.4769594448209314,0.38491547464239273,0.13381100488957973,0.42875806657295207,0.13385943078825915,23,0,36,15,1,13,0.6167432138964251,0.3938701378878171,3.4880377360300394,0,0
87,7,4,0.4955112299815105,0.4615727034464092,0.3481071098799631,0.17621344710747489,0.4174398527469426,0.1751821153373187,92,0,34,9,1,23,0.6605333000615392,0.3428082653501816,3.561453215990108,0,1
147,7,7,0.496316778069624,0.4873041146184878,0.35160532498042285,0.22307602249894107,0.38580277561752035,0.22917860457101719,172,0,256,7,9,4,0.9341761266864586,0.42400664993241066,3.70248261886729,1,1
47,7,2,0.49742573204548973,0.47767463101167823,0.3501762632197415,0.14468177812170252,0.3899432258427604,0.14847558478500603,67,0,26,14,1,12,0.6330943539741689,0.37952564367921937,3.4900103164309644,0,1
29,9,1,0.49799585451334627,0.48015352383759485,0.37725381414701803,0.13110966810171623,0.41867684092162544,0.1315132028176265,35,0,36,16,3,8,0.6602561949910003,0.3749555354660432,3.622551768110638,0,0
126,6,6,0.49998749149915345,0.48990436858762415,0.33464257659073054,0.20951425666096565,0.3739402598440402,0.20963758815148284,116,0,110,4,9,4,0.8300298265797355,0.25440936781263207,4,1,1
66,6,3,0.5013900036051321,0.4845219520107549,0.3366733466933868,0.15414605270862455,0.3727198827359147,0.15605871256217113,90,0,22,13,7,36,0.6134512082535749,0.35026215980469044,3.489399547418705,0,1
46,6,2,0.5021828583127034,0.4797370759313943,0.326271186440678,0.1494936718120805,0.3814335338791046,0.1462126540112294,63,0,22,14,1,12,0.6484476263349226,0.3491606129473019,3.5096581202439667,0,0
106,6,5,0.5022932303817004,0.4807877266512985,0.3366795366795367,0.2028453814626422,0.39116136817010405,0.1991893401904969,82,0,124,5,8,4,0.8194593983169152,0.25,4,1,1
167,7,8,0.5032427073136938,0.4966344237910495,0.35149253731343283,0.24083712445695846,0.372072064195548,0.2495861484040613,189,0,256,8,35,2,1,0.6780089366081752,3.549269346892804,1,1
171,11,8,0.5039311915028363,0.4799120884605041,0.39895287958115183,0.2421693753878276,0.4257074994484732,0.2378123429727162,28,0,154,9,64,41,0.41482571613059294,0.8592931137026624,2.576123205400581,1,1
86,6,4,0.5051770503286115,0.45487300716333245,0.3273542600896861,0.17732720806476987,0.40410131568301655,0.16745095571827812,87,0,20,10,1,38,0.6516468817196679,0.3447767535393157,3.427565753105799,0,1
28,8,1,0.5052409773696915,0.48654130852061084,0.36039360393603936,0.1335561475050348,0.3848863147448888,0.13569337121056946,27,0,28,15,3,9,0.642909034854811,0.34741267567574063,3.674331475401163,0,0
65,5,3,0.5063928061882619,0.46895105310123514,0.3232016210739615,0.1621914330322211,0.38044454391120575,0.16311463825119454,96,0,18,24,2,8,0.7123747032762959,0.5760912534536224,3.6900455901936344,0,1
45,5,2,0.5078729476862403,0.48761866233579476,0.31731843575418994,0.1436706849970985,0.3580599598397738,0.14110679021240485,51,0,22,15,1,12,0.6332272341300771,0.33983173555808743,3.5562731549146895,0,0
146,6,7,0.510850517888385,0.4996625988355252,0.33557046979865773,0.22432760066368213,0.3657393954767472,0.22892405199634674,159,0,235,4,14,8,0.8978121788723803,0.2999962352446518,3.9399258487571927,1,1
85,5,4,0.5117624390754327,0.4718388519424107,0.32386363636363635,0.1833120158694639,0.4102786961584693,0.17533395778420413,82,0,21,10,1,35,0.6506448743588162,0.32515628851636497,3.6031398778425596,0,1
188,8,9,0.5119266687533467,0.5101718582941598,0.35758998435054773,0.25795517291390824,0.37751115730826734,0.26487386534996765,152,0,255,7,52,2,1,0.6918478082732723,3.2988103518737453,1,1
11,11,0,0.5129763695573243,0.4998459071818511,0.4036312849162011,0.11395364789566381,0.44327361247549657,0.11613834444577768,3,0,82,13,8,14,0.5945582419833684,0.25,3.9248783469376956,0,1
27,7,1,0.5133097261388816,0.48474449774620804,0.34417040358744394,0.13228582295164196,0.4083085563875903,0.1301383163558602,24,0,32,14,5,25,0.6473320995415895,0.2979611899798116,3.6575226821070648,0,0
64,4,3,0.5133193872530205,0.49634589738243223,0.3047619047619048,0.15319418053446726,0.33026575378741085,0.1507597881864414,77,0,16,13,6,5,0.6337396868577967,0.25,3.704489667950447,0,0
12,12,0,0.5133986405227337,0.5007337975036207,0.4087193460490463,0.11366787907327598,0.439883802808467,0.11792059040695146,1,0,74,14,12,12,0.5816585492819724,0.278004565762371,3.818601685908128,0,1
187,7,9,0.5158034203703088,0.5150119250945602,0.3502575423105224,0.26069394463427076,0.3765879263810559,0.26911814276513774,171,0,256,7,23,5,0.7194910101263439,0.7328550846385715,3.3842677667858925,1,1
44,4,2,0.5160343043043724,0.49777109324182317,0.2980769230769231,0.15054860885505475,0.31010915840795955,0.1481347817802559,56,0,14,19,4,26,0.6144345638189594,0.25303756228779856,3.3407218376818446,0,0
189,9,9,0.5163777619554075,0.4964253420571745,0.3786407766990291,0.258710290963997,0.3983261181534399,0.25371338497134516,97,0,241,9,60,16,0.49988457694468424,0.9862405381670862,2.8104897159868663,1,1
125,5,6,0.5171190620766366,0.5027538092459549,0.32160804020100503,0.21537144389216528,0.36170024964059144,0.21578858581353652,96,0,102,3,11,3,0.789452166923746,0.25,3.888144579245805,1,1
10,10,0,0.5178750034956358,0.5051647205098881,0.39011703511053314,0.11501357055795178,0.4299483214361535,0.11511693113366697,3,0,64,15,14,13,0.5654813060973866,0.2809460092246845,3.762093219394268,0,1
26,6,1,0.5179743756838304,0.498733923315806,0.32438739789964993,0.13433073749354005,0.32639915794004903,0.13399750542907757,33,0,18,17,2,10,0.6301410785696074,0.25410895350504065,3.639756509867016,0,0
105,5,5,0.5182247987410139,0.4565914736924168,0.32051282051282054,0.19158397325785287,0.39791272053123333,0.18327574812811379,87,0,20,9,2,35,0.7698026254537018,0.3308645153698577,3.5348041699284147,0,1
145,5,7,0.5190078697314487,0.506753562851852,0.32137834036568214,0.22288513817690264,0.35255185218137985,0.229310949780674,82,0,112,4,9,7,0.8053097104307922,0.28108865948861855,4,1,1
25,5,1,0.5198702708025045,0.5005767995024031,0.32329084588644263,0.13230679751396934,0.33488365099384465,0.12791301449469847,18,0,20,18,2,9,0.6380778946589127,0.26231190223212775,3.7671615468260002,0,0
166,6,8,0.5205377468199117,0.5057413308216636,0.33791208791208793,0.2413629190394823,0.37089585435733374,0.24759615472960483,121,0,156,6,12,7,0.8600372182426756,0.39961363676399164,3.8421550492980083,1,1
43,3,2,0.5207797853567806,0.5063614750603062,0.29518716577540105,0.13844991880959168,0.3256878345769948,0.14074133608181644,42,0,18,15,7,6,0.6110947822787703,0.25,3.6834589140954277,0,0
24,4,1,0.522256883913363,0.5022055157983354,0.30656934306569344,0.13255952777572758,0.32001854033488575,0.13381665550951924,21,0,18,22,10,5,0.61793747111645,0.25,3.6025362023642082,0,0
8,8,0,0.5230476090944028,0.5148322583768777,0.3561470215462611,0.11583255758414593,0.35107539478491356,0.1144865686841281,3,0,32,20,6,16,0.6284914672996883,0.25,4,0,0
63,3,3,0.5232368493312585,0.4873132607244767,0.28780934922089824,0.15668309951689172,0.3168390224980092,0.14914877871378124,80,0,14,20,6,23,0.597995187026048,0.27639796476917594,3.24115110174291,0,0
165,5,8,0.5247827076693203,0.5092272024041267,0.32127787823990356,0.24000247010786077,0.356486116625388,0.24442959907909861,118,0,140,9,13,18,0.4665470402607286,0.8614773684135759,3.7779791842892676,1,1
9,9,0,0.527611933334317,0.5160696078125994,0.36809815950920244,0.1120147704828922,0.4095719328592081,0.11436447523868394,3,0,56,14,9,12,0.536504833393602,0.25,4,0,1
7,7,0,0.5286322088471122,0.514873099054077,0.3506815365551425,0.1127074033149674,0.375646210521132,0.10869254309787371,3,0,36,24,5,14,0.5516306954908234,0.25,3.976771517570876,0,0
23,3,1,0.5295695052809706,0.5059454828512172,0.29132231404958675,0.13474621068198184,0.3151458813954896,0.13252572201159057,4,0,18,20,6,5,0.6150751222045914,0.25,3.8337922615135405,0,0
186,6,9,0.5300020317644497,0.5138378626778695,0.33649588867805186,0.2584394865547597,0.35647782891861407,0.25933940222755475,165,0,153,9,7,19,0.5783836849798467,1,3.5028769142167744,1,1
190,10,9,0.5303386523670318,0.4957012871775412,0.3806921675774135,0.2589053401314844,0.4028302023539925,0.253791287459912,45,0,256,9,62,15,0.46499893657821045,1,2.7369419621913558,1,1
84,4,4,0.5313979304721024,0.4754904314538783,0.30874785591766724,0.1720009704578021,0.3436551314587392,0.17213032896020622,79,0,14,24,1,6,0.7690967522451762,0.578459236317808,3.8513226328959376,0,1
144,4,7,0.5319250234563399,0.5233875188558779,0.3077866339668915,0.2338975577442996,0.3487142301239858,0.23766088971884516,71,0,256,3,11,7,0.8637891511329301,0.2889723548171622,3.8652135791589015,1,1
42,2,2,0.5333963232549345,0.5127591799417401,0.27039413382218147,0.14118260747347808,0.2954700958386542,0.13718278182487023,7,0,16,21,5,4,0.614991885797828,0.25,3.8585220045947404,0,0
6,6,0,0.5334226566217622,0.5148747173326351,0.3248847926267281,0.1162053124618991,0.3663394569906761,0.11391378832880968,2,0,34,20,5,21,0.6479486148912409,0.25,4,0,0
22,2,1,0.535501866000025,0.5082064377537271,0.27710843373493976,0.1315917651581295,0.3041193598821252,0.12948605169784844,2,0,18,24,3,5,0.6216567027210707,0.25,3.8969286972361705,0,0
104,4,5,0.5369574510494222,0.49639228765497173,0.3092651757188498,0.19273810924396226,0.3432739363589844,0.18113440147455823,78,0,20,9,1,50,0.6433009734716574,0.29530611120738715,3.7729487919925786,0,1
83,3,4,0.5376611857117808,0.504209132497533,0.2956521739130435,0.17199325191646236,0.2959084132489552,0.16620200840185784,61,0,12,14,1,31,0.6410090992040471,0.25345735354785726,3.7053452432104375,0,1
62,2,3,0.5385232160317024,0.4928685515958722,0.28010247651579845,0.15749730351768157,0.29608976761757455,0.1523534942061177,46,0,12,20,5,23,0.5973705778738237,0.2644654042871016,3.2442420182033262,0,0
185,5,9,0.538996231350173,0.5308070105378216,0.32370283018867924,0.2608966720717357,0.3431289602641566,0.26773102901306517,111,0,122,9,14,17,0.6017334264136487,1,3.7510949974872916,1,1
207,7,10,0.5397601964689431,0.5401759253017571,0.34289617486338797,0.2764414076989258,0.36460764267818,0.28387387357582444,139,0,256,7,36,5,0.9591360761759192,0.8104190685119987,3.5095816416080283,1,1
208,8,10,0.5441212951855526,0.5425223198267827,0.35479041916167664,0.27500802725666956,0.36791407163804407,0.2817261600608133,87,0,256,7,47,26,0.702029502490326,0.9426634543332658,3.1940892456572794,0,1
206,6,10,0.5455306656744326,0.5435823443015302,0.33612363168061815,0.27533602608662866,0.3560557765045488,0.2840366194956678,157,0,250,7,31,5,0.8788059313963814,0.7611058122448491,3.6794293661457553,1,1
61,1,3,0.5472122661808451,0.5089594194045576,0.26788553259141495,0.15764461018770476,0.26916671459225555,0.15144241710059908,18,0,12,24,4,4,0.5967190513995613,0.26009785874086183,4,0,0
164,4,8,0.5492334271114513,0.5488130015040528,0.30725299828669334,0.25443304262784,0.331157662853398,0.2630213350163822,72,0,256,4,6,7,0.8254569937677245,0.36667785752462795,4,1,1
124,4,6,0.5511317790022953,0.5098235712814497,0.30756578947368424,0.2210112410990436,0.33545187507487534,0.2272884900506086,59,0,20,10,8,8,0.6524345332730039,0.5445458178884628,4,1,1
82,2,4,0.5553233350038566,0.49580336348729104,0.27773749093546046,0.17078449790209377,0.293044068235474,0.16960758456657546,59,0,10,15,10,10,0.611530779823434,0.25,3.591258152686106,0,0
102,2,5,0.5573606374522339,0.5017001316044761,0.2807118254879449,0.18846845864595083,0.29668926156015807,0.18111505724228577,74,0,10,12,6,7,0.673947421402636,0.25,4,0,1
205,5,10,0.5598423811111282,0.547284594109263,0.31714126186487995,0.2772012469360701,0.3361329046865786,0.28376028563773137,167,0,128,8,14,21,0.5157325568912029,0.999679411041642,3.7169138385379243,1,1
135,15,6,0.5600646105975187,0.46354577780587225,0.4507269789983845,0.2054360882765387,0.4582810663530913,0.20224595083715896,1,0,35,19,45,14,0.8366741529956827,0.9593621063458986,1.989510357697559,0,0
60,0,3,0.5604948832670616,0.5024495541498402,0.2481089258698941,0.16116727153206853,0.2714306392720096,0.16113313378619018,2,0,10,22,2,3,0.6115746344332339,0.2686146520540468,3.9549783782905226,0,0
184,4,9,0.5615388056221183,0.5582900985580007,0.3028927963698242,0.2612545340530164,0.3232892436354301,0.26699023434117397,66,0,256,3,6,6,0.9125821045649167,0.3648777922032252,3.737129599893637,1,1
103,3,5,0.5634734796176831,0.5078526928458724,0.29553264604810997,0.19527421508343773,0.325945060713685,0.18636805679345753,78,0,16,10,1,50,0.6255682423951883,0.29637394012001583,4,0,1
123,3,6,0.5687460746595258,0.5069318962614742,0.29313142239048134,0.2134978208450352,0.33080838423267667,0.20542689936302438,65,0,16,10,2,41,0.6384706852235653,0.4064032203221225,4,0,1
204,4,10,0.5691064230361097,0.5658836785807515,0.30830432620586773,0.2781619596316886,0.3204149491110677,0.28542572270184075,93,0,239,8,12,18,0.42162433112127645,0.9964789165746925,3.988661261365632,1,1
81,1,4,0.570738260329191,0.5140130568067306,0.2659636789689514,0.17338862846152792,0.27124621866458865,0.1716672984736352,52,0,10,19,6,45,0.6001483603558212,0.25,3.6820020645324867,0,1
209,9,10,0.571663049967437,0.5458758707008325,0.3669185558354324,0.2790455302819814,0.3857458858769503,0.27971930195766764,53,0,256,6,64,9,0.4,0.9245965790858786,3.0752059548806887,0,1
226,6,11,0.5775753014267865,0.5745122340524216,0.3354551241247613,0.29269786057723374,0.35279275623844486,0.2994252933883715,125,0,229,6,64,13,0.9338343375587945,0.6992938588522798,3.6635906452671145,1,1
227,7,11,0.5778879323772669,0.5793853346945442,0.33890374331550804,0.2935331986288821,0.35854996943269957,0.30384134644890987,113,0,237,6,38,6,0.924098803031879,0.7641788779761672,3.5445508882364445,1,1
80,0,4,0.5787712013331145,0.5119224882912173,0.2515368852459016,0.17643776849397916,0.28079929385986147,0.16963079259092617,56,0,10,15,12,9,0.60538028999773,0.2670894397763326,3.857040665846014,0,1
225,5,11,0.5807926182549951,0.5789533805166993,0.3201603665521191,0.2925736566837762,0.34549977377524,0.30104254965623467,136,0,256,7,9,10,0.9060167887098626,0.7911903650704591,3.8190809220021684,1,1
183,3,9,0.5847195059050843,0.5837968161367748,0.2956396741734547,0.26711645982741217,0.3113209263029115,0.2744751886171498,53,0,256,3,5,6,0.8252437070224703,0.37572695267921463,3.9814532294873026,1,1
101,1,5,0.5886952017335323,0.5073222516506194,0.2669345579793341,0.19906665268588875,0.270456101080481,0.19007111860202677,81,0,8,18,1,34,0.5615330797211731,0.32925677966034234,3.451197765439272,0,1
224,4,11,0.5933559995601189,0.5845908917981887,0.3066600397614314,0.29439820384790183,0.32365229162202347,0.299778948746843,116,0,248,7,13,24,0.5290489385839421,0.8690000661515984,4,1,1
143,3,7,0.5976403013012446,0.49662638950233134,0.2930682976554536,0.23047222055898003,0.33944530836034814,0.21775567664978418,52,0,14,9,2,41,0.6291499515880978,0.39703227991150486,3.909652459494825,0,1
