candidate_id,feasible,scalar_fitness,log_loss,brier,pr_auc,roc_auc,ece,recall,precision,predicted_positive_rate,sharpness,error_ratio,false_positives,false_negatives,mean_model_bytes,mean_structural_cost,estimated_structural_cost,recall_violation,structural_violation,model_fits,trees_fitted,elapsed_seconds,failure,decision_n_trees,decision_max_depth,decision_min_samples_leaf,decision_min_samples_split,decision_row_sample_fraction,decision_feature_fraction,decision_positive_sampling_weight,decision_criterion_index
49,0,15.815510557964274,0.4267682343184132,0.13297053730958822,0.2752641746211297,0.680375,0.04787195577610872,0,0,0,0.09797630937448938,-1.6127838567197355,0,40,799511.4,1704.8,23067,0.1,-0.9884665,5,1165,0.265362561,,233,7,3,4,0.7861062963253549,0.8657955046312537,0.6604843261779542,1
50,0,15.815510557964274,0.49626089809012863,0.14383885147774872,0.2354489526174995,0.62425,0.08935184351851852,0,0,0,0.060174636563811744,-1.6127838567197355,0,40,427148.4,1176.2,12474,0.1,-0.993763,5,990,0.083505283,,198,5,3,10,0.6810182009824669,0.431442583260342,0.52096005041412,0
51,0,15.815510557964274,2.000054916859925,0.16467627720344966,0.18333333333333332,0.5354375,0.16249911666666664,0,0,0,0.011960547570639916,-1.6127838567197355,0,40,49821.4,153.8,403,0.1,-0.9997985,5,155,0.012912745,,31,11,22,7,0.8080108889309667,0.31699692419116965,0.5537888426128176,0
52,1,0.4582502736837531,0.4582502736837531,0.14283820501771524,0.254846733742065,0.6288125,0.062464689265536714,0.1,0.36363636363636365,0.04583333333333333,0.15005863611162534,-0.6651117370750514,7,36,232601,633.8,1534,0,-0.999233,5,590,0.145593997,,118,13,25,10,0.9218518280109297,0.8390886187752633,1.8884362102781174,1
53,1,0.539453671786053,0.539453671786053,0.16077776944447747,0.2270249633525461,0.6233125,0.12055552222222224,0.15,0.2857142857142857,0.0875,0.16335217109821767,-0.3399480616943509,15,34,70780,131.4,750,-0.04999999999999999,-0.999625,5,75,0.012842365,,15,9,7,3,0.9385121962371059,0.388249268870019,3.52829191277248,1
54,1,0.5871966596348107,0.5871966596348107,0.20172887731482317,0.2532532075191211,0.64925,0.20399306388888888,0.5,0.2702702702702703,0.30833333333333335,0.23665778695401662,0.4181433947603246,54,20,23742,83.4,120,-0.4,-0.99994,5,120,0.012227698,,24,3,49,27,0.8549013213165909,0.4636514123837785,3.997261839990519,1
55,0,15.065510557964274,0.4760606127566288,0.15103657462456507,0.2505353614717379,0.6034375,0.10799808429118782,0.075,0.375,0.03333333333333333,0.11507606188234672,-0.8016323462331665,5,37,245788.8,568,1914,0.02500000000000001,-0.999043,5,435,0.044300921,,87,18,12,9,0.7436125727901812,0.349724372618863,2.765451783764368,0
56,1,0.44978353296091345,0.44978353296091345,0.14539322916668754,0.24886541742446505,0.6678125,0.06843752083333336,0.225,0.3103448275862069,0.12083333333333333,0.16376902045763211,-0.1829306835859867,20,31,43291.8,139.8,200,-0.125,-0.9999,5,200,0.024691491,,40,23,33,12,0.5565468210693398,0.9253249188220118,2.2225765937589053,0
57,0,15.065510557964274,0.600715899777322,0.15133926071441886,0.20718341842861474,0.5950625,0.0705355809523809,0.075,0.16666666666666666,0.075,0.1532314333287379,-0.37566361396088543,15,37,24448.4,75.2,364,0.02500000000000001,-0.999818,5,70,0.004448153,,14,5,10,45,0.7070100120669263,0.2531006650801308,2.0574969295479177,1
58,0,15.815510557964274,1.7360271404345249,0.16268267394912223,0.19883333333333333,0.5706875,0.15848686265432102,0,0,0,0.016441129617415267,-1.6127838567197355,0,40,35440.6,113,216,0.1,-0.999892,5,135,0.014546912,,27,6,23,22,0.539508756153567,0.806064199532061,0.8573859270094226,0
59,0,15.815510557964274,2.124297355781612,0.16644824934187347,0.17708333333333331,0.525,0.1662248328924162,0,0,0,0.0014620802241049472,-1.6127838567197355,0,40,150106.2,564.2,567,0.1,-0.9997165,5,945,0.037263562,,189,20,51,2,0.5487127066452717,0.27550847016651725,1.1913161876508052,0
60,1,0.45160535995704143,0.45160535995704143,0.1452248739760554,0.2983981202220551,0.7044375,0.11240942028985514,0.125,0.23809523809523808,0.0875,0.14603738874503408,-0.3258535793890133,16,35,77481,250.6,2438,-0.024999999999999994,-0.998781,5,230,0.016215088,,46,5,3,36,0.42466831830718726,0.5667079890873599,1.9733224645154113,0
61,1,0.4671808756384861,0.4671808756384861,0.14900988154711406,0.27308866373557233,0.644375,0.10594660194174757,0.225,0.36,0.10416666666666667,0.1484754531510662,-0.27470105694163205,16,31,161986.2,481.2,927,-0.125,-0.9995365,5,515,0.058696701,,103,11,18,14,0.5068479330906324,0.6997332924789883,2.6666144912202636,1
62,1,0.4533613252797749,0.4533613252797749,0.14193213296402205,0.3036288728716652,0.6769375,0.10328944035087716,0.15,0.46153846153846156,0.05416666666666667,0.14633465610261703,-0.640978057358332,7,34,57869.6,124.8,570,-0.04999999999999999,-0.999715,5,95,0.010695924,,19,16,6,8,0.4869502443374346,0.665209979371648,2.825418902789762,0
63,0,15.315510557964274,0.5646711909334644,0.13790366588827813,0.27179506855970986,0.65675,0.06249984166666676,0.05,0.5,0.016666666666666666,0.14028477694918928,-1.1139433523068367,2,38,50894.8,113,510,0.05,-0.999745,5,85,0.019999015,,17,14,12,18,0.9928488237292791,0.7361349605532161,1.4219310172048547,0
