n_atoms,dimension,parameterization,optimizer,seed,best_energy,target_energy,gap,target_relative_gap,success,within_1_percent,within_5_percent,within_10_percent,population_size,nominal_full_generations_per_restart,restarts,pair_traversals,pair_terms_evaluated,objective_calls,gradient_calls,wall_seconds,measured_pair_seconds,estimated_optimizer_overhead_seconds,overlap_pairs,projected_candidates,reference_structure_audited
38,114,free,bite-retry,2694942142563917412,-4.91048265594106894e1,-1.73928426999999999e2,1.24823600440589303e2,7.17672220657692206e-1,false,false,false,false,,,4,20000,14060000,20000,0,0.101998840,0.052914551,0.049084289,474759,0,true
38,114,free,bite-retry,3516793536562092974,-5.20972476803144886e1,-1.73928426999999999e2,1.21831179319685504e2,7.00467321076189031e-1,false,false,false,false,,,4,20000,14060000,20000,0,0.159264400,0.080591329,0.078673071,455583,0,true
38,114,free,bite-retry,5286523174927104938,-4.91565294681508576e1,-1.73928426999999999e2,1.24771897531849135e2,7.17374955227124134e-1,false,false,false,false,,,4,20000,14060000,20000,0,0.179179497,0.099522320,0.079657177,451807,0,true
38,114,free,bite-retry,10367236530154959813,-4.57866120840043038e1,-1.73928426999999999e2,1.28141814915995695e2,7.36750266337978799e-1,false,false,false,false,,,4,20000,14060000,20000,0,0.162757062,0.080468547,0.082288515,452477,0,true
38,114,free,bite-retry,10800259301335554439,-4.50660409995324471e1,-1.73928426999999999e2,1.28862386000467552e2,7.40893183610908834e-1,false,false,false,false,,,4,20000,14060000,20000,0,0.107287213,0.054713001,0.052574212,430997,0,true
38,114,free,bite-retry,12003576510136652524,-5.30876735843350787e1,-1.73928426999999999e2,1.20840753415664921e2,6.94772875831648373e-1,false,false,false,false,,,4,20000,14060000,20000,0,0.179888656,0.084679805,0.095208851,472779,0,true
38,114,free,bite-retry,12176091559551906874,-5.74911260448506951e1,-1.73928426999999999e2,1.16437300955149311e2,6.69455263659397781e-1,false,false,false,false,,,4,20000,14060000,20000,0,0.093401557,0.047941479,0.045460078,453859,0,true
38,114,free,bite-retry,16302470690849955379,-5.46502269531921598e1,-1.73928426999999999e2,1.19278200046807839e2,6.85788988632708318e-1,false,false,false,false,,,4,20000,14060000,20000,0,0.160021931,0.078091929,0.081930002,462359,0,true
38,114,free,bite-retry,18308442171428908393,-5.50818809161664973e1,-1.73928426999999999e2,1.18846546083833502e2,6.83307197873027961e-1,false,false,false,false,,,4,20000,14060000,20000,0,0.164995250,0.082304826,0.082690424,433363,0,true
38,114,free,cma-retry,310390961701372380,-2.10356291371326947e1,-1.73928426999999999e2,1.52892797862867297e2,8.79055830608226563e-1,false,false,false,false,18,277,4,20000,14060000,20088,0,1.157357363,0.078334235,1.079023128,27410,0,true
38,114,free,cma-retry,2694942142563917412,-2.48325368543738918e1,-1.73928426999999999e2,1.49095890145626100e2,8.57225542237705085e-1,false,false,false,false,18,277,4,20000,14060000,20088,0,0.669717774,0.051219897,0.618497877,30316,0,true
38,114,free,cma-retry,3516793536562092974,-5.17512929869571252e1,-1.73928426999999999e2,1.22177134013042874e2,7.02456384619880914e-1,false,false,false,false,18,277,4,20000,14060000,20088,0,0.986756406,0.067812440,0.918943966,27856,0,true
38,114,free,cma-retry,5286523174927104938,-3.66153576175078044e1,-1.73928426999999999e2,1.37313069382492188e2,7.89480315270672750e-1,false,false,false,false,18,277,4,20000,14060000,20088,0,1.186169036,0.075386252,1.110782784,26970,0,true
38,114,free,cma-retry,10367236530154959813,-2.25545941269032575e1,-1.73928426999999999e2,1.51373832873096745e2,8.70322554421174344e-1,false,false,false,false,18,277,4,20000,14060000,20088,0,1.283041117,0.082281249,1.200759868,32717,0,true
38,114,free,cma-retry,10800259301335554439,-2.00389391059680477e1,-1.73928426999999999e2,1.53889487894031959e2,8.84786291398081626e-1,false,false,false,false,18,277,4,20000,14060000,20088,0,0.734006089,0.054385511,0.679620578,26041,0,true
38,114,free,cma-retry,12003576510136652524,-2.91002006578168952e1,-1.73928426999999999e2,1.44828226342183115e2,8.32688645785217840e-1,false,false,false,false,18,277,4,20000,14060000,20088,0,1.252945110,0.084092518,1.168852592,26768,0,true
38,114,free,cma-retry,12176091559551906874,-1.97541411444028938e1,-1.73928426999999999e2,1.54174285855597105e2,8.86423734836612409e-1,false,false,false,false,18,277,4,20000,14060000,20088,0,0.645153471,0.048712183,0.596441288,32481,0,true
38,114,free,cma-retry,16302470690849955379,-3.11776650759678979e1,-1.73928426999999999e2,1.42750761924032105e2,8.20744281922541119e-1,false,false,false,false,18,277,4,20000,14060000,20088,0,1.449540198,0.086406789,1.363133409,25984,0,true
38,114,free,cma-retry,18308442171428908393,-5.82529686056741056e1,-1.73928426999999999e2,1.15675458394325887e2,6.65075056386992380e-1,false,false,false,false,18,277,4,20000,14060000,20088,0,1.342527939,0.080425717,1.262102222,23045,0,true
38,114,free,crfmnes-retry,310390961701372380,-1.16118719212419961e2,-1.73928426999999999e2,5.78097077875800380e1,3.32376419339318441e-1,false,false,false,false,16,312,4,20000,14060000,20032,0,0.100204149,0.055937636,0.044266513,5638,0,true
38,114,free,crfmnes-retry,2694942142563917412,-1.22197815335539588e2,-1.73928426999999999e2,5.17306116644604117e1,2.97424708293719087e-1,false,false,false,false,16,312,4,20000,14060000,20032,0,0.091520605,0.051348337,0.040172268,6363,0,true
38,114,free,crfmnes-retry,3516793536562092974,-1.29764681120377134e2,-1.73928426999999999e2,4.41637458796228657e1,2.53919078332277837e-1,false,false,false,false,16,312,4,20000,14060000,20032,0,0.160378314,0.084532465,0.075845849,5205,0,true
38,114,free,crfmnes-retry,5286523174927104938,-1.12381449354567181e2,-1.73928426999999999e2,6.15469776454328183e1,3.53863820348543801e-1,false,false,false,false,16,312,4,20000,14060000,20032,0,0.159821888,0.088056630,0.071765258,4985,0,true
38,114,free,crfmnes-retry,10367236530154959813,-1.18897724168400032e2,-1.73928426999999999e2,5.50307028315999673e1,3.16398554168491219e-1,false,false,false,false,16,312,4,20000,14060000,20032,0,0.171543687,0.091415774,0.080127913,5452,0,true
38,114,free,crfmnes-retry,10800259301335554439,-1.17730513465762087e2,-1.73928426999999999e2,5.61979135342379124e1,3.23109422097159038e-1,false,false,false,false,16,312,4,20000,14060000,20032,0,0.113062212,0.064156438,0.048905774,5736,0,true
38,114,free,crfmnes-retry,12003576510136652524,-1.25895730835012500e2,-1.73928426999999999e2,4.80326961649874988e1,2.76163574830625591e-1,false,false,false,false,16,312,4,20000,14060000,20032,0,0.148700096,0.077842094,0.070858002,5111,0,true
38,114,free,crfmnes-retry,12176091559551906874,-1.18773693032479613e2,-1.73928426999999999e2,5.51547339675203858e1,3.17111670121183742e-1,false,false,false,false,16,312,4,20000,14060000,20032,0,0.086431895,0.048569721,0.037862174,5484,0,true
38,114,free,crfmnes-retry,16302470690849955379,-1.24241173261245208e2,-1.73928426999999999e2,4.96872537387547908e1,2.85676439416972294e-1,false,false,false,false,16,312,4,20000,14060000,20032,0,0.221394360,0.100995523,0.120398837,5911,0,true
38,114,free,crfmnes-retry,18308442171428908393,-1.13247881890797359e2,-1.73928426999999999e2,6.06805451092026402e1,3.48882273909155993e-1,false,false,false,false,16,312,4,20000,14060000,20032,0,0.225425927,0.120776456,0.104649471,6056,0,true
38,114,free,de-retry,310390961701372380,-1.01856142728759835e2,-1.73928426999999999e2,7.20722842712401643e1,4.14378980563310462e-1,false,false,false,false,1710,2,4,20000,14060000,20097,0,20.011999521,0.179207321,19.832792200,2167,0,true
38,114,free,de-retry,2694942142563917412,-1.13537096534867331e2,-1.73928426999999999e2,6.03913304651326683e1,3.47219436792426506e-1,false,false,false,false,1710,2,4,20000,14060000,20118,0,22.419511106,0.178378982,22.241132124,1900,0,true
38,114,free,de-retry,3516793536562092974,-1.03249071143459744e2,-1.73928426999999999e2,7.06793558565402549e1,4.06370350584152940e-1,false,false,false,false,1710,2,4,20000,14060000,20155,0,15.283867545,0.095874611,15.187992934,2431,0,true
38,114,free,de-retry,5286523174927104938,-1.03347595024692410e2,-1.73928426999999999e2,7.05808319753075892e1,4.05803888373621580e-1,false,false,false,false,1710,2,4,20000,14060000,20131,0,13.300360408,0.100046153,13.200314255,2840,0,true
38,114,free,de-retry,10367236530154959813,-1.03405651046065316e2,-1.73928426999999999e2,7.05227759539346835e1,4.05470095776435002e-1,false,false,false,false,1710,2,4,20000,14060000,20086,0,13.392339222,0.162413190,13.229926032,1844,0,true
38,114,free,de-retry,10800259301335554439,-1.10884527575626336e2,-1.73928426999999999e2,6.30438994243736630e1,3.62470359283900534e-1,false,false,false,false,1710,2,4,20000,14060000,20084,0,20.449782332,0.097163065,20.352619267,2307,0,true
38,114,free,de-retry,12003576510136652524,-1.03275662142074196e2,-1.73928426999999999e2,7.06527648579258027e1,4.06217465865575889e-1,false,false,false,false,1710,2,4,20000,14060000,20098,0,13.016232125,0.122755792,12.893476333,2131,0,true
38,114,free,de-retry,12176091559551906874,-1.01645657140313688e2,-1.73928426999999999e2,7.22827698596863115e1,4.15589165649651482e-1,false,false,false,false,1710,2,4,20000,14060000,20091,0,25.114874571,0.127745139,24.987129432,2216,0,true
38,114,free,de-retry,16302470690849955379,-1.09750966051637988e2,-1.73928426999999999e2,6.41774609483620111e1,3.68987761548386861e-1,false,false,false,false,1710,2,4,20000,14060000,20084,0,10.981492510,0.103949927,10.877542583,2205,0,true
38,114,free,de-retry,18308442171428908393,-1.05480554209262294e2,-1.73928426999999999e2,6.84478727907377049e1,3.93540457827159573e-1,false,false,false,false,1710,2,4,20000,14060000,20122,0,10.487703444,0.173128128,10.314575316,2083,0,true
38,114,free,lbfgs-multistart,310390961701372380,-1.59611751538311040e2,-1.73928426999999999e2,1.43166754616889591e1,8.23136028343944004e-2,false,false,false,true,,,4,15210,10692630,15221,28983,0.127335391,0.052834384,0.074501007,1193,0,true
38,114,free,lbfgs-multistart,2694942142563917412,-1.67937475069573765e2,-1.73928426999999999e2,5.99095193042623464e0,3.44449267653425886e-2,false,false,true,true,,,4,11439,8041617,11443,22023,0.073712565,0.030659151,0.043053414,1106,0,true
38,114,free,lbfgs-multistart,3516793536562092974,-1.69378682437887193e2,-1.73928426999999999e2,4.54974456211280653e0,2.61587173562652098e-2,false,false,true,true,,,4,1656,1164168,1681,2861,0.015160061,0.006435270,0.008724791,1052,0,true
38,114,free,lbfgs-multistart,5286523174927104938,-1.64581155622208342e2,-1.73928426999999999e2,9.34727137779165673e0,5.37420566552450699e-2,false,false,false,true,,,4,11333,7967099,11340,21835,0.112721529,0.044985265,0.067736264,902,0,true
38,114,free,lbfgs-multistart,10367236530154959813,-1.67856549634937636e2,-1.73928426999999999e2,6.07187736506236320e0,3.49102068580334074e-2,false,false,true,true,,,4,11691,8218773,11700,22276,0.114387619,0.046089603,0.068298016,970,0,true
38,114,free,lbfgs-multistart,10800259301335554439,-1.69884836320278907e2,-1.73928426999999999e2,4.04359067972109187e0,2.32485899485602304e-2,false,false,true,true,,,4,6260,4400780,6266,12057,0.044049612,0.018604967,0.025444645,875,0,true
38,114,free,lbfgs-multistart,12003576510136652524,-1.68897048021261639e2,-1.73928426999999999e2,5.03137897873835982e0,2.89278703057457079e-2,false,false,true,true,,,4,6331,4450693,6347,12075,0.111149030,0.033010609,0.078138421,743,0,true
38,114,free,lbfgs-multistart,12176091559551906874,-1.69130422215932612e2,-1.73928426999999999e2,4.79800478406738762e0,2.75860873741322794e-2,false,false,true,true,,,4,16285,11448355,16285,31523,0.097167362,0.040030514,0.057136848,894,0,true
38,114,free,lbfgs-multistart,16302470690849955379,-1.68131596672950906e2,-1.73928426999999999e2,5.79683032704909351e0,3.33288262708722888e-2,false,false,true,true,,,4,16363,11503189,16366,31625,0.138073249,0.052556450,0.085516799,870,0,true
38,114,free,lbfgs-multistart,18308442171428908393,-1.66826513961824077e2,-1.73928426999999999e2,7.10191303817592257e0,4.08323881304113803e-2,false,false,true,true,,,4,16465,11574895,16465,31707,0.205516471,0.083649599,0.121866872,1033,0,true
38,114,free,random,310390961701372380,-3.49640489275948951e1,-1.73928426999999999e2,1.38964378072405111e2,7.98974500427150458e-1,false,false,false,false,,,,20000,14060000,20000,0,0.293758725,0.157811282,0.135947443,0,0,true
38,114,free,random,2694942142563917412,-2.91904451793794593e1,-1.73928426999999999e2,1.44737981820620547e2,8.32169785682133178e-1,false,false,false,false,,,,20000,14060000,20000,0,0.294030488,0.136187110,0.157843378,0,0,true
38,114,free,random,3516793536562092974,-3.70914698667064400e1,-1.73928426999999999e2,1.36836957133293566e2,7.86742911975473524e-1,false,false,false,false,,,,20000,14060000,20000,0,0.115436163,0.060627630,0.054808533,0,0,true
38,114,free,random,5286523174927104938,-3.57620176777325938e1,-1.73928426999999999e2,1.38166409322267413e2,7.94386585938981704e-1,false,false,false,false,,,,20000,14060000,20000,0,0.142721958,0.078287838,0.064434120,0,0,true
38,114,free,random,10367236530154959813,-3.08967422127944538e1,-1.73928426999999999e2,1.43031684787205535e2,8.22359445516088861e-1,false,false,false,false,,,,20000,14060000,20000,0,0.216630197,0.122258786,0.094371411,0,0,true
38,114,free,random,10800259301335554439,-3.43805684859780385e1,-1.73928426999999999e2,1.39547858514021954e2,8.02329216224222819e-1,false,false,false,false,,,,20000,14060000,20000,0,0.164490607,0.085986663,0.078503944,0,0,true
38,114,free,random,12003576510136652524,-3.23114771737571331e1,-1.73928426999999999e2,1.41616949826242859e2,8.14225438986134531e-1,false,false,false,false,,,,20000,14060000,20000,0,0.210425423,0.137027268,0.073398155,0,0,true
38,114,free,random,12176091559551906874,-3.34487896852721462e1,-1.73928426999999999e2,1.40479637314727853e2,8.07686470451019822e-1,false,false,false,false,,,,20000,14060000,20000,0,0.164756090,0.094353058,0.070403032,0,0,true
38,114,free,random,16302470690849955379,-3.95544079328363338e1,-1.73928426999999999e2,1.34374019067163658e2,7.72582270678292660e-1,false,false,false,false,,,,20000,14060000,20000,0,0.206959162,0.123962121,0.082997041,0,0,true
38,114,free,random,18308442171428908393,-4.81657166776101349e1,-1.73928426999999999e2,1.25762710322389864e2,7.23071624872395735e-1,false,false,false,false,,,,20000,14060000,20000,0,0.252671556,0.120590043,0.132081513,0,0,true
55,159,fixed-frame,basin-hopping,1487862586726741835,-2.61716287239424048e2,-2.79248469999999998e2,1.75321827605759495e1,6.27834514566040364e-2,false,false,false,true,,,5,18146,26946810,18146,34981,0.461653458,0.193593498,0.268059960,2487,0,true
55,159,fixed-frame,basin-hopping,2765697318890495683,-2.61529582994737382e2,-2.79248469999999998e2,1.77188870052626157e1,6.34520468644380192e-2,false,false,false,true,,,5,17960,26670600,17974,34676,0.187011147,0.092698316,0.094312831,2398,0,true
55,159,fixed-frame,basin-hopping,4439734757201113907,-2.59738760195897271e2,-2.79248469999999998e2,1.95097098041027266e1,6.98650553183074868e-2,false,false,false,true,,,5,17838,26489430,17840,34377,0.356506048,0.163247189,0.193258859,3749,0,true
55,159,fixed-frame,basin-hopping,4480850950451826366,-2.00225602387575634e2,-2.79248469999999998e2,7.90228676124243634e1,2.82984066528365830e-1,false,false,false,false,,,5,20000,29700000,20003,38604,0.214781547,0.105620709,0.109160838,2359,0,true
55,159,fixed-frame,basin-hopping,9265646381143836605,-2.56869475484927420e2,-2.79248469999999998e2,2.23789945150725771e1,8.01400792458149408e-2,false,false,false,true,,,5,17956,26664660,17967,34572,0.310350845,0.145690105,0.164660740,2982,0,true
55,159,fixed-frame,basin-hopping,9356486868317781128,-2.62816248858962354e2,-2.79248469999999998e2,1.64322211410376440e1,5.88444446662058501e-2,false,false,false,true,,,5,17937,26636445,17954,34463,0.308174291,0.145175990,0.162998301,3259,0,true
55,159,fixed-frame,basin-hopping,15344896877483144765,-2.61373692915217816e2,-2.79248469999999998e2,1.78747770847821812e1,6.40102955077325314e-2,false,false,false,true,,,5,17767,26383995,17775,34196,0.307595622,0.144266488,0.163329134,3263,0,true
55,159,fixed-frame,basin-hopping,16858060321842103884,-1.93153463818424797e2,-2.79248469999999998e2,8.60950061815752008e1,3.08309679124026015e-1,false,false,false,false,,,5,20000,29700000,20003,38603,0.349980366,0.163101242,0.186879124,5931,0,true
55,159,fixed-frame,basin-hopping,17087425938534002878,-2.58342863800540499e2,-2.79248469999999998e2,2.09056061994594984e1,7.48638164408188117e-2,false,false,false,true,,,5,17999,26728515,17999,34562,0.190451639,0.093587386,0.096864253,3039,0,true
55,159,fixed-frame,basin-hopping,18292828579292461595,-1.56368576669721477e2,-2.79248469999999998e2,1.22879893330278520e2,4.40037839169820755e-1,false,false,false,false,,,5,20000,29700000,20003,38635,0.323277318,0.149940633,0.173336685,2365,0,true
55,159,fixed-frame,bite-retry,1487862586726741835,-6.51700808966993037e1,-2.79248469999999998e2,2.14078389103300708e2,7.66623319738513609e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.351115744,0.199303653,0.151812091,757497,0,true
55,159,fixed-frame,bite-retry,2765697318890495683,-5.84167525816975299e1,-2.79248469999999998e2,2.20831717418302475e2,7.90807259994307121e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.174971195,0.101329367,0.073641828,790912,0,true
55,159,fixed-frame,bite-retry,4439734757201113907,-7.47908452574144320e1,-2.79248469999999998e2,2.04457624742585551e2,7.32170975699833027e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.385935109,0.230107525,0.155827584,792648,0,true
55,159,fixed-frame,bite-retry,4480850950451826366,-5.94621550289788345e1,-2.79248469999999998e2,2.19786314971021170e2,7.87063631793653795e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.183148582,0.105489655,0.077658927,806022,0,true
55,159,fixed-frame,bite-retry,9265646381143836605,-5.90871788214958187e1,-2.79248469999999998e2,2.20161291178504172e2,7.88406436670912369e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.341593497,0.190141140,0.151452357,760278,0,true
55,159,fixed-frame,bite-retry,9356486868317781128,-5.28041303061903449e1,-2.79248469999999998e2,2.26444339693809638e2,8.10906286053454939e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.299182515,0.176888681,0.122293834,772768,0,true
55,159,fixed-frame,bite-retry,15344896877483144765,-6.04122598639096680e1,-2.79248469999999998e2,2.18836210136090330e2,7.83661268174863479e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.287624616,0.163487175,0.124137441,803706,0,true
55,159,fixed-frame,bite-retry,16858060321842103884,-6.14333200283930339e1,-2.79248469999999998e2,2.17815149971606957e2,7.80004810667743187e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.294720100,0.158923806,0.135796294,820843,0,true
55,159,fixed-frame,bite-retry,17087425938534002878,-5.89358951840448526e1,-2.79248469999999998e2,2.20312574815955145e2,7.88948189459928506e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.180404441,0.104793412,0.075611029,757837,0,true
55,159,fixed-frame,bite-retry,18292828579292461595,-6.42655595083438982e1,-2.79248469999999998e2,2.14982910491656099e2,7.69862447202149802e-1,false,false,false,false,,,4,20000,29700000,20000,0,0.289451897,0.163008271,0.126443626,765226,0,true
55,159,fixed-frame,cma-retry,1487862586726741835,-3.85432372748623635e1,-2.79248469999999998e2,2.40705232725137648e2,8.61975117446973527e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,3.475519831,0.215271119,3.260248712,49822,0,true
55,159,fixed-frame,cma-retry,2765697318890495683,-2.59416799447551369e1,-2.79248469999999998e2,2.53306790055244846e2,9.07101800970457783e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,1.561588571,0.105318704,1.456269867,53167,0,true
55,159,fixed-frame,cma-retry,4439734757201113907,-3.17943036079551007e1,-2.79248469999999998e2,2.47454166392044897e2,8.86143320291226333e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,3.069625525,0.180204944,2.889420581,52812,0,true
55,159,fixed-frame,cma-retry,4480850950451826366,-3.20019871390563111e1,-2.79248469999999998e2,2.47246482860943672e2,8.85399597215138501e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,1.667320161,0.111288125,1.556032036,45931,0,true
55,159,fixed-frame,cma-retry,9265646381143836605,-2.62110895889348541e1,-2.79248469999999998e2,2.53037380411065158e2,9.06137034201351832e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,3.212712158,0.168396648,3.044315510,46817,0,true
55,159,fixed-frame,cma-retry,9356486868317781128,-2.94666979427600353e1,-2.79248469999999998e2,2.49781772057239948e2,8.94478569774222798e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,3.046675003,0.164465011,2.882209992,54093,0,true
55,159,fixed-frame,cma-retry,15344896877483144765,-2.55802493838767440e1,-2.79248469999999998e2,2.53668220616123250e2,9.08396098342537983e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,2.891972827,0.161927278,2.730045549,52414,0,true
55,159,fixed-frame,cma-retry,16858060321842103884,-2.96872086578690997e1,-2.79248469999999998e2,2.49561261342130905e2,8.93688912036405769e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,2.969913641,0.160289827,2.809623814,42839,0,true
55,159,fixed-frame,cma-retry,17087425938534002878,-2.60446605991020164e1,-2.79248469999999998e2,2.53203809400897967e2,9.06733023106260805e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,1.851712120,0.117380132,1.734331988,44031,0,true
55,159,fixed-frame,cma-retry,18292828579292461595,-3.25550862326772830e1,-2.79248469999999998e2,2.46693383767322700e2,8.83418927120075859e-1,false,false,false,false,19,263,4,20000,29700000,20088,0,3.080778364,0.166722619,2.914055745,44369,0,true
55,159,fixed-frame,crfmnes-retry,1487862586726741835,-1.35501830701285542e2,-2.79248469999999998e2,1.43746639298714456e2,5.14762495560725730e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.271154294,0.170748413,0.100405881,15187,0,true
55,159,fixed-frame,crfmnes-retry,2765697318890495683,-1.38490891313152247e2,-2.79248469999999998e2,1.40757578686847751e2,5.04058549315767990e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.157954493,0.102437563,0.055516930,14728,0,true
55,159,fixed-frame,crfmnes-retry,4439734757201113907,-1.39516421764661118e2,-2.79248469999999998e2,1.39732048235338880e2,5.00386083531053516e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.385192160,0.232980732,0.152211428,15664,0,true
55,159,fixed-frame,crfmnes-retry,4480850950451826366,-1.22556840558258358e2,-2.79248469999999998e2,1.56691629441741640e2,5.61119025797139126e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.163740313,0.105745362,0.057994951,14566,0,true
55,159,fixed-frame,crfmnes-retry,9265646381143836605,-1.33007298148601421e2,-2.79248469999999998e2,1.46241171851398576e2,5.23695516940159367e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.296030705,0.176778294,0.119252411,13081,0,true
55,159,fixed-frame,crfmnes-retry,9356486868317781128,-1.46454496080335701e2,-2.79248469999999998e2,1.32793973919664296e2,4.75540560417982927e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.306998029,0.191485175,0.115512854,13826,0,true
55,159,fixed-frame,crfmnes-retry,15344896877483144765,-1.33608989872899031e2,-2.79248469999999998e2,1.45639480127100967e2,5.21540834680673360e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.268859082,0.166662048,0.102197034,14085,0,true
55,159,fixed-frame,crfmnes-retry,16858060321842103884,-1.37547236113544756e2,-2.79248469999999998e2,1.41701233886455242e2,5.07437816531117414e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.293286864,0.184370342,0.108916522,15195,0,true
55,159,fixed-frame,crfmnes-retry,17087425938534002878,-1.34871481822379593e2,-2.79248469999999998e2,1.44376988177620404e2,5.17019800243204264e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.170424751,0.109240864,0.061183887,13765,0,true
55,159,fixed-frame,crfmnes-retry,18292828579292461595,-1.19947323237192478e2,-2.79248469999999998e2,1.59301146762807520e2,5.70463812255829095e-1,false,false,false,false,16,312,4,20000,29700000,20032,0,0.285759454,0.169144302,0.116615152,14403,0,true
55,159,fixed-frame,de-retry,1487862586726741835,-1.40557200915922095e2,-2.79248469999999998e2,1.38691269084077902e2,4.96659011539357431e-1,false,false,false,false,2385,2,4,20000,29700000,20133,0,0.338593118,0.284829387,0.053763731,3079,0,true
55,159,fixed-frame,de-retry,2765697318890495683,-1.38594480232161004e2,-2.79248469999999998e2,1.40653989767838993e2,5.03687593231357700e-1,false,false,false,false,2385,2,4,20000,29700000,20048,0,22.827816968,0.344856008,22.482960960,4951,0,true
55,159,fixed-frame,de-retry,4439734757201113907,-1.43143945881801699e2,-2.79248469999999998e2,1.36104524118198299e2,4.87395773800294418e-1,false,false,false,false,2385,2,4,20000,29700000,20094,0,0.316180761,0.268954370,0.047226391,3298,0,true
55,159,fixed-frame,de-retry,4480850950451826366,-1.46138086310040563e2,-2.79248469999999998e2,1.33110383689959434e2,4.76673636528642142e-1,false,false,false,false,2385,2,4,20000,29700000,20053,0,20.168779150,0.254982746,19.913796404,5386,0,true
55,159,fixed-frame,de-retry,9265646381143836605,-1.43466982244766939e2,-2.79248469999999998e2,1.35781487755233059e2,4.86238967594819993e-1,false,false,false,false,2385,2,4,20000,29700000,20088,0,10.655830287,0.327563641,10.328266646,5182,0,true
55,159,fixed-frame,de-retry,9356486868317781128,-1.45302819955420262e2,-2.79248469999999998e2,1.33945650044579736e2,4.79664758931641566e-1,false,false,false,false,2385,2,4,20000,29700000,20088,0,4.937431016,0.294445729,4.642985287,3375,0,true
55,159,fixed-frame,de-retry,15344896877483144765,-1.40111992400452465e2,-2.79248469999999998e2,1.39136477599547533e2,4.98253321135645022e-1,false,false,false,false,2385,2,4,20000,29700000,20086,0,11.137042001,0.216596191,10.920445810,3314,0,true
55,159,fixed-frame,de-retry,16858060321842103884,-1.35863345624584156e2,-2.79248469999999998e2,1.43385124375415842e2,5.13467896083426467e-1,false,false,false,false,2385,2,4,20000,29700000,20136,0,9.325815107,0.240136249,9.085678858,3910,0,true
55,159,fixed-frame,de-retry,17087425938534002878,-1.40642843133378534e2,-2.79248469999999998e2,1.38605626866621463e2,4.96352323314865285e-1,false,false,false,false,2385,2,4,20000,29700000,20105,0,19.596992065,0.208342484,19.388649581,4245,0,true
55,159,fixed-frame,de-retry,18292828579292461595,-1.32653385035080021e2,-2.79248469999999998e2,1.46595084964919977e2,5.24962894030968075e-1,false,false,false,false,2385,2,4,20000,29700000,20137,0,10.238071764,0.266409304,9.971662460,4419,0,true
55,159,fixed-frame,lbfgs-multistart,1487862586726741835,-2.64959647717342364e2,-2.79248469999999998e2,1.42888222826576339e1,5.11688471655999885e-2,false,false,false,true,,,4,3819,5671215,3821,7244,0.114555142,0.060612739,0.053942403,1964,0,true
55,159,fixed-frame,lbfgs-multistart,2765697318890495683,-2.62882554651108876e2,-2.79248469999999998e2,1.63659153488911215e1,5.86070009582903770e-2,false,false,false,true,,,4,3145,4670325,3145,6124,0.036259670,0.017948461,0.018311209,1752,0,true
55,159,fixed-frame,lbfgs-multistart,4439734757201113907,-2.62581803578706399e2,-2.79248469999999998e2,1.66666664212935984e1,5.96840026421401673e-2,false,false,false,true,,,4,2540,3771900,2555,4795,0.052047199,0.024211069,0.027836130,1727,0,true
55,159,fixed-frame,lbfgs-multistart,4480850950451826366,-2.62726091895531965e2,-2.79248469999999998e2,1.65223781044680322e1,5.91673003775742556e-2,false,false,false,true,,,4,6953,10325205,6954,13376,0.074573855,0.036817741,0.037756114,1714,0,true
55,159,fixed-frame,lbfgs-multistart,9265646381143836605,-2.61017133986655892e2,-2.79248469999999998e2,1.82313360133441051e1,6.52871473685929377e-2,false,false,false,true,,,4,12025,17857125,12025,23203,0.203577467,0.096941799,0.106635668,1879,0,true
