sample,feasible,forward_distance_m,lateral_drift_m,mechanical_work_j,descriptor_duty_factor,descriptor_body_height_std_mm,minimum_torso_height_m,terrain_contact_steps,constraint_fall_m,constraint_drift_m,score,decision_0,decision_1,decision_2,decision_3,decision_4,decision_5,decision_6,decision_7,decision_8,decision_9,decision_10,decision_11,decision_12,decision_13,decision_14,decision_15,decision_16,decision_17,decision_18,decision_19,decision_20,decision_21,decision_22,decision_23,decision_24
21,0,0.9073966618835556,0.009462685142102845,0.7641197844972843,0.16909722222222223,163.462254892355,0.10320208272903222,244,0.04679791727096777,-0.49053731485789714,1046.7979172709677,1.7375347391555092,0.35276510398114996,1.5419207061934381,-0.2535061788859302,0.22201960878448343,1.6539041878481147,0.7000330390858353,0.23872289579641937,-0.3412539259300571,0.7995832335186571,0.7920494795392408,2.8258430607805494,0.09913803995020964,0.48864239775604557,2.2813849825147985,0.4587238830188961,0.5136667392319901,-0.12172200155553359,0.48439606283814796,0.42340311534478653,-1.4080318656879665,-0.24012157780213494,0.3461976236313584,-2.2902380133262232,0.29475989752967846
22,0,1.0353040370645492,0.1367126995794019,0.8327263145880711,0.29965277777777777,230.53626589455246,0.10356566595876275,387,0.046434334041237244,-0.3632873004205981,1046.4343340412372,0.5931997975839973,0.17638076372397427,-2.0315680889459955,0.341687865330205,0.2500600342160307,-1.1079388471500615,0.27727590100415367,0.14630592189388017,-2.026295946384119,-0.058867887428587284,0.1494734206394651,2.2423550179780705,-0.5932310701611876,0.5343933265200058,1.8435638299742454,-0.42235001692774565,0.7995518124620381,-0.8578322259292621,0.43973738471369794,0.38086162770223875,0.015945757656084858,0.21660516148731923,0.7373364763127248,-2.216165994564974,0.16150324690666173
23,1,0.24692311976639203,0.0893042141581755,0.1380744744953012,0.9565972222222222,55.60319645999787,0.30993122313903215,720,-0.15993122313903216,-0.41069578584182453,-0.24664697081740142,1.0139914493997197,0.30111145605117556,0.5428325623827992,-0.22142410330096718,0.06748377030747942,0.45297011008143606,-0.19474073607889025,0.24791421001515168,-1.6285408778503396,-0.5245715280260145,0.6089025674224566,2.4892892138708067,-0.28353283482607966,0.03640589264935388,-0.9438168670149412,0.7952750095757922,0.3585354345821732,1.5232025698543117,0.27832157284010184,0.7141591260845976,-2.6372142626268174,0.005597304112596957,0.2834819875548794,2.799193792717592,0.6453231027307221
24,0,0.8703308397949603,0.00032582322838135315,0.7981358340250425,0.16458333333333333,154.38918426853584,0.10326594003712311,237,0.046734059962876884,-0.49967417677161863,1046.734059962877,2.621906818441907,0.4927982756815237,-2.865420558055278,0.25572416879241466,0.7057338041909075,0.9675643746321398,0.30409478219657415,0.1325877651445051,-1.9471036652735287,0.25427978625670833,0.36135335142639396,0.03033904510660168,-0.4530497237163331,0.7356643335242836,2.1332602993745873,-0.45092369355877426,0.7789247359561844,-0.6349394923403433,0.569382325261038,0.15394088194878838,3.0545357994824904,0.23047618004458537,0.6984253077583644,1.643020033705076,-0.503380087225313
25,0,0.9702848503097942,0.1324019651424298,0.794425575737882,0.19444444444444445,186.5015108067783,0.10343445319920344,283,0.04656554680079655,-0.3675980348575702,1046.5655468007965,1.0109278589616675,0.2529373051221397,-2.7765398539087673,0.6754695578330926,0.4949349756759407,1.5778955222329278,0.2402732977434603,0.6708590468199841,-2.496713486609704,0.060156788229792646,0.25656673491365345,2.2072420070041865,0.46006888539547297,0.66023837336922,-0.541273599334561,-0.3593091544612991,0.6599442809809598,-2.091635329484041,-0.0136639493112517,0.522053322121407,-1.5117901207857003,0.1183243072431841,0.41065158194035345,2.7755787970520887,0.7714460896628251
26,1,0.26502362000779767,0.07080903297115738,0.11751362423948762,0.9590277777777778,56.79297842562423,0.31148227546703183,720,-0.16148227546703184,-0.42919096702884263,-0.2647885927593187,2.940146192343839,0.022918519001069892,-0.5953017634526443,-0.4957590725989091,0.03941157031525808,-0.4400435341149609,0.5939935236997099,0.6450346499440447,-1.5619954177125226,0.5115259410684231,0.3472645937118342,1.1873466407408264,0.101898809373551,0.12091811417761225,-0.011595372868175247,0.12808313825538442,0.053592916097565536,-2.9645831324023386,0.26485270542659,0.6302266475644498,2.3962216323410495,0.3320571358126104,0.11737658722596418,1.973985869885552,0.18824634174415122
27,1,0.38284111476233085,0.11283158473343922,0.20945590089647992,0.990625,87.04838033018176,0.3056968757880666,720,-0.1556968757880666,-0.38716841526656076,-0.38242220296053786,0.6768659399488339,0.3272709865287916,-2.901652665194384,-0.5506394486497266,0.6898291188859041,-1.6026748058361802,-0.003162835133627917,0.4060644385138905,-1.1721238179442734,-0.17786527788502426,0.6804926233642359,-1.8797250240366339,0.17486914898483996,0.29221573143236235,-1.9081171999776123,0.7720452709017723,0.17886546086129496,0.9392172335775344,-0.29755651188247156,0.027618034800645133,0.4558591826287257,-0.5953027259092111,0.62722713193532,-1.971880757957981,0.5599690868322585
28,0,0.9105959679627942,0.009520790288097563,0.9135337970170576,0.17569444444444443,163.79884396044525,0.10279902976593026,253,0.04720097023406973,-0.49047920971190245,1047.2009702340697,0.6405070995815851,0.36794220986846676,0.42227363704784304,0.36632221091378614,0.36840983021874396,-1.8287194687334718,0.21921774626034618,0.5124462422668191,1.464114756952771,-0.2660706142557068,0.6762064514192947,-0.649693250765325,-0.1624092586209968,0.41292682915667184,2.4955021245955447,-0.503955116671345,0.1474414920793409,0.12422437953647059,-0.10910798684127127,0.3988551167621235,-0.544845318529044,-0.5426741083915921,0.7589882508841468,-1.9746666067849556,0.42685021243001253
29,1,0.4445958359578604,0.044550032607634175,0.31181601606191306,0.9055555555555556,115.77130863255032,0.3087287038517417,720,-0.15872870385174173,-0.4554499673923658,-0.44397220392573655,1.1259264676442997,0.5728941083245255,-1.2772936040180791,-0.28104627756005185,0.3275105116288307,0.5572609584709154,0.3602498693423837,0.7372303477489941,2.3397988408964663,-0.331433971105574,0.7425977474210101,-0.7312515876891985,-0.37499747276162754,0.0011493044626273985,1.2191291667538398,0.6942003930569535,0.025996569357242816,-1.502793957345214,-0.10980870711872659,0.5936408230751736,0.2735223701453733,0.49624176760078875,0.27521793585785054,-0.7433909306312527,0.20156080716841795
30,1,0.2540996291419305,0.0930687527112177,0.14623990601097808,0.946875,57.115497891670884,0.3109790226440476,720,-0.1609790226440476,-0.40693124728878227,-0.25380714932990855,1.7004396859130546,0.49664128333537444,-2.9585809045543003,0.3400346788659012,0.28685793333971177,0.8657882087147124,-0.3400762892958569,0.5034250887922362,-0.22645296016850835,0.3630567893619304,0.09636185517642773,-0.8827730317150824,0.6745697689686799,0.765908331986882,1.9408733535086347,-0.0682137240760019,0.7239846594205521,0.24584311743181475,-0.3998135466634575,0.4372786061186492,-0.9488667351702111,0.6126871474794601,0.21012654935442507,2.7532684034687485,-0.5768416968719927
