point_id,time_ns,drive_v,trace_v,gate_v
0,85.62500000000044,10,9.900359282629202,9.888603015515866
0,85.67500000000044,10,9.900306394863788,9.889605875713132
0,85.72500000000045,10,9.90025847069982,9.890609808925731
0,85.77500000000045,10,9.90021549165909,9.891614731777015
0,85.82500000000046,10,9.900177438959314,9.892620561267663
0,85.87500000000045,10,9.90014429351734,9.893627214780295
0,85.92500000000047,10,9.900116035952369,9.894634610084017
0,85.97500000000046,10,9.900092646589183,9.895642665338904
0,86.02500000000047,10,9.900074105461373,9.896651299100446
0,86.07500000000047,10,9.900060392314575,9.897660430323924
0,86.12500000000047,10,9.900051486609717,9.898669978368735
0,86.17500000000048,10,9.90004736752626,9.899679863002653
0,86.22500000000048,10,9.900048013965453,9.90069000440604
0,86.27500000000049,10,9.900053404553587,9.901700323176003
0,86.32500000000049,10,9.90006351764526,9.902710740330484
0,86.3750000000005,10,9.900078331326629,9.903721177312306
0,86.4250000000005,10,9.900097823418692,9.904731555993154
0,86.4750000000005,10,9.900121971480552,9.905741798677495
0,86.5250000000005,10,9.900150752812683,9.906751828106456
0,86.57500000000051,10,9.900184144460221,9.907761567461634
0,86.62500000000051,10,9.90022212321623,9.90877094036885
0,86.67500000000052,10,9.90026466562499,9.909779870901849
0,86.72500000000052,10,9.900311747985276,9.910788283585944
0,86.77500000000052,10,9.900363346353641,9.91179610340161
0,86.82500000000053,10,9.90041943654771,9.912803255787999
0,86.87500000000053,10,9.900479994149451,9.913809666646422
0,86.92500000000054,10,9.900544994508477,9.914815262343767
0,86.97500000000053,10,9.900614412745325,9.915819969715853
0,87.02500000000055,10,9.900688223754745,9.916823716070738
0,87.07500000000054,10,9.900766402208992,9.917826429191965
0,87.12500000000055,10,9.900848922561108,9.918828037341756
0,87.17500000000055,10,9.900935759048211,9.919828469264141
0,87.22500000000056,10,9.901026885694783,9.920827654188047
0,87.27500000000056,10,9.90112227631595,9.921825521830304
0,87.32500000000057,10,9.901221904520773,9.92282200239862
0,87.37500000000057,10,9.901325743715518,9.9238170265945
0,87.42500000000058,10,9.901433767106951,9.924810525616087
0,87.47500000000058,10,9.901545947705603,9.925802431160964
0,87.52500000000057,10,9.901662258329054,9.926792675428898
0,87.57500000000059,10,9.9017826716052,9.927781191124524
0,87.62500000000058,10,9.90190715997553,9.928767911459982
0,87.6750000000006,10,9.902035695698377,9.929752770157487
0,87.72500000000059,10,9.902168250852206,9.930735701451855
0,87.7750000000006,10,9.902304797338854,9.931716640092963
0,87.8250000000006,10,9.902445306886793,9.932695521348158
0,87.87500000000061,10,9.902589751054382,9.933672281004615
0,87.92500000000061,10,9.902738101233112,9.934646855371637
0,87.97500000000062,10,9.902890328650857,9.935619181282902
0,88.02500000000062,10,9.903046404375097,9.936589196098643
0,88.07500000000063,10,9.903206299316166,9.937556837707794
0,88.12500000000063,10,9.903369984230473,9.938522044530071
0,88.17500000000062,10,9.903537429723723,9.939484755517991
0,88.22500000000063,10,9.903708606254138,9.940444910158853
0,88.27500000000063,10,9.903883484135664,9.941402448476648
0,88.32500000000064,10,9.904062033541175,9.942357311033932
0,88.37500000000064,10,9.904244224505673,9.943309438933634
0,88.42500000000065,10,9.904430026929482,9.944258773820808
0,88.47500000000065,10,9.904619410581427,9.945205257884343
0,88.52500000000066,10,9.904812345102009,9.946148833858613
0,88.57500000000066,10,9.905008800006584,9.947089445025075
0,88.62500000000067,10,9.905208744688522,9.948027035213807
0,88.67500000000067,10,9.905412148422359,9.94896154880501
0,88.72500000000068,10,9.905618980366945,9.949892930730432
0,88.77500000000067,10,9.905829209568582,9.950821126474768
0,88.82500000000068,10,9.906042804964159,9.951746082076996
0,88.87500000000068,10,9.906259735384266,9.952667744131649
0,88.92500000000068,10,9.906479969556319,9.953586059790046
0,88.97500000000069,10,9.906703476107646,9.954500976761478
0,89.02500000000069,10,9.906930223568603,9.95541244331433
0,89.0750000000007,10,9.907160180375639,9.956320408277156
0,89.1250000000007,10,9.90739331487439,9.957224821039706
0,89.17500000000071,10,9.907629595322735,9.958125631553898
0,89.2250000000007,10,9.907868989893847,9.959022790334748
0,89.27500000000072,10,9.908111466679259,9.959916248461232
0,89.32500000000071,10,9.908356993691873,9.960805957577112
0,89.37500000000072,10,9.908605538869013,9.961691869891709
0,89.42500000000072,10,9.908857070075415,9.962573938180624
0,89.47500000000073,10,9.90911155510625,9.963452115786415
0,89.52500000000073,10,9.909368961690099,9.964326356619218
0,89.57500000000073,10,9.909629257491952,9.965196615157312
0,89.62500000000074,10,9.909892410116164,9.966062846447656
0,89.67500000000074,10,9.910158387109423,9.966925006106356
0,89.72500000000075,10,9.910427155963685,9.967783050319103
0,89.77500000000074,10,9.910698684119124,9.968636935841538
0,89.82500000000076,10,9.91097293896704,9.969486619999598
0,89.87500000000075,10,9.91124988785278,9.970332060689797
0,89.92500000000076,10,9.911529498078625,9.97117321637945
0,89.97500000000076,10,9.911811736906687,9.972010046106869
0,90.02500000000077,10,9.91209657156177,9.972842509481506
0,90.07500000000077,10,9.912383969234243,9.97367056668405
0,90.12500000000078,10,9.912673897082868,9.974494178466468
0,90.17500000000078,10,9.912966322237649,9.975313306152016
0,90.22500000000079,10,9.913261211802645,9.976127911635182
0,90.27500000000079,10,9.913558532858776,9.976937957381603
0,90.32500000000078,10,9.913858252466614,9.977743406427933
0,90.3750000000008,10,9.914160337669166,9.97854422238166
0,90.4250000000008,10,9.914464755494635,9.97934036942087
0,90.4750000000008,10,9.91477147295917,9.980131812293987
0,90.5250000000008,10,9.915080457069605,9.980918516319461
0,90.57500000000081,10,9.915391674826177,9.981700447385398
0,90.62500000000081,10,9.915705093225233,9.982477571949163
0,90.67500000000082,10,9.91602067926193,9.983249857036935
0,90.72500000000082,10,9.916338399932895,9.984017270243205
0,90.77500000000083,10,9.916658222238912,9.984779779730259
0,90.82500000000083,10,9.916980113187545,9.98553735422759
0,90.87500000000084,10,9.917304039795786,9.986289963031282
0,90.92500000000084,10,9.917629969092662,9.987037576003349
0,90.97500000000083,10,9.917957868121848,9.987780163571031
0,91.02500000000084,10,9.918287703944237,9.988517696726058
0,91.07500000000084,10,9.918619443640525,9.989250147023856
0,91.12500000000085,10,9.91895305431375,9.989977486582715
0,91.17500000000085,10,9.919288503091847,9.99069968808293
0,91.22500000000086,10,9.91962575713015,9.991416724765891
0,91.27500000000086,10,9.919964783613919,9.99212857043313
0,91.32500000000087,10,9.920305549760808,9.992835199445336
0,91.37500000000087,10,9.920648022823357,9.99353658672133
0,91.42500000000088,10,9.920992170091436,9.994232707736991
0,91.47500000000088,10,9.921337958894684,9.994923538524153
0,91.52500000000089,10,9.921685356604945,9.995609055669458
0,91.57500000000088,10,9.922034330638658,9.996289236313178
0,91.6250000000009,10,9.922384848459256,9.996964058147986
0,91.67500000000089,10,9.922736877579535,9.9976334994177
0,91.72500000000089,10,9.923090385564011,9.998297538915988
0,91.7750000000009,10,9.92344534003125,9.998956155985034
0,91.8250000000009,10,9.923801708656205,9.999609330514168
0,91.87500000000091,10,9.924159459172495,10.000257042938449
0,91.9250000000009,10,9.924518559374711,10.000899274237236
0,91.97500000000092,10,9.924878977120677,10.001536005932705
0,92.02500000000092,10,9.925240680333696,10.002167220088328
0,92.07500000000093,10,9.925603637004786,10.002792899307327
0,92.12500000000092,10,9.925967815194893,10.003413026731085
0,92.17500000000094,10,9.926333183037093,10.004027586037536
0,92.22500000000093,10,9.926699708738758,10.004636561439503
0,92.27500000000094,10,9.927067360583731,10.005239937683015
0,92.32500000000094,10,9.92743610693446,10.005837700045584
0,92.37500000000094,10,9.92780591623412,10.006429834334442
0,92.42500000000095,10,9.928176757008728,10.007016326884768
0,92.47500000000095,10,9.928548597869218,10.00759716455786
0,92.52500000000096,10,9.92892140751352,10.008172334739278
0,92.57500000000095,10,9.929295154728608,10.008741825336974
0,92.62500000000097,10,9.929669808392527,10.00930562477936
0,92.67500000000096,10,9.93004533747641,10.009863722013364
0,92.72500000000097,10,9.930421711046476,10.01041610650246
0,92.77500000000097,10,9.930798898265998,10.010962768224651
0,92.82500000000098,10,9.931176868397266,10.011503697670435
0,92.87500000000098,10,9.931555590803523,10.012038885840724
0,92.92500000000099,10,9.93193503495088,10.012568324244757
0,92.97500000000099,10,9.93231517041023,10.01309200489797
0,93.025000000001,10,9.93269596685911,10.01360992031983
0,93.075000000001,10,9.933077394083577,10.014122063531655
0,93.125000000001,10,9.933459421980048,10.0146284280544
0,93.175000000001,10,9.93384202055712,10.01512900790641
0,93.225000000001,10,9.934225159937384,10.01562379760116
0,93.27500000000101,10,9.934608810359197,10.016112792144945
0,93.32500000000101,10,9.934992942178459,10.016595987034558
0,93.37500000000102,10,9.935377525870358,10.017073378254944
0,93.42500000000102,10,9.935762532031095,10.017544962276824
0,93.47500000000103,10,9.936147931379594,10.018010736054284
0,93.52500000000103,10,9.936533694759193,10.018470697022346
0,93.57500000000104,10,9.936919793139312,10.01892484309452
0,93.62500000000104,10,9.937306197617097,10.019373172660327
0,93.67500000000105,10,9.937692879419062,10.01981568458278
0,93.72500000000105,10,9.938079809902694,10.020252378195867
0,93.77500000000104,10,9.938466960558044,10.020683253302007
0,93.82500000000105,10,9.938854303009302,10.021108310169454
0,93.87500000000105,10,9.939241809016346,10.02152754952971
0,93.92500000000106,10,9.939629450476279,10.0219409725749
0,93.97500000000106,10,9.940017199424938,10.02234858095513
0,94.02500000000107,10,9.940405028038397,10.022750376775821
0,94.07500000000107,10,9.940792908634428,10.023146362595012
0,94.12500000000108,10,9.941180813673965,10.023536541420661
0,94.17500000000108,10,9.94156871576254,10.02392091670791
0,94.22500000000109,10,9.941956587651687,10.02429949235632
0,94.27500000000109,10,9.942344402240355,10.024672272707118
0,94.3250000000011,10,9.942732132576268,10.02503926254039
0,94.3750000000011,10,9.943119751857292,10.025400467072272
0,94.4250000000011,10,9.94350723343277,10.025755891952116
0,94.4750000000011,10,9.943894550804833,10.026105543259641
0,94.5250000000011,10,9.944281677629705,10.026449427502058
0,94.57500000000111,10,9.944668587718978,10.026787551611184
0,94.62500000000111,10,9.945055255040868,10.027119922940534
0,94.67500000000112,10,9.945441653721462,10.027446549262395
0,94.72500000000112,10,9.945827758045926,10.027767438764883
0,94.77500000000113,10,9.946213542459711,10.02808260004898
0,94.82500000000113,10,9.946598981569736,10.028392042125567
0,94.87500000000114,10,9.946984050145534,10.028695774412416
0,94.92500000000113,10,9.947368723120418,10.028993806731187
0,94.97500000000115,10,9.947752975592572,10.029286149304406
0,95.02500000000114,10,9.948136782826179,10.029572812752424
0,95.07500000000115,10,9.948520120252486,10.02985380809035
0,95.12500000000115,10,9.948902963470875,10.03012914672499
0,95.17500000000115,10,9.949285288249907,10.030398840451761
0,95.22500000000116,10,9.949667070528337,10.030662901451588
0,95.27500000000116,10,9.950048286416129,10.030921342287789
0,95.32500000000117,10,9.950428912195436,10.031174175902944
0,95.37500000000117,10,9.950808924321565,10.031421415615766
0,95.42500000000118,10,9.951188299423928,10.031663075117937
0,95.47500000000117,10,9.951567014306958,10.031899168470945
0,95.52500000000119,10,9.951945045951035,10.032129710102906
0,95.57500000000118,10,9.952322371513356,10.032354714805377
0,95.6250000000012,10,9.952698968328816,10.032574197730154
0,95.67500000000119,10,9.953074813910854,10.032788174386047
0,95.7250000000012,10,9.953449885952287,10.03299666063567
0,95.7750000000012,10,9.953824162326114,10.033199672692197
0,95.82500000000121,10,9.95419762108632,10.033397227116122
0,95.87500000000121,10,9.954570240468648,10.033589340812004
0,95.9250000000012,10,9.954941998891341,10.033776031025193
0,95.97500000000122,10,9.955312874955897,10.033957315338574
0,96.02500000000121,10,9.955682847447774,10.034133211669271
0,96.07500000000122,10,9.95605189533709,10.034303738265354
0,96.12500000000122,10,9.956419997779308,10.034468913702538
0,96.17500000000123,10,9.95678713411589,10.034628756880881
0,96.22500000000123,10,9.957153283874945,10.034783287021469
0,96.27500000000124,10,9.957518426771848,10.034932523663082
0,96.32500000000124,10,9.95788254270985,10.035076486658872
0,96.37500000000125,10,9.958245611780661,10.03521519617302
0,96.42500000000125,10,9.958607614265018,10.035348672677399
0,96.47500000000126,10,9.95896853063324,10.035476936948214
0,96.52500000000126,10,9.959328341545744,10.03560001006265
0,96.57500000000125,10,9.959687027853585,10.035717913395507
0,96.62500000000126,10,9.960044570598921,10.035830668615835
0,96.67500000000126,10,9.960400951015513,10.035938297683563
0,96.72500000000127,10,9.960756150529173,10.036040822846116
0,96.77500000000127,10,9.9611101507582,10.036138266635042
0,96.82500000000128,10,9.961462933513817,10.036230651862619
0,96.87500000000128,10,9.961814480800559,10.036318001618461
0,96.92500000000129,10,9.962164774816674,10.036400339266137
0,96.97500000000129,10,9.962513797954486,10.036477688439765
0,97.0250000000013,10,9.962861532800744,10.036550073040614
0,97.0750000000013,10,9.963207962136961,10.036617517233704
0,97.12500000000131,10,9.963553068939722,10.0366800454444
0,97.1750000000013,10,9.963896836380997,10.036737682355003
0,97.22500000000132,10,9.964239247828404,10.036790452901343
0,97.27500000000131,10,9.964580286845491,10.03683838226937
0,97.32500000000131,10,9.964919937191969,10.03688149589174
0,97.37500000000132,10,9.965258182823947,10.036919819444412
0,97.42500000000132,10,9.965595007894146,10.036953378843224
0,97.47500000000133,10,9.965930396752091,10.036982200240475
0,97.52500000000133,10,9.966264333944288,10.037006310021525
0,97.57500000000134,10,9.966596804214396,10.037025734801373
0,97.62500000000134,10,9.966927792503352,10.03704050142125
0,97.67500000000135,10,9.967257283949522,10.037050636945201
0,97.72500000000134,10,9.967585263888793,10.037056168656674
0,97.77500000000136,10,9.967911717854683,10.03705712405511
0,97.82500000000135,10,9.968236631578407,10.03705353085254
0,97.87500000000136,10,9.968559990988942,10.037045416970171
0,97.92500000000136,10,9.968881782213083,10.037032810534981
0,97.97500000000136,10,9.969201991575456,10.037015739876328
0,98.02500000000137,10,9.969520605598545,10.036994233522531
0,98.07500000000137,10,9.969837611002681,10.036968320197492
0,98.12500000000138,10,9.970152994706027,10.036938028817282
0,98.17500000000138,10,9.970466743824542,10.036903388486765
0,98.22500000000139,10,9.97077884567193,10.036864428496209
0,98.27500000000138,10,9.971089287759579,10.036821178317899
0,98.3250000000014,10,9.971398057796474,10.036773667602757
0,98.37500000000139,10,9.9717051436891,10.036721926176968
0,98.4250000000014,10,9.972010533541333,10.036665984038612
0,98.4750000000014,10,9.972314215654311,10.036605871354293
0,98.52500000000141,10,9.97261617852629,10.036541618455788
0,98.57500000000141,10,9.972916410852486,10.03647325583668
0,98.62500000000142,10,9.973214901524903,10.036400814149022
0,98.67500000000142,10,9.973511639632147,10.036324324199976
0,98.72500000000142,10,9.973806614459217,10.036243816948485
0,98.77500000000143,10,9.974099815487294,10.03615932350195
0,98.82500000000142,10,9.974391232393506,10.036070875112891
0,98.87500000000144,10,9.97468085505068,10.035978503175633
0,98.92500000000143,10,9.974968673527087,10.035882239222996
0,98.97500000000144,10,9.975254678086158,10.035782114922988
0,99.02500000000144,10,9.975538859186198,10.035678162075511
0,99.07500000000145,10,9.975821207480086,10.035570412609076
0,99.12500000000145,10,9.976101713814957,10.035458898577513
0,99.17500000000146,10,9.97638036923186,10.035343652156705
0,99.22500000000146,10,9.976657164965426,10.035224705641316
0,99.27500000000147,10,9.976932092443501,10.035102091441543
0,99.32500000000147,10,9.97720514328678,10.034975842079866
0,99.37500000000146,10,9.977476309308408,10.034845990187808
0,99.42500000000148,10,9.977745582513595,10.034712568502702
0,99.47500000000147,10,9.978012955099198,10.034575609864476
0,99.52500000000148,10,9.97827841945329,10.034435147212445
0,99.57500000000148,10,9.978541968154724,10.034291213582106
0,99.62500000000149,10,9.978803593972689,10.034143842101944
0,99.67500000000149,10,9.979063289866229,10.033993065990254
0,99.7250000000015,10,9.979321048983781,10.033838918551979
0,99.7750000000015,10,9.979576864662674,10.033681433175541
0,99.82500000000151,10,9.979830730428635,10.033520643329696
0,99.8750000000015,10,9.980082639995263,10.033356582560398
0,99.92500000000152,10,9.980332587263515,10.033189284487666
0,99.97500000000151,10,9.980580566321153,10.033018782802475
0,100.02500000000153,10,9.9808265714422,10.03284511126365
0,100.07500000000152,10,9.981070597086378,10.032668303694775
0,100.12500000000152,10,9.981312637898526,10.032488393981115
0,100.17500000000153,10,9.981552688708016,10.032305416066542
0,100.22500000000153,10,9.981790744528155,10.032119403950484
0,100.27500000000154,10,9.982026800555573,10.031930391684883
0,100.32500000000154,10,9.982260852169603,10.031738413371164
0,100.37500000000155,10,9.982492894931646,10.031543503157215
0,100.42500000000155,10,9.982722924584527,10.031345695234378
0,100.47500000000156,10,9.982950937051841,10.031145023834469
0,100.52500000000155,10,9.983176928437285,10.030941523226794
0,100.57500000000157,10,9.98340089502398,10.03073522771518
0,100.62500000000156,10,9.983622833273788,10.030526171635032
0,100.67500000000157,10,9.98384273982661,10.03031438935039
0,100.72500000000157,10,9.984060611499675,10.030099915251013
0,100.77500000000157,10,9.984276445286827,10.029882783749454
0,100.82500000000158,10,9.984490238357788,10.029663029278181
0,100.87500000000158,10,9.984701988057422,10.029440686286694
0,100.92500000000159,10,9.984911691904987,10.029215789238656
0,100.97500000000159,10,9.985119347593374,10.028988372609039
0,101.0250000000016,10,9.985324952988336,10.028758470881291
0,101.0750000000016,10,9.985528506127709,10.028526118544523
0,101.1250000000016,10,9.985730005220626,10.028291350090688
0,101.1750000000016,10,9.985929448646717,10.0280542000118
0,101.22500000000161,10,9.986126834955302,10.027814702797158
0,101.27500000000161,10,9.986322162864573,10.027572892930586
0,101.32500000000162,10,9.98651543126077,10.027328804887683
0,101.37500000000162,10,9.98670663919735,10.027082473133104
0,101.42500000000163,10,9.986895785894127,10.026833932117851
0,101.47500000000163,10,9.98708287073645,10.02658321627656
0,101.52500000000163,10,9.987267893274305,10.026330360024836
0,101.57500000000164,10,9.98745085322148,10.026075397756593
0,101.62500000000163,10,9.987631750454662,10.025818363841394
0,101.67500000000165,10,9.987810585012566,10.02555929262183
0,101.72500000000164,10,9.987987357095031,10.025298218410903
0,101.77500000000165,10,9.988162067062126,10.02503517548943
0,101.82500000000165,10,9.988334715433233,10.02477019810347
0,101.87500000000166,10,9.988505302886134,10.024503320461756
0,101.92500000000166,10,9.98867383025608,10.024234576733146
0,101.97500000000167,10,9.988840298534864,10.023964001044103
0,102.02500000000167,10,9.989004708869874,10.023691627476182
0,102.07500000000168,10,9.989167062563155,10.02341749006354
0,102.12500000000168,10,9.989327361070435,10.023141622790453
0,102.17500000000167,10,9.989485606000185,10.022864059588864
0,102.22500000000169,10,9.989641799112635,10.022584834335943
0,102.27500000000168,10,9.9897959423188,10.022303980851664
0,102.3250000000017,10,9.9899480376795,10.022021532896408
0,102.37500000000169,10,9.990098087404373,10.021737524168573
0,102.4250000000017,10,9.990246093850871,10.0214519883022
0,102.4750000000017,10,9.990392059523261,10.021164958864635
0,102.52500000000171,10,9.990535987071617,10.02087646935419
0,102.57500000000171,10,9.99067787929081,10.02058655319784
0,102.62500000000172,10,9.990817739119475,10.020295243748919
0,102.67500000000172,10,9.990955569638995,10.020002574284854
0,102.72500000000173,10,9.991091374072461,10.019708578004906
0,102.77500000000173,10,9.99122515578364,10.019413288027929
0,102.82500000000174,10,9.991356918275924,10.019116737390156
0,102.87500000000173,10,9.991486665191285,10.018818959043001
0,102.92500000000173,10,9.99161440030922,10.018519985850876
0,102.97500000000174,10,9.991740127545691,10.018219850589027
0,103.02500000000174,10,9.991863850952056,10.017918585941398
0,103.07500000000175,10,9.991985574714,10.017616224498507
0,103.12500000000175,10,9.992105303150465,10.017312798755333
0,103.17500000000176,10,9.992223040712565,10.017008341109237
0,103.22500000000176,10,9.9923387919825,10.016702883857912
0,103.27500000000177,10,9.992452561672472,10.016396459197313
0,103.32500000000176,10,9.992564354623585,10.016089099219647
0,103.37500000000178,10,9.992674175804757,10.015780835911368
0,103.42500000000177,10,9.992782030311606,10.015471701151181
0,103.47500000000178,10,9.992887923365348,10.015161726708078
0,103.52500000000178,10,9.992991860311692,10.014850944239392
0,103.57500000000178,10,9.99309384661972,10.014539385288872
0,103.62500000000179,10,9.99319388788077,10.014227081284773
0,103.67500000000179,10,9.993291989807313,10.01391406353797
0,103.7250000000018,10,9.993388158231832,10.013600363240089
0,103.7750000000018,10,9.993482399105691,10.013286011461656
0,103.82500000000181,10,9.993574718498003,10.012971039150274
0,103.8750000000018,10,9.993665122594495,10.012655477128822
0,103.92500000000182,10,9.993753617696365,10.01233935609365
0,103.97500000000181,10,9.993840210219153,10.01202270661282
0,104.02500000000182,10,9.993924906691584,10.011705559124367
0,104.07500000000182,10,9.994007713754424,10.011387943934562
0,104.12500000000183,10,9.994088638159338,10.011069891216206
0,104.17500000000183,10,9.99416768676773,10.010751431006945
0,104.22500000000184,10,9.994244866549588,10.010432593207602
0,104.27500000000184,10,9.99432018458233,10.010113407580535
0,104.32500000000184,10,9.994393648049646,10.009793903748005
0,104.37500000000185,10,9.994465264240334,10.009474111190572
0,104.42500000000184,10,9.994535040547136,10.009154059245514
0,104.47500000000186,10,9.994602984465573,10.008833777105258
0,104.52500000000185,10,9.99466910359278,10.008513293815836
0,104.57500000000186,10,9.994733405626333,10.00819263827536
0,104.62500000000186,10,9.994795898363083,10.007871839232516
0,104.67500000000187,10,9.994856589697982,10.007550925285084
0,104.72500000000187,10,9.994915487622904,10.007229924878478
0,104.77500000000188,10,9.994972600225482,10.006908866304297
0,104.82500000000188,10,9.99502793568792,10.006587777698904
0,104.87500000000189,10,9.995081502285823,10.006266687042027
0,104.92500000000189,10,9.995133308387016,10.005945622155373
0,104.97500000000188,10,9.995183362450366,10.005624610701267
0,105.0250000000019,10,9.9952316730246,10.005303680181314
0,105.07500000000189,10,9.995278248747129,10.004982857935081
0,105.1250000000019,10,9.99532309834286,10.004662171138788
0,105.1750000000019,10,9.995366230623022,10.004341646804036
0,105.22500000000191,10,9.995407654483978,10.004021311776548
0,105.27500000000191,10,9.995447378906045,10.003701192734923
0,105.32500000000192,10,9.995485412952307,10.003381316189424
0,105.37500000000192,10,9.995521765767442,10.003061708480777
0,105.42500000000193,10,9.995556446576531,10.002742395778997
0,105.47500000000193,10,9.995589464683874,10.00242340408222
0,105.52500000000194,10,9.995620829471815,10.002104759215573
0,105.57500000000194,10,9.995650550399553,10.001786486830056
0,105.62500000000195,10,9.995678637001962,10.001468612401448
0,105.67500000000194,10,9.995705098888415,10.001151161229227
0,105.72500000000194,10,9.995729945741589,10.000834158435511
0,105.77500000000195,10,9.995753187316303,10.000517628964019
0,105.82500000000195,10,9.99577483343832,10.000201597579068
0,105.87500000000196,10,9.995794894003186,9.999886088864562
0,105.92500000000196,10,9.995813378975035,9.999571127223026
0,105.97500000000197,10,9.995830298385425,9.999256736874647
0,106.02500000000197,10,9.995845662332156,9.998942941856331
0,106.07500000000198,10,9.995859480978098,9.998629766020793
0,106.12500000000198,10,9.995871764550014,9.998317233035658
0,106.17500000000199,10,9.995882523337391,9.998005366382593
0,106.22500000000198,10,9.995891767691269,9.997694189356439
0,106.275000000002,10,9.99589950802307,9.997383725064381
0,106.32500000000199,10,9.995905754803438,9.997073996425126
0,106.37500000000199,10,9.99591051856106,9.996765026168113
0,106.425000000002,10,9.99591380988151,9.996456836832733
0,106.475000000002,10,9.995915639406089,9.99614945076756
0,106.52500000000201,10,9.99591601783066,9.995842890129623
0,106.575000000002,10,9.995914955904496,9.995537176883696
0,106.62500000000202,10,9.99591246442911,9.995232332801576
0,106.67500000000202,10,9.99590855425712,9.99492837946142
0,106.72500000000203,10,9.995903236291085,9.99462533824708
0,106.77500000000202,10,9.995896521482354,9.994323230347456
0,106.82500000000203,10,9.995888420829933,9.994022076755888
0,106.87500000000203,10,9.995878945379323,9.993721898269541
0,106.92500000000204,10,9.995868106221392,9.99342271548882
0,106.97500000000204,10,9.99585591449123,9.99312454881681
0,107.02500000000205,10,9.99584238136701,9.992827418458738
0,107.07500000000205,10,9.995827518068864,9.992531344421433
0,107.12500000000205,10,9.995811335857741,9.99223634651282
0,107.17500000000206,10,9.995793846034289,9.991942444341438
0,107.22500000000205,10,9.99577505993772,9.991649657315971
0,107.27500000000207,10,9.995754988944705,9.99135800464479
0,107.32500000000206,10,9.995733644468235,9.991067505335517
0,107.37500000000207,10,9.99571103795652,9.990778178194622
0,107.42500000000207,10,9.995687180891876,9.990490041827025
0,107.47500000000208,10,9.995662084789613,9.990203114635706
0,107.52500000000208,10,9.99563576119693,9.989917414821363
0,107.57500000000209,10,9.99560822169182,9.989632960382066
0,107.62500000000209,10,9.99557947788196,9.989349769112927
0,107.6750000000021,10,9.995549541403633,9.989067858605802
0,107.7250000000021,10,9.995518423920627,9.988787246249002
0,107.7750000000021,10,9.99548613712315,9.98850794922703
0,107.8250000000021,10,9.995452692726747,9.988229984520329
0,107.8750000000021,10,9.995418102471229,9.98795336890505
0,107.92500000000211,10,9.995382378119587,9.98767811895283
0,107.97500000000211,10,9.995345531456932,9.987404251030602
0,108.02500000000212,10,9.995307574289424,9.987131781300418
0,108.07500000000212,10,9.995268518443204,9.986860725719279
0,108.12500000000213,10,9.99522837576335,9.986591100038993
0,108.17500000000213,10,9.995187158112811,9.986322919806055
0,108.22500000000214,10,9.995144877371363,9.986056200361526
0,108.27500000000214,10,9.995101545434569,9.985790956840946
0,108.32500000000215,10,9.995057174212725,9.985527204174259
0,108.37500000000215,10,9.995011775629843,9.985264957085755
0,108.42500000000216,10,9.994965361622603,9.985004230094024
0,108.47500000000215,10,9.99491794413934,9.984745037511932
0,108.52500000000215,10,9.994869535139012,9.984487393446614
0,108.57500000000216,10,9.994820146590193,9.984231311799489
0,108.62500000000216,10,9.994769790470052,9.983976806266272
0,108.67500000000217,10,9.994718478763351,9.983723890337014
0,108.72500000000217,10,9.994666223461447,9.983472577296178
0,108.77500000000218,10,9.994613036561285,9.983222880222698
0,108.82500000000218,10,9.994558930064416,9.98297481199007
0,108.87500000000219,10,9.994503915976,9.982728385266464
0,108.92500000000219,10,9.99444800630384,9.982483612514843
0,108.9750000000022,10,9.994391213057385,9.982240505993097
0,109.0250000000022,10,9.994333548246779,9.981999077754198
0,109.0750000000022,10,9.994275023881881,9.981759339646377
0,109.1250000000022,10,9.994215651971311,9.981521303313302
0,109.1750000000022,10,9.994155444521496,9.981284980194278
0,109.22500000000221,10,9.994094413535715,9.981050381524467
0,109.27500000000221,10,9.994032571013161,9.980817518335112
0,109.32500000000222,10,9.993969928948,9.980586401453786
0,109.37500000000222,10,9.993906499328434,9.980357041504654
0,109.42500000000223,10,9.993842294135783,9.980129448908752
0,109.47500000000223,10,9.993777325343556,9.979903633884279
0,109.52500000000224,10,9.993711604916541,9.979679606446886
0,109.57500000000223,10,9.993645144809886,9.979457376410018
0,109.62500000000225,10,9.993577956968206,9.97923695338524
0,109.67500000000224,10,9.993510053324673,9.979018346782581
0,109.72500000000225,10,9.993441445800139,9.978801565810903
0,109.77500000000225,10,9.99337214630223,9.978586619478277
0,109.82500000000226,10,9.993302166724481,9.978373516592377
0,109.87500000000226,10,9.99323151894546,9.978162265760885
0,109.92500000000226,10,9.993160214827888,9.977952875391903
0,109.97500000000227,10,9.993088266217791,9.977745353694399
0,110.02500000000227,10,9.993015684943632,9.977539708678647
0,110.07500000000228,10,9.99294248281547,9.977335948156684
0,110.12500000000227,10,9.99286867162411,9.97713407974279
0,110.17500000000229,10,9.99279426314027,9.976934110853975
0,110.22500000000228,10,9.992719269113742,9.976736048710473
0,110.2750000000023,10,9.992643701272579,9.976539900336261
0,110.32500000000229,10,9.992567571322265,9.976345672559592
0,110.3750000000023,10,9.992490890944906,9.976153372013515
0,110.4250000000023,10,9.992413671798424,9.975963005136446
0,110.47500000000231,10,9.992335925515762,9.975774578172727
0,110.52500000000231,10,9.992257663704088,9.97558809717319
