seed,sample,quality,d1_axis1_train,d1_axis2_train,d1_axis1_holdout,d1_axis2_holdout,d1_axis1_quarter_hour,d1_axis2_quarter_hour,d2_axis1_train,d2_axis2_train,d2_axis1_holdout,d2_axis2_holdout,d3_axis1_train,d3_axis2_train
424242,54,0.07203999996643844,0,0.34565099776489766,0,0.34565099776489766,0,0.17289544177504923,0.7525383515389106,0,0.7525383515389106,0,0,0.7525383515389106
424242,57,0.10652341133560547,0.5518000350352358,1,0.6897500437940446,1,0.348249186182249,0,0.8831022339915555,0,0.8831022339915555,0,0.12619746188994582,0.8831022339915555
424242,59,0.05918497988614822,1.8394903703237615,0.24251567185943723,1.8981579180007726,0.2302179234348206,1.2796370484121133,0.005678419459712785,0.9146906763310122,0,0.9032688022004314,0,1.801978209521738,0.9146906763310122
424242,62,0.08533465759171831,0.32597181481419857,0.3100064284759151,0.3324934672275293,0.31000642847591514,0.2193116481744002,0.04380876389425409,0.9022981017488381,0.008103145429820283,0.8931188764688287,0.008828684829051735,0.4520604836171372,0.9022981017488381
424242,64,0.08688044436136191,0.8714827224912712,1,1.089353403114089,1,0.6627771273464804,0,0.8262019607127497,0,0.8262019607127497,0,0.17937355196425517,0.8262019607127497
424242,66,0.05568775530235982,0.6551145157264705,0.3092009021774653,0.6752261586673928,0.3019633017902503,0.09111142620087714,0,0.9381730483051178,0,0.9347070038388504,0,0.9808834180832375,0.9381730483051178
424242,67,0.06721627895707523,0.5843240638143837,0.19245704828544824,0.5994677269563754,0.19005011901985297,0.26227691606527176,0.00740276070068564,0.9287529368226569,0,0.9204176211416863,0,1.039341992481698,0.9287529368226569
424242,68,0.08223521580047363,1.7788657379978832,1,2.0151877924909907,1,1.908976508052487,0,0.8343659825360028,0,0.8131825770141049,0,0.4296705182460574,0.8343659825360028
424242,71,0.10701298780249438,0.5658296336779053,0.46301225915361693,0.6733521462307929,0.41367307501430606,0.41696015498486144,0,0.798138948493363,0,0.7988506918689011,0,0.09645903315311352,0.798138948493363
424242,72,0.06897790817851314,0,0.7016096618297117,0,0.7016096618297117,0,0.32655066940178057,0.7837663562907898,0.08874467419559867,0.7837663562907898,0.08874467419559867,0,0.7837663562907898
424242,73,0.09195162624617752,1.1712766671930221,0.7596882209338891,1.4459314657946118,0.7596882209338891,0.7476009698735211,0,0.9824009448207133,0,0.9824009448207133,0.0025242451878291147,0.37242631514333335,0.9824009448207133
424242,75,0.04960728682245872,1.5401197308447223,0.16416559787668708,1.581058296687887,0.17328655438786034,-0.000000000000007896461835871622,0,0.9557190189357596,0,0.9534632711897225,0,4.618558204167222,0.9557190189357596
424242,76,0.0837493920662799,1.902093896624214,1,1.9615353073001136,1,2.002631578947375,0.6215363991007238,0.8063328353121986,0.06047714106483127,0.7689354719772467,0.07560154057209004,0.6714747086056715,0.8063328353121986
