angle_deg,nominal_db,envelope_min_db,envelope_max_db
7.2096310581975835,-33.11536729865387,-32.95852750228631,-18.49666512381409
7.238508175914394,-33.11174175861936,-33.027043195785055,-18.497747449857236
7.267387142297566,-33.11309203246458,-33.091265501283154,-18.49976390812681
7.296267965040263,-33.11947002106461,-33.15078664370297,-18.502726999158273
7.325150651840041,-33.130935216903396,-33.20518907530847,-18.506649490108597
7.354035210398827,-33.1475549416666,-33.25404890729012,-18.511544427009966
7.382921648422958,-33.16940461884088,-33.29693991187725,-18.51742514749754
7.4118099736231455,-33.19656808263723,-33.3334380715481,-18.524305294038545
7.440700193714589,-33.22913792468281,-33.363126625892285,-18.532198827692255
7.469592316416923,-33.2672158800117,-33.385601538161,-18.541120042431565
7.4984863494542795,-33.310913253922855,-33.400477273982865,-18.551083580059533
7.527382300555242,-33.3603513912381,-33.40739275604288,-18.56210444575601
7.556280177452959,-33.415662189361335,-33.406017332968354,-18.57419802429207
7.585179987885096,-33.476988656274685,-33.39605658065638,-18.587380096952142
7.614081739593888,-33.544485514160016,-33.37725774216227,-18.601666859206805
7.6429854403261155,-33.618319848637704,-33.3494146100389,-18.617074939181737
7.671891097833184,-33.69867180258336,-33.31237166402319,-18.633621416971806
7.700798719871113,-33.78573531199245,-33.266027297672956,-18.651323844852236
7.729708314200562,-33.879718879256316,-33.21033599936468,-18.670200268442855
7.758619888586816,-33.98084637626647,-33.14530939428841,-18.69026924888501
7.78753345079987,-34.08935786568807,-33.071016102043465,-18.71154988609527
7.816449008614406,-34.20551042312815,-32.98758041574865,-18.72309667257138
7.84536656980983,-34.32957893523624,-33.04921462306051,-18.733655052132796
7.874286142170257,-34.46185683825996,-33.15431906544767,-18.745111964404664
7.903207733484586,-34.60265674723841,-33.25482399556564,-18.75747710865826
7.932131351546485,-34.7523109064597,-33.34976638709096,-18.770760150279123
7.961057004154435,-34.91117136515775,-33.43811608967321,-18.784970716086566
7.989984699111694,-35.07960974608502,-33.51878463714979,-18.800118388849405
8.018914444226391,-35.25801642503792,-33.590637905994065,-18.816212700931587
8.047846247311512,-35.44679887177804,-33.65251293013283,-18.833263126994975
8.076780116184919,-35.64637881047344,-33.70323895171856,-18.851279075681276
8.10571605866935,-35.85718773177008,-33.74166247857285,-18.870269880187983
8.13465408259249,-36.079660116741536,-33.76667574057209,-18.890244787646555
8.163594195786958,-36.31422349901942,-33.77724751906948,-18.911212947202863
8.19253640609034,-36.56128417413503,-33.77245491309146,-18.933183396692137
8.221480721345168,-36.8212069374951,-33.75151426487737,-18.95616504779119
8.250427149399012,-37.09428666194102,-33.713809261507265,-18.980166669521413
8.279375698104454,-37.380708776948275,-33.65891421638075,-19.005196869964983
8.308326375319126,-37.68049475346919,-33.58661074797231,-19.03126407604607
8.337279188905692,-37.99342752378453,-33.496896511355146,-19.058376511215975
8.36623414673193,-38.31895042981546,-33.389985257045154,-19.086542170868476
8.395191256670719,-38.65603199113543,-33.26629821222917,-19.115768795297324
8.424150526600068,-39.00298799001774,-33.126447500652326,-19.146063839992593
8.453111964403096,-39.35725307178586,-32.97121293844883,-19.177434443056445
8.482075577968128,-39.715098088740305,-32.80151398406197,-19.20988738950155
8.511041375188666,-40.07129981805132,-32.69467314276433,-19.243429072176475
8.540009363963433,-40.418790766194974,-32.75139409462747,-19.278065449042824
8.568979552196337,-40.748352999428235,-32.78941948867413,-19.313801996507557
8.597951947796584,-41.048472070085744,-32.807177327375044,-19.35064365849199
8.626926558678633,-41.30552393815039,-32.80332405784322,-19.388594790894505
8.65590339276225,-41.504495091442905,-32.77680799589181,-19.42765910107991
8.684882457972476,-41.630374150459595,-32.72692236809096,-19.46783958200157
8.713863762239724,-41.67014673564274,-32.65334258407206,-19.509138440535615
8.742847313499754,-41.61499789678761,-32.55614370289343,-19.55155701957757
8.77183311969371,-41.46204677865803,-32.43579613433222,-19.595095713423035
8.800821188768104,-41.21495401606269,-32.29314006101429,-19.639753875923702
8.829811528674897,-40.88314863564871,-32.12934142015179,-19.68552972087993
8.858804147371485,-40.47999485532438,-31.94583411017507,-19.732420214100472
8.887799052820734,-40.020582509584244,-31.74425409821611,-19.780420956530357
8.916796252990958,-39.5197929726053,-31.526371218528276,-19.829526057818676
8.945795755856016,-38.990993215400465,-31.294023789482463,-19.879727999671598
8.974797569395276,-38.44539214623048,-31.04905999222008,-19.931017488310733
9.00380170159367,-37.89190609808259,-30.79328854620046,-19.983383295337052
9.03280816044166,-37.33733318852874,-30.52843984989306,-20.036812086284602
9.061816953935338,-36.78667009571769,-30.25613761109288,-20.091288236140116
9.090828090076394,-36.24346233802392,-29.97788015970211,-20.14679363110332
9.119841576872167,-35.71012955502116,-29.69503012610566,-20.203307455874693
9.148857422335613,-35.18824145093448,-29.408810937867138,-20.260805965780257
9.177875634485403,-34.678739550915616,-29.120308568637824,-20.31926224308473
9.206896221345897,-34.1821093161485,-28.830477094302314,-20.378645936903908
9.235919190947184,-33.698510640600254,-28.540146809927023,-20.43892298621269
9.264944551325062,-33.22787518789469,-28.250033889298898,-20.500055325558208
9.29397231052113,-32.76997812902762,-27.96075079438634,-20.562000573235444
9.323002476582765,-32.32449051686753,-27.67281684583486,-20.624711701869213
9.352035057563159,-31.891017210802296,-27.386668538514453,-20.688136691580837
9.3810700615213,-31.46912411605485,-27.102669325867303,-20.75221816620392
9.410107496522066,-31.058357571335577,-26.821118705139014,-20.776032555781345
9.439147370636201,-30.65825799373639,-26.54226051643478,-20.76835273963903
9.468189691940353,-30.268369339009972,-26.266290426598765,-20.70165419122775
9.497234468517052,-29.888245523191053,-25.99336260885095,-20.631263266657513
9.526281708454809,-29.517454645966712,-25.723595655122452,-20.559905585599303
9.555331419848084,-29.155581631043567,-25.833824118306676,-20.487578536718477
9.584383610797339,-28.802229733388707,-26.050938289252898,-20.414280720829957
9.613438289409002,-28.45702124199542,-26.274768648556666,-20.340011961161895
9.642495463795573,-28.11959761800429,-26.505416291344996,-20.264773309213705
9.671555142075588,-27.78961924294739,-26.74294591173465,-20.1885670462101
9.700617332373673,-27.466764904189223,-26.987373631383203,-20.111396680179393
9.729682042820516,-27.15073110967369,-27.238651701845495,-20.033266938713034
9.758749281552955,-26.841231298426894,-27.496649373598054,-19.954183757489105
9.787819056713975,-26.53799499444795,-27.761129112474215,-19.87415426467028
9.816891376452718,-26.240766937802054,-28.031717247664805,-19.793186761310267
9.84596624892449,-25.949306216610083,-28.307868083719754,-19.71129069792734
9.875043682290846,-25.663385416213963,-28.588820551244922,-19.628476647424588
9.904123684719554,-25.38278979639052,-28.873546684809746,-19.544756274557674
9.933206264384655,-25.1073165035467,-29.160691717803946,-19.45843494142462
9.962291429466436,-24.836773821986725,-29.448506534078316,-19.338770217274607
9.991379188151514,-24.570980466296337,-29.734774820000368,-19.219266200280554
10.020469548632825,-24.309764915445665,-30.016739739664608,-19.099932056966658
10.049562519109667,-24.052964788196462,-30.291038475045383,-18.980776820947508
10.078658107787668,-23.800426258713358,-30.553657489136945,-18.861809390123906
10.107756322878885,-23.552003510821983,-30.799926387075686,-18.743038523950517
10.136857172601786,-23.307558229077777,-31.024572503761213,-18.62447284079841
10.165960665181288,-23.06695912464857,-31.22185956694176,-18.506120815431167
10.195066808848734,-22.83008149394751,-31.385828851229626,-18.38799077661178
10.224175611841993,-22.596806807944915,-31.71470514479043,-18.270090904853813
10.253287082405429,-22.367022330129387,-32.34559160444114,-18.15242923032986
10.282401228789952,-22.140620761152512,-33.021961411892164,-18.035013630946274
10.311518059252995,-21.917499908280995,-33.74726628951549,-17.917851830592717
10.340637582058603,-21.69756237787559,-34.523784170739255,-17.80095139757175
10.369759805477416,-21.480715289223756,-35.3510018212339,-17.68431974321395
10.398884737786714,-21.266870008155013,-36.22256903657021,-17.567964120680536
10.428012387270387,-21.055941898976506,-37.12086020258765,-17.451891623955728
10.45714276221904,-20.847850093365018,-38.008215232122595,-17.336109187028224
10.486275870929957,-20.64251727495411,-38.81585888480784,-17.220623583261887
10.515411721707165,-20.439869478444702,-39.438383179937354,-17.105441424953057
10.544550322861394,-20.23983590215817,-39.752646471198865,-16.990569163072227
10.57369168271018,-20.042348733031137,-39.67356540325572,-16.876013087185633
10.602835809577845,-19.847342983131682,-39.210469000274294,-16.761779325553697
10.631982711795532,-19.654756336844745,-38.4602766128573,-16.64787384540037
10.661132397701193,-19.46452900794377,-37.54608925508988,-16.534302453348765
10.69028487563968,-19.27660360582449,-36.56716000199616,-16.421070796016345
10.719440153962726,-19.090925010236536,-35.58596462746217,-16.30818436076451
10.748598241028981,-18.9074402538978,-34.63579987470651,-16.19564847659521
10.777759145204001,-18.726098412426904,-33.731740934035244,-16.083468315188558
10.806922874860343,-18.54685050107093,-32.87878153567407,-15.971648892073638
10.836089438377527,-18.36964937774959,-32.07676525529252,-15.860195067926522
10.865258844142096,-18.194449651970793,-31.323114795258377,-15.749111549987642
10.894431100547628,-18.021207599209372,-30.61427094354333,-15.638402893591614
10.923606215994727,-17.849881080371386,-29.946423618332624,-15.528073503802641
10.952784198891123,-17.680429465994493,-29.31586628404864,-15.418127637147702
10.98196505765163,-17.512813564863585,-28.719153591839923,-15.30856940344145
11.011148800698214,-17.34699555674288,-28.15315805002459,-15.194826228605356
11.040335436459957,-17.182938928950087,-27.61507635480396,-15.07492899478766
11.069524973373165,-17.02060841651659,-27.102411989994124,-14.955795956413024
11.098717419881329,-16.85996994569954,-26.612947953097184,-14.837420853391002
11.127912784435189,-16.70099058062606,-26.144716688888465,-14.719797518556915
11.157111075492706,-16.543638472868167,-25.69597071118181,-14.602919876232994
11.186312301519148,-16.387882813759465,-25.26515548901825,-14.486781940782965
11.215516470987088,-16.233693789281013,-24.85088517930018,-14.371377815164866
11.244723592376435,-16.081042537353337,-24.451921283241333,-14.256701689484464
11.273933674174419,-15.92990110738555,-24.067154062165308,-14.142747839553039
11.303146724875683,-15.780242421940605,-23.695586446102624,-14.02951062545112
11.332362752982267,-15.632040240388456,-23.336320139352942,-13.91698449010175
11.361581767003656,-15.485269124425114,-22.98854363422535,-13.805163957854159
11.39080377545675,-15.33990440534604,-22.651521867875495,-13.69404363308065
11.420028786865965,-15.195922152967938,-22.32458728702538,-13.58361819878705
11.449256809763218,-15.053299146102773,-22.00713211600409,-13.473882415239398
11.47848785268797,-14.912012844491686,-21.698601652347843,-13.364831118607004
11.50772192418719,-14.772041362114724,-21.39848844006186,-13.256459219623597
11.536959032815485,-14.633363441795977,-21.10632719324268,-13.148761702266626
11.566199187135046,-14.495958431031216,-20.82169036219749,-13.041733622456286
11.595442395715713,-14.359806258967714,-20.544184250731075,-12.935370106774222
11.62468866713495,-14.224887414472224,-20.273445607263678,-12.829666351202846
11.653938009977944,-14.091182925225397,-20.009138624227226,-12.724617619884949
11.683190432837577,-13.958674337787162,-19.750952290106348,-12.620219243904824
11.712445944314487,-13.827343698578794,-19.49859804681864,-12.516466620090323
11.74170455301703,-13.697173535732594,-19.251807712137122,-12.413355209836588
11.770966267561395,-13.568146841761443,-19.010331632747945,-12.310880537950755
11.80023109657157,-13.440247057005523,-18.7739370385053,-12.209038191518571
11.829499048679398,-13.313458053814095,-18.542406572630703,-12.107823818792165
11.85877013252455,-13.1877641214243,-18.31553697614837,-12.007233128099378
11.888044356754628,-13.06314995149982,-18.093137907845463,-11.907261886773949
11.917321730025142,-12.939600624296245,-17.875030883596104,-11.80509758694745
11.946602260999564,-12.817101595420105,-17.66104832105113,-11.701343673278732
11.97588595834929,-12.695638683152133,-17.45103267754628,-11.594915874549624
12.005172830753764,-12.575198056305123,-17.244835670657363,-11.488173661682639
12.034462886900437,-12.455766222590977,-17.042317572187805,-11.382301251700005
12.063756135484825,-12.33733001747047,-16.843346567531825,-11.277288010459499
12.093052585210481,-12.21987659346281,-16.647798173359018,-11.17312353894917
12.12235224478911,-12.103393409891428,-16.455554707425804,-11.069797666588968
12.151655122940525,-11.987868223046036,-16.266504805068124,-10.967300444760365
12.180961228392718,-11.87328907673993,-16.080542977572165,-10.865622140554628
12.210270569881825,-11.759644293244303,-15.897569208183635,-10.764753230732067
12.239583156152232,-11.646922464580896,-15.717488582001282,-10.664684395883771
12.268898995956551,-11.53511244415704,-15.54021094642929,-10.56540651478901
12.298218098055678,-11.424203338726354,-15.365650599231667,-10.466910658960359
12.327540471218754,-11.314184500660529,-15.193726001559744,-10.369188087370043
12.35686612422329,-11.20504552051715,-15.024359513607079,-10.272230241350094
12.386195065855123,-11.096776219890913,-14.857477150799825,-10.176028739660644
12.415527304908482,-10.989366644534686,-14.693008358648791,-10.080575373719554
12.444862850185958,-10.88280705773883,-14.530885804586418,-9.985862102987742
12.474201710498612,-10.777087933956382,-14.37104518528197,-9.891881050503976
12.503543894665947,-10.672199952664261,-14.21342504808355,-9.798624498564356
12.532889411515965,-10.568133992449232,-14.057966625367673,-9.706084884540463
12.562238269885139,-10.464881125309443,-13.904613680699669,-9.614254796831737
12.591590478618526,-10.362432611161388,-13.753312365812736,-9.523126970946421
12.62094604656973,-10.260779892544322,-13.604011087511045,-9.43269428570715
12.650304982600966,-10.159914589513034,-13.456660383685083,-9.342949759576227
12.679667295583037,-10.059828494711404,-13.311212807704765,-9.253886547096473
12.709032994395436,-9.9605135686185,-13.167622820522336,-9.16549793544308
12.738402087926312,-9.861961934960748,-13.025846689879934,-9.077777341083106
12.767774585072546,-9.764165876282691,-12.885842396069314,-8.990718306538225
12.79715049473971,-9.667117829670156,-12.747569543741902,-8.904314497247475
12.82652982584218,-9.570810382619028,-12.610989279309955,-8.818559698525881
12.855912587303102,-9.47523626904438,-12.476064213521504,-8.733447812616228
12.885298788054472,-9.380388365423775,-12.342758348825702,-8.648972855830237
12.914688437037077,-9.28625968706966,-12.211037011179107,-8.565128955776308
12.944081543200634,-9.192843384525197,-12.08086678597136,-8.481910348670308
12.97347811550374,-9.100132740079284,-11.952215457777339,-8.399311376727223
13.00287816291395,-9.00812116439558,-11.825051953664794,-8.317326485630245
13.032281694407732,-8.916802193251389,-11.699346289810206,-8.235950222075124
13.061688718970595,-8.826169484381623,-11.57506952119368,-8.155177231386537
13.091099245597045,-8.736216814424472,-11.452193694163949,-8.075002255204804
13.120513283290656,-8.646938075964282,-11.33069180167892,-7.99542012923991
13.149930841064036,-8.558327274668425,-11.210537741043991,-7.91642578109101
13.17935192793894,-8.470378526513892,-11.09170627398214,-7.838014228128662
13.208776552946253,-8.383086055101108,-10.974172988884781,-7.760180575438291
13.238204725126025,-8.296444189050984,-10.857914265101465,-7.682920013822365
13.267636453527468,-8.210447359482618,-10.742907239138644,-7.606227817859672
13.297071747209056,-8.125090097568048,-10.629129772645939,-7.530099344019297
13.326510615238504,-8.040367032161996,-10.516560422078863,-7.4545300288281355
13.355953066692821,-7.956272887503204,-10.405178409933239,-7.379515387089658
13.385399110658284,-7.872802480985257,-10.294963597455464,-7.30505101015261
13.414848756230555,-7.789950720993806,-10.185896458738114,-7.231132564227548
13.444302012514651,-7.707712604808526,-10.077958056118465,-7.157755788750295
13.473758888625005,-7.6260832165668315,-9.971130016801517,-7.084916494790152
13.503219393685438,-7.5450577252878,-9.865394510635918,-7.012610563502065
13.532683536829275,-7.464631382953391,-9.760734228974448,-6.940833944620552
13.56215132719931,-7.384799522645795,-9.657132364557437,-6.869582654994877
13.591622773947877,-7.305557556738357,-9.554572592359508,-6.798852777163576
13.621097886236816,-7.226900975138637,-9.453039051345593,-6.728640457967462
13.65057667323759,-7.148825343581279,-9.35251632708425,-6.658941907199453
13.680059144131256,-7.071326301969643,-9.25298943517136,-6.589753396290607
13.709545308108526,-6.994399562764009,-9.154443805418726,-6.521071257030812
13.739035174369743,-6.918040909415229,-9.056865266766213,-6.452891880323374
13.768528752124991,-6.842246194841661,-8.960240032877396,-6.385211714971991
13.798026050594077,-6.767011339948724,-8.864554688382876,-6.3180272664997075
13.82752707900657,-6.692332332189035,-8.769796175736001,-6.251335095998379
13.857031846601812,-6.618205224162258,-8.675951782649129,-6.185131819008131
13.88654036262899,-6.5446261322527475,-8.583009130079308,-6.119414104425306
13.916052636347148,-6.471591235304502,-8.490956160735738,-6.05417867343876
13.945568677025213,-6.399096773331639,-8.399781128081358,-5.989422298493104
13.975088493942005,-6.327139046263634,-8.309472585803913,-5.925141802278456
14.004612096386316,-6.255714412723709,-8.220019377731973,-5.86133405674542
14.034139493656916,-6.184819288839961,-8.131410628174443,-5.79799598214519
14.06367069506259,-6.114450147087646,-8.043635732661738,-5.735124546093473
14.09320570992213,-6.044603515162049,-7.956684349069327,-5.672716762657995
14.122744547564432,-5.975275974880461,-7.870546389104202,-5.610769691468293
14.152287217328494,-5.906464161112993,-7.7852120101374735,-5.549280436847887
14.181833728563452,-5.838164760740798,-7.7006716073656865,-5.488246146967538
14.211384090628576,-5.770374511641286,-7.616915806285718,-5.427664013019503
14.240938312893372,-5.703090201698934,-7.533935455467581,-5.367531268411572
14.270496404737562,-5.636308667841616,-7.451721619612062,-5.30784518798103
14.30005837555115,-5.570026795101067,-7.370265572879061,-5.24860308722738
14.329624234734382,-5.504241515697257,-7.289558792474712,-5.189802321563725
14.359193991697884,-5.438949808145361,-7.209592952484664,-5.131440285585853
14.388767655862619,-5.3741486963852845,-7.130359917943041,-5.073514412358971
14.418345236659952,-5.309835248932631,-7.051851739125841,-5.016022172721274
14.447926743531639,-5.24600657805077,-6.9740606460590415,-4.958961074604102
14.477512185929925,-5.182659838942996,-6.8969790432313385,-4.9023286623679105
14.507101573317529,-5.1197922289646325,-6.820599504503057,-4.846122516154007
14.536694915167692,-5.057400986854294,-6.744914768202166,-4.79034025125136
14.566292220964218,-4.995483391983622,-6.6699177323993,-4.7349795174780995
14.595893500201464,-4.934036763625334,-6.595601450354286,-4.680037998577497
14.625498762384435,-4.873058460238485,-6.521959126126189,-4.625513411627588
14.65510801702878,-4.812545878771134,-6.448984110340666,-4.571403506464681
14.684721273660841,-4.752496453979354,-6.376669896107295,-4.517706065119841
14.714338541817643,-4.692907657762511,-6.305010115081017,-4.464418901268364
14.743959831046991,-4.633776998513974,-6.23399853366116,-4.411539859691571
14.773585150907468,-4.5751020204872885,-6.163629049322924,-4.359066815750946
14.80321451096849,-4.516880303176934,-6.0938956870753245,-4.306997674873989
14.832847920810265,-4.459109460713687,-6.024792596040865,-4.255330372051755
14.862485390023945,-4.401787141273673,-5.956314046151431,-4.204062871347375
14.892126928211573,-4.344911026501288,-5.888454424956317,-4.153193165415761
14.921772544986156,-4.288478830945194,-5.821208234537407,-4.102719275033799
14.951422249971655,-4.232488301507345,-5.754570088527592,-4.05263924864107
14.981076052803072,-4.176937216904294,-5.688534709227863,-4.00295116189046
15.010733963126462,-4.121823387140922,-5.623096924819771,-3.9536531172088267
15.040395990598974,-4.06714465299589,-5.558251666669033,-3.904743243367137
15.070062144888833,-4.0128988855187995,-5.493993966717162,-3.8562196950600898
15.099732435675467,-3.9590839855383275,-5.430318954957164,-3.808080652494631
15.129406872649467,-3.9056978831815785,-5.367221856990726,-3.760324320987593
15.159085465512666,-3.852738537403922,-5.304697991663302,-3.7129489305718173
15.188768223978116,-3.800203935529397,-5.2427427687744945,-3.665952735610926
15.2184551577702,-3.748092092800947,-5.181351686860398,-3.6193340144220514
15.248146276624603,-3.6964010519407764,-5.1205203310458955,-3.573091068906833
15.2778415902884,-3.6451288827201465,-5.060244370963707,-3.527222224190132
15.307541108520013,-3.5942736815386906,-5.000519558738185,-3.481725828266515
15.33724484108933,-3.5438335710125823,-4.9413417270309665,-3.436600251653949
15.366952797777701,-3.493806699571837,-4.8827067871468,-3.391843887055029
15.396664988377982,-3.444191241066144,-4.824610727196941,-3.3474551490251385
15.426381422694531,-3.3949853943792787,-4.76704961031832,-3.3034324736476743
15.456102110543313,-3.3461873830514954,-4.710019572946134,-3.259774318215838
15.485827061751886,-3.2977954549102204,-4.6535168231384,-3.216479160921196
15.515556286159455,-3.249807881708419,-4.5975376389503095,-3.1735455005486135
15.545289793616885,-3.202222958770719,-4.542078366856851,-3.130971856177535
15.57502759398677,-3.1550390046468073,-4.487135420221663,-3.0887567668892424
15.604769697143452,-3.1082543607722934,-4.4327052778110305,-3.046898791480323
15.634516112973062,-3.0618673911365257,-4.378784482350976,-3.0053965081818186
15.664266851373524,-3.015876481957489,-4.325369639126389,-2.964248514384273
15.694021922254649,-2.9702800413632398,-4.272457414620273,-2.9234534263681318
15.723781335538128,-2.925076499080137,-4.220044535192255,-2.8830098790398146
15.753545101157595,-2.880264306127401,-4.168127785794687,-2.842916525672991
15.783313229058615,-2.8358419345180987,-4.116704008725318,-2.803172037655189
15.813085729198788,-2.7918078769660197,-4.06577010241496,-2.7637751042393073
15.842862611547732,-2.748160646598809,-4.015323020249464,-2.7247244323002935
15.872643886087173,-2.7048987766768122,-3.9653597694244977,-2.6860187460965785
15.902429562810893,-2.6620208203177413,-3.915877409832318,-2.6476567870363503
15.93221965172486,-2.6195253502267764,-3.8668730529791375,-2.6096373134483386
15.962014162847229,-2.5774109584322993,-3.81834386093257,-2.571959100357299
15.991813106208378,-2.5356762560268526,-3.770287045297773,-2.5346209392638412
16.021616491850907,-2.4943198729134313,-3.722699866221701,-2.497621637928698
16.051424329829757,-2.453340457556693,-3.6755796314241813,-2.460960020161103
16.081236630212185,-2.4127366767393266,-3.6289236952553883,-2.4246349256114694
16.111053403077833,-2.372507215323197,-3.582729457778619,-2.3886452095680597
16.140874658518715,-2.3326507760153503,-3.5369943638776995,-2.3529897427577087
16.170700406639337,-2.2931660791385085,-3.4917159023880613,-2.317667411150312
16.200530657556655,-2.254051862406304,-3.446891605251097,-2.2826771157672687
16.23036542140019,-2.2153068807028466,-3.402519046690733,-2.2480177724935486
16.26020470831196,-2.176929905866775,-3.3585958424118334,-2.213688311893537
16.290048528446633,-2.1389197264793904,-3.315119648819435,-2.179687679030269
16.319896891971492,-2.1012751476571543,-3.272088162258572,-2.146014833288346
16.349749809066523,-2.06399499084813,-3.2294991182737487,-2.1126687482001527
16.37960728992437,-2.0270780936325576,-3.187350290887726,-2.079648411275553
16.409469344750473,-1.9905233095271724,-3.145639491898744,-2.0469528238347023
16.43933598376306,-1.954329507793493,-3.1043645701959868,-2.0145810008442377
16.469207217193176,-1.918495573249799,-3.0635234110924796,-1.982531970756529
16.49908305528473,-1.8830204060868367,-3.023113935675134,-1.9508047753521072
16.528963508294545,-1.8479029216869904,-2.9831341001710996,-1.9193984695849606
16.55884858649239,-1.8131420504471332,-2.9435818953304316,-1.8883121214309726
16.58873830016104,-1.7787367376047967,-2.90445534582413,-1.8575448117391362
16.61863265959624,-1.744685943067861,-2.865752509657539,-1.8270956340857414
16.648531675106856,-1.7109886412473807,-2.827471477598236,-1.796963694631196
16.678435357014823,-1.6776438208937843,-2.789610372618387,-1.767148111979699
16.70834371565525,-1.644650484936199,-2.752167349350938,-1.737648017041571
16.73825676137638,-1.6120076503249687,-2.7151405935593935,-1.708462552898237
16.768174504539722,-1.5797143478770543,-2.6785283216205698,-1.6795908746696873
16.79809695552003,-1.5477696221245956,-2.642328780020304,-1.6510321493845939
16.82802412470538,-1.5161725311663359,-2.6065402448614683,-1.622785555852836
16.85795602249715,-1.4849221465219655,-2.57116102138419,-1.5948502845405086
16.887892659310133,-1.4540175529891908,-2.5361894434976717,-1.5672255374472368
16.91783404557254,-1.4234578485036775,-2.501623873323579,-1.5399105279859195
16.947780191726057,-1.3932421440016478,-2.4674627007505348,-1.5129044808647172
16.977731108225843,-1.3633695632852145,-2.4337043429994805,-1.486206631971358
17.007686805540622,-1.3338392428901864,-2.4003472441994864,-1.4598162282595484
17.037647294152713,-1.3046503319565863,-2.367389874973968,-1.4337325276376771
17.067612584558063,-1.2758019921016006,-2.334830732036842,-1.407954798859579
17.09758268726625,-1.2472933972950653,-2.3026683377984765,-1.3824823214174409
17.127557612800608,-1.2191237337372638,-2.270901239981054,-1.357314385436704
17.157537371698197,-1.1912921997392274,-2.239528011243287,-1.3324502915730387
17.187521974509895,-1.163798005605298,-2.208547248814097,-1.3078893509112959
17.217511431800364,-1.1366403735180504,-2.1779575741351316,-1.2836308848664189
17.247505754148186,-1.1098185374253753,-2.147757632511765,-1.2596742250862096
17.277504952145854,-1.083331742929858,-2.117946092772534,-1.2360187133560459
17.30750903639982,-1.0571792471802963,-2.0885216469367043,-1.212663701505414
17.33751801753052,-1.031360318765409,-2.059483009889807,-1.1896085513163248
17.367531906172445,-1.0058742376095322,-2.0308289190668387,-1.166852634433355
17.39755071297418,-0.9807202948704984,-2.00255813414313,-1.1443953322756393
17.427574448598445,-0.9558977928394735,-1.9746694367325461,-1.122236035950464
17.457603123722098,-0.9314060448428594,-1.9471616300929493,-1.1003741461686274
17.487636749036238,-0.9072443751460444,-1.9200335388385825,-1.0788090731613977
17.51767533524622,-0.8834121188592001,-1.8932840086594316,-1.0575402365991802
17.547718893071703,-0.8599086218448994,-1.8669119060472577,-1.0365670655117802
17.577767433246663,-0.8367332406276822,-1.8409161180282103,-1.015888998210286
17.60782096651949,-0.813885342305332,-1.8152955519017437,-0.9955054822104004
17.637879503652986,-0.7913643044620791,-1.7900491349859207,-0.9754159741574762
17.66794305542446,-0.7691695150835185,-1.7651758143687244,-0.9556199397529579
17.69801163262567,-0.7473003724733351,-1.7406745566654624,-0.936116853682375
17.728085246063,-0.7257562851716475,-1.7165443477818432,-0.9169061995447235
17.758163906557407,-0.7045366718751677,-1.6927841926829166,-0.8979874697834038
17.78824762494452,-0.6836409613589456,-1.669393115167529,-0.8793601656184857
17.81833641207462,-0.6630685923998468,-1.646370157648302,-0.8610237969804848
17.848430278812753,-0.6428190137015222,-1.6237143809368488,-0.8429778824453877
17.87852923603875,-0.6228916838211073,-1.6014248640343354,-0.8252219491711439
17.90863329464727,-0.6032860710974046,-1.5795007039271076,-0.8077555328354622
17.9387424655478,-0.5840016535807014,-1.5579410153873943,-0.7905781775749763
17.968856759664796,-0.5650379189640062,-1.5367449307787937,-0.7736894359256113
17.998976187937643,-0.5463943645158795,-1.5159115998667019,-0.7570888687643461
18.029100761320755,-0.5280704970147333,-1.4954401896333935,-0.7407760452521883
18.059230490783555,-0.510065832684602,-1.4753298840977545,-0.724750542778443
18.089365387310597,-0.49237989713230096,-1.4555798841394565,-0.7090119469061411
18.11950546190157,-0.4750122252860942,-1.43618940732767,-0.693559851318768
18.149650725571362,-0.4579623613357231,-1.417157687754068,-0.6783938577681494
18.17980118935004,-0.4412298586738509,-1.3984839758701197,-0.6635135760235491
18.20995686428301,-0.42481427983883885,-1.380167538328545,-0.648918623821906
18.240117761430977,-0.4087151964589137,-1.3622076578288849,-0.6346086268192547
18.27028389187001,-0.392932189197667,-1.3446036329671243,-0.6205832185432805
18.300455266691625,-0.37746484770086175,-1.3273547780892296,-0.6068420403470016
18.330631897002743,-0.36231277054457306,-1.310460423148623,-0.5933847413635838
18.360813793925857,-0.3474755651845682,-1.2939199135674069,-0.5802109784622098
18.391000968598977,-0.33295284790701846,-1.2777326101013848,-0.5673204162050961
18.421193432175752,-0.3187442437804223,-1.2618978887087449,-0.5547127268055312
18.451391195825426,-0.3048493866088375,-1.2464151404223904,-0.5423875900870411
18.48159427073299,-0.29126791888625614,-1.2312837712257716,-0.5303446934435287
18.511802668099165,-0.27799949175228333,-1.2165032019322801,-0.5185837318005233
18.542016399140476,-0.2650437649489639,-1.2020728680680346,-0.5071044075774085
18.572235475089236,-0.25240040677886494,-1.1879922197581254,-0.4959064306507321
18.602459907193712,-0.24006909406424456,-1.174260721616078,-0.4849895183184217
18.632689706718068,-0.22804951210749363,-1.1608778526367325,-0.4743533952651202
18.662924884942484,-0.2163413546526595,-1.1478431060922343,-0.4639977935284007
18.693165453163115,-0.20494432384816758,-1.1351559894313268,-0.4539224524660502
