candidate_id,feasible,scalar_fitness,log_loss,brier,pr_auc,roc_auc,ece,recall,precision,predicted_positive_rate,sharpness,error_ratio,false_positives,false_negatives,mean_model_bytes,mean_structural_cost,estimated_structural_cost,recall_violation,structural_violation,model_fits,trees_fitted,elapsed_seconds,failure,decision_n_trees,decision_max_depth,decision_min_samples_leaf,decision_min_samples_split,decision_row_sample_fraction,decision_feature_fraction,decision_positive_sampling_weight,decision_criterion_index
176,1,0.9546050325369972,0.9546050325369972,0.15706241000042084,0.30334646399603415,0.6657277191029445,0.10708291933333333,0.32409972299168976,0.36947368421052634,0.15833333333333333,0.23296279995223418,-0.0869527242574843,599,732,46737.6,56,1016,-0.07409972299168976,-0.999492,5,40,0.209721662,,8,6,2,41,0.8520145727977656,0.405906869265095,2.6040345349951597,0
177,0,14.954938074123092,0.6810630592498038,0.1515134149239219,0.3378642555140466,0.689903647078906,0.10346488415270524,0.21514312096029548,0.43796992481203006,0.08866666666666667,0.21481779834078457,-0.45280830536492545,299,850,384747.6,955,5921,0.034856879039704525,-0.9970395,5,955,6.024485859,,191,4,27,4,0.9735678319850456,0.5524235591164667,2.726732334433484,1
178,1,0.5382666175190277,0.5382666175190277,0.15777989429486086,0.35060714753332034,0.7045885991860076,0.09985310476984145,0.3684210526315789,0.37047353760445684,0.1795,0.24728654500022126,-0.003820797211923906,678,684,893591.4,672,21420,-0.11842105263157893,-0.98929,5,420,5.106901172,,84,7,20,10,0.8791576115526188,0.7820480699531241,2.8619304815426934,0
179,0,15.339056264335465,0.8439345897464633,0.14683463741084915,0.29122429365010966,0.6606340224645082,0.07678750645454502,0.11911357340720222,0.4479166666666667,0.048,0.1682843802215159,-0.7758833889278216,159,954,425122.6,197.8,26004,0.13088642659279778,-0.986998,5,55,0.990642708,,11,17,3,47,0.7392193473409433,0.9057271453108937,1.0445384802310531,0
180,0,15.7785761165977,1.6116641626996566,0.16353734544108206,0.2656664102550514,0.6125692966775717,0.1490825953333334,0.009233610341643583,0.5555555555555556,0.003,0.07467028115700518,-2.076761771924212,8,1073,60390.8,108,1134,0.24076638965835642,-0.999433,5,90,0.313444673,,18,5,2,14,0.46797561696281587,0.5645392079300313,1.041658334686565,0
181,0,15.789656449007671,0.5383368291906931,0.14467626896159813,0.3391461267947713,0.6830316776495363,0.08838359879874165,0.006463527239150508,0.7777777777777778,0.0015,0.09453110745603707,-2.5550944485783194,2,1076,547382,742,13462,0.2435364727608495,-0.993269,5,530,1.178956078,,106,6,6,27,0.42076725306563845,0.29508843370226256,2.102035956402549,1
182,1,0.570216620728609,0.570216620728609,0.16088771714822866,0.29105037410891693,0.6484150283440101,0.11948603511111071,0.3157894736842105,0.3275862068965517,0.174,0.18606619477194208,-0.0234485802592031,702,741,527027.2,238.8,22368,-0.06578947368421051,-0.988816,5,60,0.641639877,,12,21,4,57,0.7773963151031794,0.4492051804000263,2.6829638994915896,0
183,0,15.021420068582925,0.4908095667241656,0.1561801189060631,0.35405648548375984,0.6989585756991732,0.14269195402298782,0.19852262234533702,0.4460580912863071,0.08033333333333334,0.11550156077596152,-0.5108849824198776,267,868,6305970.6,2645.4,51765,0.05147737765466298,-0.9741175,5,725,6.465995595,,145,19,16,8,0.5981905588076446,0.3651738810249152,3.278492425624067,1
184,1,0.46700119929700334,0.46700119929700334,0.14639299207632647,0.3469650540836802,0.6952839105137902,0.08679568409139632,0.26500461680517085,0.4368340943683409,0.1095,0.1698321390927292,-0.33208441178106646,370,796,484957.4,386.4,3689,-0.015004616805170845,-0.9981555,5,155,0.81330737,,31,21,33,15,0.4153105687019473,0.48124740057428583,2.626685971599524,1
185,0,15.815510557964274,0.49672950647268027,0.1463923290817515,0.3230851603229967,0.6705613272662297,0.08403533170202096,0,0,0,0.06537406880492445,-3.0350292822023683,0,1083,3491817.4,1172.4,40458,0.25,-0.979771,5,330,3.012480071,,66,17,14,28,0.8968517702642849,0.3049133368435806,0.8656045577900973,0
186,0,15.70470723386455,0.6913127276474847,0.14446238082772134,0.33140856908941246,0.6905170615222856,0.0902436627723578,0.027700831024930747,0.625,0.008,0.10755948258573893,-1.7440870099236987,18,1053,654144.4,519.8,5125,0.22229916897506924,-0.9974375,5,205,1.711361752,,41,13,53,20,0.6997940825572652,0.42325642031455507,1.3788188581682028,0
187,0,15.815510557964274,1.3666286678824668,0.1674916297231905,0.28898267384324516,0.6479448034040981,0.15915321815384664,0,0,0,0.04092885685106357,-3.0350292822023683,0,1083,812224,549.8,7254,0.25,-0.996373,5,195,1.539033814,,39,14,37,9,0.7215697556207601,0.34828110542589036,0.6636583469881394,0
188,0,15.815510557964274,0.8687891137453788,0.15910821431094996,0.284852932910996,0.638447724376074,0.13147591064285805,0,0,0,0.05547910579659304,-3.0350292822023683,0,1083,645097.2,420,42966,0.25,-0.978517,5,210,0.99509124,,42,9,3,21,0.6793716012942209,0.3339217176123277,0.7946309745524495,0
189,0,14.851521638296683,1.4264293285685,0.17625427487043147,0.2994056458781262,0.6583992333680931,0.15690965207692342,0.2409972299168975,0.3895522388059702,0.11166666666666666,0.272247182861406,-0.3026159784925343,409,822,54174.2,130,806,0.00900277008310249,-0.999597,5,130,1.428559663,,26,4,25,11,0.860464455232037,0.8820013873432418,2.72117241835602,1
190,0,15.638225239404717,0.4410633314258386,0.13738177623990724,0.35568066137608123,0.6996203459420846,0.046488017429194325,0.0443213296398892,0.6075949367088608,0.013166666666666667,0.10190630044748963,-1.5102097770893081,31,1035,14477764.4,3055.6,194769,0.2056786703601108,-0.9026155,5,765,21.023461992,,153,19,7,3,0.9291650109812993,0.46944528398031327,1.8648848280686119,1
191,0,15.815510557964274,2.4191405816298985,0.18030909347168816,0.17912454170698514,0.49508507897769644,0.1798234250931899,0,0,0,0.003114091191675657,-3.0350292822023683,0,1083,113850,372,1395,0.25,-0.9993025,5,465,1.172026051,,93,3,6,53,0.7612199000517355,0.295813300221495,1.1981749400230068,0
192,1,1.2452198671675332,1.2452198671675332,0.2635762130582859,0.29650487856490026,0.6771315189486191,0.26296508940804514,0.5789473684210527,0.28217821782178215,0.37033333333333335,0.3967146107345235,0.5431166869448605,1595,456,39233.6,116,435,-0.32894736842105265,-0.9997825,5,145,1.069921572,,29,3,8,32,0.7142328390276409,0.9021060237928881,2.778876545545421,0
193,0,15.523728471168337,0.6097083947780044,0.14198746271209983,0.33537136222672503,0.6794938171241877,0.06936279929629564,0.0729455216989843,0.5563380281690141,0.023666666666666666,0.1336911102731729,-1.1959860877726205,63,1004,1158686.2,450,46035,0.1770544783010157,-0.9769825,5,225,4.460692786,,45,9,4,5,0.9393141302346447,0.647121703316271,1.5002170757705526,1
194,0,15.815510557964274,0.9479100105152061,0.15888476251196995,0.2835315857897345,0.6401851529479855,0.13169857839785085,0,0,0,0.056730214098685436,-3.0350292822023683,0,1083,1496817.6,545.2,20243,0.25,-0.9898785,5,155,2.540250279,,31,17,14,5,0.9547119357108645,0.3359350267544559,0.5087954102105514,0
195,1,0.4953926799826737,0.4953926799826737,0.1593214949329149,0.3671443073361028,0.7071457289810484,0.15419785575048778,0.31486611265004616,0.4173806609547124,0.13616666666666666,0.14268981932840288,-0.19247043472046138,476,742,5747342.2,2564.6,268641,-0.06486611265004616,-0.8656794999999999,5,855,5.439662047,,171,14,3,41,0.491446544133964,0.5129532219078603,3.4760698437373523,0
196,1,0.545505666026656,0.545505666026656,0.149744190781171,0.3467647405433125,0.6980038538163805,0.08991015157692321,0.3074792243767313,0.38497109826589593,0.14416666666666667,0.21484611048606952,-0.14891272797759614,532,750,175939.4,312,3276,-0.05747922437673131,-0.998362,5,260,1.121679492,,52,5,6,12,0.8018045748674926,0.385151887297838,3.224155182303596,1
197,1,0.5124182521772939,0.5124182521772939,0.15767296186394952,0.34624920264491943,0.7083184744881375,0.11249269845652159,0.3804247460757156,0.37318840579710144,0.184,0.21996678010933038,0.013363961557981502,692,671,407817,290.6,3105,-0.13042474607571558,-0.9984475,5,115,1.543495109,,23,22,49,33,0.6974721195339237,0.6742791157241477,2.9968995404273184,0
198,0,15.797043337280986,1.5406651566432352,0.1632966679065607,0.2818202948051714,0.6306574642293842,0.15099049790350894,0.0046168051708217915,0.8333333333333334,0.001,0.06472408944100935,-2.7319914490189294,1,1078,348721.6,209,4218,0.2453831948291782,-0.997891,5,95,1.585288857,,19,10,41,24,0.9542636979668288,0.5908173460298133,0.6128855420926128,1
199,0,15.815510557964274,1.4823357610871344,0.17464983715969937,0.3071823695365419,0.6554552571767988,0.17269780966101714,0,0,0,0.019166748285562793,-3.0350292822023683,0,1083,3032509.4,2956.4,25252,0.25,-0.987374,5,1180,8.998114511,,236,18,51,3,0.5748593754473027,0.5140982610365827,0.5292429065634308,1
200,0,14.947551185849777,0.48975423688939007,0.142956659333385,0.3231874414675352,0.6874633223607921,0.06631661616666629,0.2169898430286242,0.4351851851851852,0.09,0.15926866827042904,-0.4431862637623727,305,848,1624279.4,320,26540,0.0330101569713758,-0.98673,5,100,2.169035625,,20,15,7,12,0.9691270124518406,0.562629259971901,2.291067741275364,1
201,0,15.708400678001208,0.974191622984991,0.15337522279658927,0.3450776213902659,0.6983019696678623,0.1293187957751012,0.02677746999076639,0.5686274509803921,0.0085,0.0992091381406044,-1.6615246236161185,22,1054,1426331.8,1069.4,12201,0.22322253000923362,-0.9938995,5,415,6.228375029,,83,13,49,16,0.7566354109572002,0.9549830787864635,0.7710426462644151,1
202,0,15.401844814658642,1.291645445343643,0.15068091429283048,0.2927867389354819,0.6485610346901689,0.1039808446481476,0.10341643582640812,0.45714285714285713,0.04083333333333333,0.16044704819102013,-0.8605614665614669,133,971,45739.4,63,621,0.14658356417359186,-0.9996895,5,45,0.168934343,,9,6,56,3,0.41103520775271485,0.5746015133172715,1.5199922518469564,1
203,0,15.815510557964274,2.488639275851495,0.18047407389436224,0.18069252077562326,0.5004698493608866,0.18044494794594595,0,0,0,0.0012074314262863347,-3.0350292822023683,0,1083,47420.2,148,555,0.25,-0.9997225,5,185,0.739249662,,37,3,14,12,0.7532505406084129,0.5621467398572734,0.7813906340756678,1
204,0,15.464633364981818,0.44581978949602596,0.13954478301015982,0.33842424755257666,0.6874271728795888,0.05210526232456216,0.08771929824561403,0.5428571428571428,0.029166666666666667,0.12222438826992162,-1.0867112727185297,80,988,3331684.6,855,51870,0.16228070175438597,-0.974065,5,285,2.555031675,,57,14,7,16,0.6646173327152638,0.42344523481678537,2.1106357320136633,0
205,0,15.449859588435189,0.9831382453767089,0.14604990133384324,0.32589045490158663,0.6814375324758488,0.09621616666666714,0.09141274238227147,0.5129533678756477,0.03216666666666667,0.14183009526357016,-1.015712625208764,94,984,328866.2,256.8,2560,0.15858725761772852,-0.99872,5,100,1.30436312,,20,14,63,63,0.8506588125436156,0.7064113872492417,1.2220452541989888,1
206,0,15.31689559951552,0.7931877641412213,0.14538974282953557,0.2973134704383066,0.6629407349443045,0.06598452248484805,0.12465373961218837,0.4411764705882353,0.051,0.16825904530930239,-0.7417377655197437,171,948,272871.4,143,68893,0.12534626038781163,-0.9655535,5,55,0.679570264,,11,12,1,63,0.6527018719742321,0.7180908060233625,1.4072382777523675,1
207,0,15.7785761165977,1.2859856088413553,0.15671944839068305,0.2966608579370665,0.6560219120315051,0.13440516576811698,0.009233610341643583,0.4,0.004166666666666667,0.09350109042602897,-1.826884298707612,15,1073,124783.2,161,2829,0.24076638965835642,-0.9985855,5,115,0.850387767,,23,6,60,7,0.7802833554777708,0.4678915647775803,1.3025586717228854,1
208,1,0.47279352391121515,0.47279352391121515,0.14854643963889713,0.34139644789735757,0.6954890705564635,0.097152772444444,0.27793167128347185,0.41460055096418735,0.121,0.1638786793630603,-0.26435216295522446,425,782,3204353,767.8,87648,-0.02793167128347185,-0.956176,5,240,4.37321935,,48,15,3,11,0.571169962471349,0.7987052301762938,2.727402248229528,0
209,0,15.815510557964274,2.4698213659779213,0.1804186665738668,0.18060435163482255,0.500508815684781,0.18031525231623938,0,0,0,0.003599256296949503,-3.0350292822023683,0,1083,105447,312,1170,0.25,-0.999415,5,390,1.995253569,,78,3,2,3,0.6432084874914229,0.9352561063205883,0.8014935482960176,0
