niche_id,grid_x,grid_y,quality_train,quality_validation,descriptor_precision_train,descriptor_sharpness_train,descriptor_precision_validation,descriptor_sharpness_validation,visit_count,retained_niche,decision_n_trees,decision_max_depth,decision_min_samples_leaf,decision_min_samples_split,decision_row_sample_fraction,decision_feature_fraction,decision_positive_sampling_weight,decision_criterion_index,selection_feasible
64,4,3,0.5209676295844251,0.47706308757968297,0.30714285714285716,0.15685842568454797,0.33358225888348697,0.16164342394358575,56,0,14,19,37,7,0.9179282785507281,0.30167849108617867,3.201376368350267,1,0
145,5,7,0.5218828013810467,0.5125854601886393,0.3230563002680965,0.2332767175528023,0.3554730437587124,0.23373862961065436,71,0,256,3,17,7,1,0.28728604954609654,3.7652715500470326,0,1
9,9,0,0.5221377239878562,0.5080906289704347,0.36863270777479895,0.11648151800155905,0.37969610939531206,0.11961680231831048,16,0,34,22,17,33,0.48521928830534444,0.25,3.4895572207985217,1,0
10,10,0,0.5224341897460318,0.5113941515804818,0.3870967741935484,0.11445745512429828,0.42884867468048854,0.11541666038177827,11,0,65,24,10,42,0.4,0.28555833832418,3.6271608547091354,0,1
187,7,9,0.5228573705013353,0.521147552322043,0.34959941733430444,0.2642755041942386,0.3675935906856475,0.27241269924363193,146,0,256,7,4,6,0.4,0.8862550074540558,3.3568821525194354,1,1
24,4,1,0.5233578700551095,0.492672154855407,0.30242360379346683,0.13263433076495387,0.34262111092054726,0.13470613934347342,38,0,20,22,19,36,0.47668807389981005,0.25,3.264116687365334,1,0
190,10,9,0.524015443840566,0.4979499220136099,0.3852772466539197,0.26096126154101085,0.411750736283229,0.2528260077731649,35,0,256,15,64,17,0.4,0.9746867009213707,2.6682179577503606,0,1
43,3,2,0.524557145901323,0.48543851964095125,0.28870292887029286,0.1394429840398157,0.3379196068212722,0.14425940729366235,41,0,16,20,16,3,0.936385103902312,0.29110044395042345,3.4927502095619336,1,0
165,5,8,0.526058572301923,0.5155778509822894,0.3232786885245902,0.24009241474770088,0.34445226931434086,0.24430403339927298,108,0,256,4,12,13,1,0.3283550698395947,3.930076485526491,0,1
8,8,0,0.526608708437706,0.5035852801509809,0.3535228677379481,0.11610294787008339,0.38187824468180726,0.11942134271022438,13,0,32,22,16,31,0.4671116012295793,0.25,3.513532553859432,1,0
63,3,3,0.5268979574171785,0.47414671463512,0.29594721960414705,0.15911417520379167,0.3376666285644805,0.16330600782253288,64,0,14,20,31,7,0.9340203070729699,0.32954520414158045,3.207073041270111,1,0
62,2,3,0.5271319245578104,0.4779922493866694,0.2813102119460501,0.15788348981031466,0.340479942500734,0.16396924675864288,38,0,14,19,41,3,0.9627208327213382,0.28997803773319286,3.2883497346147323,1,0
7,7,0,0.5294459702006578,0.5112411104991001,0.3501896333754741,0.11509229258259474,0.38370061579761827,0.12154416244772204,16,0,42,15,8,35,0.49265911275622304,0.25,3.8748693315333056,1,1
186,6,9,0.5301781835645557,0.53465956289487,0.3341902313624679,0.26478439450002195,0.3467311764843438,0.2759920514086257,160,0,197,8,2,3,0.42415414465553636,1,3.521448433441521,1,1
84,4,4,0.5314748336414823,0.4822537015309515,0.3034159410582719,0.1854444813603398,0.36223087404356724,0.1887984123400932,83,0,18,7,5,28,0.5480154535332901,0.25,4,1,1
144,4,7,0.5328679833948292,0.5215601450276007,0.3070683661645423,0.2363739397384754,0.3394965420361654,0.23820310102769904,59,0,224,3,14,18,1,0.3117734972264253,3.927511994272204,0,1
83,3,4,0.5343645130578084,0.4995654262785711,0.29300864100549884,0.1717432646894402,0.31390686847736426,0.1951240878400377,69,0,12,8,14,53,0.42944174942449775,0.25,3.8424869940861215,1,1
208,8,10,0.5345814098990646,0.5195405548592047,0.358974358974359,0.27544276130208245,0.38070190094592327,0.27148073928560834,79,0,249,19,64,40,0.4,0.9975785414790043,3.0186372959864864,0,1
6,6,0,0.5346663999729804,0.5153277865277771,0.3289315726290516,0.11372854532323037,0.3614564192786547,0.11817126223907579,17,0,34,23,21,3,1,0.25,4,1,0
125,5,6,0.5367015640575346,0.5039452915904293,0.3170731707317073,0.2084113543080585,0.346141477137081,0.2187574795915812,92,0,20,7,10,12,0.5210233954680853,0.3297717216701236,4,1,1
104,4,5,0.538202877506052,0.5032440986781265,0.3090787716955941,0.18856153132931042,0.3471303261009463,0.18389925326678774,101,0,18,7,13,35,0.4379656948736791,0.25,4,1,1
42,2,2,0.5382990968461503,0.49548393356909715,0.27708533077660596,0.13927012442194137,0.32148457022429555,0.14085773704718782,34,0,16,19,17,3,0.9473241870400517,0.25,3.634077412588014,1,0
207,7,10,0.5423909300929247,0.5351232760052522,0.3416779431664411,0.2758089599563824,0.3597621129570857,0.2810040594919764,144,0,256,7,8,6,0.41188675036566197,0.955085127976532,3.3757605473815215,1,1
41,1,2,0.5426148459213538,0.49401698358966023,0.26286764705882354,0.14219571144780635,0.3196872278173267,0.15091589035033898,10,0,14,21,18,12,0.5800479737749102,0.26528058757178996,3.3258184598379223,1,0
172,12,8,0.5430232533569734,0.5333033186965285,0.416,0.24533356337520584,0.43697490765602015,0.2497953233016894,11,0,256,4,46,2,0.4,0.626744913228317,3.2197255858969567,1,1
23,3,1,0.5440990112226964,0.5188382176398394,0.28631756756756754,0.13069951524838902,0.3247983354209717,0.13808430997179383,9,0,22,24,12,64,0.48465374332146083,0.25,3.6604739115288436,1,1
206,6,10,0.5443989482336535,0.5426306485942596,0.3360248447204969,0.27527551776013376,0.35148760892563125,0.2825062978859268,172,0,256,7,4,3,0.4070937419900286,0.8807475589443967,3.5598167537398937,1,1
61,1,3,0.5445969349296429,0.49086628978938707,0.2610759493670886,0.15271151302488595,0.30793028467928446,0.16240085634754214,38,0,12,22,22,23,0.44834277462777283,0.25,3.259953297639684,1,0
5,5,0,0.5446447528085161,0.5246222937164818,0.31584470094438616,0.11488377205360784,0.3283157506311076,0.11865441711425187,5,0,30,20,4,17,0.46709696483917945,0.25,4,1,0
185,5,9,0.5452837397436764,0.5455370901784506,0.3211586901763224,0.25954093023187663,0.3337403512073493,0.2680081577133758,109,0,190,4,19,13,0.6839048801803567,0.4103615956102307,3.8272393375716707,0,1
124,4,6,0.5475212222584268,0.48446881927209917,0.307843137254902,0.21257265993001598,0.37500579031282744,0.20972755817032523,65,0,16,4,4,14,0.5959402451320481,0.25,4,1,1
164,4,8,0.549230876999313,0.5338385481098945,0.30960648148148145,0.24998602046399504,0.3324119298258775,0.24978379350241622,87,0,256,3,7,26,0.9203476996864742,0.33095319021163183,3.766702918223641,0,1
4,4,0,0.5504569103373141,0.5273880344867053,0.3097142857142857,0.11646963542890212,0.3567634213937621,0.11880910059848668,2,0,33,18,10,35,0.4801710096030446,0.25,3.9758837201704345,1,1
22,2,1,0.5508607167374028,0.5173929805907953,0.2747349823321555,0.126110709011787,0.32234923607570776,0.13229368922587126,5,0,22,20,13,40,0.5027702797424218,0.25,3.699536860933474,1,0
82,2,4,0.5528670754745155,0.4961965873666097,0.277743335399876,0.1791029735125292,0.3172233349376377,0.19734813266138204,45,0,12,8,14,61,0.42616704615377227,0.25,4,1,1
81,1,4,0.5589343894187515,0.4987053311899972,0.267688679245283,0.18259174238051526,0.3049171093754085,0.19815115652715992,52,0,10,13,48,14,0.597216230703533,0.27433381379532157,3.6866006840067813,0,1
103,3,5,0.5604060724149738,0.4970052094215109,0.2933579335793358,0.19763445139492086,0.32675735241112036,0.21054119246580746,59,0,14,8,3,13,0.5638849357424727,0.28734603273861986,3.912990077754349,1,1
60,0,3,0.5627934809017711,0.4875554472925878,0.2491349480968858,0.15890280032320828,0.2855596873034278,0.1705033312040755,21,0,10,18,29,2,0.9736139677884112,0.264003488304289,3.2259969299395963,1,0
184,4,9,0.5631232249896116,0.5567094775139678,0.3068309070548712,0.2614027183409312,0.32490898741398805,0.2645851649520937,78,0,240,3,11,11,0.7107258213466958,0.3699544948584311,3.691914081983395,0,1
123,3,6,0.5638171787719768,0.4986393162098676,0.2928653624856157,0.2082267280667436,0.3242399070446841,0.2201670080671762,80,0,14,7,12,12,0.4,0.34962222631436896,4,1,1
205,5,10,0.5643765954910613,0.5547320145887925,0.3169129720853859,0.2771037852555045,0.34190087109943157,0.2812270840147605,146,0,224,8,5,4,0.7527631414396552,0.8354159688547304,3.9406278135483546,1,1
80,0,4,0.5644944493914639,0.4848820476509744,0.25118805159538354,0.17393033868356284,0.30451282538209934,0.18236381158175485,112,0,10,20,40,2,1,0.3013954372589769,3.324454414112849,1,1
191,11,9,0.564859557138081,0.5086686937533295,0.39518555667001004,0.2576017994212996,0.4177617345056509,0.2511435199960727,20,0,256,15,64,13,0.4,1,2.5075351327410265,0,1
163,3,8,0.5711816320865429,0.5528516183364299,0.29527162977867205,0.2567888000930178,0.32091805052143474,0.2576259732474096,55,0,256,3,16,18,1,0.34047713010297354,4,0,1
204,4,10,0.5714468703952497,0.5759218827496714,0.30725299828669334,0.27689424110532573,0.3279604107447859,0.286872486764815,100,0,256,4,6,10,1,0.46948350499101543,3.846999927911735,0,1
102,2,5,0.572359899631031,0.4915334069787153,0.277046783625731,0.188751789650221,0.30404973458783613,0.2292768290766048,66,0,8,8,4,19,0.5316092547531606,0.26220238626389614,3.707044971972561,1,1
173,13,8,0.5750825772288859,0.5573337367170945,0.42251461988304095,0.24908486364213606,0.44053048753180046,0.24991463462379757,1,0,256,4,45,3,0.4322895100400105,0.6675653345467902,3.167520496167318,1,1
