niche_id,grid_x,grid_y,quality_train,quality_validation,descriptor_period_train,descriptor_amplitude_train,descriptor_period_validation,descriptor_amplitude_validation,validation_niche_id,same_niche,visit_count,decision_log10_alpha_a,decision_log10_alpha_prime_a,decision_log10_alpha_r,decision_log10_alpha_prime_r,decision_log10_beta_a,decision_log10_beta_r,decision_log10_delta_ma,decision_log10_delta_mr,decision_log10_delta_a,decision_log10_delta_r,decision_log10_gamma_a,decision_log10_gamma_r,decision_log10_gamma_c,decision_log10_theta_a,decision_log10_theta_r
10,10,0,2.8821429792634077,3.5182218314032214,36.132071998597205,404.5,37.60463350419754,385.125,10,1,63,1.4148829621348216,2.891994739340488,-1.9933506345261922,2.1106854295438273,1.4132731295794339,0.43493301363829157,1.2235669101851092,-0.5469850226247689,0.46010266420812396,-0.913363132750092,0.2820492502368964,-0.18759366151541357,0.4241331643069981,1.9629939545559258,2.4976342620286722
22,2,1,2.9364778313944537,3.6893567250170567,15.360895747402713,1050.75,14.65673824161739,1059.375,22,1,38,1.7661490503197839,2.7267243907275165,-1.5762183481112029,1.6750887474492249,1.68375448886421,0.7681211488936697,1.0615258420354214,-0.3912345921123989,0.20491762611671357,-0.5359163118086016,0.14580890051274886,0.5,-0.04521053994228285,1.5586262455220599,2.3013935071231173
46,6,2,2.9478202115825676,3.6644638978281368,24.802056338734474,2292,23.681397179055626,2301.625,45,0,91,1.7412592087446144,3.156900741449615,-2.2521544138740386,1.9795462452372699,1.655179747640629,0.8946257993711592,1.258343873743475,-0.5323140941807682,0.24319845820039948,-0.6454497034101505,0.32113436112451144,-0.1787082703797274,0.16298785453188844,1.9042390159777027,2.05022872114011
31,11,1,2.9496344534952823,4.228541066573357,40.97266973139352,1355.25,40.6431684693754,1397.625,31,1,90,1.6010780739116273,2.733751196859907,-1.6568476321450405,1.6215250235137766,1.234193124490082,1.0811163714313863,0.7243557707064633,-0.5941067444002679,0.09139441128098069,-0.8615706877109843,0.2178611300153713,-0.35272745987859916,0.5324145479422423,2.1331347888388086,2.3433609275236438
45,5,2,2.972704742684309,3.5648691085055946,22.591937514131025,2323.5,22.679158836020846,2301.5,45,1,62,1.7328442051898132,3.128109527873172,-2.4049885238402977,1.8786208045694777,1.6667328998681419,0.962772095616721,1.188212104769375,-0.5062135571093076,0.27779220632560175,-0.6468228017276071,0.28958908541075373,-0.23939901329662613,0.12150927953864174,1.9420855429519097,1.9517594169352699
33,13,1,3.0912293341819477,4.81748006008624,44.493318584669346,1143.5,45.546053206564075,1172.75,33,1,64,1.5269077638056692,2.8785160092184148,-2.2891300031018997,1.7536417817554695,1.8311054450449555,0.24452529097272396,1.1585771723529947,-0.6639275268895451,0.4346310508806997,-0.9828889111973698,-0.12660168165382046,0.5,0.6686583662357404,1.5635370563214415,2.102740166487851
0,0,0,3.105156302312222,3.0190835199418196,10.47918621957534,227.5,10.477411835430045,221.375,0,1,37,1.7610091337397906,2.9202191114100313,-2.166220135971143,1.629099722105937,1.1989700043360187,0.19897000433601886,1.2028566224005879,-0.4614139049005057,0.25637855395517395,-0.25989135895667276,0.5,-0.4855877603362015,-0.1989700043360188,1.934773644675607,1.5
44,4,2,3.132477746281023,3.635235305340782,21.600669788768403,2217.25,22.144545689400463,2210.375,45,0,81,1.8077656604892036,3.1573737041271017,-2.3112919462939105,1.899912634029152,1.6963803688691674,0.8485648144159169,1.219376497629051,-0.5002263026120628,0.29905369131528237,-0.6552930032575569,0.3218342298166065,-0.21987844733898462,0.14912671982443135,1.8836552249639522,2.008296104563617
48,8,2,3.138262687041853,4.138995741941076,31.958351571898753,2098,34.29526318922115,2055.375,49,0,85,1.7206829864438846,2.770680933078592,-1.5040836388875358,1.7409189324908392,1.3857833651050497,1.0715865863299605,0.788818294586617,-0.5844834998887767,0.026265751235298382,-0.757532838795356,0.28149600952529397,-0.46871543357911377,0.43943398946415124,2.0826451601945246,2.3143200113014797
30,10,1,3.162758216238913,3.6579190362117084,37.56557638084222,1023,39.148794558880525,973.375,11,0,70,1.5485878592290794,2.7815967111846427,-2.3690546514838347,1.7862763395108856,1.72387643929314,0.19897000433601886,1.1637766348764742,-0.684678552287893,0.30303136792016255,-0.8224413354885086,0.018350749180849536,0.5,0.7978790477136443,1.4827187149742849,1.8084729984711148
47,7,2,3.1832745019029893,3.471517163813599,27.910318805069537,2211,28.04436887739759,2226.125,47,1,40,1.6230562315946346,2.8926138617734445,-1.788999448994588,1.816183133243106,1.4778892340810608,0.8885232133933625,0.8957346513248748,-0.5270101672012364,0.08065777730204265,-0.730700631767562,0.2469147928759166,-0.17334660659224083,0.16694674245588756,1.8905111642775299,2.5
21,1,1,3.3087984997179474,3.764980139468863,12.282779864315186,1100.5,12.042592620352945,1095.875,21,1,30,1.7517857610298466,2.750694490610644,-1.5570270275191942,1.570662858526281,1.678747859342684,1.012787076892222,1.0802462054415787,-0.32890942273030793,0.1725521816149561,-0.43976894732599425,0.09921037596946689,0.14483152473670532,-0.10339290332914203,1.3607252360693602,2.148410395546757
43,3,2,3.328916292507316,4.201178833825329,17.876976661666724,2563.25,17.552768052738354,2604.5,43,1,59,1.399481899420394,3.0715428067183215,-2.4393220912103533,2.1989700043360187,1.675134506762639,1.1989700043360187,1.3288317985859397,-0.4878655729464496,-0.17318469625683486,-0.19897000433601875,-0.07751146817179813,-0.21964746339336308,0.40169515297927316,1.1998622247046087,2.12039889772078
67,7,3,3.345092650532278,4.297398900621008,28.78448459724922,3394.5,28.40461712236413,3396,67,1,50,1.494263237682933,3.1989700043360187,-2.019443495173096,2.1989700043360187,1.4402599465178123,1.0522376686267363,1.02983065298055,-0.4949469066681481,0.19715111110695027,-0.6412645516099135,0.25534385409621824,-0.2453695905052388,0.4844762421469609,1.8526103579953266,2.1909155039478514
66,6,3,3.3849364294512534,3.5808270095792842,25.92708689018811,3184.75,25.688596628902776,3213.5,66,1,62,1.6396735779908835,2.927823259737245,-1.8171308433502005,1.736506454366233,1.645733887697101,1.1989700043360187,0.6827857113703764,-0.6546252221791113,0.39879412518509083,-0.5359197351633583,0.4990854283355015,-0.22553202918107074,0.8010299956639813,2.004128415374758,2.2986745036315974
52,12,2,3.44236810913108,5.302821259631573,43.63634185871372,2895.75,50.77692478825717,2944,55,0,92,1.3430247961577997,3.084693248623566,-1.856419420449823,1.819685142775472,2.0359332205874137,1.1508760231566573,1.5,-0.6045556940788527,0.3826730464041434,-0.8993838563022251,0.3423618441858442,-0.04195519962404538,0.8010299956639813,1.8124324917736059,2.2102143215562697
34,14,1,3.4499520752778965,4.968537407580207,47.94589480684956,1932,49.46643820584927,1912.5,34,1,80,1.5924846709730727,3.1431676993566886,-1.9090642174244523,1.3698660101936706,1.9237621954660686,0.7720931410971187,1.306565830904062,-0.8010299956639813,0.47215013851603804,-0.9681955140071908,0.4163710150783886,0.01775087155592523,0.7704885781045898,1.957243181371409,2.2459913494530657
54,14,2,3.4848643940114155,5.716566536268953,47.229735637503154,2735,51.20941588871536,2752.625,55,0,60,1.3067698282907891,3.09208905544459,-1.9233898780929255,1.7519649322665842,1.9822502209220232,1.1132411481122542,1.5,-0.6091135169548704,0.33216910626279794,-0.9425648940531363,0.3437454308933427,-0.028057100830860212,0.7207236581026444,1.82483633154124,2.1410133495881944
50,10,2,3.542186443472649,4.058071707856145,36.225147200572806,2170.75,36.345447089643464,2201,50,1,58,1.7242893631940992,2.781600956168433,-1.505375028505065,1.6282595079039472,1.4194151168729656,1.0831276981413391,0.7920903350290704,-0.6452737855355632,0.01792779291963187,-0.7601898941056197,0.26652120686206693,-0.5,0.4352161959343339,2.1981790762419435,2.323289157362432
68,8,3,3.5916526737239884,4.674684736411621,32.06579537246067,3059.5,32.63731615084163,3193.375,68,1,80,1.6043740425543613,2.978937267337009,-1.9168631512019665,1.8163105483564723,1.4490867474346842,1.170285719972735,0.8578873718653883,-0.7126167490229025,0.16842506999252027,-0.6282123607295826,0.5,-0.19768879257530136,0.4365667034606465,2.0890642835042232,2.281284897410554
63,3,3,3.595522040268578,3.9461826388733368,18.63276257675672,3121.5,18.739563198848867,3100.5,63,1,56,1.4810899125509889,3.1234924320494035,-2.279900837340795,2.1989700043360187,1.5888104285981712,1.1876355981011093,1.2825885315118155,-0.3642802953918794,-0.3009267831640512,-0.3521289048510993,-0.08070777249610897,-0.29439852892974083,0.46302946049258165,1.1989700043360187,2.1982200120171735
53,13,2,3.6096693115688003,4.090162244471827,44.433855049683515,2356,44.229972809728,2252.375,52,0,55,1.2659660700829218,2.9994260753843247,-1.8380630351666147,1.7817967008259683,2.0313593638457945,1.0546215672185024,1.5,-0.7554682438229686,0.5,-0.931323634760492,0.4632982030270833,-0.091645112228179,0.6426926113023306,1.791132809194814,2.0187881713698204
49,9,2,3.6431384247397522,4.189294767310669,34.07117259661317,2344.5,33.975940679742045,2335.625,49,1,47,1.6086471172320747,2.778039168660035,-1.5,1.7331241443473322,1.3968239922315593,1.0608160208634856,0.7533499046244909,-0.5776063781041945,0.043196885789866094,-0.7675379505465757,0.26324558116391933,-0.366209420505459,0.4473735455130871,2.116010171218016,2.353080069516333
64,4,3,3.6607378531507244,4.900669670240067,19.250864880517295,3070.75,19.753464231041875,3059.375,64,1,53,1.4220655342348867,3.0699981263869702,-2.303898053298307,2.1592787182118607,1.6625319823611064,1.1362461553974115,1.3327659723781995,-0.44073757471197067,-0.3557911668877684,-0.3176416019321833,-0.041682801872034506,-0.21281542436329973,0.37019046398793026,1.3817245211433564,2.1107673852164153
42,2,2,3.7121381484064973,4.2019270265852136,16.16367648033993,2238,17.107851715112922,2197.875,43,0,34,1.3887729677974572,3.0143301285203936,-2.0591581290660845,2.1415509252761242,1.3487310222757916,1.1989700043360187,0.9463055275106803,-0.4406202347239076,0.0029856478046317164,-0.3036558662464367,0.3326316988261348,-0.15028218198800317,-0.06413925742261722,1.9672859501744027,2.126913157194184
65,5,3,3.714829121501159,3.6750736027002704,24.764160666252256,3251.25,24.59399325532071,3173.25,65,1,55,1.4755975513592634,3.138237329279611,-2.137497627194908,2.062732413669929,1.4397638123537881,1.1127198007669454,0.8784942162836855,-0.5865332755782411,0.38324796731729704,-0.6709582407262864,0.5,-0.080345295270111,0.2601620535987189,1.6023048089403322,2.299140659190582
51,11,2,3.739354876776667,4.1972293121229605,40.85813672109681,2501.5,39.90262516121623,2554.75,51,1,93,1.3965210603393619,3.1086956571992785,-1.7600386588534622,1.5461210066596132,1.9096910852709978,0.9486994996161121,1.257497570812045,-0.7274292756944337,0.40864750160975705,-0.8268841094758336,0.30526372882485703,0.06171460090376582,0.7852517923153998,1.830643603593177,2.2034180335180484
83,3,4,3.7491889031936614,4.464159816354806,16.602478494789484,4113,16.77827949533261,4135.5,83,1,39,1.4102977736749942,3.0352143767070587,-2.142007569765278,2.1989700043360187,1.593233472858675,1.1989700043360187,0.9049057830562439,-0.43061558322441484,0.018976907059636554,-0.2749302048897643,0.3513470577180972,-0.1775042373578521,0.27724112972453974,1.9824097766250217,2.1385842411832794
15,15,0,3.829012274109262,4.392686989331355,51.55718414540647,594.25,45.90715529737564,573.875,13,0,40,1.4829377146984013,3.047731221298187,-1.9796936286557096,2.0860272320917432,1.1989700043360187,0.29755963583363165,1.1330383097704715,-0.5860352214152024,0.3177351671870614,-0.9387735873977221,0.26138381634043273,-0.10577264931049589,0.8010299956639813,2.0287664624730324,2.4436763447198535
87,7,4,3.839692298149797,4.573058736405949,28.8360731398879,4158.25,27.188411053996784,4247.875,86,0,44,1.5534399991555752,3.179934730713567,-1.8353197001815704,2.1315638962872625,1.5341540579821635,1.0228389943815517,0.9342749349831767,-0.5026747246339526,0.24521836506372485,-0.7355978505643548,0.40006610851446345,-0.234948807961168,0.3570351241155553,1.8222472707190414,2.3848428015586665
86,6,4,3.8452330801991184,4.556574377539229,26.074527054351556,4449.25,28.17837151383877,4594.25,87,0,76,1.3522283443625591,3.1989700043360187,-2.2458322652403475,2.172132646534213,1.7488663118967005,0.9555134691976914,1.057899983535704,-0.6661557359419276,0.32680777313527243,-0.5650666548939858,0.29017874562600265,-0.2663022732158796,0.15032460776352508,1.9966318560035463,1.9808517215871368
20,0,1,3.8838515240161278,4.06064928037344,10.709827863449568,1063,11.37542653894218,1099.375,21,0,6,1.7683735941334675,2.7524882429227304,-1.604699278638743,1.5487033205401477,1.6890275606792544,1.0307471467442864,1.0520140661540707,-0.36153666373560267,0.11421689069960494,-0.26165322586530815,0.08970440178204932,0.16514591807260043,-0.1437298365088351,1.5533128247849903,2.2119047345813074
70,10,3,3.8912317809293664,4.951096728300323,38.5146067272199,3283.25,38.536843010792985,3365.5,70,1,49,1.6636168836399885,2.812426894564454,-1.525225190845637,1.8321058337409348,1.5392144512437345,1.0541372184467046,0.8441033322980457,-0.6038058415096741,0.01578996424805138,-0.8259092163018779,0.2564869649745739,-0.4621001077772305,0.43290452892400055,2.082027125963966,2.175244185681642
85,5,4,3.9272789658020084,4.576424730404302,24.639635746712564,4029.5,25.661416232896354,4158,86,0,45,1.4491675878250823,3.1256108971906813,-1.9738234456432016,2.0888732860533517,1.4959888102184926,1.157462810953995,0.7940640335622796,-0.6420682900605598,0.4299791407322052,-0.6271312231791843,0.47292950723426985,0.004757957975169964,0.17421411794653657,1.6762117562179657,2.157810618955421
71,11,3,3.9656485338394845,4.55785941814953,40.460657134186434,3151,38.343605314097694,3202.25,70,0,76,1.698105217407619,2.933688363450234,-1.5304858339923013,1.7160673111680984,1.3979090043127493,1.1883334715374354,0.8356983804349688,-0.6840230348836468,0.05385411322390595,-0.7660251485985713,0.398241601936828,-0.19566992034153935,0.4686932346877861,2.18447321985049,2.3985621873027547
14,14,0,3.9679856541976233,3.764474936753105,49.340006824238614,843,45.74287759375638,878,13,0,74,1.5099394872045642,2.7040918459438075,-2.2179513770218775,1.7501283817577522,1.7893901792469913,0.19897000433601886,1.1894133513439635,-0.7697091421277679,0.3857396664886188,-1.053595732036311,0.087228195315112,0.2549389935747587,0.6093267449106111,1.5177598021469794,2.2297821906812705
72,12,3,3.9842308963766473,4.637086421423902,42.369375270107504,3075.75,42.811064838990205,3115.25,72,1,106,1.3706454092099496,3.1339191293979516,-1.7633924452073602,1.387142949494398,1.8949278726331638,1.001171364015144,1.2006976376546634,-0.7141346060990088,0.33080026890892683,-0.8833035278601304,0.3070800407397194,0.0021969202038905136,0.6826373645226236,1.842970301983628,2.199543002688381
62,2,3,3.9875022122939567,4.105935611761849,16.24129290876041,3127.25,16.5017474996414,3088.25,63,0,52,1.4130284509982485,3.0796125958700933,-2.1095432143591295,2.142806621391226,1.2979776182968819,1.1889971077470813,0.8332587600174918,-0.2738921927043316,-0.14009393099974304,-0.32319378961424067,0.35693925341691374,-0.17670975027502217,0.22013678421151,1.9352156785494201,1.9584043211549171
84,4,4,4.00873338902598,4.367085411106078,20.753585474801895,4464.5,21.83856352743139,4505.625,84,1,54,1.4811556179625436,3.140584069989277,-2.0457726905826665,2.0176671212947324,1.5605769407297518,1.125121991485476,0.8845566073523284,-0.47149284078358933,0.14101334301562102,-0.4838172896952249,0.24769703986687788,-0.19357713988588865,0.2759281531733771,1.851192061899747,2.1532108248834794
90,10,4,4.021531563318288,4.935290290176963,37.62108352507347,4395.25,35.16359580214724,4569.375,89,0,50,1.520869289752194,3.1989700043360187,-2.0218628234928016,2.118674621012598,1.6104560270281298,1.1525607972110183,1.099824159144521,-0.5303372771057606,0.18943819939172207,-0.7514358298227891,0.24802433774883473,-0.40830184940243897,0.6519478771345818,2.0672990683582695,2.212607072974947
69,9,3,4.066483154991686,4.652060547695453,34.18312391849092,3762.75,39.7517548598775,3638.875,71,0,54,1.630005909740089,2.810500309419161,-1.6002640835069777,1.9413237034501318,1.5800516007546024,1.1711382642105967,0.8907308278787761,-0.7499677283487765,0.02115694166882975,-0.6462195212097919,0.5,-0.27291507270918364,0.718097756990475,2.084391190582711,2.4700708527647324
106,6,5,4.0677114388188915,5.022206266991767,26.60833506434013,5256.25,26.00418848527702,5309.5,106,1,79,1.5353722915634604,3.1989700043360187,-1.9735283881988024,2.140601401086,1.586925444731965,1.0421646371638609,0.9103107522202332,-0.49383493474461254,0.2053880706283662,-0.6762198908316288,0.28488893043063934,-0.2707771633197314,0.3472771231917757,1.7920521645696348,2.3401938122876778
41,1,2,4.0734389334559715,4.940346986670745,13.440599073727181,2088,13.240559902800259,2137.125,41,1,21,1.7461879107533846,3.151886333573993,-1.9924807955403325,1.9795003400820812,1.9564719037770224,0.9637866588937298,1.5,-0.47231815446617115,0.16723423159259979,-0.2467679615363761,0.2742056648490719,0.10359426090839871,-0.0625626273027454,1.8243729663689805,2.1054228496988676
35,15,1,4.153719399310919,5.914198346164277,52.50083168478497,1328.75,55.65966487937913,1398.5,37,0,51,1.5348428897321131,2.9984030524639387,-2.0845620510797174,1.8364968806727742,1.7628704495545822,0.8570382249844514,1.4166474342621511,-0.767399203951441,0.44571110119192686,-0.938146572101906,0.27617719869371454,-0.0962336150905754,0.7230644465978765,1.9718642222697504,2.2134047496718177
108,8,5,4.173332771586727,6.270913731817604,31.387046225998766,5161.75,34.84916691909623,5040.625,109,0,89,1.4549135249289704,2.9149489187137085,-2.240660058819898,2.1989700043360187,1.8418223378215042,1.1989700043360187,0.9890350398253324,-0.49387946910975544,0.09343502238776881,-0.6930115274186811,-0.48815780365187866,-0.32634191188425327,0.24809706513108468,1.7321365221551819,2.441864035623714
73,13,3,4.197067729775696,6.368231101122502,45.52422684966637,3410.75,51.401744851707775,3502.875,75,0,52,1.8227833055429379,2.645092052032434,-1.5943480437460213,1.7544517650536282,1.423689421241701,1.1989700043360187,0.6802275851426417,-0.8010299956639813,-0.03150417603135822,-0.8720240653053953,0.3595944059331072,-0.5,0.6193838467727508,1.9434455269024913,2.1215047794606523
88,8,4,4.225482271320038,4.271178103536531,30.411782000631863,4330.5,31.11662817285923,4380.625,88,1,82,1.4143691817458417,2.9679550387799356,-2.067935345446796,2.179378217815495,1.6123962765536333,1.068951334680077,0.9207110130130991,-0.5288061158963564,0.16785660722782955,-0.7239940969022789,0.39566737125495965,-0.1091015383255617,0.3828626854625089,1.874520731572823,2.186973115071467
91,11,4,4.277900849377243,5.524940267086269,40.27537657885538,4700,41.10473893027246,4997.125,91,1,75,1.6019490883144247,2.9553504053714357,-1.62636952349042,2.043016232104451,1.8508100487246448,1.1960635391723415,1.0380159766173944,-0.8010299956639813,0.28550089503510956,-0.6917746783268675,0.4095167173538675,-0.32032425396065933,0.645321529406048,2.136874389545577,2.3739918166229215
89,9,4,4.288814995650622,5.259903290154899,34.785152735347566,4081.25,33.74751537292284,4162.25,89,1,43,1.4707136265093377,2.8645747093419693,-2.2104555185428083,2.1581620946677327,1.7720946726719446,1.1965912719862835,0.9831663044642412,-0.5105726062594937,0.08770885962316505,-0.7489360828738508,-0.5,-0.32734838475639105,0.24695968057372178,1.7069313380494202,2.4577455247182565
82,2,4,4.43836178869675,4.446283136471774,16.059876057894552,4024,16.657320549277575,4072.375,83,0,49,1.4285136867440598,3.0572553866268253,-2.0674074230715584,2.1690969348378744,1.4667533202042486,1.1696902325417513,0.851755850609938,-0.3295588352330959,-0.06835458083041734,-0.3610932347733296,0.3673570911510627,-0.12345297208232724,0.1548375249524067,1.9857921603661788,2.17423488914526
93,13,4,4.464394052579101,6.616064207877587,45.28922929838365,4886.25,52.699407194186364,4807.125,95,0,36,1.7304266217099935,3.0372098722447545,-1.6728914306848672,1.8523701430420418,1.3355821335027924,1.1989700043360187,0.8467187975251227,-0.7271643747477201,-0.08779305749311382,-0.8418381460760588,0.25190322254525327,-0.5,0.5557185138563795,2.0693497750441483,2.3547362917200823
