rank,loss_mw,voltage_deviation_mpu,lifecycle_cost_musd,security_index,quality,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
48,35.308637409307,23.288661729124,109.172734723441,0.985559757796,0.056069127111,1.014202505829,1.017808888310,0.989495451373,1.021298141608,1.036533755657,0.996435948592,1.027042155180,0.980938374783,1.019876694672,0.000000000000,0.000000000000,1.000000000000,0.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,271.510217347935,0.462265892806,0.499062632707
49,35.805109399682,24.283858443325,105.533945611744,0.985332622152,0.056043423994,1.025297401930,1.014179086014,0.990101943166,1.022169324366,1.027335914406,0.995875511964,1.041513315991,0.962817225282,1.020007149745,0.000000000000,2.000000000000,1.000000000000,1.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,270.836191364926,0.408056157187,0.477679308916
50,38.015556358173,23.202790465565,105.698714131728,0.984301435123,0.055862506243,1.022301655272,1.024453977256,0.989593696628,1.036089865287,1.026999041726,0.993409883780,0.964039584776,0.978013500480,1.029322285728,0.000000000000,0.000000000000,2.000000000000,1.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,268.964756231888,0.406154425386,0.497411773229
51,35.261689242744,23.607273980635,109.172734723441,0.985532082825,0.055764128720,1.014202505829,1.017808888310,0.989495451373,1.021298141608,1.036533755657,0.996435948592,1.030410459789,0.980938374783,1.019876694672,0.000000000000,0.000000000000,1.000000000000,0.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,271.510217347935,0.462265892806,0.499062632707
52,35.518643661994,22.902751736231,112.105739860309,0.983978911647,0.055378432116,1.025638181697,1.022462503320,0.985234799944,1.001367105554,1.034445754233,0.997308822400,1.007050827626,0.993489630986,1.015058279149,0.000000000000,-3.000000000000,0.000000000000,1.000000000000,3.000000000000,2.000000000000,6.000000000000,2.000000000000,283.801570220638,0.459991651478,0.492214480489
53,35.927471186002,26.157379877840,100.919539197873,0.999796638410,0.055355575756,1.015319950163,1.014669660975,0.977087736519,1.030466168211,1.045820401617,0.992501963220,1.053358614906,0.966914438946,1.026183936013,0.000000000000,0.000000000000,0.000000000000,1.000000000000,2.000000000000,1.000000000000,5.000000000000,2.000000000000,263.369248007889,0.425647646024,0.394121875588
54,37.354202979586,24.009907135383,105.998718821940,0.984486610479,0.055289819050,1.018898975857,1.020728635697,0.979740842008,1.036464798571,1.046421452274,0.989396925383,0.975075467048,0.974238068759,1.029520985862,1.000000000000,1.000000000000,2.000000000000,1.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,269.198508315127,0.414698834871,0.488072892247
55,35.668532562968,25.367917977061,106.497329537490,0.981799172280,0.054783355604,1.026205191132,1.022473582550,0.990002234699,1.015096411675,1.042875162144,0.992986346609,1.028338004563,0.969757429170,1.019712108860,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,271.499480952550,0.425615035988,0.477165868447
56,35.162814031056,23.350950480708,113.228974056274,0.987901554753,0.054631226164,1.000514283450,1.020047795007,0.990814174626,1.006184173581,1.047364874358,0.985395764684,1.032097298287,0.994313905658,1.013741443677,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.000000000000,2.000000000000,5.000000000000,2.000000000000,299.668237469748,0.430750374704,0.497955090230
57,36.359360864475,23.637138032877,111.697434064683,0.982152519133,0.054330387801,1.011893791504,1.009150109971,0.982521763845,1.003721365953,1.034447205933,1.052223373538,0.975211360837,0.982174740605,1.025056820768,0.000000000000,-2.000000000000,1.000000000000,1.000000000000,3.000000000000,2.000000000000,6.000000000000,2.000000000000,283.454758627741,0.464845990529,0.476927032335
58,35.554732843185,27.270594806828,102.735117741471,0.989832597081,0.054113193916,1.018186180052,1.026396503741,0.988797608542,1.013489027126,1.027916544881,1.011105393413,1.052618458712,0.967285262828,1.025132726302,0.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,271.061955197394,0.415923297713,0.394672751645
59,34.683517939796,25.080664880651,111.046327065259,0.984373932988,0.054000105947,1.015162309537,1.022378660012,0.990079587682,1.003006950881,1.012173933829,1.046357205988,1.043528779983,0.995244073640,1.010523564425,-2.000000000000,0.000000000000,-2.000000000000,0.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,278.578763121117,0.464081080600,0.498637139481
60,34.691710210930,26.416743341222,107.384680241320,0.982978678179,0.053981137975,1.011339991734,1.022713922683,0.984393084595,1.022045936522,1.044214550619,1.052185308888,1.014150094074,0.993430438464,1.011069773325,1.000000000000,0.000000000000,1.000000000000,1.000000000000,2.000000000000,1.000000000000,5.000000000000,2.000000000000,273.076688423356,0.427831074891,0.500000000000
61,34.806031119721,24.849785263712,112.349388488387,0.989172608260,0.053593051338,1.007195129587,1.021190323483,0.982121801323,0.997601080837,1.020301792667,1.045108848310,1.044868714302,0.982486235615,1.012051971527,0.000000000000,-1.000000000000,1.000000000000,1.000000000000,2.000000000000,2.000000000000,6.000000000000,2.000000000000,299.612759856331,0.410572340241,0.488988414272
62,34.801452947718,24.894666407814,112.349388488387,0.989140602379,0.053552682053,1.007195129587,1.021190323483,0.982121801323,0.997601080837,1.020301792667,1.045108848310,1.044868714302,0.982486235615,1.012568725104,0.000000000000,-1.000000000000,1.000000000000,1.000000000000,2.000000000000,2.000000000000,6.000000000000,2.000000000000,299.612759856331,0.410572340241,0.488988414272
63,35.070726118825,25.249311116576,111.989289270478,0.978859356559,0.053452448350,1.011893791504,1.022459045960,0.996544772876,1.001367105554,1.034447205933,1.052497320211,1.007050827626,0.982535808949,1.012538765801,0.000000000000,-3.000000000000,1.000000000000,1.000000000000,3.000000000000,2.000000000000,5.000000000000,2.000000000000,283.801570220638,0.464845990529,0.492214480489
64,35.353764977613,27.544654408360,105.703144482786,0.979877810273,0.053206403791,1.009342684319,1.029669085818,0.988723484630,1.036150308292,1.046686352620,0.988951735696,1.030705355309,0.974742863160,1.029317480418,0.000000000000,0.000000000000,1.000000000000,1.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,272.169935988643,0.402174226278,0.486634122706
65,34.820994565549,27.508475842604,106.768528265980,0.982595561707,0.053102275892,1.014322220527,1.026877703204,0.989806667313,1.004612949098,1.042503721097,0.996487668478,1.039108015240,0.994322565488,1.021652363822,0.000000000000,0.000000000000,2.000000000000,0.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,261.661050961657,0.462759714122,0.478354573031
66,35.153873083390,26.931601106322,109.037761977494,0.979618447546,0.052769246589,1.016989880667,1.036114394591,0.982003317651,1.025847437275,1.044658760391,0.993979851011,1.045125545153,0.982111183741,1.010654998831,0.000000000000,1.000000000000,-2.000000000000,0.000000000000,3.000000000000,1.000000000000,5.000000000000,2.000000000000,273.254768479284,0.464361167698,0.478484315406
67,34.545232318733,25.770899369327,112.941482879653,0.988734221581,0.052672849885,1.015158112500,1.022459323519,0.971172022542,1.006463907478,1.033305952091,1.041136425927,1.037805372142,0.993429924633,1.011002663867,-2.000000000000,-2.000000000000,2.000000000000,1.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,285.440233558529,0.467763877453,0.499505850221
68,35.064515837945,27.969433893805,107.780373538942,0.975981758631,0.052382846997,1.019662952214,1.027583052022,0.990646414992,1.021728148718,1.046748943455,1.002487960196,1.027471021636,0.982533633539,1.026411163429,0.000000000000,3.000000000000,2.000000000000,1.000000000000,2.000000000000,1.000000000000,6.000000000000,2.000000000000,269.694799583656,0.437303126344,0.498824361132
69,35.782133888246,28.884043904597,103.395099070988,0.985994118553,0.052380655754,1.009412004888,1.034578127137,0.990232003890,1.034957242418,1.045833992091,0.987298945668,1.037146970897,0.966488591009,1.028738303354,0.000000000000,0.000000000000,0.000000000000,1.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,268.212210620337,0.439586026163,0.388432664953
70,34.877361111424,27.773498447195,108.591468440039,0.977995927201,0.052341484075,1.015164516944,1.022555682938,0.997875882066,1.022189256207,1.044108685162,0.975768192496,1.040298042356,1.008532490422,1.010708086830,-3.000000000000,0.000000000000,1.000000000000,0.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,272.865802926230,0.431529666892,0.500000000000
71,34.718500460994,26.985213436087,111.135633189359,0.978975493099,0.052289382146,1.011893791504,1.009150109971,0.982521763845,1.003739405651,1.034447205933,1.046561301345,1.044523947737,0.982563959155,1.025056820768,0.000000000000,0.000000000000,1.000000000000,1.000000000000,3.000000000000,2.000000000000,5.000000000000,2.000000000000,283.964727237550,0.463620791761,0.476927032335
72,34.516603948607,26.339220546681,113.230556742638,0.982542549203,0.052227542085,1.000514283450,1.015544202640,0.990814174626,1.004071703335,1.047730636495,1.040327123768,1.031807463277,0.994322565488,1.013741400505,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.000000000000,2.000000000000,5.000000000000,2.000000000000,299.668237469748,0.430780676081,0.497955090230
73,34.948837748143,26.861561568386,112.209379683873,0.978295627346,0.051947771256,1.025638181697,1.022462503320,0.982914478232,1.001367105554,1.034576567507,1.052253335947,1.007050827626,0.993482354763,1.012448332773,0.000000000000,-3.000000000000,1.000000000000,1.000000000000,3.000000000000,2.000000000000,6.000000000000,2.000000000000,283.801570220638,0.460444248542,0.492214480489
74,34.477755862874,26.781569151982,113.230556742638,0.982126491093,0.051852860875,1.000514283450,1.020172648058,0.990814174626,1.004071703335,1.047730636495,1.040327123768,1.031807463277,0.994322565488,1.013741400505,0.000000000000,0.000000000000,1.000000000000,1.000000000000,2.000000000000,2.000000000000,5.000000000000,2.000000000000,299.668237469748,0.430780676081,0.497955090230
75,35.133092007305,28.280393368662,108.843939659314,0.974782123285,0.051748597696,1.006943019426,1.022317417825,0.988937747402,1.034956533466,1.046351347899,0.988967703056,1.045112346854,0.973670171059,1.029524410489,1.000000000000,0.000000000000,1.000000000000,0.000000000000,3.000000000000,1.000000000000,6.000000000000,2.000000000000,272.853598184956,0.439771569564,0.499599753622
76,34.713564886474,29.432043990309,107.606031582012,0.976332567676,0.051330654069,1.016687558785,1.026860727280,0.990726542547,1.015761275845,1.027546078802,1.050229784362,1.044576307364,0.975650811787,1.029332576223,1.000000000000,0.000000000000,2.000000000000,1.000000000000,2.000000000000,1.000000000000,5.000000000000,2.000000000000,272.845715720309,0.431510183003,0.500000000000
