hour,load_kw,renewable_kw,import_kw,export_kw,battery_soc_kwh,electrolyser_kw,hydrogen_store_kwh,hydrogen_buy_kw,hydrogen_demand_kw
3199,1046.1796403295798,1994.81527510875,0,948.6356347789986,2129.4849960994866,0,919.6442010201937,0,134.64015975495172
3200,1073.400815669903,2984.6535393859986,0,1748.4945379432795,2129.4849960994866,162.7581857731672,895.0228025578314,0,135.2969647882726
3201,1091.9482504046036,3708.971034873307,0,2239.846869382309,2129.4849960994866,377.17591508669534,1016.2825685395861,0,135.21985627700633
3202,1100.5572208092374,4153.2952967195615,0,2600,2201.269048881713,377.17591508669534,1138.3482633672888,0,134.41392743118442
3203,1098.640296721617,4371.766656522214,0,2600,2482.4219713604502,377.17591508669534,1261.8939475666034,0,132.9339380595783
3204,1086.3273739369747,4433.906061628879,0,2307.4018195669714,3112.2728767468357,377.17591508669534,1387.4929892393761,0,130.88058058619822
3205,1064.4568220245599,4370.335496811975,0,2600,3424.5404984630873,377.17591508669534,1515.5789954139968,0,128.39361608431034
3206,1034.5183508273444,4150.173879909489,0,2600,3556.096131759113,377.17591508669534,1646.4162694445463,0,125.64234822799008
3207,998.5514891984623,3703.67067107918,0,2327.9432667940855,3556.096131759579,377.17591508669534,1780.0818072516472,0,122.81408445160098
3208,959.0065944807258,2976.5121381651115,0,2017.505543684832,3556.096131759113,0,1659.9804365088698,0,120.10137074271218
3209,918.5778647034901,1983.0748357721598,0,687.3210559817421,3556.096131759346,377.17591508669534,1798.7711887373684,0,117.68887003058845
3210,880.0197334396989,825.9726558063849,0,0,3499.20447109302,0,1683.030410357062,0,115.74077838023427
3211,845.9591597101731,661.273350528019,0,0,3304.7983561645956,0,1568.640773845846,0,114.38963651135927
3212,818.716605067964,592.2991253862631,0,0,3066.4641670259875,0,1454.9134748100864,0,113.72729903569063
3213,800.1478979786223,658.6977890583643,0,0,2917.5693155304757,0,1341.1147980801857,0,113.79867672996915
3214,791.5177621775367,820.8215977930683,0,0,2917.5693155307085,29.30383561553026,1246.442728137818,0,114.59867816083604
3215,793.4136278377828,982.9523849471395,0,0,2917.5693155307085,189.53875710935972,1259.2565240387798,0,116.0725589333452
3216,805.7055991749623,1049.371983701418,0,0,2917.5693155307085,243.66638452645566,1306.8300109095094,0,118.11965460732054
3217,827.5553066306046,980.432649776912,0,0,2917.5693155307085,152.87734314631962,1290.1863615076022,0,120.60024274138047
3218,857.4730403724612,815.7821909713118,0,0,2873.684210898158,0,1166.8412952109697,0,123.34506629662361
3219,893.4192715580667,651.1388376208727,0,0,2618.6521751748296,0,1040.674425920331,0,126.16686929066285
3220,932.9436428552228,582.2208198827275,0,0,2249.4702562566745,0,911.8012674260877,0,128.87315849423987
3221,973.3519562451324,648.6759450172217,0,0,1907.7060339115926,0,780.5219459781416,0,131.27932144781866
3222,1011.8897781653551,810.8564678497943,0,0,1696.092023053243,0,647.3007391449988,0,133.22120683315282
3223,1045.9301496055186,1967.7721713452518,0,544.6661066531233,1696.0920230530103,377.17591508669534,769.2140514897234,0,134.56630991418433
3224,1073.152609022965,2961.5080802162393,0,848.1786030684099,2325.942928440245,377.17591508669534,890.4708728882666,0,135.22280086041496
3225,1091.7013279624812,3689.191858752167,0,2220.3146157036535,2325.9429284395464,377.17591508669534,1011.8047143461132,0,135.1457808007891
3226,1100.3115826989622,4136.133777146636,0,2600,2381.6568938329165,377.17591508669534,1133.9439972002706,0,134.3403394048481
3227,1098.3959430695602,4356.308224001328,0,2600,2648.35644138542,377.17591508669534,1257.5624136868114,0,132.86120577235957
3228,1086.0843048688462,4419.1327615182145,0,2292.8715885242073,3278.2073467723635,377.17591508669534,1383.2330193690555,0,130.80901657657793
3229,1064.2150376654092,4355.1955075259275,0,2600,3576.321673807044,377.17591508669534,1511.3891857001413,0,128.32345592793695
3230,1034.2778513015596,4133.653247367627,0,2600,3692.4111807384143,377.17591508669534,1642.2950733636803,0,125.57373459512979
3231,998.312274629771,3684.8623704909987,0,2309.374180774903,3692.4111807379486,377.17591508669534,1776.0276381095587,0,122.74705751316652
3232,958.7686649921942,2954.677762635936,0,1618.733182556869,3692.4111807384143,377.17591508669534,1912.4713947983305,0,120.03586557009041
3233,918.3412204175233,1957.6947195496532,0,662.1775840457558,3692.4111807381814,377.17591508669534,2051.3262959001563,0,117.62472115726766
3234,879.7843744780412,796.7810332159589,0,0,3605.039242567782,0,1935.6485646949127,0,115.67773120519088
3235,845.7250861939069,632.2555015595027,0,0,3380.3344166370184,0,1821.3211999363243,0,114.32736475855882
3236,818.4838171175107,563.4557815355766,0,0,3111.8838528665324,0,1707.6557728636521,0,113.66542707257473
3237,799.9163957137421,630.0296774224174,0,0,2933.055728349656,0,1593.9189676453802,0,113.73680521839975
3238,791.2875457173283,792.3294410514347,0,0,2933.055728349656,1.0418953340995358,1480.0910451834402,0,114.53641128898003
3239,793.1846973006833,954.6369013438366,0,0,3086.4353221908796,0,1364.0815138119128,0,116.009531371595
3240,805.4779546787472,1021.2338870268003,0,0,3086.4353221908796,215.75593234805274,1392.7399914558687,0,118.05555635258342
3241,827.3289482923878,952.4726493496793,0,0,3086.4353221911124,125.14370105729904,1357.3028680145567,0,120.53484016031615
3242,857.2479683086952,788.0009916206287,0,0,3013.5437677826203,0,1234.0246500751255,0,123.2782179395406
3243,893.1954858845419,623.5371396685994,0,0,2729.6928770292952,0,1107.9261146691879,0,126.0985354058605
3244,932.721143687068,554.7993191257667,0,0,2331.880430122598,0,979.122711066275,0,128.80340360308486
3245,973.1307436968144,621.4353327099786,0,0,1961.674734347261,0,847.9144012519411,0,131.2083098143521
3246,1011.6698523506789,783.7974306867494,0,0,1721.8090273325736,0,714.7652101056902,0,133.14919114622558
3247,1045.7115106376273,1944.843238539102,0,521.9558128145873,1721.809027333272,377.17591508669534,836.7512184025637,0,134.49361396201746
3248,1072.9352570143394,2942.4357967227998,0,1492.3246246219642,1721.809027333505,377.17591508669534,958.0810432759628,0,135.1497973856443
3249,1091.4852630249404,3673.452928569963,0,2204.7917504587676,1721.809027333272,377.17591508669534,1079.487799484008,0,135.07286605074697
3250,1100.0968049436628,4122.991083550536,0,2600,1765.2414726773216,377.17591508669534,1201.6995156279463,0,134.26790611491688
3251,1098.1824526069968,4344.86136459679,0,2600,2021.269319735927,377.17591508669534,1325.3895214623353,0,132.78961642464088
3252,1085.872101808851,4408.379636670127,0,2282.3306667357774,2651.120225122507,377.17591508669534,1451.1305649662554,0,130.73857875490634
3253,1064.0041221171523,4344.100752464478,0,2600,2938.8949046203224,377.17591508669534,1579.3557857801952,0,128.25440144504037
3254,1034.0682233735486,4121.218837769548,0,2600,3043.3708689651276,377.17591508669534,1710.3292042303528,0,125.50620380855798
3255,998.1039344298508,3670.195589560676,0,2294.915740044322,3043.370868965593,377.17591508669534,1844.1277365979786,0,122.68108989128307
3256,958.5616126275477,2937.0519038967477,0,1601.3143761825777,3043.3708689653604,377.17591508669534,1980.63596171477,0,119.97139714228277
3257,918.1354559946706,1936.598400578434,0,641.2870294972672,3043.370868965593,377.17591508669534,2119.5539949608738,0,117.56158901277011
3258,879.5798981028397,771.9527768606094,0,0,2930.0791623949362,0,2003.938310236228,0,115.61568472458843
3259,845.5218979715517,607.6173247061008,0,0,2679.6532957999325,0,1889.6722274325093,0,114.26608280388179
3260,818.2819171525339,539.0083052751568,0,0,2385.681072771159,0,1776.067687475379,0,113.60453995708238
3261,799.715784110013,605.7735180387422,0,0,2181.5313190120096,0,1662.391767522111,0,113.67591995318666
3262,791.0882225780537,768.265210005459,0,0,2157.5070952515407,0,1547.9166291398233,0,114.47513838238314
3263,792.9866627284068,930.7652052582904,0,0,2157.5070952515407,137.7785425298789,1525.6585267061473,0,115.94751135395354
3264,805.2812087753497,997.555327670903,0,0,2157.5070952517735,192.27411889555515,1538.4124433350535,0,117.99248422009626
3265,827.1334911590873,928.9878236239663,0,0,2157.5070952517735,101.8543324648781,1487.2029033350864,0,120.47048607593715
3266,857.0538000460464,764.7104915419029,0,0,2060.3036126160773,0,1363.9904605491192,0,123.21244278606302
3267,893.0026065924367,600.4415523550099,0,0,1752.3446081557097,0,1237.9591604102043,0,126.03130013889248
3268,932.5295534647348,531.8992267820079,0,0,1330.628474805669,0,1109.2243886348897,0,128.73477177536347
3269,972.940442642819,598.7313126126131,0,0,936.7241274054878,0,978.0859455260089,0,131.1384431088237
3270,1011.4808405629234,761.2900551696567,0,0,673.3654059389856,0,845.0076072941175,0,133.0783382317348
3271,1045.5237882133506,1926.4170888390229,0,223.78269247290334,939.3033643518183,377.17591508669534,967.0651361132278,0,134.4220934398307
3272,1072.7488240501175,2927.821559431716,0,814.8958672568637,1569.1542697390537,377.17591508669534,1088.466782375881,0,135.07797599646568
3273,1091.3001196166852,3662.135518734408,0,2193.65948403161,1569.1542697378895,377.17591508669534,1209.9452710014903,0,135.00113363309393
3274,1099.9129511866233,4114.245103150465,0,2600,1604.4526947713453,377.17591508669534,1332.2282442353917,0,134.1966490249378
3275,1097.9998885957584,4337.800835720167,0,2600,1853.9464752075721,377.17591508669534,1455.9886752643524,0,132.71919122989104
3276,1085.6908276373356,4402.018602270733,0,2276.1509065080973,2483.79738059468,377.17591508669534,1581.799009529992,0,130.6692879934302
3277,1063.8241378786179,4337.420602094127,0,2600,2765.3969022663346,377.17591508669534,1710.0921586908535,0,128.18647309795415
3278,1033.8895291605902,4113.2377633698925,0,2600,3045.46580975878,184.53885790203657,1710.1388061847701,0,125.43977587910419
3279,997.9265303343993,3660.0354377007816,0,2284.9329922795296,3045.4658097594784,377.17591508669534,1844.0022273102823,0,122.61620113358065
3280,958.3854987408703,2923.9978747625655,0,1588.436460935307,3045.4658097590127,377.17591508669534,1980.573865006556,0,119.90798456267572
3281,917.960632407371,1920.1475375827133,0,625.0109900887473,3045.4658097594784,377.17591508669534,2119.5539949608738,0,117.49949230451277
3282,879.4063649048575,751.8479598957825,0,0,2911.193804486915,0,2003.9993376368893,0,115.5546573241382
3283,845.3496552521627,587.7161364848116,0,0,2640.0006268371635,0,1889.7935288304234,0,114.20580880649398
3284,818.1109650003502,519.311247476148,0,0,2325.474608390852,0,1776.2488730990099,0,113.54465573137999
3285,799.5461226129827,586.2810871949383,0,0,2100.98509742462,0,1662.6328341230055,0,113.61603897594797
3286,790.9198518234606,748.9778974914498,0,0,2056.8356718120904,0,1548.21795652553,0,114.41487759752997
3287,792.8195828028711,911.6834972779437,0,0,2056.8356718120904,118.86391447507776,1513.1589011102278,0,115.88651725829055
3288,805.1154197648273,978.6797052451093,0,0,2109.518850828918,118.10830756808141,1475.5420933571788,0,117.93045689949315
3289,826.9689931488698,910.3187625785096,0,0,2188.701131787088,0,1355.1348937993089,0,120.40719955774755
3290,856.8905931207615,746.2484624954722,0,0,2072.235731129122,0,1231.9871334725703,0,123.1477603267884
3291,892.8406908360479,582.1870207073284,0,0,1745.2318678356776,0,1106.0219500596813,0,125.9651834130194
3292,932.3689289605413,513.8526527021077,0,0,1304.6884191427905,0,977.3546667114078,0,128.6672833481674
3293,972.7811094734554,580.8931510272279,0,0,892.1747786731516,0,846.2849246772184,0,131.06974203424616
3294,1011.3227988103605,743.6607557517605,0,0,610.4252596642414,0,713.2762555923491,0,133.00866908492821
3295,1045.3670379588943,1912.8161257038582,0,0,1076.184773689274,377.17591508669534,835.4041083106149,0,134.35176954069826
3296,1072.5933653744098,2917.983832621144,0,805.2135991216137,1706.0356790769754,377.17591508669534,956.87637259433,0,135.0073579751068
3297,1091.1459525997034,3655.5542990549247,0,2187.2324313686695,1706.035679076277,377.17591508669534,1078.4253900497079,0,134.93060480369348
3298,1099.76007590768,4110.206918390388,0,2600,1737.643060103003,377.17591508669534,1200.778423058402,0,134.12658924992448
3299,1097.8483051335015,4335.434387207759,0,2600,1985.032718741512,377.17591508669534,1324.6080942605713,0,132.64995105661507
3300,1085.540536069749,4400.354360003857,0,2600,2305.7887321470216,377.17591508669534,1450.4865516952796,0,130.60116482449754
3301,1063.6751382830205,4335.457004148928,0,2231.604997740602,2935.639637533348,377.17591508669534,1578.8464829388631,0,128.11969101531358
3302,1033.7418216136364,4110.009501322116,0,2600,3029.776813924551,377.17591508669534,1709.9516347067638,0,125.37447049079752
3303,997.7801149120786,3654.6791742102423,0,2279.7231442115735,3029.776813924085,377.17591508669534,1843.8788464976915,0,122.55241046799864
3304,958.2403755185077,2915.810921070832,0,1580.3946304655983,3029.776813924551,377.17591508669534,1980.5128221349896,0,119.84564662178516
3305,917.8168014596264,1908.6355046301583,0,0,3612.73746260437,377.17591508669534,2119.5539949608738,0,117.43844943309041
3306,879.2638263057263,736.7581535369749,0,0,3462.73149126903,0,2004.0593278731922,0,115.494667087576
3307,845.2084090749753,572.840554974062,0,0,3176.0284869523703,0,1889.9127672463892,0,114.14656062688161
3308,817.971011317772,504.65026580428315,0,0,2846.217175885521,0,1776.4269751059128,0,113.48579214045603
3309,799.4074614970142,571.8350749430494,0,0,2606.667295302682,0,1662.8697950751757,0,113.55718003070957
3310,790.7824833454375,734.7472188215744,0,0,2547.682806330219,0,1548.5141482842391,0,114.35564679099159
3311,792.6835070334638,897.6685109238878,0,0,2547.682806330218,104.98500389042579,1504.0773837711622,0,115.82656715847294
3312,804.9806367740415,964.8807645034017,0,0,2699.587927673355,0,1386.2078910005202,0,117.86949277080782
3313,826.835503006046,896.7362152994984,0,0,2765.9936043521384,0,1265.8628916415328,0,120.34499935890852
3314,856.758395894575,732.8826510745541,0,0,2635.5980834891925,0,1142.7787019131647,0,123.08418972852539
3315,892.7097865945086,569.0382820763185,0,0,2294.8912366280238,0,1016.8784970930719,0,125.90020482005411
3316,932.2393177709944,500.9213183207453,0,0,1840.8722898383533,0,888.2775387732254,0,128.60095831977412
3317,972.6527914025808,568.1795468748213,0,0,1415.1109798092766,0,757.275311824953,0,131.00222694823057
3318,1011.1957739241724,731.16520231897,0,0,1120.3419570669898,0,624.3351074746752,0,132.9402043502776
3319,1045.241306322742,1904.2918518784545,0,0,1750.1928624535267,196.04959251731972,623.3661672834969,0,134.2826631031092
3320,1072.468927052977,2913.1700242113006,0,800.524229033655,2380.043767840063,377.17591508669534,744.9078252951476,0,134.93796424721145
3321,1091.0228076570088,3653.952726618605,0,2185.7540038748994,2380.0437678399758,377.17591508669534,866.5261470924343,0,134.86130046175992
3322,1099.638224407077,4111.116240853466,0,2600,2412.6307641322055,377.17591508669534,988.9480218011049,0,134.0577475501002
3323,1097.7277471376774,4337.998237310792,0,2600,2662.5706104649435,377.17591508669534,1112.8457276379668,0,132.58191642217074
3324,1085.4212716407262,4403.619916144428,0,2600,2986.5422034106023,377.17591508669534,1238.7911204623852,0,130.53422943447356
3325,1063.557167482156,4338.440043850624,0,2234.70600824315,3616.393108797545,377.17591508669534,1367.2166677352834,0,128.054074986091
3326,1033.625144501621,4111.761496051063,0,2600,3712.305523437355,377.17591508669534,1498.385982998796,0,125.31030699503393
3327,997.6647315489383,3654.3518528330733,0,2279.5112061975524,3712.305523437588,377.17591508669534,1632.3758684606619,0,122.48973679708793
3328,958.1262859636025,2912.7139084733326,0,1577.4117074234236,3712.305523437355,377.17591508669534,1769.0710889279762,0,119.78440179168837
3329,917.7040057716509,1902.2831202215152,0,607.403199362976,3712.3055234378207,377.17591508669534,1908.1722327001444,0,117.37847848682327
3330,879.1523245427093,726.9021985321197,0,0,3552.0422329005323,0,1792.7365009089517,0,115.43573179130367
3331,845.0982012942799,563.2063141141257,0,0,3255.313930605591,0,1678.6481450873944,0,114.08835582155896
3332,817.8620975760957,495.2379819538517,0,0,2915.7095983718127,0,1565.2201784605677,0,113.42796662686287
3333,799.2998418503888,562.6449853715098,0,0,2666.5992231311347,0,1451.720817901758,0,113.49936055864723
3334,790.676157849229,725.7795551971333,0,0,2598.287009813178,0,1337.4233543876144,0,114.29746351413428
3335,792.5784757423725,888.923499307731,0,0,2689.8147822002675,0,1221.6556755687197,0,115.7676788190091
3336,804.8768997421016,956.3586253439956,0,0,2833.722421522307,0,1103.8460656696516,0,117.80960989902732
3337,826.733060286626,888.4371634270341,0,0,2892.3413195056946,0,983.5621617588731,0,120.2839039106814
3338,856.6572475403777,724.8068956955301,0,0,2753.551475458725,0,860.5404119304003,0,123.02174982861422
3339,892.6099326575709,561.1860267682681,0,0,2404.684206101757,0,734.7040283157112,0,125.83638361455601
3340,932.1407583026869,493.29276102710355,0,0,1942.7389458117007,0,606.1682119719771,0,128.53581634372102
3341,972.5555264536084,560.7748798999373,0,0,1509.2856336500895,0,475.232294115107,0,130.93591785695403
3342,1011.0998035445741,723.9846123232567,0,0,1207.0591165751157,0,342.35932979975775,0,132.87296431536143
3343,1045.1466305618908,1901.0212058846118,0,0,1722.3876658052457,313.4234708697949,421.27249538641763,0,134.2147946047924
3344,1072.3755459595798,2913.5528666820137,0,801.0004525975753,2352.238571192016,377.17591508669534,542.882302269712,0,134.8698153756388
3345,1090.9307212791061,3657.499471181073,0,2189.3928348154295,2352.238571192016,377.17591508669534,664.56868338465,0,134.79324114366543
3346,1099.5474327920435,4117.137881153669,0,2600,2390.6323778039896,377.17591508669534,787.0581613187909,0,133.99014432474647
3347,1097.6382503322225,4345.653587100272,0,2600,2647.9298284010238,377.17591508669534,911.022676091024,0,132.51510748668844
3348,1085.3330696908918,4411.973140479301,0,2600,2979.9207763182585,377.17591508669534,1037.0337966922903,0,130.46850165775888
3349,1063.4702604333183,4346.524547344228,0,2242.8774187856616,3609.771681704233,377.17591508669534,1165.5237744975834,0,127.98964445373198
3350,1033.5395323984908,4118.64580720417,0,2600,3712.305523437355,377.17591508669534,1296.756092351768,0,125.24730440484197
3351,997.5804144355592,3659.2030142339004,0,2284.4466847116128,3712.3055234371222,377.17591508669534,1430.8075159185332,0,122.42819869240984
3352,958.0432638833522,2914.854059457673,0,1579.634880487749,3712.3055234378207,377.17591508669534,1567.5628699568929,0,119.72426822055024
3353,917.6222787672411,1901.2354288968954,0,606.4372350431804,3712.305523437355,377.17591508669534,1706.722894979504,0,117.319597236397
3354,879.0718926561851,722.4230314115856,0,0,3547.4119852852546,0,1591.3450260803597,0,115.37786889912138
3355,845.0190645670205,558.9531350137715,0,0,3246.2899541768666,0,1477.313814442468,0,114.03121163786605
3356,817.7842560488136,491.2108980898657,0,0,2902.5285247464153,0,1363.9426181168324,0,113.37119632554817
3357,799.2232955631305,558.844098260563,0,0,2649.497790743825,0,1250.500020424,0,113.44259769291834
3358,790.6009068413745,722.204960653819,0,0,2577.5020579150832,0,1136.2596754160272,0,114.24034500791869
3359,792.5045200526351,885.5752874421512,0,0,2665.919286935102,0,1020.5498057262571,0,115.70986968978497
3360,804.8042394085288,953.2368805594882,0,0,2806.9302960287405,0,902.7989796973828,0,117.75082602873894
3361,826.6616953465988,885.5419644180462,0,0,2862.8665516466053,0,782.575048380398,0,120.22393131696602
3362,856.5871780306102,722.1383154456333,0,0,2721.3414331363347,0,659.6145892512083,0,122.96045912934478
3363,892.541158614111,558.7441325483196,0,0,2369.9761425408833,0,533.8408505430939,0,125.77373870812569
3364,932.0732797609163,491.07761439354914,0,0,1905.7701789963357,0,405.36897382010056,0,128.47187672298145
3365,972.489343448242,558.7865366932608,0,0,1470.2935403069318,0,274.4981394108413,0,130.87083440923132
3366,1011.0349161096606,722.2231226665718,0,0,1166.2811261565264,0,141.69117050604248,0,132.8069689048532
3367,1045.083038730812,1903.1039801621073,0,0,1661.6990550993196,336.5283846497665,236.38228791114392,0,134.14818415664863
3368,1072.313249765051,2919.2278815130094,0,806.7377636235113,2291.549960485623,377.17591508669534,358.0589786157188,0,134.8029315543703
3369,1090.8697207531766,3666.285925926205,0,2198.2402900862508,2291.549960485856,377.17591508669534,479.81215385776613,0,134.72644701685482
3370,1099.4877279660952,4128.359306016097,0,2600,2340.6608403005885,377.17591508669534,602.3679765101815,0,133.92379960615784
3371,1097.579841236971,4358.484223854272,0,2600,2610.2028844550878,377.17591508669534,726.398054722039,0,132.44954404709767
3372,1085.2759563563868,4425.494415978287,0,2600,2955.0933017631683,377.17591508669534,852.4736760103087,0,130.4040009709123
3373,1063.4144428889422,4359.787777625637,0,2256.196466611642,3584.944207149812,377.17591508669534,981.026879758906,0,127.9264185103938
3374,1033.485010672959,4130.736851810445,0,2600,3699.0163368983403,377.17591508669534,1112.3210206283084,0,125.18548138924885
3375,997.5271885569215,3669.3044743707387,0,2294.6013707271777,3699.016336898806,377.17591508669534,1246.4328284982303,0,122.36781438903286
3376,957.991333878991,2922.300787929013,0,1587.133538963535,3699.016336898806,377.17591508669534,1383.2471870298805,0,119.66526372724573
3377,917.5716446638722,1905.5595820383755,0,610.812022287806,3699.016336899039,377.17591508669534,1522.4649861592306,0,117.26182312959688
3378,879.0225544798578,723.3856115432709,0,0,3535.1879759133076,0,1407.1438906022786,0,115.3210955570529
3379,844.9710223431173,560.1426996371866,0,0,3235.368688854411,0,1293.168745593398,0,113.97514500885775
3380,817.7375098020503,492.6274172178927,0,0,2893.147538765996,0,1179.853247534481,0,113.31549805877741
3381,799.1778453175561,560.4875361849049,0,0,2641.8945817844588,0,1066.466339281059,0,113.38690825358508
3382,790.5567526203713,724.0752759459009,0,0,2571.9140800218674,0,952.282031083244,0,114.18430819779091
3383,792.461661878919,887.6724329541638,0,0,2662.364312543352,0,836.6288741822254,0,115.65315690089312
3384,804.7626773041484,955.5608034255769,0,0,2805.622532358943,0,718.9357156034066,0,117.6931585788721
3385,826.6214293329359,888.0926060556435,0,0,2805.622532358942,61.471176722699056,640.5710164259617,0,120.1650993489362
3386,856.5482081283803,724.9156115569356,0,0,2667.0619043892107,0,517.6706806335133,0,122.90033579247405
3387,892.5034848433626,561.7480131219082,0,0,2318.898249945636,0,391.95839196955785,0,125.7122886638009
3388,932.0369021410309,494.3080037061555,0,0,1858.1309884353866,0,263.5492335653398,0,128.40915840424498
3389,972.4542619979345,562.243353311674,0,0,1426.3300319237499,0,132.74223767477088,0,130.80699589069263
3390,1011.0011308469789,725.9062794496928,0,0,1126.2301883476655,0,0,0,132.74223767461734
3391,1045.0505496731373,1910.5613583080253,0,488.3348935486574,1126.2301883476655,377.17591508669534,122.3967707621996,0,134.08285149679125
3392,1072.2820569290977,2930.211963928083,0,817.753038873846,1756.0810937346678,377.17591508669534,244.13906041865994,0,134.73733260252567
3393,1090.8398241549921,3680.3248397078146,0,2212.3091004665475,1756.0810937339693,377.17591508669534,365.95774480364344,0,134.6609378738694
3394,1099.4591276210601,4144.789317990176,0,2600,1820.827655252665,377.17591508669534,488.5786340089544,0,133.85873305370632
3395,1097.5525371597992,4376.495248202096,0,2600,2107.5061114103432,377.17591508669534,612.6730107366602,0,132.38524553126055
3396,1085.249948561125,4444.185413319186,0,2600,2470.1776835984924,377.17591508669534,738.8118865086144,0,130.3407464868793
3397,1063.3897313889702,4378.228256393562,0,2274.661656879428,3100.0285889849442,377.17591508669534,867.4270928764745,0,127.86441589128798
3398,1033.4615954809901,4148.030273407254,0,2600,3230.551713683261,377.17591508669534,998.7818588675727,0,125.12485626774833
3399,997.5050696850018,3684.6492408520094,0,2309.968256080756,3230.551713683028,377.17591508669534,1132.952879346456,0,122.30860178012931
3400,957.9705113384998,2935.0446627651136,0,1599.8982363398536,3230.5517136837266,377.17591508669534,1269.825095809465,0,119.60740579607958
3401,917.5521184655219,1915.24384860735,0,620.5158150552597,3230.5517136834937,377.17591508669534,1409.0995447822788,0,117.20517328613758
3402,879.0043246336938,729.7759790557922,0,0,3073.4692446543745,0,1293.8341161940189,0,115.26542858826471
3403,844.954088858518,566.7577562578934,0,0,2780.6309998117754,0,1179.9139436456317,0,113.92017254828626
3404,817.7218726877276,499.4669961912499,0,0,2445.6258666575854,0,1066.6530553145276,0,113.2608883311491
3405,799.1635045815544,567.55146509551,0,0,2201.8237198302777,0,953.3207465718442,0,113.33230874263018
3406,790.5437082700685,731.36337672283,0,0,2139.5286339911945,0,839.1913768831582,0,114.12936968866718
3407,792.4499139210257,895.1845218754603,0,0,2237.1265115480264,0,723.5938196257594,0,115.59755725755687
3408,804.7522257447085,963.2966911228838,0,0,2237.9853472530926,157.64042779400125,713.152685888151,0,117.63662463753678
3409,826.6122741773264,896.0520975189755,0,0,2237.98534725321,69.4398233416432,640.2643403205984,0,120.1074254397738
3410,856.5403493813111,733.098506139597,0,0,2108.046564893655,0,517.422942686826,0,122.84139763384431
3411,892.4969225088768,570.1541045455489,0,0,1768.7383354586818,0,391.77089099632576,0,125.65205169055598
3412,932.0316362225045,502.93708006597166,0,0,1317.05985529401,0,263.42321102390997,0,128.34767997230298
3413,972.4502924980766,571.0951970817507,0,0,894.5808074874546,0,132.67878980585374,0,130.74442121806877
3414,1010.9984577678316,734.9806674884875,0,0,604.0357650882859,0,0,0,132.67878980591436
3415,1045.0491730160759,1923.335592632762,0,501.11050452985364,604.0357650884494,377.17591508669534,122.46080627423362,0,134.01881598469737
3416,1072.2819766948303,2946.4431084768416,0,833.9842636574007,1233.8866704744278,377.17591508669534,244.26739057462692,0,134.67303795849006
3417,1090.84104034356,3699.550090621862,0,2231.5331351915374,1233.886670474977,377.17591508669534,366.1502797072826,0,134.59673312648206
3418,1099.461640231838,4166.357876958642,0,2600,1319.1209760329211,377.17591508669534,488.8349380181826,0,133.79496394801566
3419,1097.556346191494,4399.612943502044,0,2600,1627.757624146062,377.17591508669534,612.9923292849635,0,132.322230992215
3420,1085.255054011777,4467.969008057024,0,2600,2013.0187611565916,377.17591508669534,739.1931945944161,0,130.27875694932874
3421,1063.3961332559534,4401.765728929059,0,2600,2356.152757714036,377.17591508669534,867.8691618841913,0,127.8036549691287
3422,1033.4692937610107,4170.442954550773,0,2151.98803318371,2986.003663100213,321.9846745677896,961.7532935853964,0,125.0654470048723
3423,997.5140643740992,3705.151573005868,0,2330.461593545042,2986.0036631006788,377.17591508669534,1095.9823374325792,0,122.2505784116731
3424,957.9808024320467,2952.997515384634,0,1617.8407978660252,2986.0036631006788,377.17591508669534,1232.9112481198322,0,119.5507115716055
3425,917.5637059582241,1930.197770168019,0,635.4581491229474,2986.0036631011444,377.17591508669534,1372.2412058862033,0,117.14966449259038
3426,879.0172085195898,741.5014572922894,0,0,2841.250240756822,0,1257.0303213982484,0,115.21088448808109
3427,844.9682691309797,578.7023696528632,0,0,2560.9703465692414,0,1143.1640108525394,0,113.86631054567806
3428,817.7373493394597,511.6304436391214,0,0,2238.752551095252,0,1029.9566275276816,0,113.20738332470413
3429,799.180277604595,579.9334399742393,0,0,2007.9664062214115,0,916.6778121885949,0,113.27881533906712
3430,790.5617776557882,743.9635669016271,0,0,1958.9156580592507,0,802.6022664287233,0,114.07554576001341
3431,792.4692796601287,908.0026097226603,0,0,1958.9156580593526,115.53333006252069,765.6218436360581,0,115.5430872351505
3432,804.7728878272319,976.3323535139509,0,0,1958.915658059469,171.55946568670333,764.70103934611,0,117.58124095695987
3433,826.6342325926405,909.3050058446507,0,0,1958.9156580595854,82.6707732520008,700.8662384779531,0,120.05092667950278
3434,856.5636041181191,746.5683263141807,0,0,1843.1311551082108,0,578.082576359706,0,122.78366211810393
3435,892.5214735552149,583.8404970153239,0,0,1518.2038113821109,0,452.48953072176323,0,125.59304563790612
3436,932.0574835657425,516.8396998177611,0,0,1081.1324600685543,0,324.20207107727424,0,128.2874596445417
3437,972.4774361249168,585.213693651617,0,0,673.4864153599408,0,193.51894214385197,0,130.6831289335857
3438,1011.0268976643099,749.3146849705653,0,0,397.999875682412,0,60.90229804402793,0,132.61664409971712
3439,1045.078909167561,1941.2908267134744,0,519.0360024597358,397.99987568194587,377.17591508669534,183.42582370760306,0,133.95609659547125
3440,1072.3130090860243,2967.7812794425017,0,1518.292355269601,397.99987568271416,377.17591508669534,305.29537929236926,0,134.6100666741541
