point_id,feasible,selected,objective_rms_spot_um,objective_track_length_mm,objective_glass_volume_mm3,constraint_edge_thickness_mm,constraint_efl_mm,constraint_lost_rays,decision_0,decision_1,decision_2,decision_3,decision_4,decision_5,decision_6,decision_7,decision_8,decision_9,decision_10
54,1,0,80.51990087912591,60.10393918028973,363.1475913125837,-0.1423123446695842,-0.39065563918062196,0,0.03348679363722676,-0.015524265236313554,-0.05394342365388633,0.031152519579314294,0.001402357807579325,-0.06022333214526237,1.5582192834366704,1.0790963131572617,2.1480268311141835,2.0067946801625096,2.9036199210444824
55,1,0,80.94858913981824,59.39286228680019,390.44666886039414,-0.42697655850584604,-0.7495382421291623,0,0.03348679363722676,-0.015524265236313554,-0.053966174620332395,0.031152519579314294,0.0012911733477006465,-0.06091336822305475,1.8428834972729322,1.1456947061037726,2.1480268311141835,2.0067946801625096,2.902901494197887
56,1,0,81.38370469468116,59.107612603235495,427.3419150485988,-0.1182253880748092,-0.770857608254147,0,0.034925187805570926,-0.016236714334155144,-0.05395358423045424,0.03114218246156726,0.00137246302224808,-0.059004746701056765,1.561464594735078,1.1151978728263714,2.931456229896262,1.9856123569225186,2.4429629275974243
57,1,0,82.77822286792512,59.20924976175726,372.72666112405136,-0.14236790647997855,-0.4354541686195219,0,0.03348679363722676,-0.015524265236313554,-0.05395358423045424,0.031149485654877962,0.0014020925622324014,-0.060926997760417934,1.5582748452470647,1.0790963131572617,2.2744992321207853,1.9149703374121128,2.9036199210444824
58,1,0,83.77532902847017,59.03393925724588,416.8274248576014,-0.11822538807480965,-0.9091981536001583,0,0.034925187805570926,-0.016236714334155144,-0.05395358423045424,0.03114218246156726,0.00137246302224808,-0.059004746701056765,1.5614645947350785,1.1347840177283834,2.777995437955164,1.9856123569225181,2.4429629275974243
59,1,0,84.85004024409189,55.483021990415075,595.6555601003377,-0.46449167033403893,-0.3468904878636607,0,0.04164076820923458,-0.0127646616678149,-0.05491275649111181,0.03634043308758797,0.0017465485015379957,-0.060456392628076935,1.950488913111354,3.058592457094983,2.735728260724019,4.786170176762292,1.687640506102075
60,1,0,85.07125834436245,58.90239895711767,426.3104957209634,-0.07889563283477896,-0.7506145758079299,0,0.03414297293972704,-0.012067911598791987,-0.051754545134316765,0.031247676873213392,0.0012823562830244488,-0.06158031231103735,1.4598249238205188,1.9628642343245195,2.171101697903201,3.3743544767051903,2.3699541029723337
61,1,0,85.6250795653607,55.229270526753126,596.0872409428448,-0.24288296691578215,-0.237134748365456,0,0.04125270752314358,-0.012760742260966955,-0.0543912440165262,0.03590562145390444,0.0013050065816450798,-0.060456392628076935,1.7238182570866898,3.395671850475247,2.6317026222411855,5.14324000967099,1.713463021483527
62,1,0,87.60602171966732,55.3497440784616,582.4361624049465,-0.9351919871670031,-0.7143324013405348,0,0.042091560944054154,-0.012014856455634222,-0.054201531199334595,0.036275960646033015,0.0013041301338489702,-0.060122946305599785,2.4176167257972634,2.421414448493966,2.735728260724019,4.748693428947733,1.687640506102075
63,1,0,88.1200267266052,56.067160426977125,430.88476588574656,-0.11946547383207196,-0.8954356294914732,0,0.040606946522617274,-0.010716884807636863,-0.05480766675554703,0.03541456775689325,0.001501012736831192,-0.0612252187219636,1.5664514213058593,1.7427150249804675,2.3283651245507713,5.674001392712372,2.7118830112108068
64,1,0,90.71561114956327,54.86964844665492,598.4102952780688,-0.4995660479696429,-0.06580905381135693,0,0.04164076820923458,-0.0127646616678149,-0.05491275649111181,0.03634043308758797,0.0017465485015379957,-0.060456392628076935,1.985563290746958,3.058592457094983,2.735728260724019,5.14324000967099,1.687640506102075
65,1,0,91.29746892534823,54.97460805783866,573.9304543164258,-0.18732551273780973,-0.21806206031969566,0,0.04164065787274751,-0.012756195711839783,-0.05491275649111181,0.03634043308758797,0.0016493697639704346,-0.060456392628076935,1.6732151811497982,3.058592457094983,2.735728260724019,5.14324000967099,1.687640506102075
66,1,0,91.43045864475842,54.87937372368933,573.8827515514024,-0.1873255127378095,-0.10771834322542873,0,0.04164065787274751,-0.012756195711839783,-0.05491275649111181,0.03634043308758797,0.0017465485015379957,-0.060456392628076935,1.673215181149798,3.058592457094983,2.735728260724019,5.14324000967099,1.687640506102075
67,1,0,92.53099508157632,54.45553322784392,670.4334596401668,-1.069807873145639,-0.14791443087975154,0,0.04209156094405417,-0.012079862302490418,-0.05491275649111181,0.03634043308758797,0.001753148359223178,-0.06061920274226114,2.5530474028735526,3.395671850475247,2.747893106520327,5.513836369593389,1.3782270261195024
68,1,0,92.65648799142733,54.449495700751704,667.8113493213148,-1.0364221276594343,-0.1489939973748733,0,0.04209156094405417,-0.012079862302490418,-0.05491275649111181,0.03634043308758797,0.001753148359223178,-0.06061920274226114,2.519661657387348,3.395671850475247,2.747893106520327,5.517762051709541,1.3782270261195024
69,1,0,92.71957331450412,54.457307809340804,662.1526290266104,-0.9643730631413072,-0.16129679058371238,0,0.04209156094405417,-0.012079862302490418,-0.05491275649111181,0.03634043308758797,0.001753148359223178,-0.06061920274226114,2.4476125928692207,3.395671850475247,2.747893106520327,5.513836369593389,1.3782270261195024
70,1,0,93.53481287990823,54.70817193399248,604.4160465179698,-0.23762723287541454,-0.03258138208435213,0,0.04165576466778277,-0.0127646616678149,-0.055120926842261594,0.036329378387189575,0.001753148359223178,-0.060458246685850994,1.7238182570866902,3.395671850475247,2.735728260724019,5.512551039035592,1.687640506102075
71,1,0,93.71766298123349,58.67377832154206,426.32961855324606,-0.12065369371519874,-0.7685384126918038,0,0.034929095519328185,-0.016039419154247638,-0.05395358423045424,0.03114914799244813,0.00137246302224808,-0.059004746701056765,1.561464594735078,1.1010525587364883,2.931456229896262,2.476860923342504,2.4454715305686916
72,1,0,95.4414174923999,54.650800459432496,586.8698993606408,-0.9892620775311689,-0.2621853342146494,0,0.04205520989101248,-0.012014856455634222,-0.0548880735310089,0.036275960646033015,0.0017530231967369753,-0.06041354400447573,2.4712167679310175,2.4242852056075708,2.735728260724019,5.142689144793135,1.687640506102075
73,1,0,95.93194752586008,54.85673399156176,586.7608570338084,-0.9887920293007573,-0.5353893519727109,0,0.042091560944054154,-0.012014856455634222,-0.05488807353100889,0.036275960646033015,0.001753148359223178,-0.06015166799539622,2.4712167679310175,2.421414448493966,2.735728260724019,5.142689144793134,1.687640506102075
74,1,0,98.25496417210991,54.76711472336291,579.254150397633,-0.9887920293007573,-0.5180073981061923,0,0.042091560944054154,-0.012014856455634222,-0.0548880735310089,0.036275960646033015,0.001753148359223178,-0.06015166799539623,2.4712167679310175,2.3258360910949185,2.735728260724019,5.142689144793134,1.687640506102075
75,1,0,100.38224388716553,58.899764142409204,408.57432544064284,-0.15648235843679026,-0.1391489394828085,0,0.03344681326886273,-0.014440847612042822,-0.05395358423045424,0.031142182461567275,0.0013267604749829624,-0.06059448742262977,1.5582787821731467,1.56423045516624,2.2361395769399603,4.308995871290794,2.7301836074257553
76,1,0,100.45314488776557,54.90364366553901,491.39954501791607,-0.20350279058189558,-0.6658413521422446,0,0.044430588546892316,-0.011058299930601985,-0.05487426379207069,0.038536138710307116,0.001295470517156078,-0.06026841966732731,1.7042464923036333,1.774158177412339,2.9283751112752388,5.0362092149054565,1.6494462733836457
77,1,0,102.89134645492463,58.595724170305196,346.0040936977269,-0.015275944147806753,-0.2872709068352819,0,0.034925187805570926,-0.016236714334155147,-0.05398202949555589,0.03114353235641769,0.0013387598307275264,-0.05901736526394995,1.4585151508080756,1.1347840177283834,1.9788729742577766,1.9856123569225188,2.436400951758116
78,1,0,103.45561090072206,58.50511661954139,345.97369402068597,-0.015275944147806975,-0.3775807216914089,0,0.034925187805570926,-0.016236714334155147,-0.05398202949555589,0.03114353235641769,0.0014006899816650519,-0.05901736526394995,1.4585151508080758,1.1347840177283834,1.9788729742577769,1.9856123569225186,2.436400951758116
