source,step,selected_count,cost,edge_coverage,group_coverage,coverage,roi,uncovered_edges
marginal-greedy-prefix,1101,1101,109.79414666002399770,14366,120187.47156406195426825,134553.47156406193971634,0.56156071853588740,15659
marginal-greedy-prefix,1102,1102,109.94893342873876918,14377,120291.88799298478988931,134668.88799298478988931,0.56204241055024695,15648
marginal-greedy-prefix,1103,1103,110.10896256838645968,14387,120401.13867011839465704,134788.13867011840920895,0.56254010485094852,15638
marginal-greedy-prefix,1104,1104,110.21540154462155670,14400,120467.35411223382106982,134867.35411223382106982,0.56287071156125024,15625
marginal-greedy-prefix,1105,1105,110.31827503357368414,14410,120533.89013619179604575,134943.89013619179604575,0.56319013568392884,15615
marginal-greedy-prefix,1106,1106,110.41114669939386772,14428,120584.98422377379029058,135012.98422377379029058,0.56347850078531281,15597
marginal-greedy-prefix,1107,1107,110.51913731385201345,14442,120651.31997443271393422,135093.31997443269938231,0.56381378311834907,15583
marginal-greedy-prefix,1108,1108,110.61364966846943503,14448,120715.58923614094965160,135163.58923614094965160,0.56410705282471330,15577
marginal-greedy-prefix,1109,1109,110.75221525543884127,14456,120810.54624090409197379,135266.54624090407742187,0.56453674526520570,15569
marginal-greedy-prefix,1110,1110,110.83312869351863128,14460,120866.61955370404757559,135326.61955370404757559,0.56478746204202790,15565
marginal-greedy-prefix,1111,1111,110.95365081810172114,14466,120950.01007936682435684,135416.01007936682435684,0.56516053460000781,15559
marginal-greedy-prefix,1112,1112,111.09080046910983697,14479,121038.62771999002143275,135517.62771999003598467,0.56558463718629548,15546
marginal-greedy-prefix,1113,1113,111.19720802696829764,14491,121105.39285643408948090,135596.39285643410403281,0.56591336453983720,15534
marginal-greedy-prefix,1114,1114,111.34054941270227346,14497,121205.45649333653273061,135702.45649333653273061,0.56635602255123674,15528
marginal-greedy-prefix,1115,1115,111.44965853111142451,14509,121274.13382276437187102,135783.13382276438642293,0.56669273046784741,15516
marginal-greedy-prefix,1116,1116,111.54774612137617851,14524,121331.64630019517790060,135855.64630019519245252,0.56699536226512115,15501
marginal-greedy-prefix,1117,1117,111.64817364054133009,14536,121393.87305379314057063,135929.87305379315512255,0.56730514861697467,15489
marginal-greedy-prefix,1118,1118,111.75584224467337435,14543,121466.32866400272177998,136009.32866400270722806,0.56763675767203903,15482
marginal-greedy-prefix,1119,1119,111.84634014722755069,14551,121525.09506777911155950,136076.09506777912611142,0.56791540815383568,15474
marginal-greedy-prefix,1120,1120,112.01601903398858440,14563,121638.12456193617254030,136201.12456193618709221,0.56843722042490441,15462
marginal-greedy-prefix,1121,1121,112.11825150221010006,14573,121703.42729664887883700,136276.42729664887883700,0.56875149739837394,15452
marginal-greedy-prefix,1122,1122,112.20993393549370865,14583,121760.90746101745753549,136343.90746101745753549,0.56903312676957674,15442
marginal-greedy-prefix,1123,1123,112.29834446617194033,14596,121812.91083372311550193,136408.91083372311550193,0.56930441921754948,15429
marginal-greedy-prefix,1124,1124,112.38057510142844819,14607,121862.35194986531860195,136469.35194986531860195,0.56955667102655438,15418
marginal-greedy-prefix,1125,1125,112.47485741287343330,14617,121921.54082981217652559,136538.54082981217652559,0.56984543174514468,15408
marginal-greedy-prefix,1126,1126,112.56075000089444416,14626,121975.54075945256045088,136601.54075945256045088,0.57010836279660937,15399
marginal-greedy-prefix,1127,1127,112.65505278873759210,14638,122032.69548427422705572,136670.69548427424160764,0.57039698096832647,15387
marginal-greedy-prefix,1128,1128,112.75817774216228884,14647,122099.21613738282758277,136746.21613738284213468,0.57071216742714470,15378
marginal-greedy-prefix,1129,1129,112.84414397184336565,14661,122148.17066807362425607,136809.17066807363880798,0.57097490900548420,15364
marginal-greedy-prefix,1130,1130,112.93704880383832290,14671,122206.17000737358466722,136877.17000737358466722,0.57125870516022759,15354
marginal-greedy-prefix,1131,1131,113.03666776921652115,14677,122273.02812173380516469,136950.02812173380516469,0.57156277947786283,15348
marginal-greedy-prefix,1132,1132,113.21113926247970483,14690,122387.56704230527975596,137077.56704230527975596,0.57209506487373463,15335
marginal-greedy-prefix,1133,1133,113.33222040831039124,14699,122466.87893026435631327,137165.87893026435631327,0.57246363572278891,15326
marginal-greedy-prefix,1134,1134,113.48756517362706120,14712,122567.17470318457344547,137279.17470318457344547,0.57293647715087392,15313
marginal-greedy-prefix,1135,1135,113.66458731211075417,14726,122682.16584491294634063,137408.16584491293178871,0.57347482341122480,15299
marginal-greedy-prefix,1136,1136,113.77110003237545754,14738,122747.69856153495493345,137485.69856153495493345,0.57379840724410702,15287
marginal-greedy-prefix,1137,1137,113.92637947317392388,14747,122851.62827239496982656,137598.62827239496982656,0.57426972090727335,15278
marginal-greedy-prefix,1138,1138,114.04515624561726383,14759,122925.97399084229255095,137684.97399084229255095,0.57463008592149512,15266
marginal-greedy-prefix,1139,1139,114.16183273050765479,14773,122996.77658214016992133,137769.77658214018447325,0.57498401067385851,15252
marginal-greedy-prefix,1140,1140,114.25024890079282613,14784,123050.03073480546299834,137834.03073480544844642,0.57525217624194225,15241
marginal-greedy-prefix,1141,1141,114.33025020164677699,14799,123093.16945908377238084,137892.16945908375782892,0.57549481898761790,15226
marginal-greedy-prefix,1142,1142,114.42854289976637006,14810,123153.58359670663776342,137963.58359670662321150,0.57579286684896958,15215
marginal-greedy-prefix,1143,1143,114.52361662367383133,14824,123208.59796137796365656,138032.59796137796365656,0.57608089922571648,15201
marginal-greedy-prefix,1144,1144,114.65214687930608761,14839,123286.80088532583613414,138125.80088532582158223,0.57646988287908052,15186
marginal-greedy-prefix,1145,1145,114.78685090749817732,14846,123377.45583258240367286,138223.45583258240367286,0.57687744711144506,15179
marginal-greedy-prefix,1146,1146,114.90374293333999844,14859,123449.19662045121367555,138308.19662045122822747,0.57723111392636817,15166
marginal-greedy-prefix,1147,1147,115.03963226331831038,14868,123538.42479777551488951,138406.42479777551488951,0.57764107054210989,15157
marginal-greedy-prefix,1148,1148,115.15072148765082716,14880,123606.70557357113284525,138486.70557357114739716,0.57797612343681681,15145
marginal-greedy-prefix,1149,1149,115.25107384733954063,14888,123671.14464582152140792,138559.14464582153595984,0.57827844887658553,15137
marginal-greedy-prefix,1150,1150,115.38097623569359484,14906,123746.89890445196942892,138652.89890445198398083,0.57866973353264317,15119
marginal-greedy-prefix,1151,1151,115.50046696891479314,14912,123827.13760839225142263,138739.13760839225142263,0.57902965192038425,15113
marginal-greedy-prefix,1152,1152,115.58312208154112000,14922,123876.65770106772833969,138798.65770106774289161,0.57927805982559577,15103
marginal-greedy-prefix,1153,1153,115.70716274623367781,14934,123953.93701729258464184,138887.93701729259919375,0.57965066824949485,15091
marginal-greedy-prefix,1154,1154,115.81879307366011744,14950,124018.28206485860573594,138968.28206485859118402,0.57998598938329760,15075
marginal-greedy-prefix,1155,1155,115.95972929196744872,14956,124113.70678504528768826,139069.70678504527313635,0.58040928681355541,15069
marginal-greedy-prefix,1156,1156,116.07238892008501807,14968,124182.76175957314262632,139150.76175957312807441,0.58074757083705675,15057
marginal-greedy-prefix,1157,1157,116.16259827883462208,14974,124241.66258925540023483,139215.66258925540023483,0.58101843532034581,15051
marginal-greedy-prefix,1158,1158,116.25397015784349719,14991,124290.39894938081852160,139281.39894938081852160,0.58129278690114761,15034
marginal-greedy-prefix,1159,1159,116.39220391746505356,14998,124382.70870261560776271,139380.70870261560776271,0.58170725748846053,15027
marginal-greedy-prefix,1160,1160,116.49513334331416559,15013,124441.64361848931002896,139454.64361848932458088,0.58201582585165701,15012
marginal-greedy-prefix,1161,1161,116.57620308767019424,15024,124488.83908022289688233,139512.83908022288233042,0.58225870539186320,15001
marginal-greedy-prefix,1162,1162,116.72830082548290420,15031,124590.88598543529224116,139621.88598543527768925,0.58271381411357337,14994
marginal-greedy-prefix,1163,1163,116.86028164486620540,15041,124675.47124645292933565,139716.47124645294388756,0.58310856696924163,14984
marginal-greedy-prefix,1164,1164,116.95476018912373206,15050,124734.12382820872880984,139784.12382820871425793,0.58339091592672276,14975
marginal-greedy-prefix,1165,1165,117.03065558246959199,15060,124778.43392908014357090,139838.43392908014357090,0.58361757986125073,14965
marginal-greedy-prefix,1166,1166,117.15137573451337971,15074,124850.76612842516624369,139924.76612842516624369,0.58397788845331777,14951
marginal-greedy-prefix,1167,1167,117.29271683193539388,15088,124937.79211395414313301,140025.79211395414313301,0.58439952175913290,14937
marginal-greedy-prefix,1168,1168,117.39288989966564714,15108,124989.25673438914236613,140097.25673438914236613,0.58469778031117825,14917
marginal-greedy-prefix,1169,1169,117.51523285066949143,15119,125065.52340519677090924,140184.52340519678546116,0.58506198893242989,14906
marginal-greedy-prefix,1170,1170,117.70848695942765971,15128,125194.30084458219062071,140322.30084458220517263,0.58563700492391602,14897
marginal-greedy-prefix,1171,1171,117.82488519862087628,15138,125267.28005154019047040,140405.28005154017591849,0.58598331975727702,14887
marginal-greedy-prefix,1172,1172,117.91894719836861327,15147,125325.25815896235872060,140472.25815896235872060,0.58626285378707921,14878
marginal-greedy-prefix,1173,1173,118.04044243293120076,15160,125398.67921190774359275,140558.67921190772904083,0.58662353321083915,14865
marginal-greedy-prefix,1174,1174,118.13664024760262805,15168,125459.06510627278476022,140627.06510627278476022,0.58690894265833216,14857
marginal-greedy-prefix,1175,1175,118.26731324023205616,15175,125544.95258458216267172,140719.95258458214811981,0.58729660979509246,14850
marginal-greedy-prefix,1176,1176,118.39448547298417225,15180,125630.34726473594491836,140810.34726473595947027,0.58767387320531095,14845
marginal-greedy-prefix,1177,1177,118.52508425429913075,15190,125713.11616926139686257,140903.11616926139686257,0.58806104547279336,14835
marginal-greedy-prefix,1178,1178,118.63845212652792327,15200,125783.55373627562948968,140983.55373627564404160,0.58839675273775449,14825
marginal-greedy-prefix,1179,1179,118.77913402136969978,15209,125874.27376632488449104,141083.27376632488449104,0.58881293562085624,14816
marginal-greedy-prefix,1180,1180,118.85848856469509371,15215,125924.46238192702003289,141139.46238192700548097,0.58904743956181205,14810
marginal-greedy-prefix,1181,1181,118.97007007350138963,15229,125989.42011386009107810,141218.42011386010563001,0.58937697071521089,14796
marginal-greedy-prefix,1182,1182,119.12049262511617087,15243,126081.84464303523418494,141324.84464303523418494,0.58982113491535171,14782
marginal-greedy-prefix,1183,1183,119.22315715494944754,15250,126147.45612243319919799,141397.45612243318464607,0.59012417989866339,14775
marginal-greedy-prefix,1184,1184,119.32417908784769622,15259,126209.86021358851576224,141468.86021358851576224,0.59042218583094819,14766
marginal-greedy-prefix,1185,1185,119.42206598524730055,15269,126268.90831862892082427,141537.90831862890627235,0.59071035902357782,14756
marginal-greedy-prefix,1186,1186,119.53074674838920544,15278,126336.54709347039170098,141614.54709347040625289,0.59103021197844718,14747
marginal-greedy-prefix,1187,1187,119.62463262402251019,15298,126382.71448233297269326,141680.71448233298724517,0.59130636246346557,14727
marginal-greedy-prefix,1188,1188,119.72101771677871795,15308,126440.63897188733972143,141748.63897188735427335,0.59158984623179156,14717
marginal-greedy-prefix,1189,1189,119.87667926418193076,15313,126545.28310579826938920,141858.28310579826938920,0.59204744749548655,14712
marginal-greedy-prefix,1190,1190,120.00129691135559540,15322,126623.88453046641370747,141945.88453046639915556,0.59241305321646553,14703
marginal-greedy-prefix,1191,1191,120.12153680512081166,15334,126696.40427957006613724,142030.40427957006613724,0.59276579752313718,14691
marginal-greedy-prefix,1192,1192,120.25534047831858686,15340,126784.39455531322164461,142124.39455531322164461,0.59315806719978081,14685
marginal-greedy-prefix,1193,1193,120.39179573363968245,15349,126871.18945177522255108,142220.18945177522255108,0.59355786848520253,14676
marginal-greedy-prefix,1194,1194,120.53259469992211450,15361,126957.79868764123239089,142318.79868764121783897,0.59396941545387982,14664
marginal-greedy-prefix,1195,1195,120.67963447542733491,15370,127051.70903760902001522,142421.70903760902001522,0.59439891317995808,14655
marginal-greedy-prefix,1196,1196,120.76684275698455906,15373,127109.69061343841894995,142482.69061343843350187,0.59465342060471749,14652
marginal-greedy-prefix,1197,1197,120.85642207480903210,15385,127160.30594664988166187,142545.30594664986710995,0.59491474653782683,14640
marginal-greedy-prefix,1198,1198,120.94086726395177323,15399,127205.31554598860384431,142604.31554598861839622,0.59516102389224945,14626
marginal-greedy-prefix,1199,1199,121.04968154214564890,15410,127270.33951343497028574,142680.33951343497028574,0.59547831094020798,14615
marginal-greedy-prefix,1200,1200,121.12617964658143421,15425,127308.67448590803542174,142733.67448590803542174,0.59570090516328456,14600
marginal-greedy-prefix,1201,1201,121.22317072238239177,15434,127367.29469832961331122,142801.29469832961331122,0.59598311902691525,14591
marginal-greedy-prefix,1202,1202,121.33343171390809800,15444,127434.08029948020703159,142878.08029948020703159,0.59630358476335521,14581
marginal-greedy-prefix,1203,1203,121.48599203597201779,15452,127532.31696239263692405,142984.31696239265147597,0.59674696490112866,14573
marginal-greedy-prefix,1204,1204,121.62545214771976987,15462,127619.30283124699781183,143081.30283124698325992,0.59715173672580613,14563
marginal-greedy-prefix,1205,1205,121.73408164499376483,15473,127683.77823134955542628,143156.77823134954087436,0.59746673432059649,14552
marginal-greedy-prefix,1206,1206,121.84591541380835622,15483,127751.43721181729051750,143234.43721181730506942,0.59779084511733260,14542
marginal-greedy-prefix,1207,1207,121.94264688538133612,15492,127809.58688956942933146,143301.58688956941477954,0.59807109519820822,14533
marginal-greedy-prefix,1208,1208,122.06509770031577489,15500,127886.52060001969221048,143386.52060001969221048,0.59842556717811302,14525
marginal-greedy-prefix,1209,1209,122.15513236028861854,15506,127942.92753541868296452,143448.92753541868296452,0.59868602336015664,14519
marginal-greedy-prefix,1210,1210,122.28257531663088287,15519,128018.20258916934835725,143537.20258916934835725,0.59905444048114787,14506
marginal-greedy-prefix,1211,1211,122.40565207109024470,15532,128090.36889341048663482,143622.36889341048663482,0.59940988319435895,14493
marginal-greedy-prefix,1212,1212,122.50577492875633823,15543,128148.57940882541879546,143691.57940882543334737,0.59969873420886555,14482
marginal-greedy-prefix,1213,1213,122.64826200305624582,15552,128237.82391368005482946,143789.82391368004027754,0.60010875896777405,14473
marginal-greedy-prefix,1214,1214,122.76815472871656709,15563,128309.46898263788898475,143872.46898263788898475,0.60045367927170923,14462
marginal-greedy-prefix,1215,1215,122.90483753434305925,15580,128386.65547847084235400,143966.65547847084235400,0.60084676787552982,14445
marginal-greedy-prefix,1216,1216,123.02133021235751187,15593,128453.91210115172725637,144046.91210115171270445,0.60118171996688841,14432
marginal-greedy-prefix,1217,1217,123.13558246188061673,15605,128520.62411090616660658,144125.62411090615205467,0.60151022559547829,14420
marginal-greedy-prefix,1218,1218,123.25208689795692862,15617,128588.82539059486589395,144205.82539059486589395,0.60184494671211664,14408
marginal-greedy-prefix,1219,1219,123.33783289055449472,15632,128632.76623116571863648,144264.76623116573318839,0.60209093710089923,14393
marginal-greedy-prefix,1220,1220,123.46309593038461117,15649,128701.83991905070433859,144350.83991905068978667,0.60245016679191987,14376
marginal-greedy-prefix,1221,1221,123.59975379749178614,15660,128784.71015948201238643,144444.71015948202693835,0.60284193549957943,14365
marginal-greedy-prefix,1222,1222,123.68966355667703283,15668,128838.39894495082262438,144506.39894495083717629,0.60309939447325567,14357
marginal-greedy-prefix,1223,1223,123.80578356564404885,15681,128904.98371130363375414,144585.98371130361920223,0.60343154256321641,14344
marginal-greedy-prefix,1224,1224,123.89756510933560207,15693,128955.85775092674884945,144648.85775092674884945,0.60369394821100530,14332
marginal-greedy-prefix,1225,1225,123.97815318855234068,15700,129004.02266090390912723,144704.02266090392367914,0.60392417970280299,14325
marginal-greedy-prefix,1226,1226,124.09407634068716675,15709,129074.32801891803683247,144783.32801891805138439,0.60425516167831417,14316
marginal-greedy-prefix,1227,1227,124.19640265681260871,15721,129132.29080749447166454,144853.29080749448621646,0.60454715231495149,14304
marginal-greedy-prefix,1228,1228,124.30632571726982860,15729,129199.41771049663657323,144928.41771049663657323,0.60486069545241850,14296
marginal-greedy-prefix,1229,1229,124.43383950493065981,15735,129280.52525974180025514,145015.52525974181480706,0.60522423997769470,14290
marginal-greedy-prefix,1230,1230,124.51967970833931076,15746,129328.12968566657218616,145074.12968566658673808,0.60546882633543886,14279
marginal-greedy-prefix,1231,1231,124.65400815581205052,15757,129408.78713858152332250,145165.78713858150877059,0.60585135994471528,14268
marginal-greedy-prefix,1232,1232,124.78762670963976689,15767,129489.89050000520364847,145256.89050000521820039,0.60623158104572028,14258
marginal-greedy-prefix,1233,1233,124.87254797103912551,15780,129534.74859507271321490,145314.74859507271321490,0.60647305258162010,14245
marginal-greedy-prefix,1234,1234,124.96432789360090965,15794,129583.27319907721539494,145377.27319907722994685,0.60673399985516729,14231
marginal-greedy-prefix,1235,1235,125.12603667369700133,15807,129680.34232283143501263,145487.34232283144956455,0.60719337481967428,14218
marginal-greedy-prefix,1236,1236,125.25713712441068992,15816,129760.55622691640746780,145576.55622691640746780,0.60756571024512995,14209
marginal-greedy-prefix,1237,1237,125.36818111811740550,15827,129825.11722693094634451,145652.11722693094634451,0.60788106509230122,14198
marginal-greedy-prefix,1238,1238,125.49107262590624146,15841,129894.72149272236856632,145735.72149272236856632,0.60822998861708855,14184
marginal-greedy-prefix,1239,1239,125.61876888395352125,15854,129968.47731868269329425,145822.47731868270784616,0.60859206522051723,14171
marginal-greedy-prefix,1240,1240,125.75866329284366429,15864,130053.44053870250354521,145917.44053870250354521,0.60898839549315098,14161
marginal-greedy-prefix,1241,1241,125.86684987671918634,15871,130119.83660198307188693,145990.83660198305733502,0.60929471494782150,14154
marginal-greedy-prefix,1242,1242,125.98897400326882234,15878,130195.52494300401303917,146073.52494300401303917,0.60963981584829263,14147
marginal-greedy-prefix,1243,1243,126.09339340816148933,15887,130257.20353761066508014,146144.20353761065052822,0.60993479391099914,14138
marginal-greedy-prefix,1244,1244,126.22682618645117714,15896,130338.51777743655839004,146234.51777743655839004,0.61031172160243008,14129
marginal-greedy-prefix,1245,1245,126.30778938647765131,15908,130381.31528375940979458,146289.31528375940979458,0.61054041973014794,14117
marginal-greedy-prefix,1246,1246,126.41535831035304227,15916,130446.08937546139350161,146362.08937546139350161,0.61084414337809190,14109
marginal-greedy-prefix,1247,1247,126.50477960996414595,15928,130494.52793680812465027,146422.52793680812465027,0.61109638452462367,14097
marginal-greedy-prefix,1248,1248,126.61228601949596850,15934,130561.17058189766248688,146495.17058189766248688,0.61139955957836734,14091
marginal-greedy-prefix,1249,1249,126.73952834767027298,15940,130641.09304945822805166,146581.09304945822805166,0.61175815814933554,14085
marginal-greedy-prefix,1250,1250,126.84614260119016649,15950,130703.04898159675940406,146653.04898159677395597,0.61205846719736634,14075
marginal-greedy-prefix,1251,1251,127.01135790613170684,15959,130805.48522084335854743,146764.48522084334399551,0.61252354783671981,14066
marginal-greedy-prefix,1252,1252,127.13211306322892824,15971,130874.86781173211056739,146845.86781173211056739,0.61286319917149823,14054
marginal-greedy-prefix,1253,1253,127.23260649575777848,15979,130934.55838954108185135,146913.55838954108185135,0.61314570670601709,14046
marginal-greedy-prefix,1254,1254,127.34574362412240589,15988,131001.75005861866520718,146989.75005861866520718,0.61346369365898312,14037
marginal-greedy-prefix,1255,1255,127.45499460377493506,16003,131060.24083403074473608,147063.24083403073018417,0.61377040839600505,14022
marginal-greedy-prefix,1256,1256,127.53893817307664449,16013,131106.68122219480574131,147119.68122219480574131,0.61400596311312561,14012
marginal-greedy-prefix,1257,1257,127.67346118008302369,16024,131186.06202782498439774,147210.06202782498439774,0.61438316861783360,14001
marginal-greedy-prefix,1258,1258,127.77527797059883596,16036,131242.37108310422627255,147278.37108310422627255,0.61466825737637121,13989
marginal-greedy-prefix,1259,1259,127.90218475058293279,16052,131311.46030819849693216,147363.46030819849693216,0.61502337839872878,13973
marginal-greedy-prefix,1260,1260,127.97965014293438912,16065,131350.30025372566888109,147415.30025372566888109,0.61523973310679181,13960
marginal-greedy-prefix,1261,1261,128.08712672521033937,16079,131408.19019917349214666,147487.19019917349214666,0.61553976675848365,13946
marginal-greedy-prefix,1262,1262,128.27256161643097698,16088,131523.21849111773190089,147611.21849111773190089,0.61605740049868651,13937
marginal-greedy-prefix,1263,1263,128.41095765228237724,16096,131607.57164886512327939,147703.57164886512327939,0.61644283764141372,13929
marginal-greedy-prefix,1264,1264,128.51415831412634816,16104,131668.40619688259903342,147772.40619688259903342,0.61673011955094359,13921
marginal-greedy-prefix,1265,1265,128.63104102758330782,16115,131735.36611109421937726,147850.36611109421937726,0.61705548629869655,13910
marginal-greedy-prefix,1266,1266,128.73992361460889811,16123,131799.93973037216346711,147922.93973037216346711,0.61735837327228960,13902
marginal-greedy-prefix,1267,1267,128.87136815473559182,16132,131878.44355900879600085,148010.44355900879600085,0.61772357167492187,13893
marginal-greedy-prefix,1268,1268,129.02255556044750051,16147,131964.02618282850016840,148111.02618282850016840,0.61814335460469583,13878
marginal-greedy-prefix,1269,1269,129.13992873349235424,16154,132035.07076476325164549,148189.07076476325164549,0.61846907471432711,13871
marginal-greedy-prefix,1270,1270,129.24943274332179044,16167,132094.81606153506436385,148261.81606153506436385,0.61877267818624371,13858
marginal-greedy-prefix,1271,1271,129.39429801996189440,16178,132180.04262923882924952,148358.04262923882924952,0.61917428105738359,13847
marginal-greedy-prefix,1272,1272,129.49564436067211659,16187,132238.32656470403890125,148425.32656470403890125,0.61945509146462585,13838
marginal-greedy-prefix,1273,1273,129.64150237161726409,16194,132328.04810813299263828,148522.04810813299263828,0.61985876012359475,13831
marginal-greedy-prefix,1274,1274,129.72397520023767470,16208,132368.70271883186069317,148576.70271883186069317,0.62008686187450901,13817
marginal-greedy-prefix,1275,1275,129.88970836498552330,16216,132470.32742260993109085,148686.32742260993109085,0.62054438204628393,13809
marginal-greedy-prefix,1276,1276,130.05687520062801354,16223,132573.83941862703068182,148796.83941862703068182,0.62100560534412086,13802
marginal-greedy-prefix,1277,1277,130.19043724206844104,16231,132654.11287445292691700,148885.11287445292691700,0.62137401579615170,13794
marginal-greedy-prefix,1278,1278,130.33880553160901172,16246,132737.04526364640332758,148983.04526364640332758,0.62178273793616168,13779
marginal-greedy-prefix,1279,1279,130.45195535685027721,16255,132802.57087025360669941,149057.57087025360669941,0.62209377155505818,13770
marginal-greedy-prefix,1280,1280,130.56162565554063804,16263,132866.78859471104806289,149129.78859471104806289,0.62239517319684368,13762
marginal-greedy-prefix,1281,1281,130.64487288820524213,16272,132912.59787385404342785,149184.59787385404342785,0.62262392045858428,13753
marginal-greedy-prefix,1282,1282,130.73204692344512523,16283,132958.95936775658628903,149241.95936775658628903,0.62286331942286055,13742
marginal-greedy-prefix,1283,1283,130.83517026780498327,16294,133015.81366190526750870,149309.81366190526750870,0.62314651022971934,13731
marginal-greedy-prefix,1284,1284,130.98975385251452508,16302,133109.50848375225905329,149411.50848375225905329,0.62357093493287974,13723
marginal-greedy-prefix,1285,1285,131.15801455046272395,16308,133214.07282584131462499,149522.07282584131462499,0.62403237669775025,13717
marginal-greedy-prefix,1286,1286,131.25039230349602803,16318,133264.75973722373601049,149582.75973722373601049,0.62428565433648742,13707
marginal-greedy-prefix,1287,1287,131.43170438933898936,16326,133375.69655763072660193,149701.69655763072660193,0.62478203875193017,13699
marginal-greedy-prefix,1288,1288,131.53790882058598299,16337,133434.29747060989029706,149771.29747060989029706,0.62507251909590800,13688
marginal-greedy-prefix,1289,1289,131.63676190668638810,16345,133490.97790686631924473,149835.97790686631924473,0.62534246376427782,13680
marginal-greedy-prefix,1290,1290,131.75417549808332751,16353,133559.79481245286297053,149912.79481245286297053,0.62566306015020123,13672
marginal-greedy-prefix,1291,1291,131.86790259727163743,16360,133627.09278817079029977,149987.09278817079029977,0.62597314374852786,13665
marginal-greedy-prefix,1292,1292,131.95320158365558427,16367,133675.81723558658268303,150042.81723558658268303,0.62620571047733153,13658
marginal-greedy-prefix,1293,1293,132.07097663214423733,16383,133736.59961470653070137,150119.59961470653070137,0.62652616276658335,13642
marginal-greedy-prefix,1294,1294,132.15840722303809684,16395,133781.55181596527108923,150176.55181596527108923,0.62676385354252018,13630
marginal-greedy-prefix,1295,1295,132.26523595178576898,16404,133842.11565815057838336,150246.11565815057838336,0.62705417917104256,13621
marginal-greedy-prefix,1296,1296,132.38238254051208287,16414,133908.37946339757763781,150322.37946339757763781,0.62737246718527928,13611
marginal-greedy-prefix,1297,1297,132.50874384678996876,16424,133980.56773794395849109,150404.56773794395849109,0.62771548105161068,13601
marginal-greedy-prefix,1298,1298,132.61724056792036208,16440,134035.05004196264781058,150475.05004196264781058,0.62800963989291525,13585
marginal-greedy-prefix,1299,1299,132.73328115236265035,16454,134096.37855909025529400,150550.37855909025529400,0.62832402446963931,13571
marginal-greedy-prefix,1300,1300,132.86558353549744993,16465,134171.22350275461212732,150636.22350275461212732,0.62868229949358678,13560
marginal-greedy-prefix,1301,1301,132.97334141551405651,16470,134236.13252275396371260,150706.13252275396371260,0.62897406572634640,13555
marginal-greedy-prefix,1302,1302,133.04931508994809519,16480,134275.36430062452564016,150755.36430062452564016,0.62917953521170733,13545
marginal-greedy-prefix,1303,1303,133.16734373981432782,16489,134342.83959792368113995,150831.83959792368113995,0.62949870589086077,13536
marginal-greedy-prefix,1304,1304,133.28469994888479278,16498,134409.75489562941947952,150907.75489562941947952,0.62981553940419910,13527
marginal-greedy-prefix,1305,1305,133.39567567057480346,16506,134473.49808167983428575,150979.49808167983428575,0.63011496055357719,13519
marginal-greedy-prefix,1306,1306,133.53633491511556031,16515,134555.30150015847175382,151070.30150015847175382,0.63049392983867736,13510
marginal-greedy-prefix,1307,1307,133.66880182898808016,16528,134627.73963914372143336,151155.73963914372143336,0.63085050705783952,13497
marginal-greedy-prefix,1308,1308,133.80331318819213493,16538,134704.47531265945872292,151242.47531265945872292,0.63121249955477032,13487
marginal-greedy-prefix,1309,1309,133.89879649213813195,16545,134758.97598797013051808,151303.97598797013051808,0.63146917344817832,13480
marginal-greedy-prefix,1310,1310,134.00468881833330670,16555,134817.09873551176860929,151372.09873551176860929,0.63175348464887371,13470
marginal-greedy-prefix,1311,1311,134.12074481586239472,16572,134874.74409288071910851,151446.74409288071910851,0.63206501804918080,13453
marginal-greedy-prefix,1312,1312,134.24927304610093870,16581,134948.31524396745953709,151529.31524396745953709,0.63240962985588944,13444
marginal-greedy-prefix,1313,1313,134.33297281817513635,16588,134995.03173501070705242,151583.03173501070705242,0.63263381635183658,13437
marginal-greedy-prefix,1314,1314,134.45779297743544589,16594,135069.11873683484736830,151663.11873683484736830,0.63296806052827415,13431
marginal-greedy-prefix,1315,1315,134.58224059858136457,16601,135141.87636346745421179,151742.87636346745421179,0.63330093005293153,13424
marginal-greedy-prefix,1316,1316,134.70808024620751553,16616,135207.48872755895718001,151823.48872755895718001,0.63363736683583938,13409
marginal-greedy-prefix,1317,1317,134.84004324257097096,16628,135279.98325071623548865,151907.98325071623548865,0.63399000586168541,13397
marginal-greedy-prefix,1318,1318,134.95703614854178909,16636,135346.81872040315647610,151982.81872040315647610,0.63430233269830183,13389
marginal-greedy-prefix,1319,1319,135.06588279792367757,16648,135404.43371553110773675,152052.43371553110773675,0.63459287181431645,13377
marginal-greedy-prefix,1320,1320,135.23979557483869485,16656,135507.63966427344712429,152163.63966427344712429,0.63505699133316129,13369
marginal-greedy-prefix,1321,1321,135.36178944014721992,16664,135577.41893572462140583,152241.41893572462140583,0.63538160416593037,13361
marginal-greedy-prefix,1322,1322,135.49411269404762947,16672,135653.75763131058192812,152325.75763131058192812,0.63573359284331710,13353
marginal-greedy-prefix,1323,1323,135.60644656456639723,16687,135710.31011470098746940,152397.31011470098746940,0.63603221809258548,13338
marginal-greedy-prefix,1324,1324,135.69777401495340996,16696,135759.48105758251040243,152455.48105758251040243,0.63627499530303377,13329
marginal-greedy-prefix,1325,1325,135.77712911748648139,16701,135804.98497057010536082,152505.98497057010536082,0.63648577406137063,13324
