seed,sample,operating_cost,d1_axis1_train,d1_axis2_train,d1_axis1_holdout,d1_axis2_holdout,d1_axis1_hourly,d1_axis2_hourly,d1_axis1_half_hour,d1_axis2_half_hour,d2_axis1_train,d2_axis2_train,d2_axis1_holdout,d2_axis2_holdout,d2_axis1_hourly,d2_axis2_hourly,d2_axis1_half_hour,d2_axis2_half_hour,d3_axis1_train,d3_axis2_train,d3_axis1_holdout,d3_axis2_holdout
42,18,71.82135883025537737,0.25156160272206646,0.09575960417801443,0.25045555114837914,0.08952004138552379,0.25173976279187449,0.09431912168623469,0.25164864948508175,0.09403203470978953,0.31922863264855811,0.09575960417801443,0.31592855364471434,0.08952004138552379,0.31922863264855811,0.09431912168623469,0.31918153211130451,0.09403203470978953,0.65000000000000024,0.25156160272206646,0.65000000000000024,0.25045555114837914
42,19,85.19257530674229884,0.17471309128023724,0.11978571188800426,1.00000000000000000,0.04428756387790789,0.17515131042389748,0.11715963267707008,0.17507418284453680,0.11689325200856926,0.31847319476342456,0.11978571188800426,0.30802756539592641,0.04428756387790789,0.31847319476342456,0.11715963267707008,0.31842615262227592,0.11689325200856926,0.65000000000000024,0.17471309128023724,0.65000000000000024,1.00000000000000000
42,26,71.82135885888791904,0.25156160263645588,0.09575960255813082,0.25045555106125150,0.08952004093378137,0.25173976272464993,0.09431912517772534,0.25164864948527199,0.09403203743301614,0.31922863176152350,0.09575960255813082,0.31592855532678171,0.08952004093378137,0.31922863176152350,0.09431912517772534,0.31918153207688621,0.09403203743301614,0.65000000000000024,0.25156160263645588,0.65000000000000024,0.25045555106125150
42,27,71.82135887038144517,0.25156160279675682,0.09575960156677822,0.25045555094457744,0.08952003762242559,0.25173976290066935,0.09431912097178774,0.25164864938447268,0.09403203849125889,0.31922863301560961,0.09575960156677822,0.31592855431793249,0.08952003762242559,0.31922863301560961,0.09431912097178774,0.31918153116476083,0.09403203849125889,0.65000000000000024,0.25156160279675682,0.65000000000000024,0.25045555094457744
42,28,71.82135886788682910,0.25156160266882976,0.09575960432309355,0.25045555089349858,0.08952004197874519,0.25173976280799831,0.09431911909460444,0.25164864963736477,0.09403203836602676,0.31922863429319909,0.09575960432309355,0.31592855402347114,0.08952004197874519,0.31922863429319909,0.09431911909460444,0.31918153215331690,0.09403203836602676,0.65000000000000024,0.25156160266882976,0.65000000000000024,0.25045555089349858
42,29,76.15424425061931402,0.25675640484955214,0.09891351123740066,0.25045555106580003,0.08952003555425618,0.25173976289097189,0.09431912205015684,0.25164864940061932,0.09403203761912193,0.31922863223875547,0.09891351123740066,0.31592855465148695,0.08952003555425618,0.31922863223875547,0.09431912205015684,0.31918153143304062,0.09403203761912193,0.65000000000000024,0.25675640484955214,0.65000000000000024,0.25045555106580003
42,30,71.82135884222969935,0.25156160279020107,0.09575960206315820,0.25045555113706691,0.08952003930437906,0.25173976290423683,0.09431911683818946,0.25164864942022214,0.09403203493744912,0.31922863274206725,0.09575960206315820,0.31592855493004135,0.08952003930437906,0.31922863274206725,0.09431911683818946,0.31918153224777351,0.09403203493744912,0.65000000000000024,0.25156160279020107,0.65000000000000024,0.25045555113706691
42,39,71.82135883162276002,0.25156160277416084,0.09575960346872196,0.25045555108533363,0.08952003278297045,0.25173976296916234,0.09431911929947634,0.25164864942425291,0.09403203697506801,0.31922863316755778,0.09575960346872196,0.31592855523061880,0.08952003278297045,0.31922863316755778,0.09431911929947634,0.31918153107167785,0.09403203697506801,0.65000000000000024,0.25156160277416084,0.65000000000000024,0.25045555108533363
42,40,72.37443344305495430,0.25503806696753384,0.09701656084442968,0.25045555100791539,0.08952003570306884,0.25173976283298133,0.09431912227018595,0.25164864943879323,0.09403203321511440,0.31922863166206611,0.09701656084442968,0.31592855400936676,0.08952003570306884,0.31922863166206611,0.09431912227018595,0.31918153214417361,0.09403203321511440,0.65000000000000024,0.25503806696753384,0.65000000000000024,0.25045555100791539
42,41,71.82135881811088041,0.25156160273736755,0.09575960472182804,0.25045555113723528,0.08952003711611860,0.25173976287433036,0.09431912507251461,0.25164864936559433,0.09403203297739123,0.31922863184445832,0.09575960472182804,0.31592855411684334,0.08952003711611860,0.31922863184445832,0.09431912507251461,0.31918153198948346,0.09403203297739123,0.65000000000000024,0.25156160273736755,0.65000000000000024,0.25045555113723528
42,43,71.82135884713193263,0.25156160271766265,0.09575960427392678,0.25045555116252810,0.08952003985358752,0.25173976287543792,0.09431912452687603,0.25164864948251664,0.09403203534615145,0.31922863217056519,0.09575960427392678,0.31592855509603146,0.08952003985358752,0.31922863217056519,0.09431912452687603,0.31918153236808022,0.09403203534615145,0.65000000000000024,0.25156160271766265,0.65000000000000024,0.25045555116252810
42,52,71.82135884627838607,0.25156160273421097,0.09575960341086774,0.25045555117879315,0.08952003745430621,0.25173976274003157,0.09431912181094700,0.25164864957174760,0.09403203374233859,0.31922863219367575,0.09575960341086774,0.31592855583858137,0.08952003745430621,0.31922863219367575,0.09431912181094700,0.31918153261100946,0.09403203374233859,0.65000000000000024,0.25156160273421097,0.65000000000000024,0.25045555117879315
42,53,72.39453151078443227,0.25327864329514732,0.09641771228457487,0.25045555108349848,0.08952003261140888,0.25173976304026735,0.09431912394018223,0.25164864944093074,0.09403203633332780,0.31922863261923673,0.09641771228457487,0.31592855263494002,0.08952003261140888,0.31922863261923673,0.09431912394018223,0.31918153107264324,0.09403203633332780,0.65000000000000024,0.25327864329514732,0.65000000000000024,0.25045555108349848
42,54,76.17358580228236065,0.25498552778742856,0.09897511222066920,0.25045555102713146,0.08952004091577614,0.25173976275313997,0.09431911913582132,0.25164864946344495,0.09403203698573637,0.31922863281828939,0.09897511222066920,0.31592855466478725,0.08952004091577614,0.31922863281828939,0.09431911913582132,0.31918153200761723,0.09403203698573637,0.65000000000000024,0.25498552778742856,0.65000000000000024,0.25045555102713146
42,56,71.82135891192456256,0.25156160278204809,0.09575960479994995,0.25045555112030116,0.08952004203956106,0.25173976276180071,0.09431912677384686,0.25164864949820653,0.09403203442336110,0.31922863272511315,0.09575960479994995,0.31592855422292848,0.08952004203956106,0.31922863272511315,0.09431912677384686,0.31918153240968417,0.09403203442336110,0.65000000000000024,0.25156160278204809,0.65000000000000024,0.25045555112030116
42,57,70.74323524912165340,0.18187697451932394,0.10527545925185344,1.00000000000000000,0.04428756252844024,0.18211844671165950,0.10288674895509724,0.18204970110120164,0.10263647911242273,0.31268399704735317,0.10527545925185344,0.30802756560532024,0.04428756252844024,0.31268399704735317,0.10288674895509724,0.31264078633974551,0.10263647911242273,0.64583333333333359,0.18187697451932394,0.64583333333333359,1.00000000000000000
42,59,86.46551622738734011,0.24276865279169182,0.10903578686692024,0.24215384301867079,0.08766284220314750,0.24316753664971069,0.10805850083458934,0.24307267428844007,0.10774517219996575,0.32221191610656069,0.10903578686692024,0.31886520485378556,0.08766284220314750,0.32221191610656069,0.10805850083458934,0.32216021061465322,0.10774517219996575,0.65416666666666690,0.24276865279169182,0.65416666666666690,0.24215384301867079
42,61,85.25893406209226555,0.29226883292044303,0.15131927881996612,0.28877516505924955,0.14746130774884877,0.28986886687458596,0.15206439695134324,0.28982160591909628,0.15174389447312389,0.31955869745781912,0.15131927881996612,0.31327794702156980,0.14746130774884877,0.31955869745781912,0.15206439695134324,0.32039264100021952,0.15174389447312389,0.62083333333333357,0.29226883292044303,0.62083333333333357,0.28877516505924955
42,64,86.63850116933195977,0.20955825844499146,0.22468130559153032,0.20996887727202770,0.21176525706430738,0.20987156984094182,0.22600014967131088,0.20983648251256962,0.22567081134927217,0.31901633431939880,0.22468130559153032,0.31515961244748736,0.21176525706430738,0.31901633431939880,0.22600014967131088,0.32043563372812406,0.22567081134927217,0.59583333333333355,0.20955825844499146,0.59583333333333355,0.20996887727202770
42,65,71.82135884016757643,0.25156160276212963,0.09575960296820375,0.25045555102303024,0.08952003454732112,0.25173976295213563,0.09431912722308951,0.25164864936277936,0.09403203396602285,0.31922863264590129,0.09575960296820375,0.31592855407820475,0.08952003454732112,0.31922863264590129,0.09431912722308951,0.31918153134034744,0.09403203396602285,0.65000000000000024,0.25156160276212963,0.65000000000000024,0.25045555102303024
42,67,71.82135885013198617,0.25156160273648775,0.09575960255684830,0.25045555100372408,0.08952003657955381,0.25173976291290440,0.09431911945731801,0.25164864939850817,0.09403203402038418,0.31922863247302802,0.09575960255684830,0.31592855460620339,0.08952003657955381,0.31922863247302802,0.09431911945731801,0.31918153188887360,0.09403203402038418,0.65000000000000024,0.25156160273648775,0.65000000000000024,0.25045555100372408
42,68,72.37443346872713335,0.25503806682508257,0.09701656190346519,0.25045555114342977,0.08952003911751698,0.25173976257370478,0.09431911976995326,0.25164864936765968,0.09403203437865293,0.31922863108066013,0.09701656190346519,0.31592855503164863,0.08952003911751698,0.31922863108066013,0.09431911976995326,0.31918153071709243,0.09403203437865293,0.65000000000000024,0.25503806682508257,0.65000000000000024,0.25045555114342977
42,69,72.38442068896290493,0.25329226304438601,0.09610800102505677,0.25045555093700944,0.08952003489514881,0.25173976290657452,0.09431912322826770,0.25164864941337201,0.09403203559679607,0.31922863344037322,0.09610800102505677,0.31592855342664827,0.08952003489514881,0.31922863344037322,0.09431912322826770,0.31918153138274719,0.09403203559679607,0.65000000000000024,0.25329226304438601,0.65000000000000024,0.25045555093700944
42,70,69.14606827878637318,0.27427389723159584,0.10657824224728248,0.27302308953242937,0.09492697078176142,0.27445441193429426,0.10481501702172731,0.27434842690347111,0.10456337033199097,0.31503911935800860,0.10657824224728248,0.31079809980382317,0.09492697078176142,0.31503911935800860,0.10481501702172731,0.31562947156370924,0.10456337033199097,0.64583333333333359,0.27427389723159584,0.64583333333333359,0.27302308953242937
42,78,71.82135887322588985,0.25156160273830530,0.09575960217916263,0.25045555090706123,0.08952004132510354,0.25173976275457588,0.09431911959294996,0.25164864950268068,0.09403203512111784,0.31922863284928915,0.09575960217916263,0.31592855387090113,0.08952004132510354,0.31922863284928915,0.09431911959294996,0.31918153194024934,0.09403203512111784,0.65000000000000024,0.25156160273830530,0.65000000000000024,0.25045555090706123
42,79,71.82135886307887063,0.25156160271895422,0.09575960195542910,0.25045555084965065,0.08952004044894919,0.25173976294826089,0.09431911884010764,0.25164864939074311,0.09403203659843314,0.31922863253274136,0.09575960195542910,0.31592855249479951,0.08952004044894919,0.31922863253274136,0.09431911884010764,0.31918153180152653,0.09403203659843314,0.65000000000000024,0.25156160271895422,0.65000000000000024,0.25045555084965065
42,80,72.38442073199004767,0.25329226289789192,0.09610799913698960,0.25045555103103651,0.08952003922214809,0.25173976277826449,0.09431912431257368,0.25164864959546368,0.09403203570780090,0.31922863222808801,0.09610799913698960,0.31592855447019602,0.08952003922214809,0.31922863222808801,0.09431912431257368,0.31918153262999283,0.09403203570780090,0.65000000000000024,0.25329226289789192,0.65000000000000024,0.25045555103103651
42,81,71.82135886867524732,0.25156160266976102,0.09575960158555503,0.25045555137273212,0.08952004357198422,0.25173976284752042,0.09431912169378458,0.25164864947897392,0.09403203417025312,0.31922863206515784,0.09575960158555503,0.31592855615546883,0.08952004357198422,0.31922863206515784,0.09431912169378458,0.31918153117234838,0.09403203417025312,0.65000000000000024,0.25156160266976102,0.65000000000000024,0.25045555137273212
42,82,72.38442074961739081,0.25329226291380402,0.09610800019783639,0.25045555118662644,0.08952003521847063,0.25173976285924837,0.09431912257753816,0.25164864947263854,0.09403203560711382,0.31922863224238063,0.09610800019783639,0.31592855272892978,0.08952003521847063,0.31922863224238063,0.09431912257753816,0.31918153063588373,0.09403203560711382,0.65000000000000024,0.25329226291380402,0.65000000000000024,0.25045555118662644
42,83,67.22435614166468554,0.27332656986945242,0.13105035739878276,0.27254072521605016,0.11410742418875046,0.27380724179266008,0.13171781671625835,0.27371782003282857,0.13144682754111714,0.31417076118001658,0.13105035739878276,0.31164011248184381,0.11410742418875046,0.31417076118001658,0.13171781671625835,0.31416792059684057,0.13144682754111714,0.64583333333333359,0.27332656986945242,0.64583333333333359,0.27254072521605016
42,91,71.82135885781212892,0.25156160271038008,0.09575960366908559,0.25045555119700369,0.08952003285391830,0.25173976279441868,0.09431912289359985,0.25164864946276255,0.09403203542194565,0.31922863240513477,0.09575960366908559,0.31592855306742956,0.08952003285391830,0.31922863240513477,0.09431912289359985,0.31918153144759842,0.09403203542194565,0.65000000000000024,0.25156160271038008,0.65000000000000024,0.25045555119700369
42,92,72.38947151760554277,0.25328545908240524,0.09621843725470426,0.25045555088417437,0.08952003356390015,0.25173976302316270,0.09431911839165334,0.25164864937912584,0.09403203444318302,0.31922863266316370,0.09621843725470426,0.31592855399569331,0.08952003356390015,0.31922863266316370,0.09431911839165334,0.31918153073263467,0.09403203444318302,0.65000000000000024,0.25328545908240524,0.65000000000000024,0.25045555088417437
42,93,72.37443344680740154,0.25503806700151543,0.09701656289215342,0.25045555096172162,0.08952004253953549,0.25173976295549405,0.09431912309867101,0.25164864941603654,0.09403203628735073,0.31922863405098589,0.09701656289215342,0.31592855504916506,0.08952004253953549,0.31922863405098589,0.09431912309867101,0.31918153161056501,0.09403203628735073,0.65000000000000024,0.25503806700151543,0.65000000000000024,0.25045555096172162
42,95,72.38947152872950142,0.25328545906841626,0.09621843743588844,0.25045555089305060,0.08952003802176038,0.25173976293398942,0.09431912052162546,0.25164864936983977,0.09403203616909701,0.31922863432318094,0.09621843743588844,0.31592855382426904,0.08952003802176038,0.31922863432318094,0.09431912052162546,0.31918153078635525,0.09403203616909701,0.65000000000000024,0.25328545906841626,0.65000000000000024,0.25045555089305060
42,96,71.82135883699547207,0.25156160269462674,0.09575960373838492,0.25045555117869656,0.08952003989303321,0.25173976287785021,0.09431911949337035,0.25164864944643750,0.09403203530320418,0.31922863267375695,0.09575960373838492,0.31592855455442731,0.08952003989303321,0.31922863267375695,0.09431911949337035,0.31918153097218671,0.09403203530320418,0.65000000000000024,0.25156160269462674,0.65000000000000024,0.25045555117869656
42,97,85.90436123379322453,0.27935603450728264,0.10910976726714777,0.27698464222645530,0.10278921636675460,0.27850825547001251,0.10678413841480346,0.27847379363375580,0.10649083458029862,0.32178157609834346,0.10910976726714777,0.31850006242282869,0.10278921636675460,0.32178157609834346,0.10678413841480346,0.32173475765372755,0.10649083458029862,0.65416666666666690,0.27935603450728264,0.65416666666666690,0.27698464222645530
