niche_id,grid_x,grid_y,quality_train,descriptor_apex_height_train,descriptor_release_time_train,visit_count,decision_arm_length,decision_counterweight_mass,decision_projectile_mass,decision_sling_length,decision_initial_arm_angle,decision_release_angle,decision_joint_damping,decision_pivot_friction
30,10,1,0.27700699172253185,30.13928006399697,0.788888888888889,666,2.900061505785216,98.97697462893315,0.5364871333823884,2.6981445788533236,-1.0070908207180769,0.55,0.023187688926246824,0.22091076020093708
121,1,6,0.278732126680107,5.999432238964248,2.466666666666667,1151,5.243637435034872,20,0.5,5.996628677693568,-1.25,0.1708296189212275,0.017847739264922946,0.10843556476148145
56,16,2,0.2932705459140149,48.37865232631515,1.1888888888888889,975,4.397781090141313,84.84884556111314,0.5715663164423594,4.232780138046708,-1.1807935553271829,0.55,0.16432013140119617,0.08843799891630824
142,2,7,0.2941233482108468,8.752851731640606,2.8000000000000003,1017,5.168948610123381,20.088432211444605,0.5428549124477468,6,-1.25,0.3022474977133062,0.02212745945536614,0.17438824471315872
57,17,2,0.3129485277114474,51.67765284442186,1.1722222222222223,707,4.782839595216003,84.15261318460104,0.5,4.288134970207591,-1.1317916581978915,0.55,0.07329348433757514,0
145,5,7,0.31995414613807427,15.234132496542871,2.805555555555556,380,5.264454448148077,20.023558735010216,0.9159352427126835,5.883282789096865,-1.25,0.4658932010480532,0.011721579706149458,0.039458490237602416
79,19,3,0.34596330197531605,57.82230159627988,1.3277777777777777,314,5.3169450873693584,85.82488245500112,0.5393132923711648,4.353867032657973,-1.198297110645027,0.55,0.017472270549435894,0.023730365829778475
58,18,2,0.3641690131115665,56.2609789361402,1.1944444444444444,528,4.913927148619325,94.87945503052592,0.5,4.447859968993308,-1.152964059596551,0.55,0.09919889830971429,0.032688873008499694
31,11,1,0.36683840233779863,33.509326320332775,0.788888888888889,619,3.081652342136075,136.96987846730664,0.5465201264613748,2.675593979744748,-1.0154491095406568,0.5385878659022735,0.016056049527303145,0.520847042692711
141,1,7,0.3725324858687956,5.892112757214165,2.805555555555556,872,5.257596965117786,20.050195195222873,0.5489246760975586,5.970968363211671,-1.25,0.1825634203223483,0.03141782442449307,0.18564232979940745
21,1,1,0.40635712345621294,5.879983617149201,0.788888888888889,1773,2.627150834715515,76.46087166622655,0.5,4.353410595734155,-1.1712876261269296,0.12849927286790536,0,0.03410178863402357
146,6,7,0.41168624164496953,18.1764383163187,2.805555555555556,134,5.277705791356516,20.001546975860823,0.7101180949912025,5.8469083658790275,-1.25,0.5442940874083653,0.04697553941915449,0.05256934753943774
59,19,2,0.42070491164738266,57.40860985314084,1.1722222222222223,369,4.914425183120024,107.13737265028549,0.5001738947046177,4.3219621123467205,-1.1563833089821338,0.55,0.09373999839121665,0.08363488128304275
60,0,3,0.4417038857641578,2.9854907768243097,1.577777777777778,1444,5.273144499905165,32.21070130243597,0.5,5.918472465477165,-1.25,-0.06466243834086287,0,0.005503089812612988
32,12,1,0.4425616716282361,36.204739897373585,0.788888888888889,526,3.526793619024442,153.66776848723174,0.5440698874253341,2.792300179077432,-0.9503932957604185,0.5365002683622901,0.024639184035002377,0.571978376709443
80,0,4,0.4465896399604,2.984859938961239,1.6944444444444444,1190,5.171946971871535,28.016249719807785,0.5118655925339832,6,-1.25,-0.029864071572640892,0.02552264745157573,0.013431397889598282
162,2,8,0.4502233945864318,8.447578388275018,3.2055555555555557,754,5.251140548115925,20.028175799077527,0.6150298872196408,5.967375394437846,-1.25,0.31065192860859814,0.0561396277861969,0.20673460606751162
163,3,8,0.4548714680936646,9.441051117439855,3.2,546,5.2180398605152085,20.009403531922672,0.7261566144145177,6,-1.25,0.3540107782531569,0.046900521366817084,0.18453339795700213
100,0,5,0.46138119481328116,2.97632759929383,2.0166666666666666,752,5.176599010673149,21.394013171544575,0.5568855731009753,6,-1.25,0.0001066920248323916,0.012837148694298525,0
129,9,6,0.4628436407377698,27.3344794737677,2.4,22,5.445185717809357,22.335383053187364,0.524422755419378,5.257764375141921,-1.25,0.55,0,0
40,0,2,0.4724750233659617,2.9935364137616407,1.0555555555555556,1907,3.7295048467656753,63.88185937226472,0.5791937407625212,5.8963318523931765,-1.246033379667828,-0.1311062205141183,0.34134628748664053,0.32141892105480835
161,1,8,0.4728493569229637,5.686631824038967,3.2,605,5.242901768220259,20.034450932067006,0.8999125108100371,6,-1.25,0.19501263909187594,0,0.19905853817734312
164,4,8,0.4920110799894547,12.024129023089031,3.2,173,5.223082410753614,20.01076875191073,0.5,6,-1.25,0.4622903372717784,0.049334671747262235,0.204638730936458
120,0,6,0.4992518837229075,2.9810419230745997,2.438888888888889,987,5.226285986001061,20.020265567754645,1.1377694028157848,6,-1.25,0.03827705308033523,0.04381852310761851,0.004662076803376082
140,0,7,0.5389939320151909,2.9652237794769287,2.8222222222222224,1165,5.246911466478496,20,1.9381881742507499,5.985011817491901,-1.25,0.05557908553772771,0.004939067306439312,0.005206003532649732
33,13,1,0.5469557827282607,39.29541190063926,0.788888888888889,373,3.9921327091413383,175.43587695316637,0.5,2.9941961295959385,-0.8782378105901621,0.55,0,0.6567674957761293
182,2,9,0.5742355384210054,6.129173053324947,3.6,493,5.220598567526427,20,0.8468292445471626,6,-1.25,0.22185004122463747,0,0.23487509461378175
181,1,9,0.5759193193562454,5.8289219335938,3.6055555555555556,431,5.223896680212391,20.006127420359338,0.835087962072708,5.994645330218409,-1.25,0.2058940036408569,0,0.23896629862128815
160,0,8,0.5906935799672214,2.897291274017683,3.227777777777778,736,5.21883189718662,20,2.6350902821238575,5.9688224920989,-1.25,0.03090608501039628,0.010615017852141258,0.01094894895909246
262,2,13,0.5930894402137309,7.877878294097099,5.5888888888888895,291,3.0199400074510248,36.572257300277265,1.8743570197856416,3.6725655886525113,-0.9815166972842141,0.41012210897264667,0.27191131162742166,0.7228489158522339
301,1,15,0.6020292537987733,5.002343256382169,6.277777777777778,118,3.5944305032868225,21.589630589831422,0.909881237224765,4.822109175538532,-0.9481696331415881,0.05934316229953841,0.03419893223378391,0.46280089856464857
282,2,14,0.605340251017433,7.896572113643864,5.927777777777778,196,2.481531581838262,41.71486643903469,2.508518612276769,4.2187211967103755,-1.054553640024522,0.55,0.48474402946921824,0.4623644662567951
322,2,16,0.6117245270534468,7.3655061831320205,6.622222222222223,171,4.116348693850141,37.642796246208874,1.7642182740503234,5.103673120781624,-1.1078768983589997,0.3011816322555397,1.3909292556465944,0.27504417901905837
302,2,15,0.6266396712400606,8.87489891673282,6.05,173,2.385618289503443,48.24442739474599,2.4016234148180304,4.467269592097634,-1.0758065428781338,0.55,0.5381855723140028,0.6293313666688649
183,3,9,0.6267589918139282,9.248894645118513,3.6055555555555556,172,5.223067263006162,20,0.5,6,-1.25,0.40899980980186534,0.06401915632116742,0.24270710051053557
321,1,16,0.6326909499726938,5.205367519514886,6.705555555555556,90,4.237994577307122,20.56668125890407,0.6249991142093807,4.901241258249092,-1.0401408117021607,0.09986287500104966,0.245874100654562,0.3572830104707799
180,0,9,0.6472736618294098,2.9799471745723993,3.677777777777778,195,5.201071991617359,20,2.107912158851033,5.997832186272953,-1.2423267043857424,-0.004835639186006744,0.03982755133642147,0.1302662197158448
303,3,15,0.6536998352983397,9.066402863947658,6.05,106,2.0141114825913036,42.28827370453998,1.9268700284528686,4.283498577408023,-1.0955438954768004,0.526652255031057,0.49783397941960156,0.3908381546861325
20,0,1,0.6566369367179005,2.887555713523684,0.7944444444444445,641,4.637677628726147,55.61148698198594,0.5027984711002547,4.91958360112146,-0.9631126305652922,-0.23875175742915128,0.5507476917913813,0.1622887390696987
242,2,12,0.66575748234114,8.074557819778294,5.044444444444444,357,2.390355010528123,38.22894321427017,2.166251247894457,3.5434750030735285,-0.8326054505386176,0.5460704901594123,0.3961913428516841,0.6530034914849396
281,1,14,0.6660971049154035,4.573459577666854,5.766666666666667,150,3.9353291759465407,20,0.7775870699367302,4.262022439509336,-0.8607939025060025,0.027383214620189687,0,0.501441739203822
283,3,14,0.6705634927264862,9.20273232640042,5.622222222222223,128,2.25231895466851,40.79414131356897,2.3682381655522398,3.9044574632258087,-1.0258886444043236,0.55,0.375974502910434,0.4215570036331863
263,3,13,0.6712912025553325,9.055524185703865,5.488888888888889,82,2.3769811598650685,40.613008201688714,2.3976271701282696,3.9403316961132036,-0.9916041629200305,0.55,0.4197936988012649,0.4446731552778281
261,1,13,0.6764786829314943,5.439019478441765,5.516666666666667,284,2.8350859127202925,37.683577496000005,2.3385830244110104,4.087094392933232,-0.9838651485978438,0.42897285880580416,0.21871028446897284,0.8724059529332407
342,2,17,0.6821106600844307,8.866361378719084,6.827777777777778,35,4.160250118492895,37.3321214753354,1.6803601780813027,5.623500117235767,-1.0664453373892606,0.3273559739023656,1.3148781039872817,0.2762811268110956
201,1,10,0.6826507713023668,5.3274806936256915,4.055555555555555,466,5.210142443768709,20,0.9009673498342914,6,-1.25,0.16588455168773508,0,0.2501987861372843
323,3,16,0.6877111626231686,9.066695781541954,6.738888888888889,128,3.9383758760413174,36.44392974118419,1.89339230755277,5.736264065129155,-1.0742397713104075,0.48676429054049924,0.9743351528331288,0.27736943369708145
202,2,10,0.6929814531914004,6.116250401091964,4.044444444444444,392,5.200276427638967,20.042103868907738,0.8411380157166847,5.988745707466767,-1.25,0.23192052046241296,0,0.25178431733303624
34,14,1,0.6999335220514679,42.0083254411008,0.7944444444444445,211,4.115139654550745,202.41523764368537,0.5098401112393312,2.976894435906946,-0.878125542789103,0.55,0.3892423310796006,0.5126965143171228
241,1,12,0.713370989499376,5.455415335890071,5.038888888888889,388,2.228438048209351,39.53001893191297,2.545135899422241,3.5422745601165326,-1.0499159870799677,0.55,0.21526871299465125,0.6818888806106577
341,1,17,0.7159199552054301,3.4216845913822023,6.866666666666667,47,3.4945013720692395,20.423789304155342,1.067328006867796,4.818835557382947,-0.9511097806153621,-0.1891035478429679,0.005566264813254387,0.4065322439435808
343,3,17,0.725084633892667,9.855777210985377,6.827777777777778,40,4.143857537781823,41.46744243402397,1.9530732275224159,5.442700551356207,-1.1623705050155921,0.5174664447717785,1.1301793863628384,0.3520531647058148
147,7,7,0.7281465017953382,21.59960981521117,2.8111111111111113,13,5.50985135127563,20.009610376117685,0.5,5.199860695122862,-1.25,0.55,0,0.07343145827533128
222,2,11,0.732786456630856,7.312578309495536,4.55,292,2,43.15366000277252,2.2507959903685775,2.659846650105281,-1.0653919757403778,0.5079595129435225,0.4819558336019605,0.5507769360262288
300,0,15,0.7356354407089313,2.912309432334995,6.372222222222223,63,4.87826180838862,21.713427974287345,1.5102886649119431,4.828950829892676,-0.8206431103001871,-0.05839643571933514,0.15524366685262295,0.4145855278627718
340,0,17,0.7453169824335555,2.7165676679773254,6.855555555555556,82,4.259229246946351,20,1.347103262304132,4.955314222602142,-0.8406422254041641,-0.07781275011313517,0.13162300587844403,0.3669514524718571
320,0,16,0.746141293023776,2.533653129479042,6.7555555555555555,66,4.610238405565847,20.014497113141456,1.3084131684005482,4.977495774565837,-0.7852624937967277,-0.07627430367182376,0.16467155071616577,0.3977179012363938
