design,field_deg,wavelength_um,ray_id,x_mm,y_mm
reference,20,0.5876,24,0,18.431196933062523
reference,20,0.5876,25,0,18.461191720135204
reference,20,0.5876,26,0,18.535906473742784
reference,20,0.5876,27,0,18.694451510473453
reference,20,0.5876,28,0,19.016511078959823
reference,20,0.5876,29,-0.021815629667666814,18.451540353656558
reference,20,0.5876,30,-0.02204401177356874,18.434903557079647
reference,20,0.5876,31,-0.021410455528326322,18.426581840583253
reference,20,0.5876,32,-0.019452799377272845,18.43282678747011
reference,20,0.5876,33,-0.01515570726257165,18.46460011001227
reference,20,0.5876,34,-0.006580645693870846,18.542585981696384
reference,20,0.5876,35,0.009921070497520112,18.707243967691273
reference,20,0.5876,36,-0.044701038641752344,18.450399513851796
reference,20,0.5876,37,-0.045042050839713355,18.435256051245798
reference,20,0.5876,38,-0.04330909381081538,18.428903192781533
reference,20,0.5876,39,-0.03846992483160605,18.438402271178497
reference,20,0.5876,40,-0.028278718639145772,18.475982706442487
reference,20,0.5876,41,-0.00844646498696644,18.56457272150408
reference,20,0.5876,42,0.029136049713821777,18.749006156841194
reference,20,0.5876,43,-0.06848411719207093,18.436459390282423
reference,20,0.5876,44,-0.0645097550979834,18.434197037596718
reference,20,0.5876,45,-0.05456930785716052,18.45025033344386
reference,20,0.5876,46,-0.034663798989731376,18.499263229302176
reference,20,0.5876,47,0.0028548727219877,18.608490145314608
reference,20,0.5876,48,-0.05991038606437726,18.473323173815277
reference,20,0.6563,0,0.06324756935225384,18.470012402568177
reference,20,0.6563,1,0.06861365405019404,18.43546108834513
reference,20,0.6563,2,0.06523737148524855,18.43319394574757
reference,20,0.6563,3,0.05611247050661161,18.448357624380613
reference,20,0.6563,4,0.03734551834750732,18.49525228603432
reference,20,0.6563,5,0.001469576803371897,18.600487578945568
reference,20,0.6563,6,0.04420228353977329,18.44905855515716
reference,20,0.6563,7,0.044823777036370416,18.434742755907262
reference,20,0.6563,8,0.04345847251387713,18.428549762300936
reference,20,0.6563,9,0.03911262314612518,18.437397945253874
reference,20,0.6563,10,0.02960131829133994,18.473220942430455
reference,20,0.6563,11,0.010738097396886914,18.558394385662666
reference,20,0.6563,12,-0.02540122440844028,18.736703400309764
reference,20,0.6563,13,0.021488863106356115,18.450411814102615
reference,20,0.6563,14,0.02185278377418154,18.434664447185824
reference,20,0.6563,15,0.021394601605102315,18.4265907028188
reference,20,0.6563,16,0.019670131399592172,18.4323128643335
reference,20,0.6563,17,0.01569206213908858,18.462521657951154
reference,20,0.6563,18,0.007568515727340186,18.53739588668067
reference,20,0.6563,19,-0.008265940456274157,18.69644346053573
reference,20,0.6563,20,0,18.470428564164195
reference,20,0.6563,21,0,18.45085438899441
reference,20,0.6563,22,0,18.434688983202232
reference,20,0.6563,23,0,18.426060118683093
reference,20,0.6563,24,0,18.430839982439316
reference,20,0.6563,25,0,18.45933103541034
reference,20,0.6563,26,0,18.53102986964592
reference,20,0.6563,27,0,18.684124881141518
reference,20,0.6563,28,0,18.99645526647645
reference,20,0.6563,29,-0.021488863106356115,18.450411814102615
reference,20,0.6563,30,-0.02185278377418154,18.434664447185824
reference,20,0.6563,31,-0.021394601605102315,18.4265907028188
