point_id,feasible,selected,objective_mean_huber_error,objective_p95_detection_error,objective_total_emission_g_s,decision_source_1_x_m,decision_source_1_y_m,decision_source_1_log10_emission_g_s,decision_source_1_height_m,decision_source_2_x_m,decision_source_2_y_m,decision_source_2_log10_emission_g_s,decision_source_2_height_m,decision_wind_direction_bias_deg,decision_wind_speed_scale,decision_lateral_dispersion_scale,decision_vertical_dispersion_scale
10,1,0,0.0024907915782433955,0.17399171528275703,1.6987611693819678,-820.9107939471107,412.51686795973853,0.05241071820416329,33.21028758347103,921.6556132924948,-600.4621415834963,-0.24374648047465478,54.356566309247754,3.0445772452651996,0.8000006254880927,1.0612588092053516,0.7000269042057035
11,1,0,0.0030510783972427674,0.18110908500333522,1.5400865681936293,-818.6748097223176,412.2580456833268,-0.0137207353716713,28.117143404912497,921.1880921135339,-599.2193962159813,-0.24322253750003545,53.997972367692995,3.010769813293643,0.8001595354032772,1.0836443039194168,0.700037470645252
12,1,0,0.0043040860337365885,0.18743741164737138,1.45568203396081,-813.7705696303203,402.4291306930411,-0.04350305050138649,20.105927520262526,922.2496276800814,-599.2193962159813,-0.25885001633156346,53.997972367692995,3.010769813293643,0.8000277724465572,1.0836443039194168,0.7000837462866802
13,1,0,0.0035337206261398394,0.18939274497355285,1.4917062113903863,-818.6748097223176,411.6215651099876,-0.0137207353716713,28.33115802478563,920.6968838633022,-599.2193962159813,-0.2816598334122229,53.997972367692995,3.0298645944899993,0.8001669386805128,1.0841440875932808,0.7000317528886659
14,1,0,0.004063526057973049,0.19131581618054286,1.4130574763889066,-814.0935027531575,412.152081932516,-0.06296914867297174,20.016338578190016,925.1147830757338,-597.3657956160098,-0.26119716467595455,52.82125855551551,3.0354196341980018,0.8000148043897324,1.0738365431771246,0.7000016876492743
15,1,0,0.0032139773868801362,0.19752287324929219,1.521854420999952,-818.4101300708087,409.034283727569,-0.022966528384751644,28.33115802478563,920.6968838633022,-597.9839487902079,-0.24157044290921648,53.997972367692995,3.0298645944899993,0.8005294326948331,1.0865849820302194,0.7000088484853766
16,1,0,0.0034369853869534927,0.20148841082025903,1.498080073239686,-818.6748097223176,402.1216089362723,-0.024725836237919428,28.110730601900485,921.1880921135339,-598.4904739844677,-0.2569427667411728,53.622709293373035,3.010769813293643,0.8001595354032771,1.0863846128601717,0.7000197427371768
17,1,0,0.003863552916306695,0.20464992175483188,1.4661739737620527,-818.4101300708087,409.2978188190109,-0.038671824125241325,28.33115802478563,920.6968838633022,-597.9839487902079,-0.25855708889780626,53.997972367692995,2.796262665095089,0.8005231378797142,1.0923951353463681,0.7000001237456144
18,1,0,0.004233349155715338,0.2059489133090633,1.3918791827774872,-816.0860922488621,412.188459495861,-0.0638317770146461,20.01915796302424,922.5542892064009,-598.8888377059307,-0.27690053187382957,52.38749152288689,3.033911190656106,0.8000008344202407,1.0738365431771246,0.7000241603824675
19,1,0,0.002992127231998449,0.2050425661510964,1.5596666093349845,-822.0162107319707,412.5831282174523,0.0037046313243674777,29.86418024566877,923.6618445360882,-600.6689857617357,-0.2587696721932949,53.0873564412664,3.1325752183705937,0.8000222104321832,1.0693895389916668,0.7000106216502849
20,1,0,0.002992127231998448,0.20504256615109728,1.5596666093349845,-822.0162107319707,412.5831282174523,0.0037046313243674777,29.86418024566877,923.6618445360882,-600.6689857617357,-0.2587696721932949,53.08735644126641,3.1325752183705937,0.8000222104321832,1.0693895389916666,0.7000106216502848
21,1,0,0.004224194111120901,0.20722094567427884,1.3902914711675236,-814.195090206518,412.152081932516,-0.07089480343221342,20.016338578190016,925.1147830757338,-597.3657956160098,-0.2668787797837128,52.82125855551551,3.00707148351239,0.8000148043897324,1.0750238271421249,0.7000126392933648
22,1,0,0.003596785641079874,0.2095970068921831,1.4794168837445327,-818.6748097223176,402.1216089362724,-0.024725836237919477,28.110730601900485,921.1880921135339,-598.4904739844678,-0.2718412092617577,53.622709293373035,3.010769813293643,0.8001595354032773,1.0863846128601722,0.700019742737177
23,1,0,0.0050891747679947365,0.2102564555261032,1.3131895592567506,-816.1102426954262,412.2864695702507,-0.12124222986175927,20.240859603253554,921.6733100833494,-597.2612526083474,-0.25431740781250767,53.35682255903775,2.9174628470474167,0.8007366842368363,1.0975532822872407,0.7000004331955698
24,1,0,0.003358623597638962,0.2162025382033197,1.51219728397786,-815.9136319874034,412.24469470623,-0.026201629621367642,28.312648059325657,920.6968838633022,-597.8124011014033,-0.24355797846824445,53.997972367692995,3.1613867445142896,0.800013075285593,1.087607623557128,0.700005965434686
25,1,0,0.004336505882133541,0.22091549538477073,1.372835552255017,-814.0688966459078,412.188459495861,-0.07751325374099499,20.00207676408416,922.8244579913553,-598.5801980447663,-0.2705958582305041,52.38749152288689,3.0356917253008895,0.8000152499287256,1.0750148320646291,0.7000004294615043
26,1,0,0.0038281550643859534,0.22255638666852207,1.4452623382475847,-818.6748097223176,411.6215651099876,-0.03505395598910123,28.33115802478563,920.6968838633022,-599.2193962159813,-0.281659833412223,53.997972367692995,3.0298645944899993,0.80042627366793,1.0841440875932808,0.7000317528886661
27,1,0,0.004603799063069558,0.23131300592880466,1.3570913542798877,-814.950056586488,400.71303938990934,-0.09560682630826489,20.265048793089235,923.1474519908395,-598.6740538556887,-0.2559518633437958,54.287341498083606,2.9894052322652254,0.8000074679060991,1.0901619026346387,0.7000009354205624
28,1,0,0.004784977866470895,0.23543344702032432,1.3313340925853563,-814.9203965458191,410.76173464130613,-0.08952773733103613,20.018556463520618,919.3506998532534,-593.2184596557695,-0.2859896198978504,52.480858177253026,3.082828479670721,0.8000043129394807,1.0880980128736821,0.7000000040266314
29,1,0,0.0050085336934757516,0.24264392350349784,1.2976783437900914,-814.0825077232994,412.2836239361759,-0.12565682692863248,20.000015215004034,925.3569524287402,-597.4641882353264,-0.26049298881467986,53.01512031619389,3.040978054970635,0.8000668930894328,1.0893151570031034,0.7000092809108056
30,1,0,0.00494406132586489,0.25579611003326624,1.315368837082322,-815.589926416129,412.1166801607402,-0.11551536688319401,20.033235340457097,924.9219138096889,-597.4641882353264,-0.26049298881467986,52.33483123227687,3.1334944661806903,0.8000215070278129,1.0979181893069856,0.7000092809108058
31,1,0,0.005726102942254745,0.26358684827183865,1.2540430692432725,-814.0825077232994,412.2836239361759,-0.14626309522403247,20.00216133515506,925.3569524287402,-597.4641882353264,-0.2676227651171299,53.01512031619389,3.008539500052075,0.8000780283306208,1.1070515985302158,0.7000006514965629
32,1,0,0.0071437348858854445,0.2709726259488683,1.2183232711193521,-816.1251989485907,412.188459495861,-0.08572757159563618,20.01915796302424,941.3686642084626,-585.9274795243864,-0.4007098854791411,47.69080928716065,2.927518677637653,0.8000479448426194,1.0738365431771246,0.7000182947073645
33,1,0,0.005642432368875603,0.2743423010431183,1.2540430692432725,-814.0825077232994,412.2836239361759,-0.14626309522403247,20.00216133515506,925.3569524287402,-597.4641882353264,-0.2676227651171299,53.01512031619389,3.008539500052075,0.8000780283306208,1.0940792315310746,0.7000006514965629
34,1,0,0.0054471942434062195,0.2748251716352037,1.2806291152433245,-814.0825077232994,412.2837918530922,-0.1213312094529064,20.238635812483544,926.1838396098744,-597.2671244797248,-0.2803595211682284,53.355000167522746,3.004339247343273,0.8003316143665913,1.113169683664966,0.7000003983603197
35,1,0,0.006587940443352081,0.27948672380076345,1.1845953324421534,-816.0831658461259,408.81427857688595,-0.1458651590099364,20.015396613941,926.4997826406589,-591.2864681817325,-0.32801568973931383,52.11534574573348,2.981493790869618,0.8005744087797639,1.0936310331443844,0.7000039199699308
36,1,0,0.006811567327520944,0.2780372628250478,1.2244604165279385,-815.7168098077814,423.4955473926019,-0.09475871436712821,20.107501656898535,923.1830246393085,-592.9514293992181,-0.3762466553187236,50.095048248668434,3.0113481218343487,0.8005652774873238,1.1070972782199404,0.7000238839072241
37,1,0,0.007219128504776064,0.2860042416596369,1.176898632189432,-815.7168098077814,423.6986570749716,-0.12124222986175927,20.063693081118814,925.7128223911047,-592.9514293992181,-0.3762466553187236,50.095048248668434,3.0113481218343487,0.8000292923750705,1.113768894428166,0.7000009964825589
38,1,0,0.0059413894260888335,0.28822833396000647,1.2384348187144507,-814.0825077232994,412.2836239361759,-0.14626309522403247,20.23221036697524,926.1838396098744,-597.462368532805,-0.28036116671580485,53.02556095638203,3.0049723654510934,0.8000892570684108,1.1135690477977387,0.700000002847373
39,1,0,0.005332842064406446,0.2952374970938676,1.2954566856177387,-814.0930097542927,412.152081932516,-0.12498808712406263,20.01397667915149,925.5526947831557,-597.2302333546724,-0.26317188322830964,52.73168193017942,3.3512983536387497,0.8000148043897324,1.0738365431771246,0.7000250300063475
40,1,0,0.006483606999196628,0.2989045953562557,1.1986475633387499,-815.4561445547354,411.30469838860563,-0.13253761752920337,20.240017842409927,925.6409796249995,-592.9514293992181,-0.33568130198085755,49.892682946304475,3.0113481218343487,0.8004612544897114,1.113768894428166,0.7000009245242771
41,1,0,0.00880002544686025,0.2950726514219806,1.147443432285653,-814.0565783527013,412.29067794099944,-0.1262331202407625,20.00068236333547,925.5694601261823,-581.999657061707,-0.3982925536554147,47.70306873027671,2.9391215772567048,0.8000381682685573,1.1469709673333544,0.7000250367666818
42,1,0,0.006509972297341801,0.3009289555552508,1.1964287165219236,-815.4561445547354,411.30469838860563,-0.13384711249312278,20.240017842409927,925.6409796249995,-592.9514293992181,-0.33568130198085755,49.892682946304475,3.0113481218343487,0.8004612544897114,1.113768894428166,0.7000009245242771
43,1,0,0.008300060885690424,0.2973868365814747,1.147443432285653,-814.0565783527013,412.29067794099944,-0.1262331202407625,20.000061168376988,925.5694601261823,-581.999657061707,-0.3982925536554147,47.70306873027671,2.9391215772567048,0.8000381682685573,1.1327008195142518,0.7000250367666818
44,1,0,0.00929028631270178,0.31131866099640426,1.0978172309340792,-814.0565783527015,412.29067794099944,-0.12920097088749324,20.001821154527924,925.5694601261823,-585.4799843753165,-0.44959815036279793,47.70306873027671,2.9391215772567048,0.8000058624356872,1.1327366652739148,0.7000247375017973
45,1,0,0.007639927979818102,0.3171871085603435,1.1638437263403714,-816.0849632285463,409.0706372327703,-0.12124222986175927,20.239473062856497,921.6733100833494,-597.2612526083474,-0.3899439679087937,48.526355125796215,2.869681047900368,0.8000849184918486,1.0975532822872407,0.7000003419807925
46,1,0,0.009117479608962444,0.31797310621222064,1.103254340677905,-814.0570088439553,412.28382357679266,-0.12920097088749324,20.0025215161804,925.5694601261823,-585.4799843753165,-0.4429996215271209,47.70306873027671,2.9391215772567048,0.8000058624356872,1.132736665273915,0.7000001862983157
47,1,0,0.008996494837983234,0.32714663540745104,1.108185122076713,-815.4495609053106,404.0673450455165,-0.12809128686700713,20.002053682173724,944.6466343952261,-584.317889837911,-0.43936457399465967,47.50818152476889,3.0566768440688303,0.8000011701783474,1.1347161636977812,0.7000004180941266
48,1,0,0.010701976484669895,0.3410263820656616,1.0880378947424076,-814.0494766725157,412.29067794099944,-0.12920097088749324,20.001821154527924,963.8132910060473,-585.4799843753165,-0.46172480634935553,47.70306873027671,2.9391215772567048,0.8000021817556245,1.1330186416077574,0.7000247375017972
49,1,0,0.00791295672736164,0.35025123863967905,1.1196145931374026,-815.3823385617158,415.67801815929556,-0.1681118357550155,20.245223496080087,926.3334317286262,-592.9490457873792,-0.3559694641303811,49.568739629383046,2.900373278516909,0.8000216933488837,1.113768894428166,0.7000350075223457
50,1,0,0.009938769683854846,0.34626045916744674,1.0567575185184621,-815.4439577946544,408.8696320942082,-0.1880092907120305,20.355507377518876,923.8969091923163,-583.8494787957175,-0.3891940737893136,48.33248780891553,2.868910363999066,0.8000049759422665,1.1532145263179334,0.7000247606275272
51,1,0,0.007900658121068086,0.3548399070442192,1.1198909454953583,-815.3474125270329,415.67801815929556,-0.1681118357550155,20.245223496080087,925.7128223911047,-592.9490457873792,-0.3556971433503171,49.568739629383046,2.917332127855059,0.8004606967891459,1.113768894428166,0.7000014772191527
52,1,0,0.010350081477879273,0.3505520193300933,1.032487314702688,-815.4086269765519,408.8696320942082,-0.19032842706415246,20.355507377518876,923.8969091923163,-583.8494787957175,-0.4119287705209569,48.33248780891553,2.868910363999066,0.8000049759422665,1.1532145263179334,0.7000247606275272
53,1,0,0.009288227304102219,0.35672956187766536,1.0753936226529968,-815.4495609053106,404.0673450455165,-0.1476518082543866,20.002053682173724,944.6466343952261,-584.317889837911,-0.43936457399465967,47.50818152476889,3.0566768440688303,0.8000011701783474,1.1347161636977812,0.7000004180941266
54,1,0,0.007629202871994284,0.3657118235677519,1.1340391598119708,-815.3474125270329,415.67801815929556,-0.1681118357550155,20.23820735912853,925.7128223911047,-592.9490457873792,-0.34197866974222885,49.568739629383046,3.0113481218343487,0.8004612544897114,1.113768894428166,0.7000012901866262
55,1,0,0.010267998284901025,0.3669811841762116,1.0154754194512596,-816.7996189082021,401.4327187468772,-0.19515857404680356,20.000692775338564,939.6735480708389,-583.8233570409852,-0.42314639235510654,48.31212790705946,3.033517719300595,0.8001203513496974,1.1344862670174147,0.7000003960827483
56,1,0,0.013012509487914523,0.3619326193357937,1.0089900113909551,-814.1044113712258,412.1611016864466,-0.14550523490677778,20.02209769458713,962.2063005730768,-551.0259319173665,-0.5321267529957077,42.72090308655112,2.858499484396786,0.8000453916258052,1.0917226463219492,0.701100209860937
57,1,0,0.01135871921042666,0.3797487927781651,0.9716842239989448,-815.8843662708969,401.8568756297261,-0.21043514077700223,20.005671905960206,940.0507191786962,-582.4578676444396,-0.4489079431470713,47.14200779049662,2.980702730685411,0.8000041826565909,1.1339301504394905,0.7000005683642496
58,1,0,0.010876119279785263,0.389348930954204,0.9899322935013457,-815.4495609053106,404.0673450455165,-0.20320190165178556,20.000982884375134,944.6466343952261,-584.317889837911,-0.43936457399465967,47.50818152476889,3.0566768440688303,0.8000021210067874,1.1347161636977812,0.7000003115763371
59,1,0,0.011710940888420713,0.39960407543425536,0.9621508109248417,-815.8616440376918,401.7215586302086,-0.2170310174718931,20.0002689072617,940.0480598700997,-583.8233570409852,-0.44921193534460757,47.890515990237276,3.002960734098113,0.8000689732397614,1.1341238037404318,0.7000005683642496
60,1,0,0.01598934224679429,0.38918959733393343,0.964010765866055,-814.1579577184486,401.4413171082456,-0.13539004064871427,20.003092732432265,962.1611469469954,-556.2318636693485,-0.6348039735430704,40.26430709960496,2.8489750906846867,0.8000123948936533,1.157538646751418,0.7000011764407095
61,1,0,0.011186736233681518,0.40504075317154964,0.9852308035890729,-815.4495609053106,402.71553690542726,-0.20343304585334387,20.00031620192558,944.6466343952261,-584.317889837911,-0.4446135716556743,47.87900801423697,2.8714993772850104,0.8000022357428214,1.1188327510889469,0.7000128194815289
62,1,0,0.011886805219889711,0.40457790656814385,0.9581278949860476,-815.8616440376918,401.91109648930444,-0.21992036752242122,20.000788434786372,940.0480598700997,-581.656612016664,-0.44921193534460757,47.890515990237276,2.9903753069768437,0.8000678897368843,1.132377073994844,0.7000244655924203
63,1,0,0.016081014917022338,0.40298031887565067,0.9134016294649719,-814.05583994569,401.86075282546335,-0.16649747253834235,20.00220058807225,961.8447768999602,-554.8638639856802,-0.6348039735430706,39.26136833980024,2.8489750906846867,0.8000467267406219,1.1483098860866403,0.700001183593276
64,1,0,0.009549732989315952,0.41945033341095606,1.046035696574046,-814.1790409443245,409.4988896428116,-0.1849856130993741,20.030864175858042,925.7128223911047,-597.2551933879645,-0.4057362019120676,49.568739629383046,2.915548134422532,0.8004606967891459,1.107286832981785,0.7000003843490001
65,1,0,0.012649185251995322,0.422004640933501,0.936797827947691,-815.8616440376918,401.85621006247925,-0.2355697826340584,20.016985052291297,940.0923933977697,-582.4553573573169,-0.4492119353446078,47.66515684458764,3.002960734098113,0.800004330470834,1.1484004278539017,0.7000005832231111
66,1,0,0.015067161795988092,0.4238659677953738,0.879395597992803,-816.8316129651557,405.53399326205476,-0.2527913748266568,20.080262474069904,943.9375635018794,-575.5077047096956,-0.4939591903317314,43.75308895230653,2.8696591278707517,0.8000497624790279,1.1720495504112236,0.7000087622830111
67,1,0,0.013969543422498064,0.43057555931639113,0.9257147253290777,-815.9908789528558,401.4327187468773,-0.22492477311310233,20.00007651487551,944.5122389973869,-574.2420251373157,-0.48155266433276567,47.96159114059952,3.022914267456887,0.8000069362283433,1.1568017302653777,0.7000000084895954
68,1,0,0.013153416963400997,0.43460502044148,0.9283397689473247,-815.8891268844052,402.70997118627537,-0.2369552145880005,20.014976544683005,940.0923933977697,-576.8631555375887,-0.45735963253406786,47.66515684458764,3.002960734098113,0.800004330470834,1.1484004278539017,0.7000005832231111
69,1,0,0.012593410379896332,0.4445613957294814,0.9349564901092944,-815.8616440376918,401.85621006247925,-0.23694755120580174,20.0002689072617,940.0923933977697,-582.4553573573169,-0.4492119353446078,47.66515684458764,3.002960734098113,0.8000005168978395,1.1344144557862252,0.7000005755168164
70,1,0,0.013722680800193527,0.45145100749626055,0.9257147253290777,-815.9908789528558,401.4327187468773,-0.22492477311310233,20.000633518598633,944.5122389973869,-574.2420251373157,-0.48155266433276567,47.96159114059952,3.022914267456887,0.8000069362283433,1.1360378103947455,0.7000000032231687
71,1,0,0.013951293128129328,0.45776225588506225,0.8962557169522427,-816.126302811221,405.60320119167454,-0.25465479626062315,20.00186634801168,943.7572511503106,-585.5315683884428,-0.4686368028296848,47.31854259777329,2.9267962776847787,0.8000389518265549,1.1428411051501315,0.7000004323609793
72,1,0,0.0211629972385418,0.44010126394934446,0.8126814137375452,-816.1165641563873,408.6438717300738,-0.19419785605681839,20.018940579775233,963.547679692065,-498.02322944088587,-0.7613569326902612,27.53174895987108,2.7442620240247804,0.8000162964797795,1.1487421510145728,0.7000354492022847
73,1,0,0.017742769911252138,0.45325707329251586,0.8388906915991231,-814.1579577184486,401.4413171082456,-0.21677796661499865,20.003092732432265,962.1611469469954,-556.2318636693485,-0.6348039735430704,40.26430709960496,2.8489750906846867,0.8000123948936532,1.157538646751418,0.7000011764407095
74,1,0,0.016190532680541585,0.4595294988495229,0.8697412325627336,-814.139122857716,401.86075282546335,-0.23821168190721617,20.003571296573465,963.5629302178593,-554.8638639856802,-0.5347259000872738,41.2397838279243,2.8489750906846867,0.8000450966733128,1.1560834949272896,0.700001183593276
75,1,0,0.014266519943901452,0.47166863217645627,0.8883363839114333,-816.126302811221,405.60320119167454,-0.2607516442064248,20.00186634801168,943.7572511503106,-585.5315683884428,-0.4688459142974011,47.31854259777329,2.9267962776847787,0.8000491463209816,1.1428411051501315,0.70000871265143
76,1,0,0.018378807633160556,0.4811880095341343,0.8170721103101702,-812.4026856231918,401.4413171082456,-0.232674887064305,20.003092732432265,960.5078064783831,-556.2318636693485,-0.6348039735430704,40.26430709960496,2.8489750906846867,0.8000034161193874,1.157538646751418,0.7000012419531895
77,1,0,0.016732416290947617,0.4951394310931927,0.8330201326756369,-818.1029501889052,408.6744155969093,-0.2559669056106572,20.031167326584317,943.9375635018794,-575.5077047096956,-0.5554054133510272,42.328439295626,2.875822720871575,0.8000489198552727,1.172366761409425,0.7000087622830111
78,1,0,0.021705387816194893,0.48264531728457705,0.7875773092560177,-816.1165641563873,408.7591277538301,-0.2170961306226816,20.018940579775233,963.4371267742836,-498.9407586764308,-0.7423807781723479,27.53174895987108,2.6335274860021376,0.8000188081950949,1.1493183898577806,0.7000354492022847
79,1,0,0.018563911570514655,0.49856879643178864,0.8096584313231552,-814.1579577184486,401.86075282546335,-0.23821168190721617,20.00309273243227,962.2054804746654,-554.8638639856802,-0.6348039735430705,40.03894795395534,2.8489750906846867,0.800007487645169,1.157538646751418,0.700001183593276
80,1,0,0.02273299455358545,0.4884073766533671,0.7715288782375631,-816.828686197269,402.7317805855978,-0.2164802909575474,20.00120473253206,992.8052102894253,-510.7242474900522,-0.7849812822768953,24.823134401394512,2.868057714452557,0.8000477124714442,1.1479811329814869,0.700008771759937
81,1,0,0.023933201397489244,0.4860818161109022,0.7658638958201212,-816.1552183912535,409.29927541678137,-0.20380333417197327,20.002649371625644,963.4551013263615,-508.6289742326329,-0.8526080358842478,26.45761254483459,2.781231143635698,0.8000007113269637,1.1757879142654377,0.7000000089773522
82,1,0,0.017163551353685115,0.5055192088597829,0.8230582113382388,-816.8316129651557,405.53399326205476,-0.2527913748266568,20.031167326584317,943.9375635018794,-575.5077047096956,-0.5778705070447248,41.827121964619,2.8696591278707517,0.8000497624790279,1.1720495504112236,0.7000087622830111
83,1,0,0.01892822993239571,0.50382817487659,0.79861524181271,-814.6763800523061,401.8606500247688,-0.25273753065121735,20.009632835391457,963.6397976636108,-551.8470482388595,-0.6201373667749992,38.42911323076174,2.9485397366864454,0.8000104952378182,1.1670015543386532,0.700000072726785
84,1,0,0.019688186573400202,0.5136897634185315,0.777749465264614,-814.2032294522107,408.1083129316838,-0.2576497229760819,20.001783802238002,961.8447768999602,-554.8638639856802,-0.6473803724738207,39.26136833980024,2.8489750906846867,0.8000244256689206,1.1483098860866403,0.700001183593276
85,1,0,0.0193384325318127,0.5181800290824248,0.7837309588316218,-814.2032294522108,408.1083129316838,-0.2576497229760819,20.001783802238002,961.8447768999602,-554.8638639856802,-0.6359970191733416,39.26136833980024,2.8489750906846867,0.8000244256689206,1.1483098860866403,0.700001183593276
86,1,0,0.026161948706582793,0.5015080800645768,0.7184472293852664,-815.8250420567044,401.828599074497,-0.2228676674951557,20.000220970161095,966.7338381725256,-509.56576515060124,-0.9213501253987422,25.824697746697804,2.849277134479199,0.8000098064815673,1.152076185908658,0.7000554437500441
87,1,0,0.022088248790065455,0.5147352360158903,0.7663984858167164,-814.1947374992608,408.504961975814,-0.24025022041358754,20.000887667299317,962.2297494694919,-553.7818338369282,-0.7183077444368542,38.47676218296736,2.538369132776374,0.8000162017175946,1.1667734035728927,0.7000035652065679
88,1,0,0.015903698468271128,0.5363851547499494,0.8595091060163951,-815.985438955677,412.98469545405135,-0.29440009691256347,20.001762046308727,940.3994450990108,-585.850962880919,-0.4536824464765128,47.96159114059952,3.109323586431838,0.8000041873472679,1.1333859990942403,0.7000279890617196
89,1,0,0.024344478712971088,0.5195779882870184,0.744216396145689,-815.849863065861,402.48135903105674,-0.23552936110884912,20.017448294829713,962.9549044827668,-515.4298899279759,-0.7882861917058377,27.864553976571827,2.464516293740833,0.8000150147884655,1.1921780151465757,0.700018965326807
90,1,0,0.02031222673061753,0.5309265152009813,0.7592398968031875,-814.3228974337852,401.95915582113537,-0.2868873065098977,20.000580950014246,962.2054804746654,-554.8638639856802,-0.6149490002962856,39.79048879825581,2.846908633956713,0.8000069098865301,1.1497019491335196,0.7000001337132916
91,1,0,0.02028725040972774,0.5312570880473046,0.7598870253203895,-814.1579577184486,401.86075282546335,-0.28634356779239223,20.000580950014246,962.2054804746654,-554.8638639856802,-0.6149490002962856,39.79048879825581,2.8489750906846867,0.8000069098865301,1.1497019491335196,0.7000005670283587
92,1,0,0.025027831117174028,0.5204066467903283,0.7393622838458918,-815.8583101324635,409.63450005915104,-0.2116911653002471,20.64683008555452,965.2907948625946,-503.93403903631815,-0.9025217245188428,24.212556427259415,3.036453530240307,0.8000145283422151,1.1299442367499037,0.7000376786862772
93,1,0,0.015407961332055065,0.5470354723848012,0.8673676390362423,-815.9908789528558,401.4327187468773,-0.28635352908239975,20.000633518598633,940.669613883965,-585.5423232197547,-0.4557062016314368,47.96159114059952,3.022914267456887,0.8000047949513305,1.1344862670174147,0.7000000062271097
94,1,0,0.02666471823052332,0.5271633764927088,0.7092716304050268,-815.6588025268082,401.86075282546335,-0.23821168190721617,20.003092732432272,963.5629302178592,-554.8638639856802,-0.881215333644935,27.47667602821705,2.8489750906846867,0.8000074661655482,1.157538646751418,0.700001183593276
95,1,0,0.028995193326133237,0.5290498729197344,0.6860601483599047,-815.8288262974518,401.86075282546335,-0.23821168190721617,20.00026345523918,963.5629302178593,-510.43254293575905,-0.9655889241449216,27.454713503677425,2.8489750906846867,0.800007529902885,1.1570777839565936,0.700001183593276
96,1,0,0.021812191408048427,0.5594977374156009,0.7285293646184852,-816.2007352830653,402.69993938172547,-0.30617300318059937,20.00032742452415,962.7574689242854,-549.3897306228735,-0.6300135839414382,38.74630847154229,2.8712715332155385,0.8000244207311025,1.1581148641604768,0.7000048515155378
97,1,0,0.023696758527414163,0.5722957437152494,0.698580297154421,-814.2041133101371,408.1022079278746,-0.29667772691000316,20.000660243134963,963.9602099001213,-551.5873296765717,-0.713219455004042,36.378285720536,2.9485397366864454,0.8000812228164246,1.1625884442484375,0.7000289576804894
98,1,0,0.026810441281408606,0.5700420065536109,0.663610403823264,-816.828686197269,402.7317805855978,-0.3014259438450395,20.00120473253206,992.8052102894253,-510.7242474900522,-0.7849812822768953,24.82313440139451,2.868057714452557,0.8000477124714442,1.1479811329814869,0.700008771759937
99,1,0,0.0270796590146212,0.5804043030974464,0.6581798635679897,-816.828686197269,402.7317805855978,-0.30617300318059937,20.00120473253206,992.8052102894253,-510.7242474900522,-0.7849812822768953,24.823134401394505,2.868057714452557,0.8000477124714442,1.1479811329814869,0.700008771759937
100,1,0,0.02936063110164909,0.5937793420343009,0.6516184905363068,-813.6275204138262,402.03103412183475,-0.2874565040075327,20.01073878788754,963.9525831104802,-505.8950182100159,-0.867277240728233,21.248119640763484,2.339602613009718,0.8000020699114443,1.1543224572212303,0.700003980715181
101,1,0,0.0280849758832625,0.5986627666497677,0.6448383173913494,-816.5622972394156,401.3010754289768,-0.2972744899438666,20.00046956411076,962.9611434649589,-516.1181290501318,-0.8523364006594252,28.099230175007932,2.4890726115553203,0.8000005453186847,1.177798463595371,0.7000301760121905
102,1,0,0.030215679983270658,0.6034738148697665,0.6373132143683786,-813.6275204138262,402.03103412183475,-0.2874565040075327,20.00925665701424,963.9525831104802,-505.8950182100159,-0.9156404391895241,21.24811964076348,2.339602613009718,0.8000020699114443,1.1543224572212303,0.700003980715181
103,1,0,0.025053739733611313,0.6209368419516483,0.6719273030351351,-814.2662318163098,401.62638777149573,-0.32022432373186516,20.009626406416473,962.9486061646973,-551.0701641422911,-0.713219455004042,36.31532895741368,2.946882267599657,0.8000092153761444,1.173849224205775,0.700000072726785
104,1,0,0.03116028123374875,0.6065282186014938,0.6216639663547018,-809.8944303161086,401.86075282546335,-0.28798944428768963,20.00141173382198,962.2054804746654,-502.3093043334373,-0.9729653239301881,23.02895673409528,2.8489750906846867,0.8000049364201273,1.1498785711355675,0.7000005670283587
105,1,0,0.02771154148489661,0.61793954480857,0.653323340314457,-814.397499266781,408.5952070602273,-0.3017951215426641,20.001198709136872,991.7765941214658,-512.5873946958598,-0.8119059138142131,25.038168792788955,2.9166491470119054,0.8000029529686691,1.17962693769544,0.7000740763948208
106,1,0,0.025616733426733915,0.6237867545776288,0.6685161730254767,-816.8131685341343,407.64041667047036,-0.32513905837238455,20.029003961484015,962.2991412042264,-551.0705980321375,-0.7088168304089567,35.66470805289704,2.9469787070152416,0.8001206585739725,1.1351494851640682,0.7000010914219359
107,1,0,0.03278611543807456,0.6292341215169749,0.6115976705853753,-813.6891927079079,402.0307651211097,-0.2988152418062055,20.00925665701424,963.9431550405391,-506.09048686115773,-0.962408866812883,21.24811964076348,2.128995231083378,0.8000020699114443,1.1561611251802038,0.700003980715181
108,1,0,0.030273370629286072,0.6381092848205476,0.5998597777569763,-815.5783359658544,409.83830369915916,-0.35020541704306435,20.006966607068485,962.9617421879284,-515.5633276360295,-0.8142102782906588,27.864553976571827,2.464516293740833,0.8000255984233955,1.1868679745815331,0.7000197325311668
109,1,0,0.02994695858484274,0.6428709654806921,0.6414265476953687,-814.3262393902455,408.7951833142346,-0.32028252126570966,20.000080717806313,961.8429748322708,-555.2688848336451,-0.787525491014964,22.73403571879805,2.9166491470119054,0.8000238386923605,1.1809608378849443,0.7000740763948208
