evaluations,elapsed_seconds,best_quality
185856,0.761137799,-0.06492218990051637
186112,0.762144828,-0.06492218990051637
186368,0.763200817,-0.06492218990051637
186624,0.764191355,-0.06492218990051637
186880,0.765229964,-0.06492218990051637
187136,0.766213953,-0.06492218990051637
187392,0.767178621,-0.06492218990051637
187648,0.768164839,-0.06492218990051637
187904,0.769129088,-0.06492218990051637
188160,0.770186127,-0.06492218990051637
188416,0.771154655,-0.06492218990051637
188672,0.772127063,-0.06492218990051637
188928,0.773105982,-0.06492218990051637
189184,0.77408413,-0.06492218990051637
189440,0.775100539,-0.06492218990051637
189696,0.776115258,-0.06492218990051637
189952,0.777095556,-0.06492218990051637
190208,0.778063374,-0.06492218990051637
190464,0.779016933,-0.06492218990051637
190720,0.779984301,-0.06492218990051637
190976,0.780971789,-0.06492218990051637
191232,0.782023808,-0.06492218990051637
191488,0.783039267,-0.06492218990051637
191744,0.783976995,-0.06492218990051637
192000,0.784928263,-0.06492218990051637
192256,0.785874442,-0.06492218990051637
192512,0.78686362,-0.06492218990051637
192768,0.787834928,-0.06492218990051637
193024,0.788768896,-0.06492218990051637
193280,0.789715724,-0.06492218990051637
193536,0.790679053,-0.06492218990051637
193792,0.791638351,-0.06492218990051637
194048,0.792593859,-0.06492218990051637
194304,0.793529187,-0.06492218990051637
194560,0.794517526,-0.06492218990051621
194816,0.795527035,-0.06492218990051621
195072,0.796532183,-0.06492218990051621
195328,0.797520512,-0.06492218990051621
195584,0.79850487,-0.06492218990051621
195840,0.79959899,-0.06492218990051621
196096,0.800627088,-0.06492218990051621
196352,0.801595817,-0.06492218990051621
196608,0.802564845,-0.06492218990051621
196864,0.804185199,-0.06492218990051621
197120,0.805149017,-0.06492218990051621
197376,0.806131586,-0.06492218990051621
197632,0.807113814,-0.06492218990051621
197888,0.808062162,-0.06492218990051621
198144,0.80901985,-0.06492218990051621
198400,0.809979189,-0.06492218990051621
198656,0.810957377,-0.06492218990051621
198912,0.811893765,-0.06492218990051621
199168,0.812834503,-0.06492218990051621
199424,0.813785932,-0.06492218990051621
199680,0.814984922,-0.06492218990051621
199936,0.81598369,-0.06492218990051621
200192,0.816981539,-0.06492218990051621
