seed,sample,peak_deg,hpbw_deg,holdout_peak_deg,holdout_hpbw_deg,taper_efficiency,holdout_taper_efficiency,active_count,worst_psll_db,holdout_worst_psll_db
4242,348,-25.368469482996616,7.89048322924473,-25.22691986328195,7.883614221490273,0.9499823229719875,0.9499823229719877,16,-10.334369785041538,-10.334359839989418
4242,350,-19.86266369766286,8.78875541057449,-19.681506418532777,8.787383514874568,0.8261119592784908,0.8261119592784908,16,-11.162365188311533,-11.423011661253959
4242,353,-9.262878139229976,7.60510341750894,-9.122317668109368,7.593368440494417,0.9089762745534115,0.9089762745534115,16,-11.15196077065783,-10.86920282681943
4242,355,-4.849181437288078,9.094641158407246,-4.645252108705449,9.091216614442759,0.7451179402269816,0.7451179402269816,16,-10.130458329514148,-10.867580873762027
4242,356,0.7438954489149675,7.199684700232272,0.8778397447701554,7.219265392598711,0.9442028389393642,0.9442028389393639,16,-10.447842355247246,-10.447799472706006
4242,358,5.038695167708073,8.524101397030806,5.218705439916761,8.535801817223723,0.8010703305333011,0.8010703305333008,16,-10.739274041125492,-11.51516314811536
4242,361,17.212370168788237,8.377172996350183,17.38724009246579,8.404977749429515,0.8557003092765249,0.8557003092765252,16,-11.447208607617764,-11.638440857039104
4242,366,31.765301196241875,10.438001331507923,32.01574618151514,10.435874368929966,0.7704988126228132,0.7704988126228128,15,-10.064515487193319,-10.687814498254005
4242,377,-34.7344058160776,9.40583341664657,-34.55491979278564,9.380142366718445,0.8854381200043473,0.8854381200043473,16,-11.140858323219053,-11.309933687523102
4242,380,-23.62411454996657,7.783117062485541,-23.481602940925587,7.785238701366513,0.9486559337697937,0.9486559337697935,16,-10.575695130260856,-10.575671143518832
4242,382,-16.067804416981712,8.537474243019908,-15.897043744256335,8.550613301919762,0.8322752994640951,0.8322752994640947,16,-11.053240597060086,-11.053240597060086
4242,385,-7.1665996565959835,7.980880762078318,-7.000623317729003,7.978372516163777,0.8632696026977779,0.8632696026977779,16,-11.19817858102679,-11.462886429160069
4242,387,-0.8963759529644816,9.477444639454603,-0.6377440795915892,9.460917919191095,0.7169967040186088,0.7169967040186088,15,-10.195718635045964,-10.401860159455358
4242,388,4.870194934977289,7.326442742708393,5.01027246990816,7.316784772983125,0.9320905917766973,0.9320905917766973,16,-10.905945265571088,-10.90589481561203
4242,390,10.541467398506825,8.938137955877458,10.742644667090131,8.937506362061935,0.7760635517233184,0.7760635517233184,16,-10.743136711934365,-10.743136711934365
4242,395,28.334449560224304,10.204338196200759,28.571798996295644,10.224533934114628,0.7594387772936666,0.7594387772936663,16,-10.73873386219276,-11.020626083232761
4242,398,37.7622537792454,10.438553324515901,37.97755198838543,10.421059915713407,0.8284527874151002,0.8284527874151002,16,-11.032441964374522,-11.0324291250311
4242,406,-39.9941677506572,10.982396090711546,-39.75697134320263,10.944343159956262,0.813826215679911,0.813826215679911,16,-10.701680411633314,-11.66126655038851
4242,411,-23.813250241119462,9.73031608183836,-23.592370229533426,9.707239474568023,0.7650721161797401,0.7650721161797402,16,-10.599472886120394,-11.052907010107663
4242,412,-21.14562524411991,8.010403044455604,-20.979002852862425,7.999053237572792,0.9125804922318009,0.9125804922318003,16,-11.181596865255559,-11.2029467954703
4242,422,13.51521579218985,8.981486134313187,13.71043815985347,8.980576365393844,0.7820411101738542,0.7820411101738542,16,-11.305120771634174,-11.35316042477661
4242,425,22.78653260346647,8.301649282634994,22.947487771276457,8.314387590663333,0.8954414625178012,0.8954414625178012,16,-11.177322318727395,-11.17732945785653
4242,427,30.817137861635455,10.529702884309035,31.07083985233657,10.557957459122367,0.7503496034550272,0.7503496034550272,16,-10.342598995780472,-10.579436135152447
4242,428,33.31793291763148,8.638025392440067,33.477704419790115,8.655462432985342,0.9436275356410738,0.9436275356410739,16,-10.535861490695329,-10.535820692085274
4242,436,-43.49731934334188,10.283423167815883,-43.307792740893724,10.25939374485273,0.9193435011092478,0.9193435011092476,16,-10.371381183529305,-10.371401544761785
4242,446,-11.75109785018603,8.454364201355283,-11.563449276840336,8.42303245160143,0.8275490000016278,0.8275490000016279,16,-11.050081494117016,-11.063108998970419
4242,451,5.229580025297633,9.08077884583958,5.4397896479502,9.08671938136927,0.7466806760953903,0.7466806760953902,16,-10.226852176954996,-11.125737205907416
4242,457,27.29151641783405,8.428201364803083,27.460552711575097,8.429324791761175,0.9122247626033599,0.9122247626033602,16,-10.992670815531124,-10.992670815531124
4242,460,37.51517584591962,9.157989327219866,37.69684875116044,9.18373728955764,0.9384059317638497,0.9384059317638493,16,-10.233667794475858,-10.233678847218586
4242,470,-34.61985338008501,10.039763165977973,-34.43321593844636,10.010898646471134,0.8279110129647667,0.8279110129647667,16,-11.206370895811045,-11.5975575262215
4242,473,-24.250618779468038,8.469218397819105,-24.067509285098968,8.436419738508196,0.884671912945628,0.8846719129456275,16,-11.070292907708943,-11.070282647007588
4242,475,-18.20636213473024,9.574007092230294,-17.996787080458535,9.57435446601716,0.7407329183366392,0.7407329183366391,16,-10.278787284462576,-10.506796181712556
4242,478,-7.144731649937723,8.262983674428659,-6.985295299817093,8.258997820619452,0.8322839538097083,0.8322839538097082,16,-10.655391002602032,-11.769931189051357
4242,481,2.3238557405036264,7.704879548698465,2.483643289500704,7.696164616927066,0.8887098255163226,0.8887098255163225,16,-11.071352121623574,-11.071352121623574
4242,500,-38.170477529942225,9.456101355515024,-37.995041236177244,9.432533546008898,0.9177967542891444,0.9177967542891448,16,-10.502803546169774,-10.502803546169774
4242,502,-30.329166773687604,9.990580262570216,-30.109249566423188,9.97098569838047,0.7920632530388163,0.7920632530388163,16,-10.772540535865181,-11.492961295937288
4242,505,-18.347198465641355,8.438538060676917,-18.185071452996542,8.43777502503584,0.8543099497649879,0.854309949764988,16,-11.469121379684559,-11.46909467141526
4242,508,-8.348262839256146,7.572608859867302,-8.188181500076839,7.571784701296625,0.9109440768111369,0.9109440768111369,16,-11.196147419585865,-11.196197928513234
4242,513,7.261883086079838,8.30989985416735,7.408554306369757,8.332767928795983,0.8310646854708387,0.8310646854708387,15,-10.24690236082326,-10.246872761608351
4242,515,13.613914890561064,9.274993157146392,13.806059220734538,9.319622570852317,0.7537249708780872,0.7537249708780872,16,-10.82755531812715,-10.32447354398431
4242,516,17.400941838591756,7.470587014111491,17.53754592941592,7.460330084268476,0.9488307467650096,0.9488307467650099,16,-10.341433759709311,-10.341433759709311
4242,518,22.601325667598836,9.292594674097508,22.809059895103243,9.307126828887228,0.7982235963797017,0.7982235963797014,16,-10.727509660679459,-11.89627081898077
4242,521,33.2492726738876,9.120274037649704,33.43136733849556,9.133758477869932,0.8971869331814871,0.8971869331814871,16,-11.119698653302539,-11.11971401421529
4242,532,-33.214566892398246,8.574860216526304,-33.05503097318972,8.542151991640953,0.9475873129420059,0.9475873129420059,16,-10.220481072630786,-10.220481072630786
