key,objective,cost,vehicle,position
0.50400000000000000,1113.19398920139951770,1113.19398920139951770,0,3
0.50800000000000001,1113.19398920139951770,1113.19398920139951770,0,3
0.51200000000000001,1113.19398920139951770,1113.19398920139951770,0,3
0.51600000000000001,1113.19398920139951770,1113.19398920139951770,0,3
0.52000000000000002,1113.19398920139951770,1113.19398920139951770,0,3
0.52400000000000002,1113.19398920139951770,1113.19398920139951770,0,3
0.52800000000000002,1113.19398920139951770,1113.19398920139951770,0,3
0.53200000000000003,1113.19398920139951770,1113.19398920139951770,0,3
0.53600000000000003,1113.19398920139951770,1113.19398920139951770,0,3
0.54000000000000004,1113.19398920139951770,1113.19398920139951770,0,3
0.54400000000000004,1113.19398920139951770,1113.19398920139951770,0,3
0.54800000000000004,1113.19398920139951770,1113.19398920139951770,0,3
0.55200000000000005,1113.19398920139951770,1113.19398920139951770,0,3
0.55600000000000005,1113.19398920139951770,1113.19398920139951770,0,3
0.56000000000000005,1113.19398920139951770,1113.19398920139951770,0,3
0.56399999999999995,1113.19398920139951770,1113.19398920139951770,0,3
0.56799999999999995,1113.19398920139951770,1113.19398920139951770,0,3
0.57199999999999995,1113.19398920139951770,1113.19398920139951770,0,3
0.57599999999999996,1113.19398920139951770,1113.19398920139951770,0,3
0.57999999999999996,1113.19398920139951770,1113.19398920139951770,0,3
0.58399999999999996,1113.19398920139951770,1113.19398920139951770,0,3
0.58799999999999997,1113.19398920139951770,1113.19398920139951770,0,3
0.59199999999999997,1113.19398920139951770,1113.19398920139951770,0,3
0.59599999999999997,1113.19398920139951770,1113.19398920139951770,0,3
0.59999999999999998,1113.19398920139951770,1113.19398920139951770,0,3
0.60399999999999998,1113.19398920139951770,1113.19398920139951770,0,3
0.60799999999999998,1113.19398920139951770,1113.19398920139951770,0,3
0.61199999999999999,1113.19398920139951770,1113.19398920139951770,0,3
0.61599999999999999,1113.19398920139951770,1113.19398920139951770,0,3
0.62000000000000000,1113.19398920139951770,1113.19398920139951770,0,3
0.62400000000000000,1113.19398920139951770,1113.19398920139951770,0,3
0.62800000000000000,1113.19398920139951770,1113.19398920139951770,0,3
0.63200000000000001,1113.19398920139951770,1113.19398920139951770,0,3
0.63600000000000001,1113.19398920139951770,1113.19398920139951770,0,3
0.64000000000000001,1113.19398920139951770,1113.19398920139951770,0,3
0.64400000000000002,1114.73676440613257910,1114.73676440613257910,0,4
0.64800000000000002,1114.73676440613257910,1114.73676440613257910,0,4
0.65200000000000002,1114.73676440613257910,1114.73676440613257910,0,4
0.65600000000000003,1114.73676440613257910,1114.73676440613257910,0,4
0.66000000000000003,1114.73676440613257910,1114.73676440613257910,0,4
0.66400000000000003,1114.73676440613257910,1114.73676440613257910,0,4
0.66800000000000004,1114.73676440613257910,1114.73676440613257910,0,4
0.67200000000000004,1114.73676440613257910,1114.73676440613257910,0,4
0.67600000000000005,1114.73676440613257910,1114.73676440613257910,0,4
0.68000000000000005,1114.73676440613257910,1114.73676440613257910,0,4
0.68400000000000005,1114.73676440613257910,1114.73676440613257910,0,4
0.68799999999999994,1114.73676440613257910,1114.73676440613257910,0,4
0.69199999999999995,1114.73676440613257910,1114.73676440613257910,0,4
0.69599999999999995,1114.73676440613257910,1114.73676440613257910,0,4
0.69999999999999996,1114.73676440613257910,1114.73676440613257910,0,4
0.70399999999999996,1114.73676440613257910,1114.73676440613257910,0,4
0.70799999999999996,1114.73676440613257910,1114.73676440613257910,0,4
0.71199999999999997,1114.73676440613257910,1114.73676440613257910,0,4
0.71599999999999997,1114.73676440613257910,1114.73676440613257910,0,4
0.71999999999999997,1114.73676440613257910,1114.73676440613257910,0,4
0.72399999999999998,1114.73676440613257910,1114.73676440613257910,0,4
0.72799999999999998,1114.73676440613257910,1114.73676440613257910,0,4
0.73199999999999998,1114.73676440613257910,1114.73676440613257910,0,4
0.73599999999999999,1114.73676440613257910,1114.73676440613257910,0,4
0.73999999999999999,1114.73676440613257910,1114.73676440613257910,0,4
0.74399999999999999,1114.73676440613257910,1114.73676440613257910,0,4
0.74800000000000000,1114.73676440613257910,1114.73676440613257910,0,4
0.75200000000000000,1114.73676440613257910,1114.73676440613257910,0,4
0.75600000000000001,1114.73676440613257910,1114.73676440613257910,0,4
0.76000000000000001,1114.73676440613257910,1114.73676440613257910,0,4
0.76400000000000001,1114.73676440613257910,1114.73676440613257910,0,4
0.76800000000000002,1114.73676440613257910,1114.73676440613257910,0,4
0.77200000000000002,1114.73676440613257910,1114.73676440613257910,0,4
0.77600000000000002,1114.73676440613257910,1114.73676440613257910,0,4
0.78000000000000003,1114.73676440613257910,1114.73676440613257910,0,4
0.78400000000000003,1114.73676440613257910,1114.73676440613257910,0,4
0.78800000000000003,1118.87888078226615107,1118.87888078226615107,0,5
0.79200000000000004,1118.87888078226615107,1118.87888078226615107,0,5
0.79600000000000004,1118.87888078226615107,1118.87888078226615107,0,5
0.80000000000000004,1118.87888078226615107,1118.87888078226615107,0,5
0.80400000000000005,1118.87888078226615107,1118.87888078226615107,0,5
0.80800000000000005,1118.87888078226615107,1118.87888078226615107,0,5
0.81200000000000006,1118.87888078226615107,1118.87888078226615107,0,5
0.81599999999999995,1118.87888078226615107,1118.87888078226615107,0,5
0.81999999999999995,1118.87888078226615107,1118.87888078226615107,0,5
0.82399999999999995,1118.87888078226615107,1118.87888078226615107,0,5
0.82799999999999996,1118.87888078226615107,1118.87888078226615107,0,5
0.83199999999999996,1118.87888078226615107,1118.87888078226615107,0,5
0.83599999999999997,1118.87888078226615107,1118.87888078226615107,0,5
0.83999999999999997,1118.87888078226615107,1118.87888078226615107,0,5
0.84399999999999997,1118.87888078226615107,1118.87888078226615107,0,5
0.84799999999999998,1118.87888078226615107,1118.87888078226615107,0,5
0.85199999999999998,1118.87888078226615107,1118.87888078226615107,0,5
0.85599999999999998,1118.87888078226615107,1118.87888078226615107,0,5
0.85999999999999999,1118.87888078226615107,1118.87888078226615107,0,5
0.86399999999999999,1118.87888078226615107,1118.87888078226615107,0,5
0.86799999999999999,1118.87888078226615107,1118.87888078226615107,0,5
0.87200000000000000,1118.87888078226615107,1118.87888078226615107,0,5
0.87600000000000000,1118.87888078226615107,1118.87888078226615107,0,5
0.88000000000000000,1118.87888078226615107,1118.87888078226615107,0,5
0.88400000000000001,1118.87888078226615107,1118.87888078226615107,0,5
0.88800000000000001,1118.87888078226615107,1118.87888078226615107,0,5
0.89200000000000002,1118.87888078226615107,1118.87888078226615107,0,5
0.89600000000000002,1118.87888078226615107,1118.87888078226615107,0,5
0.90000000000000002,1118.87888078226615107,1118.87888078226615107,0,5
0.90400000000000003,1118.87888078226615107,1118.87888078226615107,0,5
0.90800000000000003,1118.87888078226615107,1118.87888078226615107,0,5
0.91200000000000003,1118.87888078226615107,1118.87888078226615107,0,5
0.91600000000000004,1118.87888078226615107,1118.87888078226615107,0,5
0.92000000000000004,1118.87888078226615107,1118.87888078226615107,0,5
0.92400000000000004,1118.87888078226615107,1118.87888078226615107,0,5
0.92800000000000005,1118.87888078226615107,1118.87888078226615107,0,5
0.93200000000000005,1116.86285803543523798,1116.86285803543523798,0,6
0.93600000000000005,1116.86285803543523798,1116.86285803543523798,0,6
0.93999999999999995,1116.86285803543523798,1116.86285803543523798,0,6
0.94399999999999995,1116.86285803543523798,1116.86285803543523798,0,6
0.94799999999999995,1116.86285803543523798,1116.86285803543523798,0,6
0.95199999999999996,1116.86285803543523798,1116.86285803543523798,0,6
0.95599999999999996,1116.86285803543523798,1116.86285803543523798,0,6
0.95999999999999996,1116.86285803543523798,1116.86285803543523798,0,6
0.96399999999999997,1116.86285803543523798,1116.86285803543523798,0,6
0.96799999999999997,1116.86285803543523798,1116.86285803543523798,0,6
0.97199999999999998,1116.86285803543523798,1116.86285803543523798,0,6
0.97599999999999998,1116.86285803543523798,1116.86285803543523798,0,6
0.97999999999999998,1116.86285803543523798,1116.86285803543523798,0,6
0.98399999999999999,1116.86285803543523798,1116.86285803543523798,0,6
0.98799999999999999,1116.86285803543523798,1116.86285803543523798,0,6
0.99199999999999999,1116.86285803543523798,1116.86285803543523798,0,6
0.99600000000000000,1116.86285803543523798,1116.86285803543523798,0,6
1.00000000000000000,1116.86285803543523798,1116.86285803543523798,0,6
