niche_id,grid_x,grid_y,selected,quality,descriptor_flow_rate_m2_s,descriptor_low_velocity_fraction,visits,exposure,maximum_receptor,fan_power,final_mass_fraction,clearance_time,decision_inlet_y,decision_inlet_width,decision_outlet_y,decision_outlet_width,decision_inlet_velocity,decision_baffle_x,decision_baffle_y,decision_baffle_length,decision_baffle_angle
78,18,3,0,1.2646120345109333,1.8948405621876865,0.1531322505800464,60,0.5767893001843145,0.5091554857603515,0.9268241880265857,0.49576030768225204,1,0.301541779120172,0.4210756804861525,0.12,0.26290052672904807,1.5,0.8,0.3813811382188905,0.49928704503913457,-0.08349601448103187
117,17,5,0,1.2663451463617905,1.7393286382056226,0.2641509433962264,91,0.6504025981015865,0.2975017892986662,0.8414001909532896,0.5978232308404257,1,0.25340783959300517,0.38866103055597,0.5657762030329206,0.33643200360397707,1.4917271533651109,0.35090429941454676,0.23791465574779994,0.6151122398896535,0.47320539372406206
77,17,3,0,1.2682332778844405,1.8216069533926535,0.15058823529411763,74,0.5828341075694632,0.5097126830532183,0.7210056325826655,0.5726834045436701,1,0.2999807556643461,0.45,0.14582084171265297,0.277225028144325,1.3493384839945581,0.7625847342853895,0.41494057223620995,0.5293737462513631,-0.22541236648816843
14,14,0,0,1.2691786883574558,1.505230169700892,0.04398148148148148,89,0.7021345267482036,0.5087390557640071,0.4617774638375416,0.4406382819194805,1,0.27309839169078004,0.4223649139261309,0.305778956812899,0.4339074014396859,1.1879381391704549,0.8,0.5864779008642218,0.4723156780909417,0.1302440393639621
33,13,1,0,1.2715492934565418,1.4276723681810228,0.09302325581395349,87,0.7014896783160655,0.5121420271295226,0.4836648019450737,0.43451128237340014,1,0.3335228173500573,0.3812153844696633,0.18477427491773618,0.30085859518371033,1.2483514799795419,0.8,0.490794841663445,0.5838675821693601,-0.12930105242447004
75,15,3,0,1.2766843967915946,1.577957844368372,0.19523809523809524,51,0.6677085612841824,0.24268250844877515,0.5980705277198739,0.7360409514780998,1,0.33520049984850164,0.39835174488623293,0.39905144325934994,0.4445045929394806,1.320405784272413,0.37862537812762787,0.3123516315740141,0.6423856434762534,0.6945606492288736
119,19,5,0,1.2811647014843088,1.988293049889584,0.25471698113207547,81,0.6415326493515396,0.29594945529159455,0.9375961484214751,0.6082761896053538,1,0.28684235335920216,0.45,0.7023031417784191,0.32972518653030775,1.4728096665848769,0.33561303364866546,0.2111873573974664,0.578758531103491,0.45067509961331087
116,16,5,0,1.2823633912378183,1.6614319612884976,0.27488151658767773,69,0.6592771105763412,0.3019303697504326,0.662257102181843,0.6793393506997845,1,0.2526047183061675,0.40898780482804886,0.6439614211543965,0.45,1.3541006534306608,0.34646271945121404,0.2486976914991547,0.6012734219779006,0.5489501944309317
99,19,4,0,1.283388722571811,1.9322094859974512,0.2358490566037736,48,0.6469016367839513,0.2966857284824425,0.896803968895864,0.6175668555349313,1,0.2728135444999347,0.44079065990454247,0.7066873630478384,0.33021492751146536,1.4611694104527913,0.3197254927716281,0.20076266882780192,0.551249329317851,0.47236775404238945
135,15,6,0,1.2868452300355322,1.5668958178255772,0.30071599045346065,100,0.6764812362840111,0.30083165751387325,0.5743048831384133,0.6901743767338036,1,0.30457045477233496,0.4022432426424519,0.6960150638927906,0.3305304558035494,1.2984645870263198,0.35723450029210957,0.23167396046773064,0.6255573236256139,0.45394412809292967
118,18,5,0,1.2901176485868104,1.8776846101755527,0.27315914489311166,71,0.65178295867346,0.2996571542113701,0.9184326897597813,0.6096391497114181,1,0.2421168247676803,0.4172632467056783,0.6318903470047933,0.42249300339091933,1.5,0.33778747612110316,0.24584344977702616,0.6154674565440729,0.4940159937942907
98,18,4,0,1.291935806204079,1.868301055873163,0.2364066193853428,56,0.662564226153076,0.2996365651483325,0.8420337309588439,0.6222931025701361,1,0.28848189016018666,0.4325191827337578,0.6670781894038952,0.3437350447693042,1.4398598801749312,0.3471364377107679,0.23291750372653622,0.5782287266729529,0.5399181418414192
97,17,4,0,1.2947243855051889,1.7711967967415991,0.21904761904761905,71,0.6723613548112385,0.3017584029515829,0.7976621640382298,0.6239027928210259,1,0.2892958271543979,0.41019518709057223,0.6336241395270303,0.4229904730399503,1.4393121880214503,0.368509801747664,0.27292564452297535,0.6299283504552661,0.5394735003669211
115,15,5,0,1.2985431596257884,1.5620380833395098,0.29523809523809524,87,0.6944486152896014,0.2999305628866834,0.5008774310360155,0.7079075533712844,1,0.3117286145253349,0.4287178092459137,0.6599216607673342,0.32195135422938154,1.214503689569161,0.33972488970399395,0.2222362934371562,0.6457527004321187,0.40425964274421605
74,14,3,0,1.2988526219842933,1.4955326888997382,0.17249417249417248,74,0.6179207859716259,0.5097118251126559,0.5109610949668079,0.6477674089259555,1,0.24424619143639958,0.39764889297731687,0.24242722411982007,0.28778488389661555,1.2536458798298462,0.7866130677447041,0.3647147620994812,0.5284862183172999,0.30699402087303584
76,16,3,0,1.3018537944453223,1.6503192164546054,0.16355140186915887,50,0.6087293024099555,0.5125379383344567,0.6350156604951258,0.6197047815382266,1,0.3488980142020312,0.41348479744704164,0.12299420822418916,0.21408889740528309,1.3304150693843226,0.8,0.3578848579348713,0.5412765800552127,0.2939102463884959
93,13,4,0,1.3023884771734537,1.4130765313075828,0.24641148325358853,71,0.7082985646391013,0.23759527018376841,0.3365671165905878,0.8159577082487013,1,0.28484864270341126,0.45,0.49921388131959715,0.4057093955283245,1.0467233565241354,0.38137710859740714,0.327996244144136,0.65,0.7139015512798886
133,13,6,0,1.3051269943500523,1.3684317031246616,0.31516587677725116,88,0.708236848693481,0.23887895756196664,0.30566380338738425,0.8326358123962224,1,0.3146901940113994,0.45,0.5625622476072671,0.42362687661434156,1.0136531134256752,0.3989465475124974,0.3564198389618345,0.6143447387062345,0.7362978870494634
32,12,1,0,1.309818380846571,1.3040436303294267,0.0979020979020979,88,0.7292641665047866,0.513730683375042,0.2930048566192331,0.5301758026608335,1,0.35299260114004977,0.4275634799871327,0.21330504524227079,0.28103053970737313,1.0166471891446165,0.8,0.4778273324885138,0.48673378447455573,0.12322342136703265
